quarter,dong_code,adstrd_flpop
20244,11350621,3748947
20244,11350624,2861667
20244,11350625,4262727
20244,11350630,6932029
20244,11350640,10214213
20244,11350665,8686008
20244,11350670,5643119
20244,11350695,6305169
20244,11350700,944444
20244,11350710,1824584
20244,11350720,1866398
20244,11380510,6363426
20244,11380520,5189388
20244,11380530,5646475
20244,11380551,5687128
20244,11380552,5640563
20244,11380560,5515193
20244,11380570,13208241
20244,11380580,5168667
20244,11380590,3906743
20244,11380600,7961137
20244,11380625,10995979
20244,11380631,5971897
20244,11380632,2615860
20244,11380640,3100167
20244,11380650,2769641
20244,11380690,6798737
20244,11410520,3249796
20244,11410555,21943903
20244,11410565,11068212
20244,11410585,10958527
20244,11410615,8765687
20244,11410620,6198947
20244,11410640,3925979
20244,11410655,1868398
20244,11410660,3667626
20244,11410685,4047291
20244,11410690,1265660
20244,11410700,6133647
20244,11410710,2589995
20244,11410720,9728758
20244,11440555,7902508
20244,11440565,12821037
20244,11440585,4368209
20244,11440590,5726242
20244,11440600,6888341
20244,11440610,5375234
20244,11440630,5010790
20244,11440655,6163129
20244,11440660,17634436
20244,11440680,4707098
20244,11440690,6926246
20244,11440700,5714492
20244,11440710,6593739
20244,11440720,5916912
20244,11440730,6693699
20244,11440740,5321723
20244,11470510,4850644
20244,11470520,6744553
20244,11470530,4888461
20244,11470540,5586111
20244,11470550,4622603
20244,11470560,3988140
20244,11470570,3394139
20244,11470580,2731786
20244,11470590,3339761
20244,11470600,2778465
20244,11470610,979158
20244,11470611,2079927
20244,11470620,3131161
20244,11470630,4430150
20244,11470640,7283340
20244,11470650,10965882
20244,11470670,1982373
20244,11470680,3003315
20244,11500510,8393526
20244,11500520,5057026
20244,11500530,3570669
20244,11500535,7126061
20244,11500540,16116876
20244,11500550,3318244
20244,11500560,3849352
20244,11500570,4633962
20244,11500590,7841089
20244,11500591,5421443
20244,11500593,8884684
20244,11500603,3191124
20244,11500604,2164812
20244,11500605,1886691
20244,11500611,5422209
20244,11500615,6854127
20244,11500620,5454935
20244,11500630,7359571
20244,11500640,4712039
20244,11500641,2416606
20244,11530510,6181456
20244,11530520,1888611
20244,11530530,9326858
20244,11530540,6819189
20244,11530550,7137723
20244,11530560,7235002
20244,11530595,3115724
20244,11530720,4694663
20244,11530730,5224460
20244,11530740,7349252
20244,11530750,4074296
20244,11530760,4566110
20244,11530770,3932768
20244,11530780,4997333
20244,11530790,1794890
20244,11530800,935631
20244,11545510,5013838
20244,11545610,5259394
20244,11545620,3169578
20244,11545630,4509949
20244,11545640,3734632
20244,11545670,5437600
20244,11545680,1615446
20244,11545690,1173893
20244,11545700,2144078
20244,11545710,3410051
20244,11560515,6783305
20244,11560535,10763247
20244,11560540,6729093
20244,11560550,7047633
20244,11560560,8705316
20244,11560585,5468245
20244,11560605,9414441
20244,11560610,5386179
20244,11560620,4811862
20244,11560630,5610311
20244,11560650,6333907
20244,11560660,2517587
20244,11560670,2990423
20244,11560680,5835038
20244,11560690,3775360
20244,11560700,4322159
20244,11560710,4838107
20244,11560720,6732227
20244,11590510,6295427
20244,11590520,3002307
20244,11590530,8051070
20244,11590540,4840113
20244,11590550,4674040
20244,11590560,5601489
20244,11590605,6157335
20244,11590620,6658108
20244,11590630,7558799
20244,11590640,5324943
20244,11590650,3973444
20244,11590651,3447909
20244,11590660,7420454
20244,11590670,3600333
20244,11590680,5217435
20244,11620525,3528957
20244,11620545,3138172
20244,11620565,4171103
20244,11620575,7097776
20244,11620585,6067475
20244,11620595,10849912
20244,11620605,8382716
20244,11620615,5400796
20244,11620625,6054479
20244,11620630,4460757
20244,11620645,5445153
20244,11620655,6061297
20244,11620665,5108418
20244,11620685,7426606
20244,11620695,9939231
20244,11620715,1472600
20244,11620725,7590687
20244,11620735,6174888
20244,11620745,7029660
20244,11620765,5219036
20244,11620775,5676991
20244,11650510,7677901
20244,11650520,6916415
20244,11650530,12161523
20244,11650531,6470190
20244,11650540,6274053
20244,11650550,457075
20244,11650560,6803734
20244,11650570,1823776
20244,11650580,3473949
20244,11650581,5520357
20244,11650590,4676868
20244,11650600,4407367
20244,11650610,4703151
20244,11650620,3440637
20244,11650621,6248929
20244,11650651,8479727
20244,11650652,5762853
20244,11650660,1868280
20244,11680510,6754835
20244,11680521,9719047
20244,11680531,11959099
20244,11680545,7653846
20244,11680565,8941227
20244,11680580,4710934
20244,11680590,9037134
20244,11680600,4444153
20244,11680610,6212447
20244,11680630,10298784
20244,11680640,20368338
20244,11680650,12125350
20244,11680655,8054766
20244,11680656,3962722
20244,11680660,2181727
20244,11680670,2194161
20244,11680690,3374242
20244,11680700,3535553
20244,11680720,2438645
20244,11680730,2573034
20244,11680740,1380291
20244,11680750,2244274
20244,11710510,4741152
20244,11710520,4933329
20244,11710531,3325039
20244,11710532,3601237
20244,11710540,3306419
20244,11710550,4871883
20244,11710561,3543175
20244,11710562,6402445
20244,11710566,701628
20244,11710570,9846199
20244,11710580,6082497
20244,11710590,3149044
20244,11710600,6722225
20244,11710610,6262320
20244,11710620,8452301
20244,11710631,786269
20244,11710632,6139814
20244,11710641,4159107
20244,11710642,2771583
20244,11710646,7691981
20244,11710647,3195352
20244,11710650,8318624
20244,11710670,2188144
20244,11710680,3783765
20244,11710690,2274963
20244,11710710,2393418
20244,11710720,673142
20244,11740515,3794253
20244,11740520,3404948
20244,11740530,4868734
20244,11740540,2128834
20244,11740550,3742773
20244,11740560,2151832
20244,11740570,8738334
20244,11740580,2354087
20244,11740590,1525729
20244,11740600,10570083
20244,11740610,11197776
20244,11740620,7473840
20244,11740640,5736284
20244,11740650,8428419
20244,11740660,6657677
20244,11740685,17701811
20244,11740690,10979
20244,11740700,6665385
20251,11110515,3322244
20251,11110530,3978820
20251,11110540,948998
20251,11110550,902967
20251,11110560,901766
20251,11110570,1725058
20251,11110580,4219937
20251,11110600,1222404
20251,11110615,13650465
20251,11110630,4952892
20251,11110640,4574168
20251,11110650,8475034
20251,11110670,2729728
20251,11110680,4956177
20251,11110690,947256
20251,11110700,2278647
20251,11110710,5496846
20251,11140520,2518864
20251,11140540,4372857
20251,11140550,5596335
20251,11140570,2431879
20251,11140580,2014597
20251,11140590,6312868
20251,11140605,4679139
20251,11140615,5270807
20251,11140625,4170031
20251,11140635,1911171
20251,11140645,3094257
20251,11140650,3291975
20251,11140665,3540342
20251,11140670,5930183
20251,11140680,1994734
20251,11170510,3950206
20251,11170520,4654921
20251,11170530,2035223
20251,11170555,7508006
20251,11170560,5005893
20251,11170570,3772138
20251,11170580,3741020
20251,11170590,2438921
20251,11170625,5623799
20251,11170630,4525395
20251,11170640,1509320
20251,11170650,2450278
20251,11170660,2796648
20251,11170685,4489139
20251,11170690,1718079
20251,11170700,2559323
20251,11200520,4360022
20251,11200535,5508931
20251,11200540,4981711
20251,11200550,4007275
20251,11200560,5881662
20251,11200570,4673750
20251,11200580,2725450
20251,11200590,3355320
20251,11200615,5938234
20251,11200620,2812858
20251,11200645,2889064
20251,11200650,3228521
20251,11200660,5572767
20251,11200670,5012000
20251,11200690,5517020
20251,11200720,3154163
20251,11200790,3245657
20251,11215710,8973121
20251,11215730,6541558
20251,11215740,3751030
20251,11215750,4543938
20251,11215760,4981793
20251,11215770,6520341
20251,11215780,2121772
20251,11215810,6245796
20251,11215820,7947689
20251,11215830,5185483
20251,11215840,6697342
20251,11215847,8623849
20251,11215850,6921656
20251,11215860,5001578
20251,11215870,6334331
20251,11230536,14257199
20251,11230545,12098814
20251,11230560,11785738
20251,11230570,2421804
20251,11230600,6852442
20251,11230610,5747053
20251,11230650,9016517
20251,11230660,7591454
20251,11230705,6156023
20251,11230710,4394643
20251,11230720,5481169
20251,11230730,4298752
20251,11230740,8871536
20251,11230750,3613334
20251,11260520,5438065
20251,11260540,4713986
20251,11260550,2480651
20251,11260565,9872097
20251,11260570,6235232
20251,11260575,6222944
20251,11260580,4288335
20251,11260590,7465868
20251,11260600,5053203
20251,11260610,7738066
20251,11260620,7146919
20251,11260630,5366575
20251,11260655,11705390
20251,11260660,4040939
20251,11260680,5031362
20251,11260690,1670379
20251,11290525,4161217
20251,11290555,9868434
20251,11290575,7805146
20251,11290580,2348996
20251,11290590,2742604
20251,11290600,6984288
20251,11290610,5524232
20251,11290620,4566520
20251,11290630,5772691
20251,11290640,2555315
20251,11290650,3667960
20251,11290660,6248781
20251,11290685,5155699
20251,11290705,10905824
20251,11290715,8383828
20251,11290725,6196374
20251,11290760,6820967
20251,11290770,4592065
20251,11290780,3151390
20251,11290810,10476790
20251,11305534,11603178
20251,11305535,7787209
20251,11305545,11983806
20251,11305555,11762582
20251,11305575,3103540
20251,11305595,6634188
20251,11305603,2848035
20251,11305608,3364811
20251,11305615,5576627
20251,11305625,5444090
20251,11305635,9499554
20251,11305645,3858763
20251,11305660,8328595
20251,11320511,3634046
20251,11320512,11433462
20251,11320513,3570322
20251,11320514,3721570
20251,11320515,3825992
20251,11320521,3775363
20251,11320522,3158959
20251,11320660,4461746
20251,11320670,4399209
20251,11320680,5352593
20251,11320681,2265883
20251,11320690,6547860
20251,11320700,2689753
20251,11320710,3445607
20251,11350560,4366384
20251,11350570,3589689
20251,11350580,2513256
20251,11350595,10349736
20251,11350600,8255872
20251,11350611,3557543
20251,11350612,2529958
20251,11350619,3905866
20251,11350621,3835851
20251,11350624,2860062
20251,11350625,4262652
20251,11350630,7026614
20251,11350640,10335978
20251,11350665,8750772
20251,11350670,5801220
20251,11350695,6400242
20251,11350700,948751
20251,11350710,1812556
20251,11350720,1904605
20251,11380510,6432092
20251,11380520,5589708
20251,11380530,5464920
20251,11380551,5558209
20251,11380552,5735652
20251,11380560,5584682
20251,11380570,13447228
20251,11380580,5193897
20251,11380590,3913772
20251,11380600,7887574
20251,11380625,11255448
20251,11380631,6202075
20251,11380632,2658630
20251,11380640,3005355
20251,11380650,2934521
20251,11380690,6796893
20251,11410520,3286557
20251,11410555,21562913
20251,11410565,10822733
20251,11410585,10229734
20251,11410615,8615389
20251,11410620,5940951
20251,11410640,3862275
20251,11410655,1992561
20251,11410660,3704498
20251,11410685,4375217
20251,11410690,1301727
20251,11410700,6049803
20251,11410710,2533135
20251,11410720,10095710
20251,11440555,7929131
20251,11440565,12922123
20251,11440585,4181729
20251,11440590,5642605
20251,11440600,6638894
20251,11440610,5522692
20251,11440630,4950213
20251,11440655,6077000
20251,11440660,17338634
20251,11440680,4581859
20251,11440690,6888566
20251,11440700,5759684
20251,11440710,6695602
20251,11440720,5919302
20251,11440730,6703555
20251,11440740,5213228
20251,11470510,4742299
20251,11470520,6870429
20251,11470530,4960297
20251,11470540,5666185
20251,11470550,4745606
20251,11470560,3930134
20251,11470570,3447522
20251,11470580,2694911
20251,11470590,3419661
20251,11470600,2793771
20251,11470610,1046020
20251,11470611,2075467
20251,11470620,3167301
20251,11470630,4523320
20251,11470640,7236774
20251,11470650,11161259
20251,11470670,1948405
20251,11470680,3037920
20251,11500510,8380426
20251,11500520,5076482
20251,11500530,3594111
20251,11500535,7140197
20251,11500540,16737330
20251,11500550,3365443
20251,11500560,3838848
20251,11500570,4730457
20251,11500590,8047396
20251,11500591,5457855
20251,11500593,9669499
20251,11500603,3111313
20251,11500604,2113025
20251,11500605,1867782
20251,11500611,5406242
20251,11500615,6951637
20251,11500620,5402089
20251,11500630,7292825
20251,11500640,4694543
20251,11500641,2410780
20251,11530510,6277595
20251,11530520,1893061
20251,11530530,9386358
20251,11530540,7010157
20251,11530550,7435737
20251,11530560,7152402
20251,11530595,3104079
20251,11530720,4727357
20251,11530730,5327769
20251,11530740,7529512
20251,11530750,3929062
20251,11530760,4635709
20251,11530770,3808676
20251,11530780,5066575
20251,11530790,1889667
20251,11530800,938443
20251,11545510,4896397
20251,11545610,5431887
20251,11545620,3225001
20251,11545630,4275186
20251,11545640,3919114
20251,11545670,5468550
20251,11545680,1622656
20251,11545690,1166393
20251,11545700,2181361
20251,11545710,3443204
20251,11560515,6704901
20251,11560535,10540190
20251,11560540,6401052
20251,11560550,7181436
20251,11560560,8618016
20251,11560585,5492238
20251,11560605,9297573
20251,11560610,5409750
20251,11560620,4738464
20251,11560630,5667134
20251,11560650,6477301
20251,11560660,2602598
20251,11560670,3131951
20251,11560680,5935101
20251,11560690,3838962
20251,11560700,4401081
20251,11560710,4897418
20251,11560720,6766448
20251,11590510,6205243
20251,11590520,2837039
20251,11590530,7896645
20251,11590540,4803600
20251,11590550,4741258
20251,11590560,5656231
20251,11590605,5668175
20251,11590620,7014960
20251,11590630,7423649
20251,11590640,5371972
20251,11590650,3883115
20251,11590651,3416858
20251,11590660,7516083
20251,11590670,3617755
20251,11590680,5263265
20251,11620525,3571382
20251,11620545,3178963
20251,11620565,4381134
20251,11620575,6962577
20251,11620585,5842973
20251,11620595,10873988
20251,11620605,8520499
20251,11620615,5392313
20251,11620625,6083958
20251,11620630,4405557
20251,11620645,5364335
20251,11620655,6095112
20251,11620665,5156657
20251,11620685,7432118
20251,11620695,9993104
20251,11620715,1469718
20251,11620725,7687284
20251,11620735,6255689
20251,11620745,6935735
20251,11620765,5358757
20251,11620775,5740137
20251,11650510,7592346
20251,11650520,6748748
20251,11650530,12074292
20251,11650531,6363986
20251,11650540,6215665
20251,11650550,469583
20251,11650560,6812782
20251,11650570,1762184
20251,11650580,3339273
20251,11650581,5472634
20251,11650590,4733101
20251,11650600,4356245
20251,11650610,4539414
20251,11650620,3385097
20251,11650621,6253360
20251,11650651,8398928
20251,11650652,5710184
20251,11650660,1874838
20251,11680510,6531524
20251,11680521,9752622
20251,11680531,11820073
20251,11680545,7516652
20251,11680565,8680956
20251,11680580,4679313
20251,11680590,8882682
20251,11680600,4588549
20251,11680610,6579513
20251,11680630,10634846
20251,11680640,20637783
20251,11680650,12157363
20251,11680655,8393182
20251,11680656,3981389
20251,11680660,2175105
20251,11680670,2188614
20251,11680690,3351285
20251,11680700,3537658
20251,11680720,2457884
20251,11680730,2507700
20251,11680740,1328210
20251,11680750,2223931
20251,11710510,4457779
20251,11710520,4976049
20251,11710531,3373504
20251,11710532,3678057
20251,11710540,3233268
20251,11710550,4900846
20251,11710561,3685633
20251,11710562,6254962
20251,11710566,763523
20251,11710570,9884400
20251,11710580,5974916
20251,11710590,3109692
20251,11710600,6660172
20251,11710610,6320203
20251,11710620,8436105
20251,11710631,786976
20251,11710632,6143164
20251,11710641,4225249
20251,11710642,2723254
20251,11710646,7570371
20251,11710647,3215483
20251,11710650,8029149
20251,11710670,2177996
20251,11710680,3785707
20251,11710690,2217013
20251,11710710,2314231
20251,11710720,656428
20251,11740515,3701358
20251,11740520,3442510
20251,11740530,4850370
20251,11740540,2165237
20251,11740550,3627089
20251,11740560,2109036
20251,11740570,8884521
20251,11740580,2351791
20251,11740590,1486043
20251,11740600,10636603
20251,11740610,11117687
20251,11740620,7484127
20251,11740640,5650885
20251,11740650,8506868
20251,11740660,6753807
20251,11740685,18457501
20251,11740690,23239
20251,11740700,6940288
20252,11110515,3549035
20252,11110530,4099841
20252,11110540,1020583
20252,11110550,931763
20252,11110560,904147
20252,11110570,1779593
20252,11110580,4167907
20252,11110600,1244131
20252,11110615,14129208
20252,11110630,5238510
20252,11110640,4841942
20252,11110650,9403241
20252,11110670,2894717
20252,11110680,4689181
20252,11110690,934584
20252,11110700,2283555
20252,11110710,5360471
20252,11140520,2572626
20252,11140540,4472620
20252,11140550,5614655
20252,11140570,2644573
20252,11140580,2159571
20252,11140590,6517843
20252,11140605,4822187
20252,11140615,5429827
20252,11140625,4263410
20252,11140635,1854990
20252,11140645,2816904
20252,11140650,3228110
20252,11140665,3491626
20252,11140670,5863751
20252,11140680,1968294
20252,11170510,3887531
20252,11170520,4894044
20252,11170530,2019412
20252,11170555,7609923
20252,11170560,5018335
20252,11170570,3633609
20252,11170580,3772522
20252,11170590,2311046
20252,11170625,5518689
20252,11170630,4535257
20252,11170640,1459822
20252,11170650,2483019
20252,11170660,2809213
20252,11170685,4291192
20252,11170690,1688340
20252,11170700,2508267
20252,11200520,4358103
20252,11200535,5465586
20252,11200540,4876867
20252,11200550,4460944
20252,11200560,5913700
20252,11200570,4677789
20252,11200580,2689260
20252,11200590,3209351
20252,11200615,5552003
20252,11200620,2558286
20252,11200645,2946041
20252,11200650,3196039
20252,11200660,5614925
20252,11200670,4934829
20252,11200690,5700149
20252,11200720,3232174
20252,11200790,3238863
20252,11215710,9059046
20252,11215730,6763400
20252,11215740,3678009
20252,11215750,4352732
20252,11215760,4702350
20252,11215770,6415828
20252,11215780,2196514
20252,11215810,6336033
20252,11215820,7862796
20252,11215830,5160179
20252,11215840,6641281
20252,11215847,8951997
20252,11215850,6832738
20252,11215860,4918704
20252,11215870,6153180
20252,11230536,14186217
20252,11230545,12271963
20252,11230560,11439262
20252,11230570,2315610
20252,11230600,7063038
20252,11230610,5505395
20252,11230650,8909228
20252,11230660,7487517
20252,11230705,6168282
20252,11230710,4863701
20252,11230720,5452750
20252,11230730,4349270
20252,11230740,10759091
20252,11230750,3334977
20252,11260520,5272377
20252,11260540,4695511
20252,11260550,2362540
20252,11260565,9597075
20252,11260570,6089438
20252,11260575,6102211
20252,11260580,4300436
20252,11260590,7187804
20252,11260600,4863033
20252,11260610,7556109
20252,11260620,6967421
20252,11260630,5225602
20252,11260655,11536631
20252,11260660,4013078
20252,11260680,4941424
20252,11260690,1643296
20252,11290525,4319491
20252,11290555,10129591
20252,11290575,7875073
20252,11290580,2278720
20252,11290590,2701773
20252,11290600,8162847
20252,11290610,5471016
20252,11290620,4416546
20252,11290630,5536543
20252,11290640,2715671
20252,11290650,3426695
20252,11290660,6262287
20252,11290685,5011473
20252,11290705,10970283
20252,11290715,8355616
20252,11290725,6231314
20252,11290760,6491773
20252,11290770,5583856
20252,11290780,3687986
20252,11290810,10174087
20252,11305534,11381264
20252,11305535,7715840
20252,11305545,11776106
20252,11305555,10890365
20252,11305575,3061482
20252,11305595,6424489
20252,11305603,2741048
20252,11305608,3196732
20252,11305615,5722737
20252,11305625,5222938
20252,11305635,9521301
20252,11305645,3876885
20252,11305660,8123879
20252,11320511,3612315
20252,11320512,10884586
20252,11320513,3480572
20252,11320514,3660172
20252,11320515,3743138
20252,11320521,3740307
20252,11320522,3086468
20252,11320660,4524590
20252,11320670,4357620
20252,11320680,5318727
20252,11320681,2225827
20252,11320690,6352247
20252,11320700,2560484
20252,11320710,3380248
20252,11350560,4694730
20252,11350570,3687113
20252,11350580,2444004
20252,11350595,10198923
20252,11350600,8370122
20252,11350611,3659164
20252,11350612,2364149
20252,11350619,3860993
20252,11350621,3781320
20252,11350624,2750946
20252,11350625,4192037
20252,11350630,6836278
20252,11350640,10035529
20252,11350665,8411477
20252,11350670,5423955
20252,11350695,6308524
20252,11350700,977082
20252,11350710,1793730
20252,11350720,1837390
20252,11380510,6314648
20252,11380520,5363640
20252,11380530,5308720
20252,11380551,5345951
20252,11380552,5702568
20252,11380560,5441081
20252,11380570,13154681
20252,11380580,5132384
20252,11380590,3734426
20252,11380600,7780739
20252,11380625,11179905
20252,11380631,6005594
20252,11380632,2649485
20252,11380640,2982436
20252,11380650,2520081
20252,11380690,6677837
20252,11410520,3434420
20252,11410555,21125725
20252,11410565,10907837
20252,11410585,10927017
20252,11410615,8833614
20252,11410620,5573389
20252,11410640,3718426
20252,11410655,2124683
20252,11410660,3607559
20252,11410685,4464639
20252,11410690,1268787
20252,11410700,6285178
20252,11410710,2509186
20252,11410720,9594320
20252,11440555,7999211
20252,11440565,12582687
20252,11440585,3870390
20252,11440590,5605986
20252,11440600,7089241
20252,11440610,5591352
20252,11440630,4938411
20252,11440655,6202643
20252,11440660,17202186
20252,11440680,4527896
20252,11440690,6742021
20252,11440700,5697801
20252,11440710,6440816
20252,11440720,5871259
20252,11440730,6551570
20252,11440740,5223602
20252,11470510,4554224
20252,11470520,6547481
20252,11470530,4759808
20252,11470540,5394307
20252,11470550,4705078
20252,11470560,3861175
20252,11470570,3358533
20252,11470580,2643408
20252,11470590,3307237
20252,11470600,2673756
20252,11470610,858784
20252,11470611,2027944
20252,11470620,3052000
20252,11470630,4346884
20252,11470640,7227161
20252,11470650,10760305
20252,11470670,1980340
20252,11470680,2965584
20252,11500510,8254640
20252,11500520,5069501
20252,11500530,3745003
20252,11500535,6968744
20252,11500540,16521390
20252,11500550,3595535
20252,11500560,3823167
20252,11500570,4212882
20252,11500590,7881050
20252,11500591,5431622
20252,11500593,9684433
20252,11500603,3045907
20252,11500604,2078727
20252,11500605,1713632
20252,11500611,5381897
20252,11500615,6449152
20252,11500620,5315237
20252,11500630,7012914
20252,11500640,4410862
20252,11500641,2387024
20252,11530510,6288224
20252,11530520,1925212
20252,11530530,8973856
20252,11530540,7147659
20252,11530550,7427933
20252,11530560,6844347
20252,11530595,2988521
20252,11530720,4767539
20252,11530730,5175445
20252,11530740,7397338
20252,11530750,3678617
20252,11530760,4384281
20252,11530770,4068177
20252,11530780,4903249
20252,11530790,1729708
20252,11530800,940538
20252,11545510,4976484
20252,11545610,5238448
20252,11545620,3247793
20252,11545630,4370892
20252,11545640,3792964
20252,11545670,5394252
20252,11545680,1537101
20252,11545690,1221727
20252,11545700,2148493
20252,11545710,3277444
20252,11560515,6608929
20252,11560535,10387036
20252,11560540,6469796
20252,11560550,7159121
20252,11560560,8744512
20252,11560585,5332644
20252,11560605,9109639
20252,11560610,5187139
20252,11560620,4820932
20252,11560630,5577086
20252,11560650,6285384
20252,11560660,2498278
20252,11560670,3055448
20252,11560680,5983573
20252,11560690,3800047
20252,11560700,4272878
20252,11560710,4728823
20252,11560720,6769175
20252,11590510,6080608
20252,11590520,2875918
20252,11590530,8287619
20252,11590540,4712513
20252,11590550,4692401
20252,11590560,5387691
20252,11590605,6010053
20252,11590620,6514858
20252,11590630,7450587
20252,11590640,5280359
20252,11590650,3875822
20252,11590651,3301092
20252,11590660,7467327
20252,11590670,3684869
20252,11590680,5114295
20252,11620525,3473239
20252,11620545,3120357
20252,11620565,4332598
20252,11620575,6852956
20252,11620585,5894748
20252,11620595,10992885
20252,11620605,8407871
20252,11620615,5255816
20252,11620625,5958105
20252,11620630,4170493
20252,11620645,5248921
20252,11620655,5921564
20252,11620665,4944787
20252,11620685,7489086
20252,11620695,9950093
20252,11620715,1401313
20252,11620725,7638539
20252,11620735,6403501
20252,11620745,6929967
20252,11620765,5310002
20252,11620775,5769029
20252,11650510,7461301
20252,11650520,6764201
20252,11650530,12000820
20252,11650531,6326996
20252,11650540,6229793
20252,11650550,512954
20252,11650560,6724401
20252,11650570,1933635
20252,11650580,3209417
20252,11650581,5282692
20252,11650590,4648868
20252,11650600,4391779
20252,11650610,4427361
20252,11650620,3448453
20252,11650621,6293588
20252,11650651,8445174
20252,11650652,5732101
20252,11650660,1867751
20252,11680510,6532228
20252,11680521,9453179
20252,11680531,11839040
20252,11680545,7471126
20252,11680565,8962430
20252,11680580,4795270
20252,11680590,8795704
20252,11680600,4247687
20252,11680610,6380736
20252,11680630,10110351
20252,11680640,20011130
20252,11680650,12024460
20252,11680655,8379978
20252,11680656,4021339
20252,11680660,2168984
20252,11680670,2184982
20252,11680690,3438057
20252,11680700,3489172
20252,11680720,2271954
20252,11680730,2387539
20252,11680740,1356016
20252,11680750,2283962
20252,11710510,4369741
20252,11710520,4894432
20252,11710531,3455708
20252,11710532,3626251
20252,11710540,2733111
20252,11710550,4756358
20252,11710561,3595046
20252,11710562,6255859
20252,11710566,755272
20252,11710570,9349558
20252,11710580,5726140
20252,11710590,2813304
20252,11710600,6669824
20252,11710610,6241600
20252,11710620,8577197
20252,11710631,781031
20252,11710632,5854544
20252,11710641,4262065
20252,11710642,2761782
20252,11710646,7389133
20252,11710647,3205216
20252,11710650,7796721
20252,11710670,2211104
20252,11710680,3604843
20252,11710690,2194840
20252,11710710,2333467
20252,11710720,702046
20252,11740515,3505372
20252,11740520,3417677
20252,11740530,4583303
20252,11740540,2217381
20252,11740550,3648757
20252,11740560,2054784
20252,11740570,8652934
20252,11740580,2278522
20252,11740590,1543807
20252,11740600,10425401
20252,11740610,10723675
20252,11740620,7468447
20252,11740640,5569252
20252,11740650,8217747
20252,11740660,6661360
20252,11740685,18157612
20252,11740690,28752
20252,11740700,6769971
20253,11110515,3274798
20253,11110530,3904600
20253,11110540,936140
20253,11110550,814204
20253,11110560,932114
20253,11110570,1974280
20253,11110580,3995664
20253,11110600,1175173
20253,11110615,13813280
20253,11110630,5186670
20253,11110640,4694830
20253,11110650,8332584
20253,11110670,2841547
20253,11110680,4474470
20253,11110690,840194
20253,11110700,2211402
20253,11110710,5096664
20253,11140520,2650504
20253,11140540,4307622
20253,11140550,5712576
20253,11140570,2537265
20253,11140580,1994239
20253,11140590,6685028
20253,11140605,4906918
20253,11140615,5211498
20253,11140625,4070228
20253,11140635,1966538
20253,11140645,2673802
20253,11140650,3244555
20253,11140665,3529605
20253,11140670,5612706
20253,11140680,2045404
20253,11170510,3906574
20253,11170520,4668908
20253,11170530,2070145
20253,11170555,7178793
20253,11170560,4921052
20253,11170570,3655614
20253,11170580,3692963
20253,11170590,2279673
20253,11170625,5890768
20253,11170630,4444366
20253,11170640,1480734
20253,11170650,2480004
20253,11170660,2873280
20253,11170685,4308963
20253,11170690,1705732
20253,11170700,2373289
20253,11200520,4598694
20253,11200535,5463437
20253,11200540,4914374
20253,11200550,4259258
20253,11200560,5910746
20253,11200570,4447454
20253,11200580,2701479
20253,11200590,3116849
20253,11200615,5496786
20253,11200620,2533037
20253,11200645,2833808
20253,11200650,3079021
20253,11200660,5517355
20253,11200670,4888288
20253,11200690,5852391
20253,11200720,3198294
20253,11200790,2968374
20253,11215710,8724209
20253,11215730,6473678
20253,11215740,3588377
20253,11215750,4550884
20253,11215760,4455390
20253,11215770,6338023
20253,11215780,2027360
20253,11215810,6187082
20253,11215820,7524673
20253,11215830,5145529
20253,11215840,6440637
20253,11215847,8506534
20253,11215850,6742288
20253,11215860,4931695
20253,11215870,6410788
20253,11230536,13912687
20253,11230545,11686991
20253,11230560,10765099
20253,11230570,2252252
20253,11230600,6803473
20253,11230610,5822235
20253,11230650,8812915
20253,11230660,7626376
20253,11230705,6077809
20253,11230710,4146732
20253,11230720,6030394
20253,11230730,4231999
20253,11230740,9909044
20253,11230750,3197431
20253,11260520,5351414
20253,11260540,4726699
20253,11260550,2326028
20253,11260565,9817307
20253,11260570,6057792
20253,11260575,6174122
20253,11260580,4764936
20253,11260590,6971886
20253,11260600,4679419
20253,11260610,7791929
20253,11260620,6971518
20253,11260630,5008571
20253,11260655,11159345
20253,11260660,3927142
20253,11260680,4970366
20253,11260690,1748536
20253,11290525,4114766
20253,11290555,10204260
20253,11290575,7485579
20253,11290580,2217732
20253,11290590,2805193
20253,11290600,7457637
20253,11290610,5037344
20253,11290620,4378461
20253,11290630,5562389
20253,11290640,2597406
20253,11290650,3132996
20253,11290660,6156653
20253,11290685,4881851
20253,11290705,10879682
20253,11290715,8029834
20253,11290725,6255479
20253,11290760,6350144
20253,11290770,6048296
20253,11290780,4000943
20253,11290810,10002674
20253,11305534,10865484
20253,11305535,7696091
20253,11305545,11508882
20253,11305555,10161334
20253,11305575,2871529
20253,11305595,6598159
20253,11305603,2691903
20253,11305608,3043622
20253,11305615,5777265
20253,11305625,5091036
20253,11305635,9309172
20253,11305645,3769261
20253,11305660,7957410
20253,11320511,3461569
20253,11320512,10383795
20253,11320513,3520444
20253,11320514,3504270
20253,11320515,3786705
20253,11320521,3636265
20253,11320522,3043150
20253,11320660,4582214
20253,11320670,4296230
20253,11320680,5366654
20253,11320681,2495297
20253,11320690,6456625
20253,11320700,2690533
20253,11320710,3146058
20253,11350560,4504796
20253,11350570,3666434
20253,11350580,2351729
20253,11350595,10101742
20253,11350600,8165486
20253,11350611,3573109
20253,11350612,2472693
