yr,corpNm,brandNm,indutyLclasNm,indutyMlsfcNm,frcsCnt,newFrcsRgsCnt,ctrtEndCnt,ctrtCncltnCnt,nmChgCnt,avrgSlsAmt,arUnitAvrgSlsAmt
2023,박선생창의역사지리교실(주),박선생 창의역사지리교실,서비스,기타 교육,32,6,0,6,0,45542,0
2023,(주)발레앤모델,발레앤모델,서비스,기타 교육,0,0,0,0,0,0,0
2023,윌비아트앤메니지먼트(주),발자국 소리가 큰아이들,서비스,기타 교육,7,1,0,0,0,0,0
2023,웰니스(BWPT)임상연구소,밸런스워킹PT,서비스,기타 교육,4,0,4,0,0,6721,139
2023,베베구쯔(주),베베구쯔몬테소리,서비스,기타 교육,8,3,0,0,0,127646,13263
2023,(주)베베궁,베베궁,서비스,기타 교육,18,0,3,0,0,663182,4943
2023,(주)벨라루시,벨라루시애견미용학원,서비스,기타 교육,4,4,0,0,0,0,0
2023,분더논학(논술학습코칭),분더논학(논술학습코칭),서비스,기타 교육,0,0,0,0,0,0,0
2023,분더슈필,분더바움,서비스,기타 교육,8,0,0,0,3,0,0
2023,뷰엠네일전문학원,뷰엠,서비스,기타 교육,0,0,0,0,0,0,0
2023,(주)스칸디에듀,브레인나우(BRAINNOW),서비스,기타 교육,27,9,4,1,0,176975,5959
2023,한국음악감성교육연구소,브레인뮤직아트,서비스,기타 교육,0,0,0,0,0,0,0
2023,(주)크리플레이,블루닷라운지,서비스,기타 교육,5,0,1,0,0,49445,843
2023,(주)비끄아트연구소,비끄아트,서비스,기타 교육,43,21,4,0,1,152267,7694
2023,(주)비케이스터디카페,비케이스터디카페,서비스,기타 교육,0,0,0,0,0,0,0
2023,(주)샐러디,샐러디,외식,기타 외식,300,57,3,0,30,302273,26965
2023,제이에스키친,샐러드킹 다이어트,외식,기타 외식,14,8,0,5,0,101254,5208
2023,마라푸우,마라푸우,외식,중식,3,0,0,0,0,0,0
2023,회풍유통(주),마라킹,외식,중식,2,1,1,0,0,30277,2245
2023,마라퀸,마라퀸,외식,중식,0,0,0,0,0,0,0
2023,천하파트너스,마라천하마라탕,외식,중식,5,3,0,0,0,348142,13567
2023,(주)집앤푸드,마라집,외식,중식,10,4,0,2,0,338051,26924
2023,마라정사부,마라정사부,외식,중식,0,0,0,0,0,0,0
2023,(주)태승국제,마라전설,외식,중식,6,6,0,0,0,0,0
2023,마라탕입구,마라입구,외식,중식,4,4,0,0,0,0,0
2023,(주)테이스티컴퍼니,반포식스,외식,기타 외국식,20,0,6,0,0,617891,13033
2023,(주)반미프엉코리아,반미프엉,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)케이푸드코리아코퍼레이션,반미362,외식,기타 외국식,0,0,0,0,0,0,0
2023,바투엣,바투엣,외식,기타 외국식,0,0,0,0,0,0,0
2023,바나나립(주),바나나테이블,외식,기타 외국식,2,1,0,0,0,349289,8117
2023,미스타쌀국수,미스타쌀국수,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)미각,미각양꼬치,외식,기타 외국식,18,0,1,10,0,121693,3329
2023,(주)엘앤케이푸드,몬안베띠,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)트루팜,몬스터타코,외식,기타 외국식,0,0,0,0,0,0,0
2023,모퉁이테이블(김해연지공원점),모퉁이테이블,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)명륜당,명륜하노이,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)아라에프엔비,멕시칸요녀석,외식,기타 외국식,12,8,4,0,1,212635,8726
2023,(주)메콩타이컴퍼니,메콩타이,외식,기타 외국식,30,2,2,1,2,652190,13689
2023,맥 부리또부산대점,맥 부리또,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)에버리치에프앤비,망고오믈렛,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)맛있는수다,맛있는마라탕,외식,기타 외국식,0,0,0,0,0,0,0
2023,맘맘테이블(mammamtable),맘맘테이블,외식,기타 외국식,1,1,0,0,0,0,0
2023,만복반미,만복반미,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)제이씨에프앤비,마초부리또,외식,기타 외국식,3,2,0,0,0,0,0
2023,오샬(OTSAL),마이 런던 1772(MY LONDON 1772),외식,기타 외국식,0,0,0,0,0,0,0
2023,마마스홈,마마홈스,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)팀프에프앤비,마라탕집이야,외식,기타 외국식,0,0,0,0,0,0,0
2023,마라장룡,마라장룡,외식,기타 외국식,0,0,0,0,0,0,0
2023,(주)캐비아에프,마담타이누들,외식,기타 외국식,0,0,0,0,0,0,0
2023,㈜하엘푸드,마녀쌀국수,외식,기타 외국식,2,0,1,0,1,267982,28208
2023,(주)어오케이컴퍼니,어오케이커피(A.OK COFFEE),외식,커피,10,6,0,0,0,209396,19211
2023,(주)아티잔에프앤비,어씽 EARTHING,외식,커피,0,0,0,0,0,0,0
2023,어보브(ABOVE),어보브(ABOVE),외식,커피,3,0,0,0,2,118895,4014
2023,(주)카페폴인,어벤더치커피,외식,커피,53,3,1,10,7,175634,13333
2023,(주)더원플랜,어반그레이,외식,커피,0,0,0,0,0,0,0
2023,어랏커피,어랏커피스탠드,외식,커피,0,0,0,0,0,0,0
2023,(주)어니스트로스터스,어니스트(Honest),외식,커피,0,0,0,0,0,0,0
2023,어나더미네스,어나더미네스(Anothermines),외식,커피,0,0,0,0,0,0,0
2023,㈜유진에프앤비,빵쌤베이커리,외식,제과제빵,0,0,0,0,0,0,0
2023,빵쌤(주),빵쌤(BBANGSSAEM),외식,제과제빵,10,10,3,0,0,853628,6884
2023,빵쌤(주),빵스커피,외식,제과제빵,1,1,0,0,0,0,0
2023,(주)푸른공식,빵사부식빵공방,외식,제과제빵,17,1,0,7,0,368183,27503
2023,(주)힐링에프앤비,빵명장,외식,제과제빵,8,8,0,0,0,0,0
2023,빵드밀(주),빵드밀,외식,제과제빵,2,0,0,0,0,16497,1578
2023,(주)에이치푸드빌,빈앤코코,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)빈스킹코리아,빈스킹토스트,외식,제과제빵,16,2,1,6,1,57999,4665
2023,스위트밀(주),비어드파파,외식,제과제빵,6,0,0,4,0,221268,14271
2023,비비드,비비드,외식,제과제빵,0,0,0,0,0,0,0
2023,비비당,비비당,외식,제과제빵,1,0,0,0,0,0,0
2023,(주)파파들,비밀(BE.MEAL)베이커리,외식,제과제빵,2,2,0,0,0,0,0
2023,웰킵스푸드(주),블럭제빵소,외식,제과제빵,47,5,0,3,0,125066,12345
2023,블랙베어도넛부산,블랙베어도넛,외식,제과제빵,1,0,0,0,0,0,0
2023,(주)메이크플랜,브릭스도우,외식,제과제빵,0,0,0,0,0,0,0
2023,대우산업개발(주),브리오슈도레(BRIOCHE DOREE),외식,제과제빵,1,0,1,0,0,146740,2609
2023,브레드코코,브레드코코,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)브레댄코,브레댄코(bread&co.DAILY-NEW),외식,제과제빵,49,15,13,0,3,359998,14516
2023,바이피플,브래드바이피플,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)네오에프엔비,브라운베이글,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)타임교육,하이스트학원,서비스,교육 (교과),12,0,1,0,0,85062,611
2023,(주)올림피아드교육,하베르만,서비스,교육 (교과),0,0,0,0,0,0,0
2023,(주)매쓰러닝,필즈더클래식,서비스,교육 (교과),17,12,0,0,0,304583,4996
2023,(주)필아트에듀,필아트미술,서비스,교육 (교과),44,9,12,0,0,0,0
2023,(주)대치퍼스트에듀케이션,클라디학원,서비스,교육 (교과),0,0,0,0,0,0,0
2023,㈜에스티유니타스,커넥츠 프랩 수능관,서비스,교육 (교과),12,3,1,1,0,109037,1594
2023,(주)리딩엠,책읽기와 글쓰기 리딩엠,서비스,교육 (교과),0,0,0,0,0,0,0
2023,(주)서우교육,짱솔학원,서비스,교육 (교과),1,1,0,0,0,0,0
2023,에버&유통,마라이츠마라탕,외식,중식,5,1,0,0,0,285000,15200
2023,(주)케이알푸드,마라의신,외식,중식,1,1,0,0,0,616142,61615
2023,㈜공유영웅,마라영웅,외식,중식,0,0,0,0,0,0,0
2023,마라에프앤비(F&B),마라야,외식,중식,3,3,0,0,0,0,0
2023,(주)미래글로벌코리아,미래식부,외식,중식,0,0,0,0,0,0,0
2023,농업회사법인(주)아침빛바다,미미관마라탕,외식,중식,31,16,0,2,3,648411,25328
2023,미미마라탕,미미마라탕,외식,중식,0,0,0,0,0,0,0
2023,품육년백,품육년백  참숯소갈비살,외식,한식,7,7,0,0,0,0,0
2023,품다올밥상,품다올밥상,외식,한식,3,1,0,0,0,0,0
2023,(주)저스트컴퍼니,푸줏간삼겹돼지고기배달,외식,한식,32,24,4,0,0,457099,27425
2023,(주)청해신,푸른바다찜탕,외식,한식,0,0,0,0,0,0,0
2023,푸르맘찬에프엔비(주),푸르맘찬,외식,한식,7,0,0,2,0,160335,13126
2023,푸드앤펀,푸드앤펀삼겹카페,외식,한식,5,5,0,0,0,210000,9900
2023,(주)노다웃에프앤비,푸드모바일,외식,한식,64,20,12,0,18,424631,26817
2023,(주)마스터에프앤비,푸닭발,외식,한식,0,0,0,0,0,0,0
2023,(주)용마을,파육장,외식,한식,6,2,0,0,0,357439,9960
2023,(주)송정푸드,파주닭국수,외식,한식,26,1,2,0,1,207067,8109
2023,파평옥거제아주점,파평옥,외식,한식,2,2,0,0,0,0,0
2023,(주)육성푸드,팔각도,외식,한식,72,55,0,1,2,868427,23919
2023,(주)팔당냉면본사,팔당냉면,외식,한식,11,9,2,0,1,317726,33286
2023,(주)팔당원조칼제비에프앤비,팔당원조칼제비,외식,한식,3,3,0,0,0,2550000,33931
2023,(주)동동에프엔씨,팔당육칼동동국수,외식,한식,2,0,0,0,0,0,0
2023,(주)엉터리,팔당한옥집,외식,한식,0,0,0,0,0,0,0
2023,(주)엠에스에프앤비,팔덕식당,외식,한식,17,9,1,0,0,390216,11541
2023,우리가족F&B,팔도돼지,외식,한식,4,3,0,1,0,108851,4948
2023,㈜나누는사람들,팔도만찬,외식,한식,0,0,0,0,0,0,0
2023,(주)더투게더에프앤비,팔도미역,외식,한식,0,0,0,0,0,0,0
2023,인생푸드,팔도우리땅김치찜,외식,한식,0,0,0,0,0,0,0
2023,(주)얌얌레시피,팔도족발,외식,한식,0,0,0,0,0,0,0
2023,(주)이삭에프앤비,팔도주막,외식,한식,0,0,0,0,0,0,0
2023,(주)길품에프엔비,팔백집,외식,한식,6,0,0,1,0,313883,8926
2023,(주)8푸드,팔색삼겹살,외식,한식,2,0,0,0,0,0,0
2023,(주)청가람,팔십도국밥청년들,외식,한식,0,0,0,0,0,0,0
2023,제이씨푸드,팔조령김치찜,외식,한식,3,3,0,0,0,0,0
2023,이이에프컴퍼니(주),팔팔미담,외식,한식,0,0,0,0,0,0,0
2023,(주)명륜당,팔팔인생해장,외식,한식,0,0,0,0,0,0,0
2023,케이브라더스,팔팔찌개,외식,한식,0,0,0,0,0,0,0
2023,윤윤프랜차이즈,팔포집,외식,한식,1,1,0,0,0,0,0
2023,(주)셰프패밀리,팔화당,외식,한식,0,0,0,0,0,0,0
2023,고기파는삼촌,팜팜대패,외식,한식,11,0,0,0,0,477219,9721
2023,(주)다름플러스,패션감자탕,외식,한식,0,0,0,0,0,0,0
2023,(주)엑스토리,"팽현숙,최양락의 그 밥에 이 반찬",외식,한식,4,0,0,0,0,143143,4655
2023,(주)팀프에프앤비,샐러드집이야,외식,기타 외식,0,0,0,0,0,0,0
2023,솔든코리아,샐러드스토리,외식,기타 외식,0,0,0,0,0,0,0
2023,피에스피에프앤디(주),샐러드상점,외식,기타 외식,3,2,0,0,0,0,0
2023,(주)이제이글로벌,샐러드박스(SaladBox),외식,기타 외식,69,22,10,0,4,135434,9245
2023,(주)샐러드로우앤트라타,샐러드로우앤트라타,외식,기타 외식,31,7,4,0,5,411226,28272
2023,슈팅맨,슈팅맨,외식,기타 외식,0,0,0,0,0,0,0
2023,쉼표그린,쉼표그린,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)쉬즈베이글,쉬즈베이글커피,외식,기타 외식,65,11,1,0,15,299892,26799
2023,(주)케이더블유프랜차이즈,쉐프의부대찌개,외식,기타 외식,31,0,6,4,1,147125,4379
2023,(주)에스오에프씨,쉐프밥상,외식,기타 외식,2,0,0,0,0,0,0
2023,(주)케이에이치코리아,숨비소리,외식,기타 외식,1,0,0,2,0,0,0
2023,(주)리원에프앤씨,술인당,외식,기타 외식,1,1,0,0,0,0,0
2023,㈜디에이치엠,순수타코야끼,외식,기타 외식,97,77,7,0,4,50333,2749
2023,(주)쁘띠포레,쁘띠포레,서비스,기타 교육,2,2,0,0,0,41108,4111
2023,(주)스콜라몬테소리,쁘리몬테수학,서비스,기타 교육,2,2,0,0,0,0,0
2023,(주)오르다코리아,샘앤클래스(Sam&Class),서비스,기타 교육,70,3,0,0,0,84985,2688
2023,(주)오르다코리아,샘앤플레이스(Sam&Place),서비스,기타 교육,34,1,0,0,0,207827,6683
2023,(주)홍익푸드,쿡1015,외식,기타 외식,75,3,24,0,4,216148,17721
2023,(주)맛있는푸드,콩심,외식,기타 외식,96,2,8,0,4,389092,13564
2023,(유)콩샌,콩샌,외식,기타 외식,25,2,4,3,0,96519,3645
2023,(주)사람과자연,콩닭발,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)잇파라다이스,콜삼,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)지트에듀텍엔드네트워크,지트(JEET),서비스,교육 (교과),12,1,0,1,0,2890346,18128
2023,(주)종로아카데미,종로학원하늘교육학원/센터,서비스,교육 (교과),54,1,1,18,0,158170,2908
2023,(주)종로아카데미,종로학원,서비스,교육 (교과),7,0,3,1,0,2636898,3709
2023,(주)점프교육,점프셈교실(학원),서비스,교육 (교과),2,0,0,0,0,0,0
2023,(주)점프교육,점프셈교실(지역본부),서비스,교육 (교과),53,0,0,0,0,0,0
2023,(주)점프교육,점프셈교실(방문지사),서비스,교육 (교과),22,1,0,13,0,0,0
2023,(주)점프교육,점프셈교실(공부방),서비스,교육 (교과),67,0,0,0,0,0,0
2023,(주)장원교육,장원교육 ,서비스,교육 (교과),160,6,2,1,0,162970,5184
2023,이투스이씨아이(주),이투스수학학원,서비스,교육 (교과),51,0,5,1,1,40803,1246
2023,이투스이씨아이(주),이투스24/7,서비스,교육 (교과),60,4,0,4,1,262446,2165
2023,(주)이씨엔교육,이씨엔교육,서비스,교육 (교과),128,0,0,3,0,0,0
2023,(주)올림피아드교육,유투엠(U2M),서비스,교육 (교과),123,13,11,0,8,327928,4414
2023,위니드교육(주),위니드수학학원,서비스,교육 (교과),82,19,0,0,1,51418,0
2023,(주)정상제이엘에스,JLS정상어학원,서비스,교육 (외국어),72,3,1,0,1,1285677,9787
2023,(주)에이럭스,S&Writing,서비스,교육 (외국어),52,3,5,1,3,0,0
2023,트리니엘성동본원,triniel(트리니엘),서비스,교육 (외국어),0,0,0,0,0,0,0
2023,새김교육(주),고래영어,서비스,교육 (외국어),79,31,25,0,0,0,0
2023,(주)글로링크에듀케이션,글로링크어학원,서비스,교육 (외국어),2,0,0,0,0,468251,330
2023,(주)제이와이북스닷컴,노부영 영어드림,서비스,교육 (외국어),0,0,0,0,0,0,0
2023,(주)도토리에듀,데이지영어,서비스,교육 (외국어),11,9,0,0,0,0,0
2023,(주)드림키오,드림키오,서비스,교육 (외국어),4,3,1,0,0,101119,3261
2023,(주)디와이비최선메이트,디와이비랜퍼스,서비스,교육 (외국어),0,0,0,0,0,0,0
2023,퍼스트프랜차이즈,치쌩피쌩,외식,주점,0,0,0,0,0,0,0
2023,상생,취중다마,외식,주점,0,0,0,0,0,0,0
2023,제이와이에프앤비(주),추억의88호프,외식,주점,0,0,0,0,0,0,0
2023,(주)빅브라더,최군맥주,외식,주점,0,0,2,0,0,0,0
2023,(주)촌댁,촌댁맥주,외식,주점,45,4,3,0,0,241815,6665
2023,엽전식당연남점,체리주막,외식,주점,0,0,0,0,0,0,0
2023,(주)캔즈코리아,청춘여행,외식,주점,2,0,1,0,0,139287,4270
2023,(주)빅토리어스,청춘싸롱,외식,주점,5,0,1,0,0,0,0
2023,에스지푸드,청춘사업,외식,주점,6,0,0,2,0,418181,7840
2023,청춘에프앤비(F&amp;B),청춘문방구,외식,주점,3,0,1,0,0,0,0
2023,(주)만만연구소,청불,외식,주점,11,6,8,0,0,378750,8173
2023,퍼스트프랜차이즈,퍼스트비어,외식,주점,6,0,2,0,0,25026,718
2023,대흥유통,토닭토닭양념치킨,외식,치킨,4,0,0,1,0,0,0
2023,(주)선일에프앤비,테트리스찜닭,외식,치킨,89,8,33,11,6,124258,9096
2023,(주)티케이푸드,태권치킨,외식,치킨,21,0,3,0,2,192571,8121
2023,(주)스타푸드코리아,킹스타치킨,외식,치킨,2,0,0,0,0,0,0
2023,(주)큰손에프씨,큰손1치킨2피자,외식,치킨,9,8,0,0,0,258014,14334
2023,(주)이음비앤에프,크래프트한스 앤 치킨(Crafthans&Chicken),외식,치킨,0,0,0,0,0,0,0
2023,(주)코스모월드,코스모치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)보배식품,코만도,외식,치킨,14,0,0,0,0,0,0
2023,(주)채움푸드,코리엔탈깻잎두마리치킨,외식,치킨,196,14,90,0,11,99742,6610
2023,(주)디딤이앤에프,코리앗치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)티비비씨,코리안바베큐,외식,치킨,112,6,10,0,3,158030,7269
2023,네오푸드시스템,케리홈치킨,외식,치킨,12,0,0,0,0,41360,2585
2023,(주)컬투에프앤비,컬투치킨,외식,치킨,72,10,0,18,3,154104,6672
2023,(주)에쓰와이프랜차이즈,칸칸두마리치킨,외식,치킨,0,0,0,0,0,0,0
2023,(주)율현푸드,카우보이,외식,치킨,33,37,0,10,9,120107,6603
2023,(주)무진,칠칠켄터키,외식,치킨,3,0,1,0,0,203733,11795
2023,(주)더쉐프,칠칠켄터키,외식,치킨,14,0,0,1,1,357140,8647
2023,칠분통닭,칠분통닭,외식,치킨,0,0,0,0,0,0,0
2023,(주)와이에스컴퍼니,북문당,외식,제과제빵,7,0,7,0,0,62692,4198
2023,살림F&amp;B,봉쥬르호떡,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)다미원농업회사법인,본호두(BON HODU),외식,제과제빵,0,0,0,0,0,0,0
2023,(주)다름플러스,본가이하랑,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)오복에프앤비,복화당,외식,제과제빵,1,1,0,0,0,0,0
2023,복드림(주),복호두,외식,제과제빵,63,52,0,0,6,394832,29846
2023,㈜수향,보정당,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)벨라비지니스,벨라쿠키,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)베이콜로지에프엔비,베이콜로지 빵학개론,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)오리엔탈푸드코리아,코코샤브,외식,기타 외식,7,0,3,0,0,539579,6206
2023,(주)코이,코이라멘,외식,기타 외식,29,5,4,0,1,290370,21654
2023,(주)호경에프씨,코바코,외식,기타 외식,159,22,0,28,5,179075,11106
2023,(주)에이치푸드빌,코링,외식,기타 외식,0,0,0,0,0,0,0
2023,코란라멘,코란라멘,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)열린상사,케이보울,외식,기타 외식,0,0,0,0,0,0,0
2023,커피스미스에프씨(주),커피스미스드래프트,외식,기타 외식,2,0,0,1,0,373388,15873
2023,커피스미스에프씨(주),커피스미스,외식,기타 외식,36,1,0,6,2,300927,3421
2023,티에고(주),커피마마퀸,외식,기타 외식,63,22,2,1,0,107177,8015
2023,(주)위메이드잇,커스텀샐러드(CUSTOM SALAD),외식,기타 외식,6,2,0,0,1,284267,13474
2023,(주)노마세야컴퍼니,노마세야매운갈비찜,외식,기타 외식,11,0,2,0,1,183241,7693
2023,(주)교아당,놀라몬드,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)농부애푸드,농부애갈비,외식,기타 외식,3,0,1,0,0,0,0
2023,농장사람들(주),농장사람들,외식,기타 외식,7,0,0,0,0,1319204,18286
2023,농업회사법인순천만누룽지(주),누룽씬,외식,기타 외식,1,0,0,0,0,0,0
2023,눈꽃푸드,눈꽃대패,외식,기타 외식,27,6,0,0,0,737947,9192
2023,(주)인피트리,뉴에라 쉐프,외식,기타 외식,0,0,0,0,0,0,0
2023,느루집,느루집,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)씨랩,다기야,외식,기타 외식,18,1,3,0,2,137128,4656
2023,(주)더센코리아,다이닝센,외식,기타 외식,5,0,3,0,0,484660,5965
2023,신한비즈넷,다이닝인,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)폴스타파트너스,다채,외식,기타 외식,9,0,1,0,0,103383,3385
2023,(주)다함컴퍼니,다함,외식,기타 외식,0,0,0,0,0,0,0
2023,FC푸드,닥엔돈스,외식,기타 외식,148,26,10,12,0,159640,9510
2023,달곰FS달곰김밥SK테크노점,달곰김밥,외식,기타 외식,17,0,1,0,0,159305,11751
2023,(주)달구지푸드,달구지막창,외식,기타 외식,28,1,0,5,0,119578,5100
2023,(주)브라보이노베이션,달려라짬뽕,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)더베스트에프앤비,달리는 려석들,외식,기타 외식,42,4,34,0,1,83671,5625
2023,(주)세광그린푸드리테일,달매우동,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)비엠앤,달밤족발,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)달빛푸드,달빛과일,외식,기타 외식,20,2,8,0,2,156167,15617
2023,(주)국민키친,달인의곱창,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)디아이에프앤비,달인의찜닭,외식,기타 외식,42,7,4,0,2,0,0
2023,달콤베리베리,달콤베리베리,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)비본코리아,달테이블,외식,기타 외식,5,0,1,0,0,248283,4387
2023,(주)엑스오푸드빌리지,엑스오엑스오 핫도그앤커피,외식,기타 외식,100,1,0,21,5,15463,147
2023,(주)엑스오푸드빌리지,엑스오엑스오 푸드카페,외식,기타 외식,387,91,41,69,25,18493,180
2023,㈜샛별푸드,에브리쿡,외식,기타 외식,0,0,0,0,0,0,0
2023,브랜드인터랙티브(주),에바돈가츠,외식,기타 외식,61,39,0,5,0,247879,15124
2023,(주)국민키친,에그존,외식,기타 외식,24,13,0,4,0,140623,10585
2023,㈜백전백승,에그벅,외식,기타 외식,38,15,8,0,0,27632,810
2023,(주)제이스타임,에그박스,외식,기타 외식,48,11,18,3,2,127261,7489
2023,(주)엉터리,엉터리생고기 두번째이야기 무한삼겹,외식,기타 외식,43,0,3,1,0,316055,5528
2023,(주)엉터리,엉터리생고기,외식,기타 외식,25,0,6,0,0,720449,13868
2023,엉클존슨부대찌개,엉클존슨부대찌개,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)엉클컴퍼니,엉클부대찌개,외식,기타 외식,15,1,0,6,0,235009,6809
2023,(주)세광그린푸드리테일,엄마네 냉장고,외식,기타 외식,0,0,0,0,0,0,0
2023,어죽대부푸드,어죽대부,외식,기타 외식,4,0,0,0,0,0,0
2023,어스(주),어스버거,외식,기타 외식,0,0,0,0,0,0,0
2023,어판왕어업회사법인㈜,어사출또,외식,기타 외식,70,4,33,0,2,572478,10409
2023,어부홍씨횟집,어부홍씨물회,외식,기타 외식,0,0,0,0,0,0,0
2023,맷셰프,어부네꽃게&순살게장비빔밥,외식,기타 외식,15,9,7,0,0,0,0
2023,에스티씨프랜차이저,순수치킨,외식,기타 외식,64,10,29,0,0,165157,12861
2023,FC푸드,순살특공대,외식,기타 외식,0,0,0,0,0,0,0
2023,바른창업(주),순남시래기,외식,기타 외식,45,0,14,0,2,333587,9059
2023,(주)순곱이네프랜차이즈,순곱이네,외식,기타 외식,29,0,2,1,0,197993,9257
2023,(주)본네이처,숙성회136,외식,기타 외식,14,11,2,0,1,249535,34750
2023,(주)아이언가이즈,숙달돼지,외식,기타 외식,26,4,5,0,0,484945,9629
2023,(주)한스앤컴퍼니,수작카츠,외식,기타 외식,9,4,0,0,0,392674,19221
2023,서가김푸드FC,수수카츠 돈카츠&amp;김치찌개,외식,기타 외식,0,0,0,0,0,0,0
2023,(유)설애루,수미표한끼,외식,기타 외식,0,0,0,0,0,0,0
2023,(주)커피나무,베이커리로컬,외식,제과제빵,2,0,0,0,0,0,0
2023,(주)스타보틀코리아,베이커리 드렁큰 파운드(BAKERY DRUNKEN POUND),외식,제과제빵,0,0,0,0,0,0,0
2023,베스트프레즐,베스트프레즐,외식,제과제빵,7,7,0,0,0,0,0
2023,(주)버터풀앤크리멀러스,버터풀앤크리멀러스,외식,제과제빵,4,0,0,0,0,0,0
2023,버터북,버터북(Butter Book),외식,제과제빵,0,0,0,0,0,0,0
2023,㈜제이피에프엔비,버밀당베이커리,외식,제과제빵,2,2,0,1,0,420000,16000
2023,(주)건담,배배꼬,외식,제과제빵,37,29,0,2,0,180633,10128
2023,(주)가드니아,반가이제빵소,외식,제과제빵,0,0,0,0,0,0,0
2023,(주)프랭크에프앤비,바푸리수제식빵,외식,제과제빵,3,0,0,0,0,105414,6875
2023,(주)피쉐프코리아,빵장수꽈배기,외식,제과제빵,1,0,1,0,0,0,0
2023,(주)글로리본,리틀하노이(LittleHANOI),외식,기타 외국식,35,7,2,2,0,134474,6707
2023,(주)세지푸드,르번미(Lebunmie),외식,기타 외국식,11,1,0,2,1,364686,95640
2023,㈜유후컴퍼니,렛츠 와코타코,외식,기타 외국식,1,1,0,0,0,0,0
2023,(주)세연에프엔씨,레몬그라스 타이,외식,기타 외국식,3,1,0,0,0,635916,16589
2023,프로이드컴퍼니,호랑이찜닭,외식,한식,1,0,0,0,0,157100,10473
2023,(주)호랑이굴본산,호랑이굴,외식,한식,0,0,0,0,0,0,0
2023,디엔에스푸드(D&SFOOD),호랑이갈비찜&찜닭,외식,한식,1,1,0,0,0,0,0
2023,호랑이형제,호랑이 냉면,외식,한식,0,0,0,0,0,0,0
2023,건빵푸드,호랑이 냉면,외식,한식,0,0,0,0,0,0,0
2023,(주)호강에프앤비,호강불백,외식,한식,0,0,0,0,0,0,0
2023,혜연옥,혜연옥,외식,한식,0,0,0,0,0,0,0
2023,(주)한화푸드,형제회관,외식,한식,0,0,0,0,0,0,0
2023,형제코다리,형제코다리,외식,한식,0,0,0,0,0,0,0
2023,(주)고을식품,형제들 감자탕,외식,한식,14,0,0,0,0,0,0
2023,헤이브로(주),형제닭발&오돌뼈,외식,한식,20,4,1,0,1,4111212,27964
2023,㈜형과아우,형과아우누룽지삼계탕&왕갈비탕,외식,한식,3,3,0,0,0,0,0
2023,(주)지앤씨신칼,현풍닭칼국수 delivery ,외식,한식,0,0,0,0,0,0,0
2023,(주)지앤씨신칼,현풍닭칼국수,외식,한식,66,7,0,0,3,395318,9461
2023,(주)현방푸드,현방오백소갈비살,외식,한식,13,3,0,0,0,689623,23407
2023,(주)현방푸드,현방오백생삼겹살,외식,한식,0,0,1,0,0,0,0
2023,현대옥프랜차이즈,현대옥,외식,한식,148,8,7,0,11,470470,11817
2023,싱싱물회,혁지원인 싱싱물회,외식,한식,4,0,0,1,0,0,0
2023,(주)더조은생각,헬로부찌,외식,한식,9,7,6,0,0,38350,5177
2023,대찬아구세상,허광웅의 아구세상,외식,한식,9,3,3,0,2,379911,8157
2023,향유,향유,외식,한식,0,0,0,0,0,0,0
2023,행진푸드,행진푸드,외식,한식,33,6,0,7,3,234397,9508
2023,행복한가족(주),행복한찜닭,외식,한식,98,30,29,0,4,206207,10321
2023,(주)오앤오,행복한셰프,외식,한식,1,1,0,0,0,0,0
2023,(주)엘케이푸드,행복한빅마마삼겹,외식,한식,4,4,0,0,0,0,0
