quarter,dong_name,trend_score
20214,암사3동,0.21
20214,압구정동,27.62
20214,약수동,40.54
20214,양재1동,0.14
20214,양재2동,4.21
20214,양평2동,26.32
20214,여의동,21.64
20214,역삼1동,2.59
20214,역삼2동,13.92
20214,역촌동,0.59
20214,연남동,51.64
20214,연희동,38.36
20214,염리동,0.6
20214,염창동,26.73
20214,영등포동,6.26
20214,영등포본동,0.55
20214,오금동,37.63
20214,오류1동,0.24
20214,오류2동,0.91
20214,오륜동,5.37
20214,옥수동,50.38
20214,왕십리도선동,0.1
20214,용강동,21.74
20214,용답동,15.19
20214,용문동,37.44
20214,용산2가동,0.03
20214,용신동,0.1
20214,우이동,49.85
20214,우장산동,0.05
20214,월계2동,41.67
20214,위례동,42.89
20214,은천동,15.1
20214,응봉동,24.6
20214,응암1동,68.18
20214,응암2동,36.36
20214,응암3동,63.46
20214,이문1동,46.15
20214,이태원1동,3.07
20214,이태원2동,1.04
20214,이화동,39.86
20214,인수동,8.91
20214,인헌동,9.85
20214,일원1동,0.94
20214,일원본동,20.83
20214,자양1동,6.58
20214,자양2동,28.98
20214,자양3동,22.4
20214,자양4동,64.1
20214,잠실3동,33.33
20214,잠실본동,24.9
20214,잠원동,28.97
20214,장안1동,0.23
20214,장안2동,9.18
20214,장위1동,35.71
20214,장지동,22.45
20214,장충동,52.75
20214,전농1동,0.27
20214,정릉1동,8.33
20214,정릉2동,9.17
20214,정릉3동,22.94
20214,정릉4동,0.5
20214,제기동,37.6
20214,조원동,35.2
20214,종암동,31.33
20214,중계1동,0.08
20214,중계본동,37.68
20214,중곡1동,3.88
20214,중곡2동,9.3
20214,중곡3동,0.24
20214,중곡4동,0.16
20214,중림동,23.86
20214,중앙동,24.67
20214,중화2동,0.18
20214,증산동,17.06
20214,진관동,48.79
20214,창2동,2.21
20214,창3동,48.15
20214,창4동,5.56
20214,창5동,18.98
20214,천연동,28.85
20214,천호3동,22.22
20214,청구동,0.09
20214,청담동,49.09
20214,청량리동,0.03
20214,청룡동,41.11
20214,청림동,5.92
20214,청운효자동,1.21
20214,청파동,18.73
20214,충현동,0.17
20214,평창동,62.19
20214,풍납2동,0.54
20214,필동,31.03
20214,하계1동,0.23
20214,한강로동,2.29
20214,한남동,58.28
20214,합정동,3.21
20214,항동,11.55
20214,행운동,1.85
20214,혜화동,39.9
20214,홍은2동,33.33
20214,화곡1동,33.18
20214,화곡2동,33.33
20214,화곡3동,23.08
20214,화곡4동,20.51
20214,화곡6동,12.39
20214,화곡8동,4.27
20214,화곡본동,1.73
20214,화양동,22.71
20214,황학동,26.08
20214,회기동,16.27
20214,회현동,20.82
20214,효창동,2.69
20214,후암동,51.52
20214,휘경2동,0.08
20214,흑석동,76.71
20221,가락2동,4.29
20221,가락본동,41.9
20221,가리봉동,3.56
20221,가산동,38.08
20221,가양1동,35.29
20221,가양2동,100.0
20221,가회동,23.47
20221,강일동,38.6
20221,개봉1동,1.53
20221,개봉2동,11.29
20221,개봉3동,24.63
20221,개포4동,45.11
20221,고덕1동,20.83
20221,고척1동,20.83
20221,고척2동,0.31
20221,공덕동,25.13
20221,공릉1동,0.22
20221,공릉2동,0.64
20221,공항동,29.15
20221,광장동,34.71
20221,광희동,2.64
20221,교남동,19.1
20221,구로1동,22.74
20221,구로3동,38.75
20221,구로4동,4.7
20221,구로5동,1.49
20221,구산동,42.26
20221,구의2동,5.49
20221,구의3동,15.02
20221,군자동,45.77
20221,길동,38.13
20221,난곡동,27.61
20221,난향동,2.78
20221,남영동,46.71
20221,남현동,12.69
20221,내곡동,48.17
20221,노량진1동,0.27
20221,녹번동,57.81
20221,논현1동,5.29
20221,논현2동,6.47
20221,능동,11.57
20221,다산동,37.83
20221,당산2동,29.17
20221,대림1동,25.0
20221,대림3동,0.76
20221,대방동,32.43
20221,대조동,9.4
20221,대치2동,0.41
20221,대치4동,1.04
20221,대학동,34.49
20221,대흥동,26.64
20221,도곡1동,0.06
20221,도곡2동,0.01
20221,도림동,47.61
20221,도화동,37.71
20221,독산1동,0.1
20221,독산2동,7.11
20221,독산3동,32.89
20221,독산4동,12.78
20221,동선동,6.07
20221,동화동,0.9
20221,둔촌2동,25.68
20221,등촌1동,39.19
20221,등촌2동,6.8
20221,등촌3동,0.53
20221,마장동,40.21
20221,망우3동,31.25
20221,망우본동,30.43
20221,망원2동,8.47
20221,면목2동,30.93
20221,면목4동,15.22
20221,면목5동,28.26
20221,명동,29.39
20221,목2동,36.69
20221,목3동,15.11
20221,목4동,31.08
20221,목5동,19.59
20221,무악동,29.25
20221,문래동,36.92
20221,문정1동,0.01
20221,미성동,2.64
20221,미아동,47.44
20221,반포1동,1.45
20221,반포4동,37.33
20221,방배1동,84.62
20221,방배2동,42.31
20221,방배3동,46.15
20221,방배4동,46.15
20221,방배본동,13.57
20221,방이1동,3.2
20221,방이2동,38.04
20221,방학1동,23.91
20221,방학2동,10.87
20221,방학3동,27.0
20221,방화2동,68.75
20221,번2동,10.87
20221,번3동,10.87
20221,보광동,35.65
20221,보라매동,0.56
20221,보문동,30.88
20221,부암동,36.06
20221,북가좌2동,0.66
20221,북아현동,44.16
20221,불광2동,0.94
20221,사근동,34.24
20221,사당3동,46.15
20221,사당4동,45.45
20221,사당5동,50.0
20221,사직동,27.97
20221,삼각산동,0.27
20221,삼선동,28.57
20221,삼성1동,5.32
20221,삼성2동,9.57
20221,삼성동,37.1
20221,삼양동,2.35
20221,삼전동,7.17
20221,삼청동,28.4
20221,상계10동,0.01
20221,상계1동,38.6
20221,상계5동,51.67
20221,상도1동,32.75
20221,상도3동,66.67
20221,상도4동,6.27
20221,상봉2동,2.58
20221,상암동,24.35
20221,상일동,9.57
20221,서교동,44.26
20221,서림동,3.83
20221,서빙고동,5.54
20221,서원동,1.07
20221,서초2동,22.15
20221,서초3동,36.42
20221,서초4동,0.58
20221,석관동,32.51
20221,석촌동,30.72
20221,성내1동,0.39
20221,성내2동,0.2
20221,성내3동,0.05
20221,성북동,38.46
20221,성산1동,21.15
20221,성산2동,23.08
20221,성수2가1동,23.67
20221,성현동,0.27
20221,세곡동,34.42
20221,소공동,12.78
20221,송정동,24.73
20221,송중동,0.06
20221,송천동,23.85
20221,송파1동,0.03
20221,송파2동,5.26
20221,수궁동,21.35
20221,수색동,2.5
20221,수서동,7.44
20221,수유1동,21.15
20221,수유2동,32.69
20221,수유3동,11.54
20221,시흥2동,16.36
20221,시흥3동,27.27
20221,시흥4동,6.06
20221,시흥5동,6.06
20221,신길1동,5.05
20221,신길3동,21.43
20221,신길5동,15.15
20221,신길7동,36.89
20221,신당동,26.66
20221,신대방1동,0.04
20221,신도림동,16.37
20221,신림동,26.01
20221,신사동,41.91
20221,신수동,1.87
20221,신원동,33.96
20221,신월1동,0.38
20221,신월2동,0.5
20221,신월3동,12.04
20221,신월4동,22.11
20221,신월5동,2.77
20221,신월6동,9.09
20221,신월7동,28.59
20221,신정1동,9.68
20221,신정2동,10.02
20221,신정3동,24.31
20221,신정4동,10.49
20221,신정6동,6.48
20221,신정7동,4.17
20221,신촌동,17.36
20221,쌍문2동,26.78
20221,쌍문4동,0.13
20221,아현동,21.39
20221,안암동,36.64
20221,압구정동,22.27
20221,약수동,34.83
20221,양재1동,0.14
20221,양재2동,19.09
20221,양평1동,31.58
20221,여의동,12.47
20221,역삼1동,2.73
20221,역삼2동,9.28
20221,역촌동,0.52
20221,연남동,46.92
20221,연희동,45.22
20221,염리동,0.48
20221,염창동,24.74
20221,영등포동,3.18
20221,영등포본동,0.63
20221,오금동,33.14
20221,오류1동,0.28
20221,오류2동,0.42
20221,오륜동,3.96
20221,옥수동,43.35
20221,왕십리2동,0.12
20221,왕십리도선동,0.12
20221,용강동,18.16
20221,용답동,14.28
20221,용문동,33.86
20221,용신동,0.13
20221,우이동,38.78
20221,우장산동,0.05
20221,원효로1동,0.04
20221,월계3동,83.33
20221,월곡1동,83.33
20221,위례동,18.23
20221,은천동,20.06
20221,응봉동,18.93
20221,응암2동,22.73
20221,응암3동,59.09
20221,이촌2동,6.13
20221,이태원2동,1.51
20221,이화동,26.0
20221,인수동,7.34
20221,인헌동,9.47
20221,일원1동,1.19
20221,일원본동,27.08
20221,자양1동,6.8
20221,자양2동,23.81
20221,자양3동,18.37
20221,자양4동,28.21
20221,잠실4동,40.0
20221,잠실본동,39.91
20221,잠원동,22.66
20221,장안1동,0.21
20221,장안2동,9.16
20221,장위1동,42.86
20221,장지동,19.91
20221,장충동,43.68
20221,정릉1동,14.17
20221,정릉2동,16.67
20221,정릉3동,16.67
20221,정릉4동,0.31
20221,제기동,32.85
20221,조원동,28.81
20221,종암동,28.02
20221,중계1동,0.09
20221,중계4동,1.45
20221,중계본동,33.82
20221,중곡1동,3.88
20221,중곡2동,5.94
20221,중곡3동,0.29
20221,중곡4동,0.2
20221,중림동,18.72
20221,중앙동,21.16
20221,중화2동,0.18
20221,증산동,13.66
20221,진관동,38.27
20221,창2동,2.66
20221,창3동,23.7
20221,창5동,5.86
20221,천연동,19.23
20221,청구동,0.05
20221,청담동,38.71
20221,청량리동,0.04
20221,청룡동,31.99
20221,청림동,4.7
20221,청운효자동,0.69
20221,청파동,17.52
20221,충현동,0.65
20221,평창동,52.07
20221,풍납1동,0.06
20221,풍납2동,0.34
20221,필동,22.92
20221,하계1동,0.23
20221,한강로동,4.43
20221,한남동,49.18
20221,합정동,2.86
20221,항동,11.56
20221,행운동,1.51
20221,혜화동,31.8
20221,홍은1동,0.07
20221,홍제3동,4.55
20221,화곡1동,24.58
20221,화곡2동,23.08
20221,화곡3동,39.74
20221,화곡4동,15.17
20221,화곡6동,13.68
20221,화곡8동,6.41
20221,화곡본동,2.06
20221,화양동,21.29
20221,황학동,27.87
20221,회기동,15.46
20221,회현동,16.89
20221,효창동,2.3
20221,후암동,43.2
20221,흑석동,71.39
20222,가락1동,3.57
20222,가락2동,7.38
20222,가락본동,69.05
20222,가리봉동,7.72
20222,가산동,51.74
20222,가양1동,29.41
20222,가양2동,31.37
20222,가회동,38.84
20222,갈현1동,0.36
20222,강일동,51.17
20222,개봉1동,1.91
20222,개봉2동,21.76
20222,개봉3동,50.08
20222,개포4동,53.36
20222,고덕1동,33.33
20222,고덕2동,25.0
20222,고척1동,70.83
20222,고척2동,0.77
20222,공덕동,34.18
20222,공릉2동,0.69
20222,공항동,37.61
20222,광장동,50.07
20222,광희동,2.9
20222,교남동,20.83
20222,구로1동,48.09
20222,구로3동,73.22
20222,구로4동,21.37
20222,구로5동,2.3
20222,구산동,55.57
20222,구의1동,0.43
20222,구의2동,6.04
20222,구의3동,67.77
20222,군자동,47.64
20222,길동,48.88
20222,낙성대동,65.62
20222,난곡동,38.54
20222,난향동,5.02
20222,남가좌1동,0.06
20222,남가좌2동,0.07
20222,남영동,62.15
20222,남현동,17.5
20222,내곡동,68.42
20222,노량진1동,0.27
20222,노량진2동,0.32
20222,녹번동,86.72
20222,논현1동,5.59
20222,논현2동,18.24
20222,능동,19.76
20222,다산동,52.34
20222,대림1동,20.83
20222,대림2동,20.83
20222,대림3동,1.0
20222,대방동,42.69
20222,대조동,12.2
20222,대치1동,0.29
20222,대치2동,1.35
20222,대치4동,0.83
20222,대학동,44.63
20222,대흥동,31.21
20222,도곡1동,0.05
20222,도곡2동,0.03
20222,도림동,72.6
20222,도봉1동,0.17
20222,도봉2동,0.1
20222,도화동,51.56
20222,독산1동,1.94
20222,독산2동,12.67
20222,독산3동,41.0
20222,독산4동,45.56
20222,동선동,8.08
20222,동화동,1.41
20222,둔촌2동,20.27
20222,등촌1동,34.59
20222,등촌2동,58.56
20222,등촌3동,1.03
20222,마장동,44.03
20222,망우3동,43.75
20222,망우본동,62.32
20222,망원2동,22.88
20222,면목2동,53.56
20222,면목4동,10.87
20222,면목5동,78.99
20222,면목7동,0.0
20222,면목본동,0.0
20222,명동,34.15
20222,목2동,48.55
20222,목3동,36.29
20222,목4동,44.48
20222,목5동,38.01
20222,무악동,37.24
20222,묵1동,12.24
20222,묵2동,30.61
20222,문래동,32.29
20222,문정1동,0.01
20222,문정2동,0.4
20222,미성동,12.08
20222,미아동,66.48
20222,반포1동,4.34
20222,반포3동,20.0
20222,반포4동,30.0
20222,방배1동,61.54
20222,방배2동,61.54
20222,방배3동,19.23
20222,방배4동,32.69
20222,방배본동,28.72
20222,방이1동,9.01
20222,방이2동,33.15
20222,방학1동,17.39
20222,방학2동,14.13
20222,방학3동,100.0
20222,방화1동,10.0
20222,방화3동,56.25
20222,번2동,15.22
20222,번3동,17.39
20222,보광동,45.87
20222,보라매동,1.19
20222,보문동,43.27
20222,부암동,55.06
20222,북가좌2동,0.77
20222,북아현동,54.87
20222,불광2동,0.63
20222,사근동,44.76
20222,사당1동,38.46
20222,사당2동,38.46
20222,사직동,39.67
20222,삼각산동,0.43
20222,삼선동,27.74
20222,삼성1동,10.64
20222,삼성2동,9.31
20222,삼성동,46.73
20222,삼양동,3.24
20222,삼전동,9.44
20222,삼청동,51.67
20222,상계1동,59.65
20222,상계2동,27.63
20222,상계5동,45.0
20222,상계9동,8.77
20222,상도1동,59.21
20222,상도2동,33.33
20222,상도3동,63.33
20222,상도4동,11.34
20222,상봉2동,3.09
20222,상암동,32.1
20222,상일동,13.66
20222,서강동,0.11
20222,서교동,50.5
20222,서림동,6.82
20222,서빙고동,9.22
20222,서원동,7.53
20222,서초1동,6.5
20222,서초2동,28.03
20222,서초3동,44.19
20222,서초4동,0.38
20222,석관동,47.06
20222,석촌동,44.38
20222,성내1동,0.25
20222,성내2동,0.25
20222,성내3동,0.12
20222,성북동,54.44
20222,성산1동,9.62
20222,성산2동,55.77
20222,성수1가1동,9.62
20222,성수2가1동,30.43
20222,성수2가3동,0.1
20222,성현동,0.22
20222,세곡동,53.01
20222,소공동,14.13
20222,송정동,40.49
20222,송중동,0.06
20222,송천동,33.85
20222,송파1동,0.08
20222,송파2동,4.39
20222,수궁동,29.17
20222,수색동,3.44
20222,수서동,12.49
20222,수유1동,5.02
20222,수유2동,49.52
20222,수유3동,21.15
20222,시흥1동,94.83
20222,시흥2동,19.39
20222,시흥3동,33.33
20222,시흥4동,16.16
20222,시흥5동,35.1
20222,신길1동,27.27
20222,신길3동,45.24
20222,신길4동,37.5
20222,신길5동,27.27
20222,신길6동,57.58
20222,신길7동,42.42
20222,신당5동,0.07
20222,신당동,35.04
20222,신대방1동,0.04
20222,신대방2동,1.25
20222,신도림동,19.51
20222,신림동,35.53
20222,신사1동,0.04
20222,신사동,48.93
20222,신수동,2.67
20222,신원동,48.11
20222,신월1동,1.38
20222,신월2동,1.46
20222,신월3동,24.41
20222,신월4동,60.6
20222,신월5동,10.32
20222,신월6동,35.32
20222,신월7동,56.26
20222,신정1동,7.37
20222,신정2동,14.29
20222,신정3동,42.41
20222,신정4동,22.84
20222,신정6동,4.63
20222,신정7동,15.51
20222,신촌동,27.08
20222,쌍문1동,8.2
20222,쌍문2동,66.8
20222,쌍문4동,0.28
20222,아현동,26.17
20222,안암동,47.11
20222,암사1동,0.28
20222,암사3동,0.13
20222,압구정동,25.79
20222,약수동,49.59
20222,양재2동,17.39
20222,양평2동,26.32
20222,여의동,22.43
20222,역삼1동,7.08
20222,역삼2동,19.71
20222,역촌동,0.73
20222,연남동,56.9
20222,연희동,59.74
20222,염리동,0.67
20222,염창동,28.51
20222,영등포동,7.47
20222,영등포본동,1.18
20222,오금동,46.39
20222,오류1동,0.22
20222,오류2동,0.83
20222,오륜동,6.36
20222,옥수동,54.97
20222,용강동,29.12
20222,용답동,19.07
20222,용문동,48.09
20222,용산2가동,0.03
20222,용신동,0.22
20222,우이동,69.85
20222,우장산동,0.08
20222,원효로2동,58.33
20222,월계1동,50.0
20222,월계2동,41.67
20222,월곡1동,83.33
20222,월곡2동,1.91
20222,위례동,21.44
20222,은천동,23.73
20222,응봉동,43.25
20222,응암1동,27.27
20222,응암3동,52.27
20222,이촌2동,3.07
20222,이태원1동,2.1
20222,이태원2동,1.84
20222,이화동,43.41
20222,인수동,11.47
20222,인헌동,15.32
20222,일원1동,0.85
20222,일원본동,20.83
20222,자양1동,5.78
20222,자양2동,27.44
20222,자양3동,41.88
20222,자양4동,48.72
20222,잠실3동,33.33
20222,잠실본동,40.44
20222,잠원동,31.96
20222,장안1동,0.16
20222,장안2동,9.36
20222,장위3동,0.06
20222,장지동,27.15
20222,장충동,59.57
20222,전농1동,0.27
20222,정릉1동,11.11
20222,정릉2동,9.44
20222,정릉3동,32.04
20222,정릉4동,0.63
20222,제기동,42.73
20222,조원동,46.53
20222,종암동,36.39
20222,중계1동,0.13
20222,중계4동,1.45
20222,중계본동,61.58
20222,중곡1동,4.26
20222,중곡2동,3.88
20222,중곡3동,0.22
20222,중곡4동,0.27
20222,중림동,28.61
20222,중앙동,27.88
20222,증산동,25.09
20222,진관동,56.46
20222,창1동,0.25
20222,창2동,3.86
20222,창3동,71.6
20222,창4동,4.63
20222,창5동,12.04
20222,창신1동,45.45
20222,천연동,46.15
20222,천호2동,18.52
20222,청구동,0.07
20222,청담동,46.08
20222,청량리동,0.04
20222,청룡동,50.29
20222,청림동,10.89
20222,청운효자동,4.93
20222,청파동,20.69
20222,충현동,0.11
20222,평창동,80.12
20222,풍납2동,0.35
20222,필동,38.04
20222,한강로동,9.4
20222,한남동,63.01
20222,합정동,3.61
20222,항동,16.08
20222,행운동,1.69
20222,혜화동,46.88
20222,홍은2동,33.33
20222,홍제3동,4.55
20222,화곡1동,44.55
20222,화곡2동,41.03
20222,화곡3동,55.13
20222,화곡4동,42.52
20222,화곡6동,9.83
20222,화곡8동,11.54
20222,화곡본동,3.18
20222,화양동,26.16
20222,황학동,36.96
20222,회기동,19.14
20222,회현동,18.43
20222,효창동,3.12
20222,후암동,54.62
20222,휘경2동,0.09
20222,흑석동,91.24
20223,가락2동,6.19
20223,가락본동,50.74
20223,가리봉동,16.87
20223,가산동,46.98
20223,가양1동,47.06
20223,가양3동,29.41
20223,가회동,31.68
20223,갈현1동,0.27
20223,갈현2동,0.3
20223,강일동,46.94
20223,개봉1동,1.86
20223,개봉2동,10.54
20223,개봉3동,33.47
20223,개포4동,65.64
20223,고덕1동,20.83
20223,고덕2동,20.83
20223,고척1동,40.28
20223,고척2동,0.46
20223,공덕동,35.7
20223,공릉1동,0.19
20223,공릉2동,0.66
20223,공항동,35.16
20223,광장동,52.41
20223,광희동,2.89
20223,교남동,11.34
20223,구로1동,54.4
20223,구로2동,11.81
20223,구로3동,34.83
20223,구로4동,16.24
20223,구로5동,2.32
20223,구산동,57.65
20223,구의1동,0.26
20223,구의2동,7.14
20223,구의3동,45.42
20223,군자동,46.07
20223,길동,49.84
20223,낙성대동,31.25
20223,난곡동,34.75
20223,난향동,2.97
20223,남영동,56.17
20223,남현동,17.71
20223,내곡동,61.1
20223,노량진1동,0.27
20223,노량진2동,0.27
20223,녹번동,80.08
20223,논현1동,4.12
20223,논현2동,18.43
20223,능동,20.0
20223,다산동,51.55
20223,답십리2동,45.45
20223,대림2동,29.17
20223,대림3동,0.75
20223,대방동,41.99
20223,대조동,12.66
20223,대치1동,0.29
20223,대치2동,0.67
20223,대치4동,0.77
20223,대학동,44.74
20223,대흥동,36.04
20223,도곡1동,0.06
20223,도곡2동,0.04
20223,도림동,64.52
20223,도봉1동,0.16
20223,도화동,51.0
20223,독산1동,0.34
20223,독산2동,20.0
20223,독산3동,35.67
20223,독산4동,43.33
20223,돈암1동,10.0
20223,동선동,7.63
20223,동화동,0.96
20223,둔촌2동,20.95
20223,등촌1동,13.51
20223,등촌2동,50.45
20223,등촌3동,0.86
20223,마장동,48.54
20223,망우3동,37.5
20223,망우본동,73.91
20223,망원2동,25.42
20223,면목2동,49.15
20223,면목4동,15.22
20223,면목5동,34.06
20223,명동,36.48
20223,명일2동,0.01
20223,목1동,3.43
20223,목2동,41.95
20223,목3동,19.3
20223,목4동,52.7
20223,목5동,46.62
20223,무악동,33.47
20223,묵1동,24.49
20223,묵2동,10.2
20223,문래동,35.01
20223,문정2동,0.3
20223,미성동,4.33
20223,미아동,62.62
20223,반포1동,1.93
20223,반포3동,44.0
20223,반포4동,74.0
20223,방배1동,38.46
20223,방배2동,59.62
20223,방배3동,21.79
20223,방배4동,33.33
20223,방배본동,35.03
20223,방이1동,10.08
20223,방이2동,25.0
20223,방학1동,15.22
20223,방학2동,10.87
20223,방학3동,41.33
20223,방화1동,10.0
20223,방화3동,37.5
20223,번1동,37.5
20223,번2동,43.48
20223,번3동,11.96
20223,보광동,42.98
20223,보라매동,0.99
20223,보문동,45.42
20223,부암동,48.31
20223,북가좌2동,0.66
20223,북아현동,50.16
20223,불광2동,0.84
20223,사근동,32.35
20223,사당1동,46.15
20223,사직동,41.81
20223,삼각산동,0.44
20223,삼선동,24.54
20223,삼성1동,9.04
20223,삼성2동,14.89
20223,삼성동,46.39
20223,삼양동,3.06
20223,삼전동,9.24
20223,삼청동,42.1
20223,상계1동,89.47
20223,상계2동,26.32
20223,상계5동,32.5
20223,상도1동,42.98
20223,상도2동,33.33
20223,상도3동,73.33
20223,상도4동,12.37
20223,상봉2동,5.15
20223,상암동,34.02
20223,상일동,13.5
20223,서강동,0.13
20223,서교동,53.43
20223,서림동,4.42
20223,서빙고동,4.65
20223,서원동,3.36
20223,서초1동,8.27
20223,서초2동,26.1
20223,서초3동,71.41
20223,서초4동,0.34
20223,석관동,49.4
20223,석촌동,40.43
20223,성내1동,0.28
20223,성내2동,0.2
20223,성내3동,0.14
20223,성북동,53.22
20223,성산1동,30.77
20223,성산2동,60.9
20223,성수1가2동,8.7
20223,성수2가1동,65.22
20223,성수2가3동,0.1
20223,성현동,0.18
20223,세곡동,52.55
20223,소공동,15.96
20223,송정동,43.25
20223,송중동,0.08
20223,송천동,37.25
20223,송파1동,0.04
20223,송파2동,9.65
20223,수궁동,14.04
20223,수색동,3.52
20223,수서동,11.4
20223,수유1동,0.21
20223,수유2동,65.38
20223,수유3동,14.1
20223,시흥1동,24.14
20223,시흥2동,10.0
20223,시흥3동,34.55
20223,시흥4동,12.12
20223,시흥5동,28.79
20223,신길1동,12.46
20223,신길3동,41.67
20223,신길4동,42.86
20223,신길5동,22.73
20223,신길6동,48.48
20223,신길7동,34.85
20223,신당동,37.71
20223,신대방1동,0.03
20223,신대방2동,0.89
20223,신도림동,26.38
20223,신림동,35.96
20223,신사1동,0.04
20223,신사동,48.95
20223,신수동,2.34
20223,신원동,52.3
20223,신월1동,1.72
20223,신월2동,1.16
20223,신월3동,23.12
20223,신월4동,41.24
20223,신월5동,11.22
20223,신월6동,31.72
20223,신월7동,53.43
20223,신정1동,5.84
20223,신정2동,12.79
20223,신정3동,42.04
20223,신정4동,15.43
20223,신정6동,7.87
20223,신정7동,11.81
20223,신촌동,46.76
20223,쌍문1동,8.2
20223,쌍문2동,34.97
20223,아현동,24.92
20223,안암동,45.54
20223,압구정동,25.52
20223,약수동,49.01
20223,양재1동,0.11
20223,양재2동,21.65
20223,양평2동,26.32
20223,여의동,20.18
20223,역삼1동,12.05
20223,역삼2동,21.54
20223,역촌동,0.73
20223,연남동,58.65
20223,연희동,57.74
20223,염리동,0.65
20223,염창동,29.09
20223,영등포동,9.28
20223,영등포본동,0.87
20223,오금동,47.96
20223,오류1동,0.27
20223,오류2동,0.73
20223,오륜동,5.69
20223,옥수동,49.45
20223,왕십리도선동,0.1
20223,용강동,27.27
20223,용답동,20.07
20223,용문동,50.09
20223,용신동,0.22
20223,우이동,83.66
20223,우장산동,0.07
20223,원효로1동,0.05
20223,월계2동,100.0
20223,월계3동,100.0
20223,월곡1동,91.67
20223,위례동,26.05
20223,은천동,27.07
20223,응봉동,31.77
20223,응암1동,56.82
20223,응암2동,22.73
20223,응암3동,22.73
20223,이문1동,38.46
20223,이촌1동,4.6
20223,이태원1동,0.52
20223,이태원2동,0.57
20223,이화동,40.78
20223,인수동,14.47
20223,인헌동,18.09
20223,일원본동,63.89
20223,자양1동,11.56
20223,자양2동,40.54
20223,자양3동,28.99
20223,자양4동,55.56
20223,잠실2동,15.38
20223,잠실4동,33.33
20223,잠실본동,34.66
20223,잠원동,28.39
20223,장안1동,0.14
20223,장안2동,9.64
20223,장위1동,35.71
20223,장위3동,0.06
20223,장지동,26.23
20223,장충동,65.67
20223,전농1동,0.27
20223,정릉1동,17.5
20223,정릉2동,19.17
20223,정릉3동,55.56
20223,정릉4동,0.97
20223,제기동,44.0
20223,조원동,52.37
20223,종암동,37.03
20223,중계1동,0.06
20223,중계4동,2.33
20223,중계본동,49.0
20223,중곡2동,4.65
20223,중곡3동,0.22
20223,중곡4동,0.31
20223,중림동,25.38
20223,중앙동,28.59
20223,중화2동,0.18
20223,증산동,22.95
20223,진관동,52.35
20223,창2동,3.35
20223,창3동,57.41
20223,창5동,24.98
20223,천연동,29.49
20223,천호2동,37.04
20223,천호3동,22.22
20223,청구동,0.02
20223,청담동,45.15
20223,청량리동,0.03
20223,청룡동,48.95
20223,청림동,7.94
20223,청운효자동,2.25
20223,청파동,21.74
20223,충현동,0.17
20223,평창동,77.96
20223,풍납2동,1.04
20223,필동,33.09
20223,하계2동,2.29
20223,한강로동,4.74
20223,한남동,61.62
20223,합정동,3.69
20223,항동,16.15
20223,행운동,1.7
20223,혜화동,50.44
20223,홍은1동,0.05
20223,홍은2동,33.33
20223,화곡1동,39.39
20223,화곡2동,26.92
20223,화곡3동,31.73
20223,화곡4동,46.44
20223,화곡6동,14.53
20223,화곡8동,4.7
20223,화곡본동,4.94
20223,화양동,27.06
20223,황학동,39.87
20223,회기동,17.55
20223,회현동,16.23
20223,효창동,2.93
20223,후암동,52.56
20223,휘경1동,0.13
20223,휘경2동,0.09
20223,흑석동,94.02
20224,가락2동,8.57
20224,가락본동,75.48
20224,가리봉동,4.02
20224,가산동,49.81
20224,가양2동,29.41
20224,가양3동,47.06
20224,가회동,28.66
20224,강일동,39.05
20224,개봉1동,1.45
20224,개봉2동,8.82
20224,개봉3동,33.88
20224,개포4동,70.69
20224,고덕1동,20.83
20224,고척1동,25.0
20224,고척2동,0.32
20224,공덕동,33.86
20224,공릉2동,0.34
20224,공항동,38.94
20224,광장동,45.15
20224,광희동,3.01
20224,교남동,19.21
20224,구로1동,68.98
20224,구로2동,3.87
20224,구로3동,49.86
20224,구로4동,4.27
20224,구로5동,2.72
20224,구산동,53.65
20224,구의1동,0.17
20224,구의2동,8.42
20224,구의3동,17.8
20224,군자동,43.48
20224,금호1가동,0.21
20224,길동,44.99
20224,낙성대동,68.75
20224,난곡동,31.77
20224,난향동,2.18
20224,남가좌2동,0.13
20224,남영동,53.86
20224,남현동,18.43
20224,내곡동,58.89
20224,녹번동,74.14
20224,논현1동,3.82
20224,논현2동,19.26
20224,능동,18.47
20224,다산동,52.16
20224,대림1동,22.92
20224,대림2동,22.92
20224,대림3동,1.26
20224,대방동,52.92
20224,대조동,11.2
20224,대치1동,0.24
20224,대치2동,1.19
20224,대치4동,0.45
20224,대학동,40.43
20224,대흥동,58.43
20224,도곡1동,0.06
20224,도곡2동,0.04
20224,도림동,54.93
20224,도봉1동,0.3
20224,도화동,47.12
20224,독산1동,1.78
20224,독산2동,34.0
20224,독산3동,34.67
20224,독산4동,30.56
20224,동선동,8.78
20224,동화동,0.71
20224,둔촌2동,21.62
20224,등촌1동,27.03
20224,등촌2동,21.62
20224,등촌3동,0.84
20224,마장동,45.66
20224,망우3동,50.0
20224,망우본동,28.26
20224,망원1동,21.74
20224,망원2동,29.38
20224,면목2동,54.24
20224,면목4동,16.3
20224,면목5동,19.02
20224,면목본동,0.0
20224,명동,61.77
20224,명일1동,0.01
20224,목1동,1.3
20224,목2동,43.75
20224,목3동,28.48
20224,목4동,78.6
20224,목5동,48.87
20224,무악동,46.94
20224,묵1동,10.2
20224,묵2동,14.29
