quarter,dong_code,industry_code,dong_name,industry_name,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20242,11440710,CS100009,연남동,호프-간이주점,3438828764,75576,2065750663,1373078101,307782286,361851310,428815398,399870011,567431658,828067752,545010349,682943240,11759795,181805853,179780309,884977833,1497561734,1531956986,1756085170,33821693,1312971805,1222556828,371971154,257898657,88822021,46469,29107,7147,7964,9677,9227,12454,17619,11488,12394,741,7741,7646,20687,26367,31336,42440,945,31601,25534,8024,6095,1585
20242,11440720,CS100009,성산1동,호프-간이주점,686596242,7886,500734068,185862174,52768382,154595515,73484017,42783725,177102429,145696517,40165657,265462568,0,17771633,2705672,61016711,339639658,434055370,228809562,69501,91905166,120455666,272467774,151308368,26658459,5559,2327,808,1196,1191,970,1394,1755,572,1537,0,375,156,1830,3988,3266,4389,7,1308,2509,2246,1094,493
20242,11440720,CS100001,성산1동,한식음식점,6366146007,184090,4410152267,1955993740,793234730,886744713,893106508,860963586,976102730,1061636226,894357514,198725123,87558326,1746463170,565734826,2685253569,1082410993,3242528268,2110323442,17368076,586868433,1326801251,1181533729,1251029671,989250534,139744,44346,26608,28003,28044,28180,28909,23693,20653,5315,3463,74537,19957,62508,18310,94512,65366,861,19208,41641,35488,36349,26322
20242,11440720,CS100010,성산1동,커피-음료,821028466,102645,595388371,225640095,113107540,122709818,114786305,133765381,111019327,144459703,81180392,39994,142057865,337492387,209041129,121056918,11340173,269510792,453956365,8168105,137731386,248028029,168701115,113581334,47257189,78159,24486,15489,15820,14847,16615,15388,14076,10410,6,19767,39265,27100,15212,1295,39830,55611,1756,20374,34274,21769,11947,5318
20242,11440720,CS100002,성산1동,중식음식점,286567304,13596,209723801,76843503,40665671,7608095,60211295,52831542,48407198,36583283,40260220,0,3606236,170554976,33795293,78610799,0,154298101,67695205,308016,20581785,49320012,62506056,46896935,42380505,10131,3465,2066,462,2746,2303,2554,1618,1847,0,199,7704,1977,3716,0,8058,3516,13,1335,2855,2689,2689,1996
20242,11440720,CS100003,성산1동,일식음식점,205246700,4867,137610731,67635969,16187901,29267666,28160778,30456909,33537477,39508805,28127164,21744328,0,52918949,9712443,83239018,37631962,90004240,93999908,655620,56835044,63355526,29981802,24463355,8712802,3401,1466,356,713,710,778,844,910,556,378,0,1614,261,1788,826,2227,2229,33,1320,1423,784,651,241
20242,11440720,CS100004,성산1동,양식음식점,110421665,6857,101638205,8783460,21981932,20314792,17815839,21249084,20276558,8444815,338645,0,225125,59784817,11388774,38763969,258980,40439005,44229995,2535790,11591795,22497915,22889091,16323940,8830466,6273,584,1401,1379,1004,1401,1088,541,43,0,35,3552,788,2458,24,2454,3220,240,934,1589,1304,1084,526
20242,11440720,CS100005,성산1동,제과점,3516811,407,3107823,408988,0,1009001,1013901,580421,504500,408988,0,0,78369,1586972,609809,1148597,93064,1280844,1736364,0,587768,531440,722465,467766,707771,363,44,0,133,103,73,54,44,0,0,5,192,78,122,10,147,205,0,78,74,74,63,63
20242,11440720,CS100006,성산1동,패스트푸드점,136818914,7102,90106040,46712874,17745736,16382428,16398146,16738571,22841159,18894378,27818496,1107780,3398337,25353068,26207480,65810876,14941373,60173229,50175601,2543079,7746327,25644934,20469035,30274600,23670856,5075,2027,1020,894,1037,996,1128,972,1055,37,434,1759,1284,2915,673,3222,3213,331,740,1417,1322,1483,1141
20242,11440720,CS100007,성산1동,치킨전문점,211885451,5216,144134786,67750665,20765877,26128607,26943328,31037982,39258992,30035931,37714734,34834487,0,0,4921382,74468631,97660951,131303173,64955349,798051,24096530,55143157,51841931,49673842,14705010,3566,1650,538,635,700,731,962,730,920,747,0,0,193,2041,2235,3191,1768,19,681,1255,1252,1297,455
20242,11440720,CS100008,성산1동,분식전문점,66344858,6669,59506454,6838404,12108352,13239411,11757124,12150164,10251403,6838404,0,0,5630316,40809400,7196225,11928322,780595,35327702,16983955,512595,4643862,14379277,13200573,8650146,10925202,5985,684,1261,1327,1144,1167,1086,684,0,0,456,3868,827,1430,88,3951,1895,67,593,1605,1261,1007,1313
20242,11440730,CS100008,성산2동,분식전문점,761255760,75607,483872858,277382902,82255076,105495956,106644217,88553915,100923694,172724624,104658278,3544106,74887507,273923770,142515613,249384968,16999796,341699775,369863421,7611965,97266698,158871296,196839160,165999162,84974918,49237,26370,8776,10619,10331,9374,10137,15865,10505,495,8364,25388,14659,24894,1807,34207,38804,857,10733,16532,18452,17196,9247
20242,11440730,CS100010,성산2동,커피-음료,2291383420,329015,1195749744,1095633676,229080059,235062320,262675690,230995193,237936482,496559689,599073987,248362,300921588,751353020,730919456,468948562,38992432,1063027080,1137405136,19628591,264069524,724724915,657324900,328391805,206292485,185741,143274,31853,34462,41438,37469,40519,67657,75617,20,60679,101001,96943,64229,6143,146979,176375,4211,50282,101940,88578,51378,26967
20242,11440730,CS100001,성산2동,한식음식점,4909888175,209687,3240841649,1669046526,612565950,622705972,660351729,615138605,730079393,922282190,746764336,98185169,79383771,1904181612,564014043,1783915805,480207775,2477595216,1778781079,30696006,467156378,966722714,918258960,1007457216,866085021,138209,71478,26067,26410,28841,27202,29689,39951,31527,5104,6566,89648,29524,66395,12450,111226,83542,2286,24571,43008,40378,44860,39659
20242,11440730,CS100002,성산2동,중식음식점,256657347,11583,152582777,104074570,6476247,35864035,37997324,32605206,39639965,60500419,43574151,0,214710,117073842,32722693,97161724,9484378,155464398,68587625,2775457,20158604,53895069,54478309,63091494,29653088,7464,4119,271,1791,1677,1806,1919,2280,1839,0,19,5482,1711,4349,22,7134,3302,257,976,2509,2423,2667,1603
20242,11440730,CS100003,성산2동,일식음식점,517575823,20245,359495761,158080062,70500667,78979118,78249234,63011281,68755461,109369596,48710466,0,8653484,192980860,82684081,206811044,26446354,224903150,234560795,4363543,75109085,112334870,101197476,100918815,65540156,13454,6791,2387,2775,3011,2500,2781,4071,2720,0,442,7958,3720,7798,327,8960,10248,364,3883,4688,4081,3688,2501
20242,11440730,CS100004,성산2동,양식음식점,328528722,36080,110902328,217626394,7483302,19351864,23398957,24222557,36445648,121603672,96022722,327258,5727018,73513088,91986536,139384697,17590125,161811868,166716854,6451842,85372867,97014678,69061753,48920673,21706909,12190,23890,1118,2127,2591,2509,3845,13118,10772,27,546,8508,11045,14400,1554,17439,18641,864,9497,10397,7589,5537,2196
20242,11440730,CS100005,성산2동,제과점,545080376,55733,389942844,155137532,75105317,70755639,77015787,72134724,94931377,89276948,65860584,771176,132660225,102387311,119148314,154605196,35508154,204082608,297762692,2688721,51206604,98693858,134901337,130374668,83980113,40306,15427,7975,7850,8080,7648,8753,8537,6890,92,12964,10325,11642,16273,4437,21564,32999,454,7106,11574,14165,13098,8164
20242,11440730,CS100006,성산2동,패스트푸드점,360078336,36589,185488646,174589690,23413160,38139718,50591916,38154687,35189165,101908270,72681420,0,10461160,106431227,95246838,145973644,1965467,180243463,173629995,7312825,44349747,86168988,111409058,65305459,39327382,20245,16344,3067,3939,5245,4232,3762,9490,6854,0,1226,10526,10028,14627,182,17705,18490,819,5204,9162,10775,6160,4076
20242,11440730,CS100007,성산2동,치킨전문점,662995198,21342,428977010,234018188,66400899,90629363,85754322,82803307,103389119,120040533,113977655,54306611,54826,24090546,41193790,282725162,260624263,380773241,240210170,911474,91823947,135504495,122827511,181774698,88141287,14742,6600,2341,3062,3059,2908,3372,3381,3219,1496,5,504,1262,10701,7374,12443,7953,44,3330,4312,4082,6127,2502
20242,11440730,CS100009,성산2동,호프-간이주점,102738586,4706,67924647,34813939,8944298,15216016,14052326,15426752,14285255,19909900,14904039,22611911,1465939,262619,316115,23200896,54881106,57527130,40169761,4574347,21993402,27276140,23334418,12089159,8429425,3218,1488,402,658,734,747,677,835,653,777,22,14,15,1315,2563,2673,1901,247,924,1320,1136,710,239
20242,11440740,CS100005,상암동,제과점,1226149383,113763,1009963443,216185940,171461952,193873552,191920816,244833784,207873339,137952372,78233568,2826640,221389393,332567863,327171124,300932985,41261378,379282430,589306067,5184039,143144098,265260165,254086776,200471796,100441627,92626,21137,17672,19189,17467,18051,20247,13315,7822,3,23623,32602,23947,29362,4226,39103,65966,680,18644,30211,25742,19579,10210
20242,11440740,CS100001,상암동,한식음식점,18911513034,553223,15900947899,3010565135,2873720446,3411994032,2998125034,3449724706,3167383681,1903037518,1107527617,355052658,214235040,7423058172,1076123341,7056587044,2786456779,7700767774,4372451922,23712292,1595292398,3863531213,3178449267,2384057992,1028176531,492083,61140,98257,107139,90344,101266,95077,38775,22365,6383,12536,331772,35777,131388,35367,273557,169210,1242,73085,149886,111520,78337,28712
20242,11440740,CS100002,상암동,중식음식점,1429177305,42632,1258613246,170564059,222271973,258952156,243962982,279636173,253789962,117347843,53216216,1303442,2676388,815336005,98428756,425311726,86120988,503342554,293386797,3147065,103018615,245293309,220228823,152611296,72430238,38303,4329,6900,8135,7255,8246,7767,3164,1165,12,174,28071,3441,10130,804,20581,12524,246,5410,11007,8530,5554,2361
20242,11440740,CS100003,상암동,일식음식점,2897451735,84670,2558361314,339090421,434972671,562733025,473511342,548948692,538195584,252539751,86550670,78084079,22401871,1265521492,142133920,848390375,540919998,1005324649,699850818,3537445,268800279,607469271,421746417,295051990,108570067,77733,6937,14867,16781,13880,16221,15984,4683,2254,575,4899,52810,6297,15692,4397,38130,29249,192,13726,26807,15732,8314,2613
20242,11440740,CS100004,상암동,양식음식점,2516518955,77983,2106355244,410163711,355182862,428960207,416355834,419041510,486814831,238060990,172102721,139203467,10497059,1421991706,210009495,554388517,180428711,864512866,761752890,4444264,193699403,525553565,489142439,314099028,99327059,66541,11442,13009,13676,12273,13994,13589,6302,5140,346,905,50800,7287,17096,1549,31445,33032,326,11678,22469,16737,10507,2775
20242,11440740,CS100006,상암동,패스트푸드점,2506589584,231575,1918921304,587668280,366362659,394816149,350367999,424985869,382388628,334621254,253047026,67819071,202886551,961093955,333467160,735289294,206033553,1064786761,926149835,27177977,444372218,690945935,461539745,276785127,90115597,179335,52240,33037,37664,33032,39895,35707,30005,22235,7470,23341,83778,33497,65177,18312,106135,101601,3760,52869,70537,44889,27127,8561
20242,11440740,CS100007,상암동,치킨전문점,952055352,23472,778973031,173082321,144417962,176756436,130757574,161321079,165719980,126999878,46082443,49476205,0,12258312,27710666,482769470,379840699,495153014,264426754,4189197,101968522,202914549,201551051,185481888,63474558,18151,5321,3071,3729,3365,3950,4036,3762,1559,901,0,405,1094,12907,8165,12801,7686,174,2810,5154,5064,5180,2102
20242,11440740,CS100008,상암동,분식전문점,2163414052,194512,1972181809,191232243,395809114,438643403,340180683,401316790,396231819,128919307,62312936,16405879,185834348,1058497013,304250544,561940792,36485476,708728836,784452016,7436738,257841095,492497141,425618781,237141275,72645818,178571,15941,36779,38481,31773,36791,34747,11074,4867,2127,19471,94312,26446,48475,3681,74170,88066,946,30941,54151,42032,26263,7894
20242,11440740,CS100009,상암동,호프-간이주점,4178970064,110597,3519978228,658991836,554161469,795840760,673145088,714018628,782812283,475937340,183054496,911104661,52632393,478407563,89433633,779561517,1867830297,1897388314,1105405672,5331923,458884311,1044716609,915754244,470718226,107388678,98082,12515,15957,22992,18639,18953,21541,8830,3685,11324,9076,35726,7227,21294,25950,50616,41954,199,16375,32362,25545,13961,4131
20242,11440740,CS100010,상암동,커피-음료,7171565219,964527,6487632429,683932790,1179578270,1474893397,1153490270,1398270940,1281399552,403556546,280376244,22043819,1593013560,3044430489,1376198537,828056264,307822550,2391203676,2533236330,22666637,934801644,1872833392,1197953269,679096406,217088648,863191,101336,168231,189762,155849,177116,172233,59258,42078,187,312802,369461,178585,92902,10590,411355,408148,4613,171780,322310,189097,101500,30201
20243,11440555,CS100010,아현동,커피-음료,1385317668,157475,1105169521,280148147,216486943,203326214,222730191,217118973,245507200,165247480,114900667,28056282,287960626,447815304,272128434,257979242,91377780,527822368,654783968,7964138,210996756,386922570,310016398,177903563,88802916,131130,26345,25133,24715,26843,26414,28025,16600,9745,1022,47526,52455,29487,22574,4411,61835,81887,1026,27440,51760,36004,19563,7929
20243,11440555,CS100009,아현동,호프-간이주점,211268286,3070,184271459,26996827,17344584,38479521,43532340,53288651,31626363,16094042,10902785,46598152,0,19367626,2489155,37857043,104956310,143090026,40955302,0,10315303,29395280,46982778,55776373,41575595,2771,299,462,613,713,594,389,209,90,224,0,939,36,702,1169,1765,857,0,256,612,789,472,493
20243,11440555,CS100001,아현동,한식음식점,3049810716,96457,2426042191,623768525,466217852,450405598,485037852,487162929,537217960,402568483,221200042,23643040,78536404,1235872533,246915825,1175386319,289456595,1360545218,1029330164,4234596,168445200,523480175,540398201,607446382,545870828,80283,16174,16922,14961,15597,15573,17230,11505,4669,432,3694,47033,10499,29986,4813,47348,37266,224,6236,18784,19462,20207,19707
20243,11440555,CS100002,아현동,중식음식점,231495780,6267,197753720,33742060,42918486,36306968,34985381,37310672,46232213,23978726,9763334,0,3186164,135954493,16639500,73472651,2242972,85722594,49401404,314946,5521023,25422248,30048828,40468760,33348191,5095,1172,1084,916,1107,921,1067,731,441,0,137,3392,666,2054,18,2946,1773,28,240,823,1080,1291,1257
20243,11440555,CS100003,아현동,일식음식점,43353373,798,42419171,934202,7399516,9403217,10086149,7966482,7563807,934202,0,1150034,0,30293886,0,6423438,5486015,8636527,8949002,0,3116689,4941602,5395817,4076660,54764,792,6,138,197,164,155,138,6,0,12,0,576,0,126,84,200,222,0,106,132,107,74,3
20243,11440555,CS100005,아현동,제과점,238034548,24199,189724481,48310067,36967562,35143260,42288291,36907734,38417634,33563707,14746360,0,55422773,69616583,48431786,58994405,5569001,85880488,135672315,1373727,25574214,62445392,51250105,41155603,39753763,19475,4724,4107,3863,4196,3384,3925,3118,1606,0,6755,6363,4638,5897,546,8482,14910,174,3167,7355,5480,4192,3025
20243,11440555,CS100006,아현동,패스트푸드점,39854910,1519,29024283,10830627,735376,4342231,7286896,8130208,8529572,6618074,4212553,0,2081623,24638770,3942232,7812305,1379980,8093354,20166119,0,3025139,14400304,6067532,3902573,863925,1089,430,33,196,258,279,323,262,168,0,88,923,109,361,38,355,891,0,136,644,256,170,38
20243,11440555,CS100007,아현동,치킨전문점,95180535,2619,67642665,27537870,14686837,8741874,12147697,14183342,17882915,14632215,12905655,2884290,0,2159370,3760628,51210573,35165674,55153744,31583572,289697,4305982,16224980,24697813,26773648,14445197,1858,761,331,261,347,412,507,451,310,72,0,77,125,1468,877,1568,905,11,94,476,765,705,424
20243,11440555,CS100008,아현동,분식전문점,382995110,25893,330754531,52240579,64525253,60824904,66798793,66620576,71985005,35773398,16467181,895633,8264912,172663797,50293391,144441263,6436114,147179938,173108173,4543474,28696423,92219668,94983008,66282565,33562971,22333,3560,4288,4321,4438,4294,4992,2723,837,43,767,12155,3991,8556,381,9790,13368,343,1893,5834,7026,5060,3006
20243,11440565,CS100002,공덕동,중식음식점,316245870,12352,245580449,70665421,59742146,48865483,37619884,43938431,55414505,35818343,34847078,0,6972849,144012494,69825923,93895483,1539121,158932189,80997046,539496,10144368,45349056,45462948,83161722,55271646,9202,3150,1964,1772,1558,1926,1982,1609,1541,0,323,6210,2193,3594,32,7566,3578,45,486,1700,2018,3986,2904
20243,11440565,CS100010,공덕동,커피-음료,1102020088,167374,950114817,151905271,214124238,159173950,195035094,177144034,204637501,84764124,67141147,7525607,232288515,427368039,240733157,125316690,68788080,436257480,400540621,2508301,116313630,220965169,196821257,198397995,101791753,140680,26694,30458,27235,27938,27009,28040,14935,11759,48,52980,61888,30719,19758,1981,83717,72926,530,27215,44711,35732,32057,16395
20243,11440565,CS100009,공덕동,호프-간이주점,3345322794,75547,2722882490,622440304,493362029,482637820,625808636,557757206,563316799,390887471,231552833,297016228,8857574,446386442,92037001,919262286,1581763263,1893858919,715894405,2885016,323648877,711277696,633209432,613510965,325221333,63149,12398,11823,11711,13482,12574,13559,7089,5309,4248,245,20901,3628,18657,27868,42765,20028,112,8212,18350,14891,13021,8208
20243,11440565,CS100008,공덕동,분식전문점,886091163,70401,749646116,136445047,194604955,153124553,120530973,141951865,139433770,86803673,49641374,2661011,102039546,373181610,110646791,252530050,45032155,400803949,367478677,2595574,93981845,196224312,157976297,193207186,124297413,60625,9776,13699,12039,11218,11518,12151,6433,3343,51,13381,29888,8807,17466,808,30700,33802,247,9523,16902,13798,15268,8767
20243,11440565,CS100007,공덕동,치킨전문점,247438477,7594,201910541,45527936,38818400,40506445,37900464,44214431,40470801,22999810,22528126,36409677,0,2586625,9665849,99892850,98883476,140762606,70486951,113451,20399586,50466725,40419877,70234187,29615732,5941,1653,1159,1084,1122,1257,1319,774,879,854,0,114,452,3383,2791,4346,2587,9,882,1510,1254,2098,1179
20243,11440565,CS100006,공덕동,패스트푸드점,110226735,7020,86767584,23459151,18617339,18897251,15285794,16766353,17200847,12856072,10603079,119244,9807622,46291458,16203310,34618635,3186466,34957633,41271157,437565,13306903,21734812,16313535,13754977,10680995,5388,1632,1078,1082,1010,948,1270,981,651,11,540,2886,1407,2053,123,3143,3212,37,761,1759,1393,1324,1075
20243,11440565,CS100005,공덕동,제과점,828483232,89235,628155134,200328098,120460286,120894659,128237282,121582664,136980243,108540807,91787291,0,167549326,163532978,166739252,277901937,52759739,289425650,478038237,2651606,95672081,205540781,165763953,153277681,144557786,72123,17112,14566,14220,14415,14115,14807,9546,7566,0,25256,15248,15688,26431,6612,31314,54357,550,13727,23308,16742,15547,15800
20243,11440565,CS100004,공덕동,양식음식점,338290210,6698,253502265,84787945,47635280,47771527,44224300,62902579,50968579,47647881,37140064,30525940,0,118119006,44180191,108614835,36850238,131250479,140252695,669810,22622149,72855281,59668527,72676489,43010920,5261,1437,1075,1027,977,1057,1125,818,619,255,0,2918,938,2088,499,2844,2931,39,595,1699,1312,1344,788
20243,11440565,CS100001,공덕동,한식음식점,12831497618,283136,10462456369,2369041249,2005299468,1974674094,2144606020,2094429329,2243447458,1450032227,919009022,145057943,235619946,3983750490,926662870,5655563313,1884843056,5784183226,3056929733,9304992,755664194,1877360944,1849854904,2266454441,2082473486,235648,47488,49886,43539,47014,45750,49459,28976,18512,2007,8764,135771,25642,89567,21385,145649,87706,377,21432,50041,47311,58625,55572
20243,11440565,CS100003,공덕동,일식음식점,440068994,5311,393428951,46640043,56346250,71268330,73437398,97207770,95169203,34499899,12140144,1073297,147701,131100799,17069080,183410843,107267274,171242496,81108260,1314580,27066034,57110158,51810687,56912593,58136705,4781,530,780,992,943,933,1133,396,134,5,5,2792,313,1614,582,2287,1490,50,507,1012,790,652,773
20243,11440585,CS100009,도화동,호프-간이주점,4767787812,77290,3825334642,942453170,814080926,716819346,794458651,726308027,773667692,648943878,293509292,845504703,349455,266878342,40921641,1050203422,2563930249,2658130558,1028789220,9186672,542950850,1236069778,827846656,759008931,311856886,62095,15195,11759,12037,12509,12120,13670,9698,5497,10028,23,10546,1846,18908,35939,40115,24106,223,12252,22562,12761,11622,4800
20243,11440585,CS100010,도화동,커피-음료,2744065349,490610,2171515453,572549896,447057997,435162141,421536997,414041550,453716768,322792232,249757664,21562235,557415123,975462118,510346005,523723228,155556640,1291276979,1065991991,16539148,370433571,696950333,534074894,441184767,298086249,387396,103214,80792,75660,76350,73486,81108,56706,46508,1317,134897,159775,93267,84716,16638,245592,202154,3311,73018,141911,96789,79938,52778
20243,11440585,CS100007,도화동,치킨전문점,601818172,17518,495767095,106051077,107096520,87397966,101788121,102471943,97012545,74714170,31336907,52814046,4079753,116980504,16061820,165427511,246454538,335081274,151229746,1618936,60248324,100296956,111916603,105786267,106443943,14960,2558,3106,2693,2952,2936,3273,1610,948,943,93,6577,606,4365,4934,10476,4711,63,1468,3057,3275,3393,3929
20243,11440585,CS100006,도화동,패스트푸드점,206327034,14612,154299188,52027846,29721422,22599248,29797141,39811043,32370334,26689525,25338321,0,6055601,74675922,38220687,85549456,1825368,105152986,74846256,4613860,32494158,44885578,36408862,37481853,24114932,11237,3375,2265,1836,2220,2409,2507,1551,1824,0,365,5821,2663,5621,142,7740,5848,382,2508,3480,2490,2952,1776
20243,11440585,CS100005,도화동,제과점,518907160,34510,375006008,143901152,69524479,65373576,80095517,77436286,82576150,73272400,70628752,0,56271760,144074219,94610808,209869038,14081335,184737593,245235654,1825634,38610947,98770136,101601989,103827254,85337285,25438,9072,5134,4758,5403,4829,5314,4933,4139,0,8441,7166,6559,10845,1499,12943,19866,351,5642,8901,7152,5918,4846
20243,11440585,CS100004,도화동,양식음식점,77705367,1171,65278788,12426579,7692644,15614740,6835222,12203167,22933015,10391712,2034867,25825305,0,0,0,5410211,46469851,31917832,29405948,72458,27238240,23850820,3302885,5935533,923842,929,242,144,253,72,156,304,206,36,447,0,0,0,72,652,556,458,12,471,362,60,84,24
20243,11440585,CS100003,도화동,일식음식점,706374124,24970,567372247,139001877,130491048,97249616,101602610,116467662,121561311,75158108,63843769,4691292,1047772,290784134,58731438,255377226,95742262,333731168,231093242,3682942,76328161,170217615,101118202,123496805,89980685,20620,4350,4265,3783,4067,3867,4638,2445,1905,47,72,13663,2587,7373,1228,12692,8532,189,3195,6069,4156,4230,3383
20243,11440585,CS100002,도화동,중식음식점,1629824287,36469,1306227573,323596714,250992408,241565822,258352976,266291302,289025065,213640642,109956072,14251247,1050304,410407112,138792236,813716125,251607263,744899778,412666485,7643456,139159809,339312572,271255283,235601820,164593315,30396,6073,5845,5612,5906,6032,7001,4323,1750,123,93,15675,3932,13651,2995,17883,12283,485,4224,8196,7777,5796,3702
20243,11440585,CS100001,도화동,한식음식점,16716037851,309037,12977710164,3738327687,2492912495,2379650635,2611981778,2583337125,2909828131,2193341878,1544985809,598604982,236048221,3272676148,992700820,8136562307,3479445373,8014161946,4243954316,26729971,1434303638,3297572383,2642418457,2811154754,2045937053,246309,62728,50342,46473,47906,48393,53195,35919,26809,9029,8651,113064,24346,113824,40123,155897,99155,776,29390,64949,55361,58191,46388
20243,11440585,CS100008,도화동,분식전문점,1205302920,104527,1038017626,167285294,223453925,197467358,210597525,193808814,212690004,114615387,52669907,4637022,135785370,493450880,215492119,291661938,64275591,605363190,446825939,7199929,111811425,244822700,324326119,259352897,104676061,87919,16608,18720,16397,17292,16707,18803,10865,5743,389,21283,36037,14613,27131,5074,45493,50977,851,13203,28043,22184,19858,12327
20243,11440590,CS100001,용강동,한식음식점,20133374776,365586,15473650819,4659723957,2888586117,2989726107,3100810087,3270404392,3224124116,2698907464,1960816493,289804226,371252094,5044783536,1444450971,9972441606,3010642343,8413335316,4382445251,9032598,814166331,2783265063,3225739173,3284489382,2679088017,294584,71002,60008,56620,58000,58935,61021,40817,30185,5620,14773,166389,32984,116744,29076,192927,102436,324,21277,62852,68856,69470,72585
20243,11440590,CS100002,용강동,중식음식점,943070287,19399,692660213,250410074,131883738,127449850,141488227,138998517,152839881,129392660,121017414,183821,837407,316841272,70652228,446978806,107576753,406851650,199242480,304734,46380538,139595729,164677128,137182349,117953649,15220,4179,2994,2923,3040,3072,3191,2119,2060,4,8,10878,1434,6497,578,9385,6539,16,1999,4255,4205,3313,2133
20243,11440590,CS100003,용강동,일식음식점,1290256432,27076,1064149469,226106963,212961106,232209461,207175762,193696548,218106592,151326934,74780029,26150665,2935127,537132824,83126725,460021692,180889399,463114357,346012833,1104702,119498570,227620045,218190036,150189448,92524388,23791,3285,4566,4876,4752,4441,5156,2758,527,228,48,15488,1237,8167,1908,10842,10367,79,3957,6975,5041,3484,1672
20243,11440590,CS100004,용강동,양식음식점,89457655,2341,73556627,15901028,13227163,14528371,18127608,13292547,14380938,6985927,8915101,0,0,39113076,7033872,37368895,5941812,29065345,33337873,202724,9292519,18305248,16775999,10858786,6967942,2101,240,384,369,378,416,554,118,122,0,0,1226,189,878,48,756,1217,7,269,770,536,276,114
20243,11440590,CS100005,용강동,제과점,380398408,49204,317042112,63356296,58604286,60400696,66320374,60730013,70986743,57031312,6324984,0,101366658,97856999,85174803,92651117,3348831,130519549,222862625,662364,22886725,77302779,111311095,69462140,71757067,42934,6270,8036,8707,8998,8290,8903,5518,752,0,18329,10370,9513,10627,365,17423,30326,83,4843,12276,13795,8718,8039
20243,11440590,CS100006,용강동,패스트푸드점,46800305,5401,34325606,12474699,6254866,7437808,7255542,6588931,6788459,6269081,6205618,0,8251651,13715518,10418514,13189541,1225081,22432222,20947199,350821,2211542,8890337,20069386,8548654,3308682,4148,1253,781,869,919,832,747,639,614,0,1051,1770,1066,1391,123,2447,2757,51,319,1193,2310,909,421
20243,11440590,CS100007,용강동,치킨전문점,208272162,3578,187092017,21180145,42381076,29587715,39270595,35731206,40121425,13853269,7326876,9008234,0,0,594617,61822076,136847235,104246936,38050623,342040,10790273,28065355,37840947,34594380,30664562,3066,512,671,511,661,554,669,321,191,220,0,0,24,1265,2069,2058,761,11,216,573,812,645,566
20243,11440590,CS100008,용강동,분식전문점,1213663318,104156,1050306031,163357287,202701809,201148048,194446180,235416704,216593290,126171613,37185674,0,46889491,592008085,178817362,377327125,18621255,494174522,517476714,3985391,95439002,261199603,349801148,188665782,112560305,89718,14438,18182,17664,17220,18288,18364,10991,3447,0,5209,46117,17808,33156,1866,45301,50039,595,9120,25487,32999,16961,10178
20243,11440590,CS100009,용강동,호프-간이주점,3467831279,36386,2766858140,700973139,419189938,482221625,605722324,559659081,700065172,488555708,212417431,490344121,2629698,169886193,224692649,870561317,1709717301,1764778895,486109422,3703729,170975738,695596415,721729822,497743787,161138826,28240,8146,5182,5432,6015,5449,6162,5364,2782,5103,951,1933,1406,9150,17843,18813,8513,72,2875,8812,7777,5817,1972
20243,11440590,CS100010,용강동,커피-음료,1339306550,197099,1147106795,192199755,216587171,223563316,235306315,238528832,233121161,128485561,63714194,5150979,225154476,567087194,235617969,165042761,141253171,514928299,513250558,3489583,120161728,320308488,253207597,204149064,126862398,166103,30996,34159,31556,33757,32430,34201,19196,11800,288,57898,78124,36394,20152,4243,87082,90574,646,25178,60441,44840,31440,15092
20243,11440600,CS100010,대흥동,커피-음료,1921955767,375342,1380179741,541776026,268782987,253497425,299415823,264404931,294078575,293558432,248217594,3329176,329595978,565584090,503633608,441233030,78579885,809541961,999144418,42061872,501217000,461553606,355389403,319182456,129282044,272696,102646,55904,52374,53859,54110,56449,55365,47281,752,86702,111632,90013,75635,10608,172803,194016,9832,106217,93127,63700,67278,26666
20243,11440600,CS100009,대흥동,호프-간이주점,688792505,15705,466510410,222282095,70200058,63009556,121242042,103562243,108496511,129371785,92910310,128173446,31801301,59409437,23690698,135638603,310079020,484083445,172749971,5281940,145336791,181629280,171687566,115708047,37189790,11102,4603,1940,1778,2388,2286,2710,2847,1756,1710,2008,1782,1609,3741,4855,8086,7117,338,4502,4195,2842,2354,972
20243,11440600,CS100008,대흥동,분식전문점,783540004,82891,576382364,207157640,105096530,118593538,115338341,116601577,120752378,122919992,84237648,2709541,43972040,249505455,141014787,263384036,82954145,374168653,367578055,12420061,143297377,143837337,171104318,159933255,111154359,62989,19902,12294,12700,12667,12432,12896,12132,7770,267,5674,24224,15684,28036,9006,38718,42067,1619,16707,16268,17443,17696,11050
