quarter,dong_code,dong_name,time_zone,total_avg_pop,weekday_avg_pop,weekend_avg_pop
20211,11440710,연남동,5,20728.78277444445,20729.406515625004,20727.247411538458
20212,11440710,연남동,5,21138.54107802198,21135.04989538461,21147.269034615376
20213,11440710,연남동,5,19996.775717391305,20064.52031969697,19824.80865
20214,11440710,연남동,5,19916.694842391295,19898.670062121208,19962.45005384615
20221,11440710,연남동,5,19785.72242222222,19722.505385937504,19941.333588461537
20222,11440710,연남동,5,19664.629634065932,19668.147138461536,19655.83587307692
20223,11440710,연남동,5,18653.999277173913,18732.27693787879,18455.294446153846
20224,11440710,연남동,5,18014.239629347823,18011.58437384615,18020.631911111115
20231,11440710,연남동,5,17783.946281111115,17814.18774923077,17705.318464
20232,11440710,연남동,5,17928.884983516476,17983.75356153846,17791.713538461543
20233,11440710,연남동,5,17255.535880434778,17263.71308461538,17235.85001851852
20234,11440710,연남동,5,17492.095421739134,17431.224276923076,17638.637066666663
20241,11440710,연남동,5,17039.84742087912,17031.417053846155,17060.923338461536
20242,11440710,연남동,5,16519.71713736264,16539.762032307695,16469.604900000002
20243,11440710,연남동,5,16291.99863913044,16274.439601515158,16336.57158076923
20244,11440710,연남동,5,16775.79062065217,16755.813377272727,16826.502084615382
20251,11440710,연남동,5,16999.07525888889,16930.421993750002,17168.067911538466
20252,11440710,연남동,5,16610.016783516487,16599.83082153846,16635.481688461536
20253,11440710,연남동,5,16228.747678888889,16232.666537500003,16219.101257692308
20254,11440710,연남동,5,16369.743886956525,16345.271522727273,16431.86604230769
20261,11440710,연남동,5,16027.1230779661,15916.972007142862,16299.261017647059
20191,11440710,연남동,6,22284.412610714284,22083.040820000002,22787.8420875
20192,11440710,연남동,6,21290.09897032967,21261.55843538462,21361.450307692307
20193,11440710,연남동,6,20019.70109239131,19972.057456060607,20140.642630769227
20194,11440710,연남동,6,19932.66764021739,19794.151874242423,20284.284584615387
20201,11440710,연남동,6,20198.453998333334,20032.66989285715,20585.28357777778
20202,11440710,연남동,6,20288.375471428575,20190.33754923077,20533.470276923086
20203,11440710,연남동,6,20413.5928902174,20323.105813636364,20643.290853846156
20204,11440710,연남동,6,19976.40228913043,19895.88724545455,20180.786630769227
20211,11440710,연남동,6,20356.600978888888,20311.7571046875,20466.985900000003
20212,11440710,연남동,6,20829.83330219781,20813.3237,20871.107307692317
20213,11440710,연남동,6,19657.860479347826,19712.62525454545,19518.842203846154
20214,11440710,연남동,6,19564.022971739134,19512.36775,19695.147765384616
20221,11440710,연남동,6,19426.431511111114,19332.527612499995,19657.57956923077
20222,11440710,연남동,6,19284.52872307692,19251.440027692304,19367.25046153846
20223,11440710,연남동,6,18435.760266304347,18504.485806060602,18261.303126923078
20224,11440710,연남동,6,17814.451143478254,17789.614238461538,17874.243692592594
20231,11440710,연남동,6,17569.31479888889,17565.4459,17579.373936
20232,11440710,연남동,6,17736.31653076923,17763.251086153847,17668.980142307693
20233,11440710,연남동,6,17071.815867391302,17051.54096307692,17120.62582222222
20234,11440710,연남동,6,17290.000535869563,17205.71545846154,17492.909055555556
20241,11440710,연남동,6,16821.9770021978,16781.68624,16922.703907692307
20242,11440710,연남동,6,16379.412636263734,16395.39380769231,16339.459707692311
20243,11440710,연남동,6,16143.128727173913,16109.653872727271,16228.103357692306
20244,11440710,연남동,6,16653.278703260872,16619.552148484843,16738.892265384617
20251,11440710,연남동,6,16917.210077777778,16827.6302859375,17137.71418076923
20252,11440710,연남동,6,16546.793515384616,16550.56267076923,16537.370626923075
20253,11440710,연남동,6,16149.191125555557,16153.726356249994,16138.027480769231
20254,11440710,연남동,6,16344.605304347824,16331.961190909095,16376.701900000002
20261,11440710,연남동,6,16004.532396610171,15895.490171428575,16273.930835294119
20191,11440710,연남동,7,21157.342760714284,20727.097125,22232.95685
20192,11440710,연남동,7,20181.59257472526,19953.144679999998,20752.712311538464
20193,11440710,연남동,7,19162.982344565222,18957.397984848485,19684.85033461538
20194,11440710,연남동,7,19298.145366304343,19055.76612424242,19913.41575
20201,11440710,연남동,7,19362.109805000004,18982.62730714286,20247.568966666666
20202,11440710,연남동,7,19473.34855494505,19194.977672307687,20169.275761538454
20203,11440710,연남동,7,19623.61940326087,19374.05717575757,20257.12351923077
20204,11440710,연남동,7,19138.196340217393,18888.2247,19772.73973461538
20211,11440710,연남동,7,19601.80610777778,19390.98884375,20120.740911538458
20212,11440710,연남동,7,20117.035894505494,19988.29816153846,20438.880226923076
20213,11440710,연남동,7,18872.41106956522,18772.087609090904,19127.078315384613
20214,11440710,연남동,7,18825.438225,18642.506986363634,19289.80213846154
20221,11440710,연남동,7,18702.15563555555,18435.630184374997,19358.21828461538
20222,11440710,연남동,7,18600.53224175824,18441.49471846154,18998.126050000003
20223,11440710,연남동,7,17943.821688043477,17920.200107575754,18003.784161538464
20224,11440710,연남동,7,17458.269604347824,17365.358195384615,17681.94521851852
20231,11440710,연남동,7,17081.647903333334,16951.528229230767,17419.959056
20232,11440710,연남동,7,17352.874304395602,17303.147909230767,17477.190292307692
20233,11440710,연남동,7,16769.33871630434,16696.48592153846,16944.725074074075
20234,11440710,연남동,7,17005.095086956524,16903.71058615384,17249.168885185183
20241,11440710,연남동,7,16399.681591208795,16264.481324615383,16737.682257692308
20242,11440710,연남동,7,16201.471701098897,16225.072779999995,16142.469003846158
20243,11440710,연남동,7,15900.447900000003,15858.956907575759,16005.771188461538
20244,11440710,연남동,7,16542.101281521736,16505.052604545454,16636.147923076926
20251,11440710,연남동,7,16652.28916444445,16493.699131250003,17042.66463076923
20252,11440710,연남동,7,16380.346520879128,16352.796627692313,16449.221253846154
20253,11440710,연남동,7,15931.196230000003,15897.839578125004,16013.30491153846
20254,11440710,연남동,7,16082.471133695652,16000.54162727273,16290.446034615383
20261,11440710,연남동,7,15594.56521694915,15337.92427857143,16228.6193
20191,11440710,연남동,8,19617.405096428567,18873.526435,21477.10175
20192,11440710,연남동,8,18482.725561538457,17894.349773846156,19953.665030769233
20193,11440710,연남동,8,17795.76124130434,17319.001068181813,19005.998603846154
20194,11440710,연남동,8,17853.352035869568,17305.860245454543,19243.138888461537
20201,11440710,연남동,8,18265.229143333327,17627.70299285714,19752.790161111112
20202,11440710,연남동,8,18361.106030769228,17879.79112307692,19564.3933
20203,11440710,연남동,8,18445.53031630436,17984.5481969697,19615.715696153846
20204,11440710,연남동,8,17926.340516304343,17450.66052727272,19133.83587307692
20211,11440710,연남동,8,18580.69239222222,18186.931949999995,19549.948865384617
20212,11440710,연남동,8,18949.451435164832,18621.40898461538,19769.55756153845
20213,11440710,연남동,8,17876.443686956518,17623.789590909095,18517.79639230769
20214,11440710,연남동,8,17649.61715978261,17263.719157575764,18629.204396153844
20221,11440710,연남동,8,17540.71193333333,17080.394609375,18673.800730769235
20222,11440710,연남동,8,17295.45222637363,16923.51555230769,18225.29391153846
20223,11440710,연남동,8,16808.20162934783,16551.172246969705,17460.66083076923
20224,11440710,연남동,8,16298.68626956522,15920.69589692308,17208.663092592593
20231,11440710,연남동,8,16006.295081111111,15641.48954769231,16954.789468000003
20232,11440710,연남동,8,16210.21051098901,15903.080256923078,16978.036146153845
20233,11440710,연남동,8,15901.86266195652,15585.004070769233,16664.67038148148
20234,11440710,연남동,8,16052.513214130438,15699.066932307695,16903.40241111111
20241,11440710,연남동,8,15594.040330769229,15250.79316153846,16452.15825384615
20242,11440710,연남동,8,15366.694858241759,15142.923946153845,15926.122138461538
20243,11440710,연남동,8,15168.50709347826,14930.278403030306,15773.24146153846
20244,11440710,연남동,8,15768.140320652172,15538.167263636358,16351.918080769234
20251,11440710,연남동,8,16012.171901111113,15665.029940625,16866.675188461537
20252,11440710,연남동,8,15656.084794505494,15421.413390769232,16242.763303846154
20253,11440710,연남동,8,15282.07631222222,15073.592800000002,15795.266496153847
20254,11440710,연남동,8,15340.570109782606,15064.452751515151,16041.483403846154
20261,11440710,연남동,8,14992.523510169489,14560.806740476193,16059.117882352943
20191,11440710,연남동,9,18761.18111785714,18077.985345,20469.17055
20192,11440710,연남동,9,17505.979095604387,16957.312749230765,18877.644961538463
20193,11440710,연남동,9,16998.496823913043,16559.80510606061,18112.098876923075
20194,11440710,연남동,9,17152.17104999999,16670.40055151515,18375.126930769235
20201,11440710,연남동,9,17765.208796666662,17214.492459523808,19050.213583333334
20202,11440710,연남동,9,17811.54884725274,17390.55126769231,18864.04279615385
20203,11440710,연남동,9,17918.861336956517,17535.01415757575,18893.24263846154
20204,11440710,연남동,9,17397.950830434784,16986.40936363636,18442.633015384614
20211,11440710,연남동,9,18114.80792222223,17773.7188703125,18954.41174230769
20212,11440710,연남동,9,18508.80496153846,18283.35842769231,19072.42129615384
20213,11440710,연남동,9,17510.934434782605,17350.844925757574,17917.315496153846
20214,11440710,연남동,9,17219.29917065218,16934.84261969697,17941.381184615384
20221,11440710,연남동,9,17046.734064444445,16688.724098437495,17927.989365384616
20222,11440710,연남동,9,16795.92698791209,16534.348663076926,17449.872800000005
20223,11440710,연남동,9,16466.741567391306,16280.37522121212,16939.82536923077
20224,11440710,연남동,9,15967.372113043477,15647.661896923073,16737.04485555555
20231,11440710,연남동,9,15613.851514444443,15291.041847692306,16453.156648
20232,11440710,연남동,9,15838.394265934065,15569.553821538464,16510.495376923078
20233,11440710,연남동,9,15748.407549999998,15495.051903076921,16358.337811111114
20234,11440710,연남동,9,15885.240478260868,15622.011006153845,16518.94105925926
20241,11440710,연남동,9,15370.954524175822,15104.866284615386,16036.175123076922
20242,11440710,연남동,9,15121.040281318681,14929.832727692308,15599.059165384617
20243,11440710,연남동,9,15006.33661521739,14799.611348484847,15531.100753846154
20244,11440710,연남동,9,15534.162116304346,15307.004145454548,16110.79388846154
20251,11440710,연남동,9,15900.444118888889,15575.919999999998,16699.27271923077
20252,11440710,연남동,9,15571.186752747253,15389.636933846155,16025.061300000001
20253,11440710,연남동,9,15135.19498888889,14950.2447171875,15590.457196153846
20254,11440710,연남동,9,15194.264971739129,14941.65716666667,15835.500169230769
20261,11440710,연남동,9,14888.450072881356,14495.932159523814,15858.200211764706
20191,11440710,연남동,10,18259.007407142857,17658.19945,19761.0273
20192,11440710,연남동,10,16967.927645054944,16543.742895384614,18028.389519230772
20193,11440710,연남동,10,16611.153563043474,16261.366156060605,17499.07544230769
20194,11440710,연남동,10,16856.933878260865,16461.738815151515,17860.121346153846
20201,11440710,연남동,10,17573.102369999997,17110.64516666666,18652.16917777778
20202,11440710,연남동,10,17591.57515384616,17260.33240923077,18419.682015384613
20203,11440710,연남동,10,17746.143289130436,17435.973324242426,18533.49781538461
20204,11440710,연남동,10,17215.36786630435,16876.16143484849,18076.430346153844
20211,11440710,연남동,10,17968.85780222222,17668.185928125,18708.97318461538
20212,11440710,연남동,10,18387.638848351646,18212.858127692307,18824.590649999995
20213,11440710,연남동,10,17377.52264347826,17267.43847272727,17656.967076923076
20214,11440710,연남동,10,17086.838493478255,16851.87425151515,17683.28618461538
20221,11440710,연남동,10,16867.79822333334,16575.0264140625,17588.467292307694
20222,11440710,연남동,10,16710.57003406594,16543.62031846154,17127.944323076925
20223,11440710,연남동,10,16457.40473804348,16310.647383333331,16829.94263846154
20224,11440710,연남동,10,15909.680546739128,15618.89174153846,16609.72767037037
20231,11440710,연남동,10,15602.608862222223,15347.799904615382,16265.112152
20232,11440710,연남동,10,15837.662016483515,15597.340550769231,16438.46568076923
20233,11440710,연남동,10,15941.31643369565,15724.258643076924,16463.862966666667
20234,11440710,연남동,10,16071.291736956524,15828.512580000002,16655.760077777777
20241,11440710,연남동,10,15443.10994945055,15230.210853846149,15975.357688461538
20242,11440710,연남동,10,15263.95914175824,15090.948526153843,15696.485680769234
20243,11440710,연남동,10,15184.126634782608,14999.702863636363,15652.279284615388
20244,11440710,연남동,10,15743.293148913046,15530.602093939391,16283.201211538464
20251,11440710,연남동,10,16116.918518888886,15802.2064421875,16891.5944
20252,11440710,연남동,10,15800.008618681319,15610.632129230766,16273.44984230769
20253,11440710,연남동,10,15388.892185555558,15220.9029015625,15802.404269230768
20254,11440710,연남동,10,15442.329583695655,15184.174498484846,16097.646338461533
20261,11440710,연남동,10,15159.987691525424,14772.492066666668,16117.329823529413
20191,11440710,연남동,11,18091.969685714284,17522.546769999997,19515.526975
20192,11440710,연남동,11,16763.65624505495,16397.474058461543,17679.111711538462
20193,11440710,연남동,11,16427.2938902174,16061.133866666665,17356.77702692308
20194,11440710,연남동,11,16736.940946739138,16322.593595454551,17788.745761538463
20201,11440710,연남동,11,17571.665676666667,17133.816290476192,18593.314244444442
20202,11440710,연남동,11,17596.613459340657,17271.040863076923,18410.544949999996
20203,11440710,연남동,11,17811.353509782606,17514.264616666664,18565.502238461537
20204,11440710,연남동,11,17198.16261956522,16869.382912121215,18032.75726153846
20211,11440710,연남동,11,18102.34757777778,17766.6275390625,18928.735365384615
20212,11440710,연남동,11,18691.023568131874,18480.48464923077,19217.370865384615
20213,11440710,연남동,11,17601.83485326087,17437.04858030303,18020.13846923077
20214,11440710,연남동,11,17344.894149999996,17060.52578484848,18066.752307692306
20221,11440710,연남동,11,17149.496787777774,16824.79705,17948.75768076923
20222,11440710,연남동,11,17081.125693406593,16864.62930153846,17622.366673076926
20223,11440710,연남동,11,16814.453719565216,16580.50736969697,17408.31753076923
20224,11440710,연남동,11,16261.304682608692,15878.638489230772,17182.53811111111
20231,11440710,연남동,11,15940.693796666668,15591.394772307693,16848.87126
20232,11440710,연남동,11,16252.848915384611,15891.034904615384,17157.383942307693
20233,11440710,연남동,11,16400.008947826085,16041.326739999999,17263.50315185185
20234,11440710,연남동,11,16515.222640217395,16139.187526153844,17420.492359259257
20241,11440710,연남동,11,15896.050389010989,15578.193721538464,16690.692057692308
20242,11440710,연남동,11,15801.895827472526,15516.974516923074,16514.199103846153
20243,11440710,연남동,11,15688.985667391305,15389.41653030303,16449.430399999997
20244,11440710,연남동,11,16277.058480434778,15906.312922727271,17218.18181923077
20251,11440710,연남동,11,16730.190828888888,16261.091934375,17884.895800000002
20252,11440710,연남동,11,16396.476938461536,16057.081436923076,17244.96569230769
20253,11440710,연남동,11,15935.297683333336,15631.016520312505,16684.29746923077
20254,11440710,연남동,11,16070.36120108696,15737.802389393944,16914.54895384615
20261,11440710,연남동,11,15851.234972881357,15350.773850000001,17087.668335294118
20191,11440710,연남동,12,18202.234703571427,17685.518145000002,19494.0261
20192,11440710,연남동,12,16987.015804395607,16658.547560000003,17808.186415384615
20193,11440710,연남동,12,16723.37416521739,16372.050304545453,17615.196273076923
20194,11440710,연남동,12,17026.566394565212,16551.004360606068,18233.762326923075
20201,11440710,연남동,12,17875.43901666667,17426.507542857144,18922.945788888886
20202,11440710,연남동,12,18023.083486813186,17692.53064153846,18849.4656
20203,11440710,연남동,12,18231.916223913046,17880.483787878795,19124.013946153842
20204,11440710,연남동,12,17511.207611956528,17172.418451515157,18371.210865384615
20211,11440710,연남동,12,18614.689068888878,18181.422684375,19681.190938461536
20212,11440710,연남동,12,19422.46582967032,19072.21002615384,20298.10533846154
20213,11440710,연남동,12,18172.844505434787,17884.552200000002,18904.663434615384
20214,11440710,연남동,12,18019.429790217393,17585.470996969696,19121.01749615385
20221,11440710,연남동,12,17792.186188888896,17335.0558484375,18917.430103846153
20222,11440710,연남동,12,17792.285365934065,17433.65794615385,18688.853915384618
20223,11440710,연남동,12,17481.32185,17115.94538939394,18408.815942307694
20224,11440710,연남동,12,16889.486042391305,16350.708827692313,18186.5423
20231,11440710,연남동,12,16537.91315555555,16028.920118461538,17861.295052
20232,11440710,연남동,12,16869.047556043955,16385.998799999998,18076.669446153843
20233,11440710,연남동,12,17107.567257608694,16620.279635384613,18280.667088888888
20234,11440710,연남동,12,17365.112649999995,16857.45805846154,18587.24407407407
20241,11440710,연남동,12,16704.06912197802,16243.64401384615,17855.13189230769
20242,11440710,연남동,12,16483.14120329671,16074.564766153848,17504.582296153843
20243,11440710,연남동,12,16399.69897717391,15987.67187727273,17445.613923076922
20244,11440710,연남동,12,17168.44060543478,16634.562813636363,18523.66884615385
20251,11440710,연남동,12,17676.202129999998,16996.89821875,19348.334834615387
20252,11440710,연남동,12,17339.016751648353,16900.052703076923,18436.426873076925
20253,11440710,연남동,12,16687.65208222222,16203.653018749996,17879.03439230769
20254,11440710,연남동,12,16825.506209782612,16312.485334848485,18127.789969230766
20261,11440710,연남동,12,16636.95549661017,15993.206933333333,18227.393123529415
20191,11440710,연남동,13,18317.767835714283,17699.17745,19864.243800000004
20192,11440710,연남동,13,17084.586649450546,16617.099941538465,18253.30341923077
20193,11440710,연남동,13,16971.263236956525,16499.46015909091,18168.91720384616
20194,11440710,연남동,13,17350.468828260873,16675.75899545454,19063.193788461536
20201,11440710,연남동,13,18168.980208333334,17592.716430952383,19513.59568888889
20202,11440710,연남동,13,18391.52624505495,17898.329786153845,19624.517392307695
20203,11440710,연남동,13,18584.91084782609,18094.680198484843,19829.342496153844
20204,11440710,연남동,13,17796.333358695654,17318.243630303037,19009.945746153848
20211,11440710,연남동,13,19168.126787777794,18534.567479687503,20727.65739230769
20212,11440710,연남동,13,20084.643595604397,19490.18451846153,21570.79128846154
20213,11440710,연남동,13,18629.923255434787,18196.05103939394,19731.29118846154
20214,11440710,연남동,13,18598.742135869565,17920.328184848488,20320.86985769231
20221,11440710,연남동,13,18382.981583333338,17716.573810937505,20023.36994615385
20222,11440710,연남동,13,18368.03937472527,17767.513546153845,19869.353946153846
20223,11440710,연남동,13,18039.39448913043,17432.303528787874,19580.471542307692
20224,11440710,연남동,13,17375.389752173916,16558.246838461542,19342.585655555555
20231,11440710,연남동,13,17178.836921111113,16408.622404615384,19181.394664
20232,11440710,연남동,13,17285.484354945052,16547.850784615384,19129.56828076923
20233,11440710,연남동,13,17635.344961956525,16931.243483076923,19330.404077777777
20234,11440710,연남동,13,17977.462102173915,17136.72484,20001.459214814815
20241,11440710,연남동,13,17373.907612087918,16633.008673846158,19226.154957692306
20242,11440710,연남동,13,16931.997640659345,16289.112198461542,18539.211246153845
20243,11440710,연남동,13,16919.65883695652,16283.579975757575,18534.320561538465
20244,11440710,연남동,13,17818.287572826088,17005.571824242423,19881.33524230769
20251,11440710,연남동,13,18452.57674888889,17481.0966234375,20843.91244230769
20252,11440710,연남동,13,17897.209465934062,17167.87190153846,19720.55337692308
20253,11440710,연남동,13,17253.474877777775,16548.047373437497,18989.911811538463
20254,11440710,연남동,13,17459.77065434783,16688.59414242424,19417.372569230774
20261,11440710,연남동,13,17365.50264237288,16475.742245238092,19563.734211764702
20191,11440710,연남동,14,18617.630432142858,17878.52808,20465.3863125
20192,11440710,연남동,14,17249.63642747252,16644.62279384616,18762.170511538458
20193,11440710,연남동,14,17137.70070434782,16552.755681818177,18622.56114615385
20194,11440710,연남동,14,17590.376305434784,16761.943627272725,19693.320796153843
20201,11440710,연남동,14,18484.048543333334,17792.676197619043,20097.250683333332
20202,11440710,연남동,14,18685.442828571428,18058.160306153848,20253.649134615385
20203,11440710,연남동,14,18835.176297826092,18214.5158590909,20410.698949999998
20204,11440710,연남동,14,17998.35471413043,17416.67831969697,19474.91786923077
20211,11440710,연남동,14,19473.918582222213,18688.109334375,21408.218269230765
20212,11440710,연남동,14,20516.471172527476,19715.112160000004,22519.868703846154
20213,11440710,연남동,14,18891.541503260873,18331.91018030303,20312.144092307695
20214,11440710,연남동,14,18969.829713043477,18128.132360606058,21106.44606923077
20221,11440710,연남동,14,18774.058219999995,17956.619720312498,20786.21452692308
20222,11440710,연남동,14,18761.792012087913,17951.579483076923,20787.323334615383
20223,11440710,연남동,14,18340.307567391308,17595.221445454546,20231.68003076923
20224,11440710,연남동,14,17772.066033695653,16699.05869692308,20355.23184444445
20231,11440710,연남동,14,17578.32349222222,16560.188318461536,20225.474944
20232,11440710,연남동,14,17557.916478021976,16627.04144,19885.104073076924
20233,11440710,연남동,14,17948.94731847826,17101.74588,19988.506337037037
20234,11440710,연남동,14,18366.392590217394,17303.807518461537,20924.467762962966
20241,11440710,연남동,14,17752.08205824176,16796.328452307695,20141.466073076925
20242,11440710,연남동,14,17161.062731868136,16336.225983076922,19223.154603846153
20243,11440710,연남동,14,17181.572528260866,16387.520363636366,19197.243407692305
20244,11440710,연남동,14,18186.525448913035,17159.81676969697,20792.78594230769
20251,11440710,연남동,14,18833.67000777778,17637.455890625,21778.19706538462
20252,11440710,연남동,14,18173.583125274727,17208.567190769234,20586.122961538462
20253,11440710,연남동,14,17446.593835555555,16523.06336875,19719.8996
20254,11440710,연남동,14,17758.256135869564,16782.209356060604,20235.913346153844
20261,11440710,연남동,14,17732.878615254238,16642.55238333333,20426.62577647059
20191,11440710,연남동,15,18873.550525000002,18072.444750000002,20876.3149625
20192,11440710,연남동,15,17481.00115274725,16824.211236923074,19122.975942307687
20193,11440710,연남동,15,17295.638992391305,16675.275096969697,18870.40888076923
20194,11440710,연남동,15,17845.82173586956,16943.91378636364,20135.28037692308
20201,11440710,연남동,15,18791.86233666666,18040.348149999994,20545.395438888885
20202,11440710,연남동,15,18944.151330769233,18238.06522615384,20709.36659230769
20203,11440710,연남동,15,19043.661625000004,18376.855527272728,20736.32325769231
20204,11440710,연남동,15,18164.89884021739,17542.856553030306,19743.92926153846
20211,11440710,연남동,15,19763.217643333337,18901.90214375,21883.378873076923
20212,11440710,연남동,15,20728.73545164835,19825.114426153847,22987.788015384616
20213,11440710,연남동,15,19039.32474456522,18431.230931818187,20582.947500000002
20214,11440710,연남동,15,19213.71417934783,18271.91316666667,21604.43982692308
20221,11440710,연남동,15,19138.67091888889,18240.292001562502,21350.06517692308
20222,11440710,연남동,15,18919.012185714284,18020.58003230769,21165.09256923077
20223,11440710,연남동,15,18534.532666304352,17723.90557727273,20592.27835384616
20224,11440710,연남동,15,18025.482686956522,16854.686146153846,20844.06695185185
20231,11440710,연남동,15,17875.686052222223,16802.33983846154,20666.386208
20232,11440710,연남동,15,17677.58483186813,16655.99977538462,20231.547473076924
20233,11440710,연남동,15,18095.088671739126,17157.39177076923,20352.50713703704
20234,11440710,연남동,15,18621.594399999998,17452.146901538465,21436.93097037037
20241,11440710,연남동,15,18022.110586813185,16971.903344615384,20647.62869230769
20242,11440710,연남동,15,17293.16119340659,16370.434310769233,19599.9784
20243,11440710,연남동,15,17341.0836576087,16435.04555909091,19641.026523076922
20244,11440710,연남동,15,18434.88748369566,17276.79866212121,21374.651415384615
20251,11440710,연남동,15,19166.492028888882,17849.299034375,22408.81324615384
20252,11440710,연남동,15,18317.044632967027,17222.86691384615,21052.48893076923
20253,11440710,연남동,15,17629.17957888889,16628.65893125,20091.999634615382
20254,11440710,연남동,15,18011.9298576087,16968.188290909093,20661.42768076923
20261,11440710,연남동,15,18109.8606220339,16940.092954761913,20999.87485882353
20191,11440710,연남동,16,19108.422800000004,18316.406055,21088.4646625
20192,11440710,연남동,16,17403.55660219781,16588.290896923074,19441.720865384617
20193,11440710,연남동,16,17341.616078260875,16642.299743939395,19116.803696153846
20194,11440710,연남동,16,17911.761181521735,16935.32396969697,20390.40948846154
20201,11440710,연남동,16,18960.54167833333,18179.37065238095,20783.274072222222
20202,11440710,연남동,16,19043.93393956044,18283.788515384615,20944.297500000004
20203,11440710,연남동,16,19146.896836956526,18406.597493939393,21026.118246153845
20204,11440710,연남동,16,18286.007909782606,17611.624604545457,19997.90399230769
20211,11440710,연남동,16,19920.044517777773,18997.893973437498,22189.95355
20212,11440710,연남동,16,20717.650798901093,19679.99960769231,23311.778776923078
20213,11440710,연남동,16,19045.33327282609,18408.457592424238,20662.017692307694
20214,11440710,연남동,16,19321.311605434785,18309.27260909091,21890.333673076922
20221,11440710,연남동,16,19261.830592222228,18294.892335937497,21641.986299999997
20222,11440710,연남동,16,18839.066409890107,17843.359500000002,21328.333684615387
20223,11440710,연남동,16,18701.944144565216,17806.01932121212,20976.214849999997
20224,11440710,연남동,16,18128.83696304348,16917.45803384615,21045.119570370367
20231,11440710,연남동,16,18067.329685555556,16924.160804615385,21039.568776000004
20232,11440710,연남동,16,17832.625031868134,16760.137215384617,20513.844573076927
20233,11440710,연남동,16,18250.721209782605,17256.658086153842,20643.836137037033
20234,11440710,연남동,16,18807.605777173918,17573.075323076926,21779.623537037038
20241,11440710,연남동,16,18282.77365274725,17205.30176153846,20976.453380769228
20242,11440710,연남동,16,17476.203229670333,16485.67174923077,19952.531930769233
20243,11440710,연남동,16,17523.958490217392,16591.856059090907,19890.06466153846
20244,11440710,연남동,16,18661.452605434784,17448.32209848485,21740.937738461536
20251,11440710,연남동,16,19489.340824444447,18111.928429687498,22879.894411538462
20252,11440710,연남동,16,18456.046282417585,17330.825676923076,21269.097796153845
20253,11440710,연남동,16,17804.259321111105,16798.236189062503,20280.623953846152
20254,11440710,연남동,16,18320.533805434785,17225.74968333334,21099.601192307695
20261,11440710,연남동,16,18420.195094915256,17236.56719523809,21344.45225882353
20191,11440710,연남동,17,19498.01717142857,18739.125269999997,21395.246925
20192,11440710,연남동,17,17699.814389010986,16875.658450769228,19760.204234615383
20193,11440710,연남동,17,17662.024733695656,16927.244368181826,19527.23643076923
20194,11440710,연남동,17,18379.416445652176,17407.22537727273,20847.28608076923
20201,11440710,연남동,17,19303.024706666663,18479.57387380952,21224.40998333333
20202,11440710,연남동,17,19441.915805494504,18666.67514769232,21380.01745
20203,11440710,연남동,17,19512.29230434782,18751.458362121208,21443.64000384615
20204,11440710,연남동,17,18593.248895652177,17897.936495454538,20358.27268076923
20211,11440710,연남동,17,20221.443727777783,19278.410350000002,22542.756657692305
20212,11440710,연남동,17,21079.21745714285,20022.59776307692,23720.766692307687
20213,11440710,연남동,17,19142.854519565215,18530.23175909091,20697.97383461539
20214,11440710,연남동,17,19540.98370108696,18546.651083333334,22065.05880769231
20221,11440710,연남동,17,19448.124046666668,18446.907404687503,21912.65731923077
20222,11440710,연남동,17,19087.458974725276,18082.923187692304,21598.798442307692
20223,11440710,연남동,17,19076.36623695652,18161.31765606061,21399.18186538462
20224,11440710,연남동,17,18410.743316304342,17269.370418461538,21158.492885185187
20231,11440710,연남동,17,18329.74450777778,17208.717549230772,21244.4146
20232,11440710,연남동,17,18158.15167142857,17151.51813230769,20674.73551923077
20233,11440710,연남동,17,18589.59029891304,17604.651923076923,20960.738240740742
20234,11440710,연남동,17,19110.927704347832,17927.05852769231,21960.983129629632
20241,11440710,연남동,17,18610.614558241756,17538.394389230765,21291.16498076923
20242,11440710,연남동,17,17880.980543956044,16921.29475846154,20280.195007692306
20243,11440710,연남동,17,17977.455810869567,17059.264569696974,20308.248961538462
20244,11440710,연남동,17,19177.82337173913,18072.27635151515,21984.211961538458
20251,11440710,연남동,17,19862.15562333333,18508.7798171875,23193.542223076918
20252,11440710,연남동,17,18779.179136263738,17635.60734307692,21638.108619230767
20253,11440710,연남동,17,18231.0392,17256.668903124995,20629.489161538462
20254,11440710,연남동,17,18791.562860869573,17753.988977272726,21425.404257692306
20261,11440710,연남동,17,18879.251123728816,17705.83180238095,21778.287094117648
20191,11440710,연남동,18,20011.69536785714,19277.323485,21847.625075000004
20192,11440710,연남동,18,18345.154984615387,17576.209423076933,20267.51888846154
20193,11440710,연남동,18,18428.05211413044,17750.67589393939,20147.545596153846
20194,11440710,연남동,18,19189.99202391304,18329.35908484848,21374.67563846154
20201,11440710,연남동,18,19827.701818333342,19103.698883333334,21517.042
20202,11440710,연남동,18,20138.29095164836,19463.388369230775,21825.547407692306
20203,11440710,연남동,18,20196.449043478264,19558.270834848485,21816.439880769234
20204,11440710,연남동,18,19203.199697826087,18607.773034848484,20714.667380769228
20211,11440710,연남동,18,20717.80492222221,19911.972860937494,22701.391534615384
20212,11440710,연남동,18,21807.228213186816,20915.27213538462,24037.118407692313
20213,11440710,연남동,18,19455.58056195652,18964.732007575756,20701.58073846154
