quarter,dong_code,total_pop
20212,11620665,21931.2
20213,11620665,21481.2
20214,11620665,20838.7
20221,11620665,21247.9
20222,11620665,21220.7
20223,11620665,20657.6
20224,11620665,21274.8
20231,11620665,21540.5
20232,11620665,21154.6
20233,11620665,20981.2
20234,11620665,21254.8
20241,11620665,21412.9
20242,11620665,21233.5
20243,11620665,20957.2
20244,11620665,21185.1
20191,11620685,25612.2
20192,11620685,24800.3
20193,11620685,23869.5
20194,11620685,25772.5
20201,11620685,25263.3
20202,11620685,24591.1
20203,11620685,24381.2
20204,11620685,24332.0
20211,11620685,24569.5
20212,11620685,24059.8
20213,11620685,24169.4
20214,11620685,24329.7
20221,11620685,24656.5
20222,11620685,24721.2
20223,11620685,24011.7
20224,11620685,23991.2
20231,11620685,24096.0
20232,11620685,23897.7
20233,11620685,23110.1
20234,11620685,23104.0
20241,11620685,23110.1
20242,11620685,23086.2
20243,11620685,22999.2
20244,11620685,23249.4
20191,11620695,29541.0
20192,11620695,28801.1
20193,11620695,28017.1
20194,11620695,28442.0
20201,11620695,27804.5
20202,11620695,27525.2
20203,11620695,27223.7
20204,11620695,26098.1
20211,11620695,26052.9
20212,11620695,26484.4
20213,11620695,26789.9
20214,11620695,28318.0
20221,11620695,28723.0
20222,11620695,29783.3
20223,11620695,29293.2
20224,11620695,28811.6
20231,11620695,28504.5
20232,11620695,29369.1
20233,11620695,28716.4
20234,11620695,28627.0
20241,11620695,28962.1
20242,11620695,28997.8
20243,11620695,28666.7
20244,11620695,28636.3
20191,11620715,14566.8
20192,11620715,13704.2
20193,11620715,13118.4
20194,11620715,13856.1
20201,11620715,14188.4
20202,11620715,13988.6
20203,11620715,13953.4
20204,11620715,13884.4
20211,11620715,14086.1
20212,11620715,13853.1
20213,11620715,13501.3
20214,11620715,13134.2
20221,11620715,13226.9
20222,11620715,13007.3
20223,11620715,12760.7
20224,11620715,12694.1
20231,11620715,12758.5
20232,11620715,12503.3
20233,11620715,12482.3
20234,11620715,12329.2
20241,11620715,12376.5
20242,11620715,12363.7
20243,11620715,12446.2
20244,11620715,12402.4
20191,11620725,27359.5
20192,11620725,25759.3
20193,11620725,25749.1
20194,11620725,25570.9
20201,11620725,24938.3
20202,11620725,24478.6
20203,11620725,24730.2
20204,11620725,25562.9
20211,11620725,25833.8
20212,11620725,25930.4
20213,11620725,24145.0
20214,11620725,23992.2
20221,11620725,25076.5
20222,11620725,26272.7
20223,11620725,25287.9
20224,11620725,26535.0
20231,11620725,26667.7
20232,11620725,27230.9
20233,11620725,26717.1
20234,11620725,27562.1
20241,11620725,27834.9
20242,11620725,27604.8
20243,11620725,27199.5
20244,11620725,27730.5
20191,11620735,32870.7
20192,11620735,32543.7
20193,11620735,30975.0
20194,11620735,30608.9
20201,11620735,29576.9
20202,11620735,30660.1
20203,11620735,29439.8
20204,11620735,28696.4
20211,11620735,27959.2
20212,11620735,29191.4
20213,11620735,26913.1
20214,11620735,27189.1
20221,11620735,27107.2
20222,11620735,28571.1
20223,11620735,27283.8
20224,11620735,28056.0
20231,11620735,28115.8
20232,11620735,29461.8
20233,11620735,28116.6
20234,11620735,28813.7
20241,11620735,28158.2
20242,11620735,28803.0
20243,11620735,27095.2
20244,11620735,28210.7
20191,11620745,26566.8
20192,11620745,26303.6
20193,11620745,26612.8
20194,11620745,26970.7
20201,11620745,27072.9
20202,11620745,26723.0
20203,11620745,26214.4
20204,11620745,25703.4
20211,11620745,25594.8
20212,11620745,25051.1
20213,11620745,24445.8
20214,11620745,23646.2
20221,11620745,23272.9
20222,11620745,22614.7
20223,11620745,21900.6
20224,11620745,21707.2
20231,11620745,21642.0
20232,11620745,21757.2
20233,11620745,21624.7
20234,11620745,21401.5
20241,11620745,21178.0
20242,11620745,21586.0
20243,11620745,21294.7
20244,11620745,21138.1
20191,11620765,27872.5
20192,11620765,26640.0
20193,11620765,25270.8
20194,11620765,26762.9
20201,11620765,27813.2
20202,11620765,27303.9
20203,11620765,26839.7
20204,11620765,25885.7
20211,11620765,26494.5
20212,11620765,26268.1
20213,11620765,25518.2
20214,11620765,25361.6
20221,11620765,25574.3
20222,11620765,25406.8
20223,11620765,24600.2
20224,11620765,23977.0
20231,11620765,23873.1
20232,11620765,23147.8
20233,11620765,23193.5
20234,11620765,23209.0
20241,11620765,22954.8
20242,11620765,21386.3
20243,11620765,21456.1
20244,11620765,21692.5
20191,11620775,22561.0
20192,11620775,21698.7
20193,11620775,20434.3
20194,11620775,22106.1
20201,11620775,21734.8
20202,11620775,21302.4
20203,11620775,20900.3
20204,11620775,20880.5
20211,11620775,20942.2
20212,11620775,20716.2
20213,11620775,20571.9
20214,11620775,20379.0
20221,11620775,20449.9
20222,11620775,20113.4
20223,11620775,19662.3
20224,11620775,19722.2
20231,11620775,19074.7
20232,11620775,19198.4
20233,11620775,18749.6
20234,11620775,18293.8
20241,11620775,18394.7
20242,11620775,19056.9
20243,11620775,18966.0
20244,11620775,19127.5
20191,11650510,26929.0
20192,11650510,26284.9
20193,11650510,27286.6
20194,11650510,27831.2
20201,11650510,26701.6
20202,11650510,26388.2
20203,11650510,26008.8
20204,11650510,24356.5
20211,11650510,25361.6
20212,11650510,25887.7
20213,11650510,26555.1
20214,11650510,27555.9
20221,11650510,27889.7
20222,11650510,27158.5
20223,11650510,25993.4
20224,11650510,26848.6
20231,11650510,27367.4
20232,11650510,27046.4
20233,11650510,26679.6
20234,11650510,25676.9
20241,11650510,25953.9
20242,11650510,26288.6
20243,11650510,25749.0
20244,11650510,25710.4
20191,11650520,27208.1
20192,11650520,25876.7
20193,11650520,26994.0
20194,11650520,26034.4
20201,11650520,25175.8
20202,11650520,25715.1
20203,11650520,25759.5
20204,11650520,27803.3
20211,11650520,28642.2
20212,11650520,29178.0
20213,11650520,29403.0
20214,11650520,29983.2
20221,11650520,29533.1
20222,11650520,32446.0
20223,11650520,32446.2
20224,11650520,32269.6
20231,11650520,32841.7
20232,11650520,32533.5
20233,11650520,32116.2
20234,11650520,31109.3
20241,11650520,30690.9
20242,11650520,30441.1
20243,11650520,30434.7
20244,11650520,30450.3
20191,11650530,46385.1
20192,11650530,45505.7
20193,11650530,45991.3
20194,11650530,47050.4
20201,11650530,46391.4
20202,11650530,44839.6
20203,11650530,44345.1
20204,11650530,45414.8
20211,11650530,44763.0
20212,11650530,44880.2
20213,11650530,46133.8
20214,11650530,48162.5
20221,11650530,46920.4
20222,11650530,46964.0
20223,11650530,44168.2
20224,11650530,43523.0
20231,11650530,43648.6
20232,11650530,43547.4
20233,11650530,44334.7
20234,11650530,44486.7
20241,11650530,42816.7
20242,11650530,42829.1
20243,11650530,42800.3
20244,11650530,43529.3
20191,11650531,38919.7
20192,11650531,38219.3
20193,11650531,39193.2
20194,11650531,39281.5
20201,11650531,37760.9
20202,11650531,36632.7
20203,11650531,35904.7
20204,11650531,35201.5
20211,11650531,32680.8
20212,11650531,32304.5
20213,11650531,32054.7
20214,11650531,33273.7
20221,11650531,31482.2
20222,11650531,36005.9
20223,11650531,34986.3
20224,11650531,34761.1
20231,11650531,34894.8
20232,11650531,34035.0
20233,11650531,34484.9
20234,11650531,34007.0
20241,11650531,34328.9
20242,11650531,33741.7
20243,11650531,33897.4
20244,11650531,33557.8
20191,11650540,38510.2
20192,11650540,37259.2
20193,11650540,37719.3
20194,11650540,37494.4
20201,11650540,37421.8
20202,11650540,36877.8
20203,11650540,34952.4
20204,11650540,32632.1
20211,11650540,31572.6
20212,11650540,32022.3
20213,11650540,31213.7
20214,11650540,31288.6
20221,11650540,31862.5
20222,11650540,32121.6
20223,11650540,30694.7
20224,11650540,30168.6
20231,11650540,30172.5
20232,11650540,28814.6
20233,11650540,29304.6
20234,11650540,28977.8
20241,11650540,29032.2
20242,11650540,27399.6
20243,11650540,27581.1
20244,11650540,27718.0
20191,11650550,10826.4
20192,11650550,10947.7
20193,11650550,10837.2
20194,11650550,11021.5
20201,11650550,11139.1
20202,11650550,11310.4
20203,11650550,11175.5
20204,11650550,11152.5
20211,11650550,11239.3
20212,11650550,10716.6
20213,11650550,7123.9
20214,11650550,2954.3
20221,11650550,1603.3
20222,11650550,1360.7
20223,11650550,1649.2
20224,11650550,1987.7
20231,11650550,2171.7
20232,11650550,2189.0
20233,11650550,2294.9
20234,11650550,2068.3
20241,11650550,2527.0
20242,11650550,2763.3
20243,11650550,2922.9
20244,11650550,3082.5
20191,11650560,33844.2
20192,11650560,32994.6
20193,11650560,33870.5
20194,11650560,34673.8
20201,11650560,35725.8
20202,11650560,36249.8
20203,11650560,34791.7
20204,11650560,33481.7
20211,11650560,33555.6
20212,11650560,33640.9
20213,11650560,30728.4
20214,11650560,30302.1
20221,11650560,30998.7
20222,11650560,31641.8
20223,11650560,30112.5
20224,11650560,29722.8
20231,11650560,29735.7
20232,11650560,29378.7
20233,11650560,28862.7
20234,11650560,29093.4
20241,11650560,29423.7
20242,11650560,28802.4
20243,11650560,28711.8
20244,11650560,28998.0
20191,11650570,16367.6
20192,11650570,15793.1
20193,11650570,16707.1
20194,11650570,16017.5
20201,11650570,15447.3
20202,11650570,16190.3
20203,11650570,16864.5
20204,11650570,16640.3
20211,11650570,15419.8
20212,11650570,15107.4
20213,11650570,15485.5
20214,11650570,15344.5
20221,11650570,14920.3
20222,11650570,15774.5
20223,11650570,15016.6
20224,11650570,14749.8
20231,11650570,14843.9
20232,11650570,15461.0
20233,11650570,15060.5
20234,11650570,19648.9
20241,11650570,21228.3
20242,11650570,21810.0
20243,11650570,22263.1
20244,11650570,23111.7
20191,11650580,16752.9
20192,11650580,15814.4
20193,11650580,16826.2
20194,11650580,17098.8
20201,11650580,16420.1
20202,11650580,16509.4
20203,11650580,16481.2
20204,11650580,16015.3
20211,11650580,16437.7
20212,11650580,16235.1
20213,11650580,17395.9
20214,11650580,17733.6
20221,11650580,16785.8
20222,11650580,18472.6
20223,11650580,19058.9
20224,11650580,20583.1
20231,11650580,21950.8
20232,11650580,22456.6
20233,11650580,22707.4
20234,11650580,23962.9
20241,11650580,24484.3
20242,11650580,25079.9
20243,11650580,24570.7
20244,11650580,24471.2
20191,11650581,30964.1
20192,11650581,30350.3
20193,11650581,31443.9
20194,11650581,31017.1
20201,11650581,29009.2
20202,11650581,28385.7
20203,11650581,28210.3
20204,11650581,28542.0
20211,11650581,28694.0
20212,11650581,28951.3
20213,11650581,31558.0
20214,11650581,34146.5
20221,11650581,34350.7
20222,11650581,33375.9
20223,11650581,32471.4
20224,11650581,33121.4
20231,11650581,32086.8
20232,11650581,32699.4
20233,11650581,31613.8
20234,11650581,32864.5
20241,11650581,33769.5
20242,11650581,33736.2
20243,11650581,32636.6
20244,11650581,33033.5
20191,11650590,24758.2
20192,11650590,23916.9
20193,11650590,23627.9
20194,11650590,23468.4
20201,11650590,23699.5
20202,11650590,23297.4
20203,11650590,23491.2
20204,11650590,23013.9
20211,11650590,23057.5
20212,11650590,22819.6
20213,11650590,21031.1
20214,11650590,20731.6
20221,11650590,20291.5
20222,11650590,20339.4
20223,11650590,19507.2
20224,11650590,19204.7
20231,11650590,19129.4
20232,11650590,18526.3
20233,11650590,18022.2
20234,11650590,17914.6
20241,11650590,17814.5
20242,11650590,18045.7
20243,11650590,18671.6
20244,11650590,18722.9
20191,11650600,19055.6
20192,11650600,18269.0
20193,11650600,18695.7
20194,11650600,18763.5
20201,11650600,18485.4
20202,11650600,18382.0
20203,11650600,17883.0
20204,11650600,17468.0
20211,11650600,17036.8
20212,11650600,17814.1
20213,11650600,17555.9
20214,11650600,17308.6
20221,11650600,17159.7
20222,11650600,17101.7
20223,11650600,17309.8
20224,11650600,17618.5
20231,11650600,17290.2
20232,11650600,17147.6
20233,11650600,16683.7
20234,11650600,16558.2
20241,11650600,15639.5
20242,11650600,16212.8
20243,11650600,16314.0
20244,11650600,16549.8
20191,11650610,22986.0
20192,11650610,22173.4
20193,11650610,22422.6
20194,11650610,23039.7
20201,11650610,22632.6
20202,11650610,21735.1
20203,11650610,21568.7
20204,11650610,20937.1
20211,11650610,20505.2
20212,11650610,19792.5
20213,11650610,18864.1
20214,11650610,18765.3
20221,11650610,18581.9
20222,11650610,19030.6
20223,11650610,18937.0
20224,11650610,18998.1
20231,11650610,18824.2
20232,11650610,18621.5
20233,11650610,18539.4
20234,11650610,17767.2
20241,11650610,18060.6
20242,11650610,16871.7
20243,11650610,16061.7
20244,11650610,16253.3
20191,11650620,25441.8
20192,11650620,24493.2
20193,11650620,24220.5
20194,11650620,24196.5
20201,11650620,23818.5
20202,11650620,24218.3
20203,11650620,24571.1
20204,11650620,25686.1
20211,11650620,25944.4
20212,11650620,25384.4
20213,11650620,21380.5
20214,11650620,21306.3
20221,11650620,20733.7
20222,11650620,19712.5
20223,11650620,19333.9
20224,11650620,19382.3
20231,11650620,19568.0
20232,11650620,19512.4
20233,11650620,20284.3
20234,11650620,21339.5
20241,11650620,21920.2
20242,11650620,22670.8
20243,11650620,23088.4
20244,11650620,23844.5
20191,11650621,25567.8
20192,11650621,24076.9
20193,11650621,24959.1
20194,11650621,26362.9
20201,11650621,25989.6
20202,11650621,26183.1
20203,11650621,25450.2
20204,11650621,25864.4
20211,11650621,25425.2
20212,11650621,25311.2
20213,11650621,26178.1
20214,11650621,27487.1
20221,11650621,27876.8
20222,11650621,28080.7
20223,11650621,26284.4
20224,11650621,26319.4
20231,11650621,26153.9
20232,11650621,26241.3
20233,11650621,25989.9
20234,11650621,26182.3
20241,11650621,25619.4
20242,11650621,25366.3
20243,11650621,24468.5
20244,11650621,24540.7
20191,11650651,45799.5
20192,11650651,44929.9
20193,11650651,42665.6
20194,11650651,46043.1
20201,11650651,45542.9
20202,11650651,45537.6
20203,11650651,45050.4
20204,11650651,44377.3
20211,11650651,44721.1
20212,11650651,44489.5
20213,11650651,44112.6
20214,11650651,45011.0
20221,11650651,45805.7
20222,11650651,46862.4
20223,11650651,46103.2
20224,11650651,46749.8
20231,11650651,46558.5
20232,11650651,46351.9
20233,11650651,46134.4
20234,11650651,44967.2
20241,11650651,44881.3
20242,11650651,45759.7
20243,11650651,45480.7
20244,11650651,45712.3
20191,11650652,27703.6
20192,11650652,26946.6
20193,11650652,27577.0
20194,11650652,27796.0
20201,11650652,29333.5
20202,11650652,29394.7
20203,11650652,29607.0
20204,11650652,29399.5
20211,11650652,29430.5
20212,11650652,28184.9
20213,11650652,27414.3
20214,11650652,27785.7
20221,11650652,27346.4
20222,11650652,28171.8
20223,11650652,27571.9
20224,11650652,27527.6
20231,11650652,27439.5
20232,11650652,27394.4
20233,11650652,27280.3
20234,11650652,27089.0
20241,11650652,27093.2
20242,11650652,27171.2
20243,11650652,26711.8
20244,11650652,26794.7
20191,11650660,22532.1
20192,11650660,22938.8
20193,11650660,25180.0
20194,11650660,23620.5
20201,11650660,23440.7
20202,11650660,23582.0
20203,11650660,23769.2
20204,11650660,22931.6
20211,11650660,22634.3
20212,11650660,22832.8
20213,11650660,22511.2
20214,11650660,21737.4
20221,11650660,21737.2
20222,11650660,22438.9
20223,11650660,22586.1
20224,11650660,22334.5
20231,11650660,22307.2
20232,11650660,22014.2
20233,11650660,21774.5
20234,11650660,22489.6
20241,11650660,21865.5
20242,11650660,22157.9
20243,11650660,22091.2
20244,11650660,21601.6
20191,11680510,25700.0
20192,11680510,25154.6
20193,11680510,26244.1
20194,11680510,26549.5
20201,11680510,25590.5
20202,11680510,26152.9
20203,11680510,25143.0
20204,11680510,24119.9
20211,11680510,22580.0
20212,11680510,22886.9
20213,11680510,22326.0
20214,11680510,23278.4
20221,11680510,21949.6
20222,11680510,24211.2
20223,11680510,23596.1
20224,11680510,23534.4
20231,11680510,23186.0
20232,11680510,23533.8
20233,11680510,23703.5
20234,11680510,23413.2
20241,11680510,23205.5
20242,11680510,22984.2
20243,11680510,22920.8
20244,11680510,23011.8
20191,11680521,37509.4
20192,11680521,35653.0
20193,11680521,38197.6
20194,11680521,38047.9
20201,11680521,38117.9
20202,11680521,36988.5
20203,11680521,36520.5
20204,11680521,34532.9
20211,11680521,33053.1
20212,11680521,33262.5
20213,11680521,33096.4
20214,11680521,34405.9
20221,11680521,33787.3
20222,11680521,35647.0
20223,11680521,34845.9
20224,11680521,35093.7
20231,11680521,34993.3
20232,11680521,34260.5
20233,11680521,33808.8
20234,11680521,33596.4
20241,11680521,33533.9
20242,11680521,32600.1
20243,11680521,32327.2
20244,11680521,32347.3
20191,11680531,33353.4
20192,11680531,32568.3
20193,11680531,32366.8
20194,11680531,33967.1
20201,11680531,33470.1
20202,11680531,32081.6
20203,11680531,32282.6
20204,11680531,32057.8
20211,11680531,33028.6
20212,11680531,33504.6
20213,11680531,29465.6
20214,11680531,30151.9
20221,11680531,30336.5
20222,11680531,32695.6
20223,11680531,31724.7
20224,11680531,31947.5
20231,11680531,31519.2
20232,11680531,33069.0
20233,11680531,33868.7
20234,11680531,33987.3
20241,11680531,33704.6
20242,11680531,34905.9
20243,11680531,34718.1
20244,11680531,34742.2
20191,11680545,36081.6
20192,11680545,35650.7
20193,11680545,36684.2
20194,11680545,36615.5
20201,11680545,35404.1
20202,11680545,35670.3
20203,11680545,35067.9
20204,11680545,33718.7
20211,11680545,31442.0
20212,11680545,31713.2
20213,11680545,29861.3
20214,11680545,31216.1
20221,11680545,29772.3
20222,11680545,33096.7
20223,11680545,32852.9
20224,11680545,33300.1
20231,11680545,32858.6
20232,11680545,33189.0
20233,11680545,31951.6
20234,11680545,31903.2
20241,11680545,31103.4
20242,11680545,31087.9
20243,11680545,31054.8
20244,11680545,31355.7
20191,11680565,36276.1
20192,11680565,35070.0
20193,11680565,35324.0
20194,11680565,36266.8
20201,11680565,35331.5
20202,11680565,35459.7
20203,11680565,34626.9
20204,11680565,32955.2
20211,11680565,32183.2
20212,11680565,32577.6
20213,11680565,32165.9
20214,11680565,33922.1
20221,11680565,31226.4
20222,11680565,32758.7
20223,11680565,32202.7
20224,11680565,31872.0
20231,11680565,31539.3
20232,11680565,32033.3
20233,11680565,31368.5
20234,11680565,29858.0
20241,11680565,29123.4
20242,11680565,29943.0
20243,11680565,29408.6
20244,11680565,28834.5
20191,11680580,22842.6
20192,11680580,21894.5
20193,11680580,21724.2
20194,11680580,20987.9
20201,11680580,20005.1
20202,11680580,20056.8
20203,11680580,20401.2
20204,11680580,18653.0
20211,11680580,18231.7
20212,11680580,18476.4
20213,11680580,17587.1
20214,11680580,17840.9
20221,11680580,17756.2
20222,11680580,18596.1
20223,11680580,18589.8
20224,11680580,17705.7
20231,11680580,16986.6
20232,11680580,17080.7
20233,11680580,17537.5
20234,11680580,17044.2
20241,11680580,17259.2
20242,11680580,17270.9
20243,11680580,17247.6
20244,11680580,17296.3
20191,11680590,35865.4
20192,11680590,34770.5
20193,11680590,35254.2
20194,11680590,38029.8
20201,11680590,37749.1
20202,11680590,35823.8
20203,11680590,35387.2
20204,11680590,34849.2
20211,11680590,34127.9
20212,11680590,34255.7
20213,11680590,32956.2
20214,11680590,33279.6
20221,11680590,34270.9
20222,11680590,35058.0
20223,11680590,34324.4
20224,11680590,34987.1
20231,11680590,34780.1
20232,11680590,34447.5
20233,11680590,34854.6
20234,11680590,35293.9
20241,11680590,35133.7
20242,11680590,34955.2
20243,11680590,34944.3
20244,11680590,34531.4
20191,11680600,24695.9
20192,11680600,24460.5
20193,11680600,26210.5
20194,11680600,27614.5
20201,11680600,28183.6
20202,11680600,27836.8
20203,11680600,27501.4
20204,11680600,27386.6
20211,11680600,26295.4
20212,11680600,25990.2
20213,11680600,25315.1
20214,11680600,25651.5
20221,11680600,25726.7
20222,11680600,25979.5
20223,11680600,25292.0
20224,11680600,26986.4
20231,11680600,26625.8
20232,11680600,27117.1
20233,11680600,26675.2
20234,11680600,27252.2
20241,11680600,27608.3
20242,11680600,26944.5
20243,11680600,26277.4
20244,11680600,26194.8
20191,11680610,43993.2
20192,11680610,41669.6
20193,11680610,36855.8
20194,11680610,38066.2
20201,11680610,39499.2
20202,11680610,40222.9
20203,11680610,39371.2
20204,11680610,37717.9
20211,11680610,37817.8
20212,11680610,37575.9
20213,11680610,36108.2
20214,11680610,35191.5
20221,11680610,35704.6
20222,11680610,35812.5
20223,11680610,34928.9
20224,11680610,34715.9
20231,11680610,34024.9
20232,11680610,34796.6
20233,11680610,34261.2
20234,11680610,34099.9
20241,11680610,35182.2
20242,11680610,35202.3
20243,11680610,36540.1
20244,11680610,36898.0
20191,11680630,26949.0
20192,11680630,25835.0
20193,11680630,25970.7
20194,11680630,26191.8
20201,11680630,26530.4
20202,11680630,26902.8
20203,11680630,27805.3
20204,11680630,27961.3
20211,11680630,27751.0
20212,11680630,28541.6
20213,11680630,27517.3
20214,11680630,27891.6
20221,11680630,27861.1
20222,11680630,29020.4
20223,11680630,28970.8
20224,11680630,28083.9
20231,11680630,28486.6
20232,11680630,29388.5
20233,11680630,29498.5
20234,11680630,28599.5
20241,11680630,28836.0
20242,11680630,28320.1
20243,11680630,29157.1
20244,11680630,28122.0
20191,11680640,72352.5
20192,11680640,69695.6
20193,11680640,72792.5
20194,11680640,73741.6
20201,11680640,71259.0
20202,11680640,68009.8
20203,11680640,69357.1
20204,11680640,66306.1
20211,11680640,64114.6
20212,11680640,64404.6
20213,11680640,63172.7
20214,11680640,65827.2
20221,11680640,65396.8
20222,11680640,69562.8
20223,11680640,68478.9
20224,11680640,68391.1
20231,11680640,68152.1
20232,11680640,67775.5
20233,11680640,66374.9
20234,11680640,64708.6
20241,11680640,65603.3
20242,11680640,63643.5
20243,11680640,62925.2
20244,11680640,62757.5
20191,11680650,43397.9
20192,11680650,44341.8
20193,11680650,46516.7
20194,11680650,47527.9
20201,11680650,47269.1
20202,11680650,45388.3
20203,11680650,45627.4
20204,11680650,44238.6
20211,11680650,44776.1
20212,11680650,44662.7
20213,11680650,44507.3
20214,11680650,45795.9
20221,11680650,46215.1
20222,11680650,47149.4
20223,11680650,47689.0
20224,11680650,48132.0
20231,11680650,48138.2
20232,11680650,46835.6
20233,11680650,46484.4
20234,11680650,46013.9
20241,11680650,45932.2
20242,11680650,46341.7
20243,11680650,46458.1
20244,11680650,47259.9
20191,11680655,26157.1
20192,11680655,25350.6
20193,11680655,25257.9
20194,11680655,26011.1
20201,11680655,26496.4
20202,11680655,26910.1
20203,11680655,25872.2
20204,11680655,24582.3
20211,11680655,24545.0
20212,11680655,32143.8
20213,11680655,35263.3
20214,11680655,35188.8
20221,11680655,34945.6
20222,11680655,35755.0
20223,11680655,35063.5
20224,11680655,35095.7
20231,11680655,35607.9
20232,11680655,36014.9
20233,11680655,35592.3
20234,11680655,35690.4
20241,11680655,34842.9
20242,11680655,37063.6
20243,11680655,37444.7
20244,11680655,39442.3
20191,11680656,29747.1
20192,11680656,28345.1
20193,11680656,28047.4
20194,11680656,29163.3
20201,11680656,29915.2
20202,11680656,31163.8
20203,11680656,30777.1
20204,11680656,32740.4
20211,11680656,32565.0
20212,11680656,31346.5
20213,11680656,30360.3
20214,11680656,30375.3
20221,11680656,30253.1
20222,11680656,29645.9
20223,11680656,29057.5
20224,11680656,29150.0
20231,11680656,29792.7
20232,11680656,28574.0
20233,11680656,28551.2
20234,11680656,27992.3
20241,11680656,27272.3
20242,11680656,27620.8
20243,11680656,27810.0
20244,11680656,27905.8
20191,11680660,7914.1
20192,11680660,10055.1
20193,11680660,11489.1
20194,11680660,8895.1
20201,11680660,9439.3
20202,11680660,9542.2
20203,11680660,9905.6
20204,11680660,10507.8
20211,11680660,10752.8
20212,11680660,10128.6
20213,11680660,9409.6
20214,11680660,9156.0
20221,11680660,9473.0
20222,11680660,9855.6
20223,11680660,9700.5
20224,11680660,9697.3
20231,11680660,9310.6
20232,11680660,9133.2
20233,11680660,9072.4
20234,11680660,10084.5
20241,11680660,23161.4
20242,11680660,28317.2
20243,11680660,28344.8
20244,11680660,28602.8
20191,11680670,12546.3
20192,11680670,13109.6
20193,11680670,19320.5
20194,11680670,23782.2
20201,11680670,22468.9
20202,11680670,21578.4
20203,11680670,21398.8
20204,11680670,20972.1
20211,11680670,20405.7
20212,11680670,21486.0
20213,11680670,21195.6
20214,11680670,23348.7
20221,11680670,24390.9
20222,11680670,25462.7
20223,11680670,24984.9
20224,11680670,24634.2
20231,11680670,27303.7
20232,11680670,33390.9
20233,11680670,37371.7
20234,11680670,36790.4
20241,11680670,36638.3
20242,11680670,35848.6
20243,11680670,35582.4
20244,11680670,34483.1
20191,11680690,19607.1
20192,11680690,18812.1
20193,11680690,17512.0
20194,11680690,19130.7
20201,11680690,18458.7
20202,11680690,18148.8
20203,11680690,17496.4
20204,11680690,19278.8
20211,11680690,21931.5
20212,11680690,18108.5
20213,11680690,16915.5
20214,11680690,17398.9
20221,11680690,17633.8
20222,11680690,17888.1
20223,11680690,17404.1
20224,11680690,17128.6
20231,11680690,16892.7
20232,11680690,16649.2
20233,11680690,17424.5
20234,11680690,17316.5
20241,11680690,17605.4
20242,11680690,16914.2
20243,11680690,16915.2
20244,11680690,17008.4
20191,11680700,48711.1
20192,11680700,47540.0
20193,11680700,47550.6
20194,11680700,50914.8
20201,11680700,51863.5
20202,11680700,50399.2
20203,11680700,49495.9
20204,11680700,49566.2
20211,11680700,50129.8
20212,11680700,50094.7
20213,11680700,49469.0
20214,11680700,49973.4
20221,11680700,50182.8
20222,11680700,50562.9
20223,11680700,49517.6
20224,11680700,50011.7
20231,11680700,50134.5
20232,11680700,50555.3
20233,11680700,51115.2
20234,11680700,51562.7
20241,11680700,50914.6
20242,11680700,51537.4
20243,11680700,51832.7
20244,11680700,52317.9
20191,11680720,23135.3
20192,11680720,22210.0
20193,11680720,20885.0
20194,11680720,22914.2
20201,11680720,23570.2
20202,11680720,24193.9
20203,11680720,24077.9
20204,11680720,23971.3
20211,11680720,24130.4
20212,11680720,23388.9
20213,11680720,25290.6
20214,11680720,26699.7
20221,11680720,26700.5
20222,11680720,27215.4
20223,11680720,26474.0
20224,11680720,26560.2
20231,11680720,26425.9
20232,11680720,25855.5
20233,11680720,25790.1
20234,11680720,25620.3
20241,11680720,24717.1
20242,11680720,24907.7
20243,11680720,24944.8
20244,11680720,24670.2
20191,11680730,20879.1
20192,11680730,20690.5
20193,11680730,20077.8
20194,11680730,21021.5
20201,11680730,20731.4
20202,11680730,20188.4
20203,11680730,20065.1
20204,11680730,19846.6
20211,11680730,19494.5
20212,11680730,18370.8
20213,11680730,17682.1
20214,11680730,16493.9
20221,11680730,16353.7
20222,11680730,15792.8
20223,11680730,15170.0
20224,11680730,15030.2
20231,11680730,14993.3
20232,11680730,14544.2
20233,11680730,14701.6
20234,11680730,14263.0
20241,11680730,14172.8
20242,11680730,14177.0
20243,11680730,14106.8
20244,11680730,13827.5
20191,11680740,16049.1
20192,11680740,14955.4
20193,11680740,12708.7
20194,11680740,14203.6
20201,11680740,14933.4
20202,11680740,14860.6
20203,11680740,14036.8
20204,11680740,14041.5
20211,11680740,14723.3
20212,11680740,14490.6
20213,11680740,15552.1
20214,11680740,16988.9
20221,11680740,17382.1
20222,11680740,17613.9
20223,11680740,17092.2
20224,11680740,17074.5
20231,11680740,17781.7
20232,11680740,16967.8
20233,11680740,17318.9
20234,11680740,18023.5
20241,11680740,18522.3
20242,11680740,19556.0
20243,11680740,19750.1
20244,11680740,19959.2
20191,11680750,20789.1
20192,11680750,20377.1
20193,11680750,21450.1
20194,11680750,20834.1
20201,11680750,20615.9
20202,11680750,22014.2
20203,11680750,22309.9
20204,11680750,21726.9
20211,11680750,21162.6
20212,11680750,21611.9
20213,11680750,20609.3
20214,11680750,20240.5
20221,11680750,19921.3
20222,11680750,20432.9
20223,11680750,19614.5
20224,11680750,19254.6
20231,11680750,19097.5
20232,11680750,18998.3
20233,11680750,18863.5
20234,11680750,18984.0
20241,11680750,18979.6
20242,11680750,18704.6
