STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TRDAR_CHNGE_IX,TRDAR_CHNGE_IX_NM,OPR_SALE_MT_AVRG,CLS_SALE_MT_AVRG,SU_OPR_SALE_MT_AVRG,SU_CLS_SALE_MT_AVRG
20221,R,전통시장,3130189,서교시장,LL,다이나믹,94.0,33.0,97.0,50.0
20221,A,골목상권,3110520,경의중앙 신촌역,HL,상권축소,97.0,47.0,97.0,50.0
20221,A,골목상권,3110584,아현역 4번,HH,정체,112.0,66.0,97.0,50.0
20221,A,골목상권,3110540,망원나들목체육관,HH,정체,102.0,50.0,97.0,50.0
20221,A,골목상권,3110585,마포경찰서,LL,다이나믹,74.0,41.0,97.0,50.0
20221,R,전통시장,3130181,아현가구거리상점가,HH,정체,153.0,85.0,97.0,50.0
20221,R,전통시장,3130194,용강동 상점가,HH,정체,106.0,55.0,97.0,50.0
20221,R,전통시장,3130195,도화동 상점가,HH,정체,103.0,52.0,97.0,50.0
20221,R,전통시장,3130196,공덕시장,HH,정체,144.0,54.0,97.0,50.0
20221,R,전통시장,3130197,마포시장,HH,정체,160.0,57.0,97.0,50.0
20221,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,70.0,48.0,97.0,50.0
20221,R,전통시장,3130193,신수시장,HL,상권축소,131.0,36.0,97.0,50.0
20221,D,발달상권,3120105,상수역(홍대),LL,다이나믹,63.0,39.0,97.0,50.0
20221,D,발달상권,3120104,연남동(홍대),LL,다이나믹,63.0,43.0,97.0,50.0
20221,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,67.0,45.0,97.0,50.0
20221,R,전통시장,3130198,아현시장,HH,정체,105.0,56.0,97.0,50.0
20222,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,88.0,51.0,98.0,50.0
20222,A,골목상권,3110285,홍대부중,LH,상권확장,88.0,52.0,98.0,50.0
20222,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,85.0,42.0,98.0,50.0
20222,A,골목상권,3110545,마포구청역 1번,LH,상권확장,80.0,62.0,98.0,50.0
20222,A,골목상권,3110554,망원역 1번,LL,다이나믹,83.0,46.0,98.0,50.0
20222,A,골목상권,3110555,홍익지구대,LL,다이나믹,98.0,49.0,98.0,50.0
20222,A,골목상권,3110581,염리초등학교,HH,정체,108.0,61.0,98.0,50.0
20222,A,골목상권,3110582,이대역 5번,HL,상권축소,109.0,49.0,98.0,50.0
20222,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,104.0,44.0,98.0,50.0
20222,A,골목상권,3110585,마포경찰서,LL,다이나믹,77.0,41.0,98.0,50.0
20222,A,골목상권,3110587,공덕동주민센터,LH,상권확장,96.0,52.0,98.0,50.0
20222,A,골목상권,3110560,마포FM,LH,상권확장,84.0,53.0,98.0,50.0
20222,A,골목상권,3110561,상수역 4번,LL,다이나믹,82.0,42.0,98.0,50.0
20222,A,골목상권,3110547,KB국민은행 망원동지점,LL,다이나믹,95.0,47.0,98.0,50.0
20222,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,77.0,45.0,98.0,50.0
20222,A,골목상권,3110570,KB국민은행 서강지점,HH,정체,99.0,52.0,98.0,50.0
20222,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,95.0,48.0,98.0,50.0
20222,A,골목상권,3110571,신수동주민센터,HL,상권축소,103.0,50.0,98.0,50.0
20222,A,골목상권,3110572,서강대역 1번,HH,정체,100.0,51.0,98.0,50.0
20222,A,골목상권,3110573,신촌역 6번,HH,정체,111.0,51.0,98.0,50.0
20222,A,골목상권,3110574,서강대학교,LH,상권확장,67.0,72.0,98.0,50.0
20222,A,골목상권,3110550,합정역 8번,LL,다이나믹,81.0,47.0,98.0,50.0
20222,A,골목상권,3110575,대흥동주민센터,HL,상권축소,110.0,44.0,98.0,50.0
20222,A,골목상권,3110576,대흥역 3번,LL,다이나믹,74.0,48.0,98.0,50.0
20222,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,84.0,47.0,98.0,50.0
20222,A,골목상권,3110559,성산중학교,LL,다이나믹,62.0,45.0,98.0,50.0
20222,A,골목상권,3110532,아현역 2번,HH,정체,157.0,55.0,98.0,50.0
20222,A,골목상권,3110565,홍익대,LL,다이나믹,84.0,40.0,98.0,50.0
20222,A,골목상권,3110530,아현역 1번,HH,정체,107.0,51.0,98.0,50.0
20222,A,골목상권,3110577,용강동주민센터,LH,상권확장,96.0,54.0,98.0,50.0
20222,A,골목상권,3110578,대흥역 2번,HH,정체,106.0,51.0,98.0,50.0
20222,A,골목상권,3110579,마포역 4번,LH,상권확장,72.0,55.0,98.0,50.0
20222,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,57.0,35.0,98.0,50.0
20222,A,골목상권,3110563,상수역 3번,HL,상권축소,102.0,50.0,98.0,50.0
20222,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,112.0,47.0,98.0,50.0
20222,D,발달상권,3120100,망원역,LH,상권확장,90.0,52.0,98.0,50.0
20222,D,발달상권,3120101,합정역,LL,다이나믹,75.0,48.0,98.0,50.0
20222,D,발달상권,3120102,서교동(홍대),LL,다이나믹,84.0,49.0,98.0,50.0
20222,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,70.0,43.0,98.0,50.0
20222,D,발달상권,3120054,어린이대공원역,LL,다이나믹,83.0,49.0,98.0,50.0
20222,D,발달상권,3120106,마포역,HL,상권축소,107.0,46.0,98.0,50.0
20222,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,93.0,52.0,98.0,50.0
20222,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,91.0,50.0,98.0,50.0
20222,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,85.0,47.0,98.0,50.0
20222,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LL,다이나믹,71.0,48.0,98.0,50.0
20222,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,87.0,39.0,98.0,50.0
20222,R,전통시장,3130175,신촌 상인회(신촌상점가),LH,상권확장,75.0,50.0,98.0,50.0
20222,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,95.0,43.0,98.0,50.0
20222,R,전통시장,3130183,상암동상점가,LL,다이나믹,65.0,47.0,98.0,50.0
20222,R,전통시장,3130184,마포농수산물시장,HH,정체,152.0,67.0,98.0,50.0
20222,R,전통시장,3130185,망원월드컵시장,HH,정체,115.0,52.0,98.0,50.0
20222,R,전통시장,3130186,망원시장,LL,다이나믹,89.0,49.0,98.0,50.0
20222,R,전통시장,3130188,합정시장,LH,상권확장,80.0,54.0,98.0,50.0
20222,R,전통시장,3130189,서교시장,LL,다이나믹,94.0,33.0,98.0,50.0
20222,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,95.0,48.0,98.0,50.0
20222,A,골목상권,3110584,아현역 4번,HH,정체,105.0,68.0,98.0,50.0
20222,A,골목상권,3110540,망원나들목체육관,HH,정체,100.0,51.0,98.0,50.0
20222,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,56.0,41.0,98.0,50.0
20222,R,전통시장,3130181,아현가구거리상점가,HH,정체,154.0,85.0,98.0,50.0
20222,R,전통시장,3130194,용강동 상점가,HH,정체,107.0,55.0,98.0,50.0
20222,R,전통시장,3130195,도화동 상점가,HH,정체,104.0,53.0,98.0,50.0
20222,R,전통시장,3130196,공덕시장,HH,정체,147.0,54.0,98.0,50.0
20222,R,전통시장,3130197,마포시장,HH,정체,162.0,58.0,98.0,50.0
20222,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,71.0,48.0,98.0,50.0
20222,R,전통시장,3130193,신수시장,HL,상권축소,134.0,36.0,98.0,50.0
20222,D,발달상권,3120105,상수역(홍대),LL,다이나믹,63.0,39.0,98.0,50.0
20222,D,발달상권,3120104,연남동(홍대),LL,다이나믹,64.0,43.0,98.0,50.0
20222,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,67.0,45.0,98.0,50.0
20222,R,전통시장,3130198,아현시장,HH,정체,105.0,57.0,98.0,50.0
20223,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,86.0,52.0,99.0,50.0
20223,A,골목상권,3110285,홍대부중,LH,상권확장,86.0,52.0,99.0,50.0
20223,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,96.0,48.0,99.0,50.0
20223,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,86.0,43.0,99.0,50.0
20223,A,골목상권,3110545,마포구청역 1번,LH,상권확장,81.0,63.0,99.0,50.0
20223,A,골목상권,3110554,망원역 1번,LL,다이나믹,83.0,46.0,99.0,50.0
20223,A,골목상권,3110555,홍익지구대,LL,다이나믹,97.0,50.0,99.0,50.0
20223,A,골목상권,3110581,염리초등학교,HH,정체,111.0,61.0,99.0,50.0
20223,A,골목상권,3110582,이대역 5번,HL,상권축소,113.0,48.0,99.0,50.0
20223,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,102.0,44.0,99.0,50.0
20223,A,골목상권,3110585,마포경찰서,LL,다이나믹,74.0,45.0,99.0,50.0
20223,A,골목상권,3110587,공덕동주민센터,LH,상권확장,96.0,52.0,99.0,50.0
20223,A,골목상권,3110560,마포FM,LH,상권확장,87.0,53.0,99.0,50.0
20223,A,골목상권,3110561,상수역 4번,LL,다이나믹,83.0,42.0,99.0,50.0
20223,A,골목상권,3110547,KB국민은행 망원동지점,LL,다이나믹,98.0,47.0,99.0,50.0
20223,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,74.0,45.0,99.0,50.0
20223,A,골목상권,3110570,KB국민은행 서강지점,HH,정체,101.0,52.0,99.0,50.0
20223,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,96.0,48.0,99.0,50.0
20223,A,골목상권,3110571,신수동주민센터,HL,상권축소,105.0,50.0,99.0,50.0
20223,A,골목상권,3110572,서강대역 1번,HH,정체,101.0,52.0,99.0,50.0
20223,A,골목상권,3110573,신촌역 6번,HH,정체,117.0,50.0,99.0,50.0
20223,A,골목상권,3110574,서강대학교,LH,상권확장,67.0,72.0,99.0,50.0
20223,A,골목상권,3110550,합정역 8번,LL,다이나믹,79.0,48.0,99.0,50.0
20223,A,골목상권,3110575,대흥동주민센터,HL,상권축소,113.0,44.0,99.0,50.0
20223,A,골목상권,3110576,대흥역 3번,LL,다이나믹,74.0,48.0,99.0,50.0
20223,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,86.0,48.0,99.0,50.0
20223,A,골목상권,3110559,성산중학교,LL,다이나믹,62.0,46.0,99.0,50.0
20223,A,골목상권,3110532,아현역 2번,HH,정체,162.0,54.0,99.0,50.0
20223,A,골목상권,3110565,홍익대,LL,다이나믹,85.0,40.0,99.0,50.0
20223,A,골목상권,3110530,아현역 1번,HH,정체,107.0,51.0,99.0,50.0
20223,A,골목상권,3110577,용강동주민센터,LH,상권확장,97.0,54.0,99.0,50.0
20223,A,골목상권,3110578,대흥역 2번,HH,정체,106.0,52.0,99.0,50.0
20223,A,골목상권,3110579,마포역 4번,LH,상권확장,74.0,55.0,99.0,50.0
20223,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,58.0,35.0,99.0,50.0
20223,A,골목상권,3110563,상수역 3번,LH,상권확장,98.0,52.0,99.0,50.0
20223,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,114.0,48.0,99.0,50.0
20223,D,발달상권,3120100,망원역,LH,상권확장,90.0,52.0,99.0,50.0
20223,D,발달상권,3120101,합정역,LL,다이나믹,77.0,48.0,99.0,50.0
20223,D,발달상권,3120102,서교동(홍대),LL,다이나믹,86.0,49.0,99.0,50.0
20223,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,71.0,43.0,99.0,50.0
20223,D,발달상권,3120054,어린이대공원역,LL,다이나믹,83.0,49.0,99.0,50.0
20223,D,발달상권,3120106,마포역,HL,상권축소,110.0,46.0,99.0,50.0
20223,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,95.0,51.0,99.0,50.0
20223,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,91.0,50.0,99.0,50.0
20223,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,86.0,47.0,99.0,50.0
20223,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LL,다이나믹,72.0,49.0,99.0,50.0
20223,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,91.0,39.0,99.0,50.0
20223,R,전통시장,3130175,신촌 상인회(신촌상점가),LH,상권확장,76.0,50.0,99.0,50.0
20223,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,97.0,43.0,99.0,50.0
20223,R,전통시장,3130183,상암동상점가,LL,다이나믹,66.0,47.0,99.0,50.0
20223,R,전통시장,3130184,마포농수산물시장,HH,정체,155.0,67.0,99.0,50.0
20223,R,전통시장,3130185,망원월드컵시장,HH,정체,116.0,52.0,99.0,50.0
20223,R,전통시장,3130186,망원시장,LL,다이나믹,90.0,49.0,99.0,50.0
20223,R,전통시장,3130188,합정시장,LH,상권확장,83.0,54.0,99.0,50.0
20223,R,전통시장,3130189,서교시장,HL,상권축소,106.0,33.0,99.0,50.0
20223,A,골목상권,3110584,아현역 4번,HH,정체,108.0,68.0,99.0,50.0
20223,A,골목상권,3110540,망원나들목체육관,HH,정체,103.0,51.0,99.0,50.0
20223,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,58.0,41.0,99.0,50.0
20223,R,전통시장,3130181,아현가구거리상점가,HH,정체,157.0,84.0,99.0,50.0
20223,R,전통시장,3130194,용강동 상점가,HH,정체,108.0,55.0,99.0,50.0
20223,R,전통시장,3130195,도화동 상점가,HH,정체,105.0,53.0,99.0,50.0
20223,R,전통시장,3130196,공덕시장,HH,정체,148.0,56.0,99.0,50.0
20223,R,전통시장,3130197,마포시장,HH,정체,166.0,58.0,99.0,50.0
20223,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,72.0,48.0,99.0,50.0
20223,R,전통시장,3130193,신수시장,HL,상권축소,141.0,36.0,99.0,50.0
20223,D,발달상권,3120105,상수역(홍대),LL,다이나믹,64.0,39.0,99.0,50.0
20223,D,발달상권,3120104,연남동(홍대),LL,다이나믹,65.0,43.0,99.0,50.0
20223,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,67.0,45.0,99.0,50.0
20223,R,전통시장,3130198,아현시장,HH,정체,109.0,57.0,99.0,50.0
20224,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,91.0,51.0,99.0,51.0
20224,A,골목상권,3110285,홍대부중,LH,상권확장,80.0,53.0,99.0,51.0
20224,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,96.0,48.0,99.0,51.0
20224,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,86.0,43.0,99.0,51.0
20224,A,골목상권,3110545,마포구청역 1번,LH,상권확장,79.0,63.0,99.0,51.0
20224,A,골목상권,3110554,망원역 1번,LL,다이나믹,83.0,47.0,99.0,51.0
20224,A,골목상권,3110581,염리초등학교,HH,정체,114.0,61.0,99.0,51.0
20224,A,골목상권,3110582,이대역 5번,HL,상권축소,115.0,49.0,99.0,51.0
20224,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,104.0,44.0,99.0,51.0
20224,A,골목상권,3110587,공덕동주민센터,LH,상권확장,96.0,53.0,99.0,51.0
20224,A,골목상권,3110560,마포FM,LH,상권확장,88.0,54.0,99.0,51.0
20224,A,골목상권,3110561,상수역 4번,LL,다이나믹,85.0,42.0,99.0,51.0
20224,A,골목상권,3110547,KB국민은행 망원동지점,LL,다이나믹,99.0,47.0,99.0,51.0
20224,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,76.0,45.0,99.0,51.0
20224,A,골목상권,3110570,KB국민은행 서강지점,HH,정체,100.0,52.0,99.0,51.0
20224,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,95.0,49.0,99.0,51.0
20224,A,골목상권,3110571,신수동주민센터,HL,상권축소,109.0,50.0,99.0,51.0
20224,A,골목상권,3110572,서강대역 1번,HH,정체,101.0,53.0,99.0,51.0
20224,A,골목상권,3110574,서강대학교,LH,상권확장,66.0,75.0,99.0,51.0
20224,A,골목상권,3110550,합정역 8번,LL,다이나믹,77.0,48.0,99.0,51.0
20224,A,골목상권,3110575,대흥동주민센터,HL,상권축소,110.0,44.0,99.0,51.0
20224,A,골목상권,3110576,대흥역 3번,LL,다이나믹,76.0,48.0,99.0,51.0
20224,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,84.0,48.0,99.0,51.0
20224,A,골목상권,3110559,성산중학교,LL,다이나믹,63.0,46.0,99.0,51.0
20224,A,골목상권,3110532,아현역 2번,HH,정체,167.0,54.0,99.0,51.0
20224,A,골목상권,3110530,아현역 1번,HH,정체,110.0,51.0,99.0,51.0
20224,A,골목상권,3110577,용강동주민센터,LH,상권확장,94.0,55.0,99.0,51.0
20224,A,골목상권,3110578,대흥역 2번,HH,정체,105.0,52.0,99.0,51.0
20224,A,골목상권,3110579,마포역 4번,LH,상권확장,75.0,54.0,99.0,51.0
20224,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,58.0,36.0,99.0,51.0
20224,A,골목상권,3110563,상수역 3번,HH,정체,101.0,53.0,99.0,51.0
20224,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,113.0,48.0,99.0,51.0
20224,D,발달상권,3120100,망원역,LH,상권확장,89.0,52.0,99.0,51.0
20224,D,발달상권,3120101,합정역,LL,다이나믹,77.0,48.0,99.0,51.0
20224,D,발달상권,3120102,서교동(홍대),LL,다이나믹,87.0,49.0,99.0,51.0
20224,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,71.0,43.0,99.0,51.0
20224,D,발달상권,3120054,어린이대공원역,LL,다이나믹,82.0,49.0,99.0,51.0
20224,D,발달상권,3120106,마포역,HL,상권축소,111.0,46.0,99.0,51.0
20224,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,96.0,52.0,99.0,51.0
20224,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,92.0,50.0,99.0,51.0
20224,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,87.0,47.0,99.0,51.0
20224,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LL,다이나믹,75.0,49.0,99.0,51.0
20224,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,90.0,39.0,99.0,51.0
20224,R,전통시장,3130175,신촌 상인회(신촌상점가),LL,다이나믹,79.0,50.0,99.0,51.0
20224,R,전통시장,3130178,이대 앞 스타트업 상점가,LL,다이나믹,98.0,43.0,99.0,51.0
20224,R,전통시장,3130183,상암동상점가,LL,다이나믹,66.0,47.0,99.0,51.0
20224,R,전통시장,3130184,마포농수산물시장,HH,정체,156.0,67.0,99.0,51.0
20224,R,전통시장,3130185,망원월드컵시장,HH,정체,114.0,52.0,99.0,51.0
20224,R,전통시장,3130188,합정시장,LH,상권확장,86.0,54.0,99.0,51.0
20224,R,전통시장,3130189,서교시장,HL,상권축소,106.0,33.0,99.0,51.0
20224,A,골목상권,3110584,아현역 4번,HH,정체,104.0,68.0,99.0,51.0
20224,A,골목상권,3110555,홍익지구대,HL,상권축소,100.0,50.0,99.0,51.0
20224,A,골목상권,3110540,망원나들목체육관,HH,정체,101.0,51.0,99.0,51.0
20224,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,57.0,41.0,99.0,51.0
20224,R,전통시장,3130181,아현가구거리상점가,HH,정체,164.0,84.0,99.0,51.0
20224,R,전통시장,3130194,용강동 상점가,HH,정체,105.0,55.0,99.0,51.0
20224,R,전통시장,3130195,도화동 상점가,HH,정체,105.0,53.0,99.0,51.0
20224,R,전통시장,3130196,공덕시장,HH,정체,152.0,56.0,99.0,51.0
20224,R,전통시장,3130197,마포시장,HH,정체,168.0,59.0,99.0,51.0
20224,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,73.0,48.0,99.0,51.0
20224,R,전통시장,3130193,신수시장,HL,상권축소,148.0,36.0,99.0,51.0
20224,A,골목상권,3110585,마포경찰서,LL,다이나믹,78.0,44.0,99.0,51.0
20224,A,골목상권,3110573,신촌역 6번,HL,상권축소,119.0,50.0,99.0,51.0
20224,A,골목상권,3110565,홍익대,LL,다이나믹,81.0,41.0,99.0,51.0
20224,D,발달상권,3120105,상수역(홍대),LL,다이나믹,64.0,39.0,99.0,51.0
20224,D,발달상권,3120104,연남동(홍대),LL,다이나믹,66.0,43.0,99.0,51.0
20224,R,전통시장,3130186,망원시장,LL,다이나믹,90.0,49.0,99.0,51.0
20224,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,69.0,45.0,99.0,51.0
20224,R,전통시장,3130198,아현시장,HH,정체,107.0,59.0,99.0,51.0
20231,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,89.0,52.0,100.0,51.0
20231,A,골목상권,3110285,홍대부중,LH,상권확장,84.0,52.0,100.0,51.0
20231,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,93.0,50.0,100.0,51.0
20231,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,86.0,43.0,100.0,51.0
20231,A,골목상권,3110545,마포구청역 1번,LH,상권확장,78.0,63.0,100.0,51.0
20231,A,골목상권,3110554,망원역 1번,LL,다이나믹,83.0,46.0,100.0,51.0
20231,A,골목상권,3110581,염리초등학교,HH,정체,112.0,61.0,100.0,51.0
20231,A,골목상권,3110582,이대역 5번,HL,상권축소,114.0,49.0,100.0,51.0
20231,A,골목상권,3110583,공덕래미안3차아파트,HL,상권축소,104.0,44.0,100.0,51.0
20231,A,골목상권,3110585,마포경찰서,LL,다이나믹,77.0,45.0,100.0,51.0
20231,A,골목상권,3110587,공덕동주민센터,LH,상권확장,98.0,54.0,100.0,51.0
20231,A,골목상권,3110560,마포FM,LH,상권확장,89.0,54.0,100.0,51.0
20231,A,골목상권,3110561,상수역 4번,LL,다이나믹,86.0,42.0,100.0,51.0
20231,A,골목상권,3110547,KB국민은행 망원동지점,HL,상권축소,101.0,47.0,100.0,51.0
20231,A,골목상권,3110569,홍대땡땡거리,LL,다이나믹,72.0,45.0,100.0,51.0
20231,A,골목상권,3110570,KB국민은행 서강지점,HH,정체,102.0,53.0,100.0,51.0
20231,A,골목상권,3110571,신수동주민센터,HL,상권축소,109.0,50.0,100.0,51.0
20231,A,골목상권,3110572,서강대역 1번,HH,정체,103.0,53.0,100.0,51.0
20231,A,골목상권,3110573,신촌역 6번,HL,상권축소,122.0,50.0,100.0,51.0
20231,A,골목상권,3110574,서강대학교,LH,상권확장,61.0,73.0,100.0,51.0
20231,A,골목상권,3110550,합정역 8번,LL,다이나믹,78.0,49.0,100.0,51.0
20231,A,골목상권,3110575,대흥동주민센터,HL,상권축소,109.0,44.0,100.0,51.0
20231,A,골목상권,3110576,대흥역 3번,LL,다이나믹,77.0,48.0,100.0,51.0
20231,A,골목상권,3110557,홍대부속여중고앞,LL,다이나믹,86.0,48.0,100.0,51.0
20231,A,골목상권,3110559,성산중학교,LL,다이나믹,64.0,46.0,100.0,51.0
20231,A,골목상권,3110532,아현역 2번,HH,정체,167.0,54.0,100.0,51.0
20231,A,골목상권,3110565,홍익대,LL,다이나믹,84.0,41.0,100.0,51.0
20231,A,골목상권,3110530,아현역 1번,HH,정체,109.0,53.0,100.0,51.0
20231,A,골목상권,3110577,용강동주민센터,LH,상권확장,96.0,56.0,100.0,51.0
20231,A,골목상권,3110578,대흥역 2번,HH,정체,106.0,52.0,100.0,51.0
20231,A,골목상권,3110579,마포역 4번,LH,상권확장,75.0,54.0,100.0,51.0
20231,A,골목상권,3110562,연트럴파크(연남동주민센터),LL,다이나믹,58.0,36.0,100.0,51.0
20231,A,골목상권,3110563,상수역 3번,HH,정체,104.0,52.0,100.0,51.0
20231,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),HL,상권축소,112.0,48.0,100.0,51.0
20231,D,발달상권,3120100,망원역,LH,상권확장,90.0,52.0,100.0,51.0
20231,D,발달상권,3120101,합정역,LL,다이나믹,79.0,48.0,100.0,51.0
20231,D,발달상권,3120102,서교동(홍대),LL,다이나믹,88.0,49.0,100.0,51.0
20231,D,발달상권,3120103,홍대입구역(홍대),LL,다이나믹,72.0,43.0,100.0,51.0
20231,D,발달상권,3120054,어린이대공원역,LL,다이나믹,81.0,49.0,100.0,51.0
20231,D,발달상권,3120106,마포역,HL,상권축소,112.0,47.0,100.0,51.0
20231,D,발달상권,3120107,공덕역(공덕오거리),LH,상권확장,96.0,52.0,100.0,51.0
20231,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",LL,다이나믹,93.0,50.0,100.0,51.0
20231,D,발달상권,3120096,"이화여대(이대역, 이대)",LL,다이나믹,87.0,47.0,100.0,51.0
20231,D,발달상권,3120099,월드컵경기장역(월드컵경기장),LH,상권확장,75.0,52.0,100.0,51.0
20231,A,골목상권,3110144,어린이대공원역 4번,LL,다이나믹,81.0,40.0,100.0,51.0
20231,R,전통시장,3130175,신촌 상인회(신촌상점가),LH,상권확장,78.0,51.0,100.0,51.0
20231,R,전통시장,3130178,이대 앞 스타트업 상점가,HL,상권축소,101.0,44.0,100.0,51.0
20231,R,전통시장,3130183,상암동상점가,LL,다이나믹,66.0,48.0,100.0,51.0
20231,R,전통시장,3130184,마포농수산물시장,HH,정체,159.0,68.0,100.0,51.0
20231,R,전통시장,3130185,망원월드컵시장,HH,정체,113.0,52.0,100.0,51.0
20231,R,전통시장,3130188,합정시장,LH,상권확장,89.0,54.0,100.0,51.0
20231,R,전통시장,3130189,서교시장,HL,상권축소,105.0,33.0,100.0,51.0
20231,A,골목상권,3110584,아현역 4번,HH,정체,105.0,68.0,100.0,51.0
20231,A,골목상권,3110555,홍익지구대,HH,정체,101.0,51.0,100.0,51.0
20231,A,골목상권,3110548,마포구청역 4번,LL,다이나믹,96.0,48.0,100.0,51.0
20231,A,골목상권,3110540,망원나들목체육관,LH,상권확장,100.0,51.0,100.0,51.0
20231,A,골목상권,3110564,홍대입구역 3번,LL,다이나믹,58.0,41.0,100.0,51.0
20231,R,전통시장,3130190,홍대소상공인상점가,LL,다이나믹,71.0,45.0,100.0,51.0
20231,R,전통시장,3130181,아현가구거리상점가,HH,정체,164.0,84.0,100.0,51.0
20231,R,전통시장,3130194,용강동 상점가,HH,정체,105.0,56.0,100.0,51.0
20231,R,전통시장,3130195,도화동 상점가,HH,정체,106.0,53.0,100.0,51.0
20231,R,전통시장,3130196,공덕시장,HH,정체,151.0,57.0,100.0,51.0
20231,R,전통시장,3130197,마포시장,HH,정체,165.0,63.0,100.0,51.0
20231,R,전통시장,3130191,홍대 걷고싶은 거리,LL,다이나믹,72.0,48.0,100.0,51.0
20231,R,전통시장,3130193,신수시장,HL,상권축소,159.0,36.0,100.0,51.0
20231,D,발달상권,3120105,상수역(홍대),LL,다이나믹,66.0,39.0,100.0,51.0
20231,D,발달상권,3120104,연남동(홍대),LL,다이나믹,66.0,43.0,100.0,51.0
20231,R,전통시장,3130186,망원시장,LL,다이나믹,88.0,49.0,100.0,51.0
20231,R,전통시장,3130198,아현시장,HH,정체,108.0,59.0,100.0,51.0
20232,A,골목상권,3110148,어린이대공원역 3번,LH,상권확장,80.0,55.0,100.0,51.0
20232,A,골목상권,3110285,홍대부중,LH,상권확장,84.0,52.0,100.0,51.0
20232,A,골목상권,3110520,경의중앙 신촌역,LL,다이나믹,92.0,50.0,100.0,51.0
20232,A,골목상권,3110542,마포구청역 7번,LL,다이나믹,86.0,44.0,100.0,51.0
