quarter,dong_code,dong_name,open_count,close_count,open_rate,close_rate,industry_code,industry_name
20233,11440730,성산2동,3.0,2.0,17.6,11.8,CS100007,치킨
20232,11440730,성산2동,0.0,2.0,0.0,13.3,CS100007,치킨
20231,11440730,성산2동,0.0,1.0,0.0,7.1,CS100007,치킨
20233,11440740,상암동,0.0,2.0,0.0,8.0,CS100007,치킨
20232,11440740,상암동,0.0,1.0,0.0,4.2,CS100007,치킨
20231,11440740,상암동,1.0,0.0,4.0,0.0,CS100007,치킨
20233,11440555,아현동,2.0,3.0,6.1,9.1,CS100008,분식
20232,11440555,아현동,4.0,1.0,11.1,2.8,CS100008,분식
20231,11440555,아현동,1.0,0.0,2.7,0.0,CS100008,분식
20233,11440565,공덕동,1.0,1.0,2.3,2.3,CS100008,분식
20232,11440565,공덕동,0.0,0.0,0.0,0.0,CS100008,분식
20231,11440565,공덕동,2.0,1.0,4.4,2.2,CS100008,분식
20233,11440585,도화동,0.0,0.0,0.0,0.0,CS100008,분식
20232,11440585,도화동,1.0,0.0,2.6,0.0,CS100008,분식
20231,11440585,도화동,0.0,1.0,0.0,2.7,CS100008,분식
20233,11440590,용강동,0.0,2.0,0.0,9.5,CS100008,분식
20232,11440590,용강동,0.0,0.0,0.0,0.0,CS100008,분식
20231,11440590,용강동,2.0,2.0,9.5,9.5,CS100008,분식
20233,11440600,대흥동,2.0,2.0,4.4,4.4,CS100008,분식
20232,11440600,대흥동,1.0,2.0,2.3,4.5,CS100008,분식
20231,11440600,대흥동,1.0,4.0,2.4,9.8,CS100008,분식
20233,11440610,염리동,1.0,3.0,4.5,13.6,CS100008,분식
20232,11440610,염리동,2.0,1.0,8.7,4.3,CS100008,분식
20231,11440610,염리동,3.0,2.0,12.5,8.3,CS100008,분식
20233,11440630,신수동,0.0,1.0,0.0,4.5,CS100008,분식
20232,11440630,신수동,1.0,0.0,4.3,0.0,CS100008,분식
20231,11440630,신수동,2.0,1.0,8.3,4.2,CS100008,분식
20233,11440655,서강동,2.0,4.0,6.3,12.5,CS100008,분식
20232,11440655,서강동,0.0,1.0,0.0,3.2,CS100008,분식
20231,11440655,서강동,2.0,4.0,6.9,13.8,CS100008,분식
20233,11440660,서교동,10.0,10.0,6.6,6.6,CS100008,분식
20232,11440660,서교동,14.0,7.0,8.9,4.4,CS100008,분식
20231,11440660,서교동,9.0,7.0,5.6,4.4,CS100008,분식
20233,11440680,합정동,0.0,0.0,0.0,0.0,CS100008,분식
20232,11440680,합정동,0.0,0.0,0.0,0.0,CS100008,분식
20231,11440680,합정동,3.0,0.0,10.3,0.0,CS100008,분식
20233,11440690,망원1동,1.0,3.0,2.6,7.7,CS100008,분식
20232,11440690,망원1동,1.0,3.0,2.7,8.1,CS100008,분식
20231,11440690,망원1동,2.0,0.0,5.1,0.0,CS100008,분식
20233,11440700,망원2동,2.0,2.0,8.7,8.7,CS100008,분식
20232,11440700,망원2동,3.0,5.0,14.3,23.8,CS100008,분식
20231,11440700,망원2동,0.0,0.0,0.0,0.0,CS100008,분식
20233,11440710,연남동,0.0,1.0,0.0,3.3,CS100008,분식
20232,11440710,연남동,4.0,1.0,12.1,3.0,CS100008,분식
20231,11440710,연남동,1.0,2.0,3.1,6.3,CS100008,분식
20233,11440720,성산1동,0.0,0.0,0.0,0.0,CS100008,분식
20232,11440720,성산1동,1.0,2.0,8.3,16.7,CS100008,분식
20231,11440720,성산1동,0.0,0.0,0.0,0.0,CS100008,분식
20233,11440730,성산2동,0.0,0.0,0.0,0.0,CS100008,분식
20232,11440730,성산2동,1.0,3.0,2.3,7.0,CS100008,분식
20231,11440730,성산2동,0.0,1.0,0.0,2.4,CS100008,분식
20233,11440740,상암동,3.0,2.0,6.7,4.4,CS100008,분식
20232,11440740,상암동,7.0,1.0,13.7,2.0,CS100008,분식
20231,11440740,상암동,4.0,1.0,7.4,1.9,CS100008,분식
20233,11440555,아현동,0.0,1.0,0.0,3.7,CS100009,호프
20232,11440555,아현동,1.0,1.0,3.7,3.7,CS100009,호프
20231,11440555,아현동,1.0,0.0,3.6,0.0,CS100009,호프
20233,11440565,공덕동,1.0,3.0,1.9,5.8,CS100009,호프
20232,11440565,공덕동,1.0,3.0,2.0,6.0,CS100009,호프
20231,11440565,공덕동,0.0,0.0,0.0,0.0,CS100009,호프
20233,11440585,도화동,3.0,4.0,3.8,5.1,CS100009,호프
20232,11440585,도화동,2.0,4.0,2.6,5.2,CS100009,호프
20231,11440585,도화동,3.0,1.0,3.8,1.3,CS100009,호프
20233,11440590,용강동,1.0,2.0,1.8,3.6,CS100009,호프
20232,11440590,용강동,7.0,0.0,11.1,0.0,CS100009,호프
20231,11440590,용강동,2.0,5.0,3.3,8.3,CS100009,호프
20233,11440600,대흥동,0.0,0.0,0.0,0.0,CS100009,호프
20232,11440600,대흥동,1.0,2.0,3.1,6.3,CS100009,호프
20231,11440600,대흥동,0.0,1.0,0.0,3.2,CS100009,호프
20233,11440610,염리동,1.0,0.0,6.3,0.0,CS100009,호프
20232,11440610,염리동,1.0,0.0,5.9,0.0,CS100009,호프
20231,11440610,염리동,0.0,0.0,0.0,0.0,CS100009,호프
20233,11440630,신수동,1.0,1.0,5.6,5.6,CS100009,호프
20232,11440630,신수동,0.0,1.0,0.0,5.9,CS100009,호프
20231,11440630,신수동,3.0,2.0,16.7,11.1,CS100009,호프
20233,11440655,서강동,3.0,4.0,3.0,4.0,CS100009,호프
20232,11440655,서강동,6.0,4.0,5.8,3.9,CS100009,호프
20231,11440655,서강동,4.0,5.0,3.9,4.9,CS100009,호프
20233,11440660,서교동,27.0,25.0,4.8,4.4,CS100009,호프
20232,11440660,서교동,48.0,23.0,8.1,3.9,CS100009,호프
20231,11440660,서교동,44.0,39.0,7.4,6.5,CS100009,호프
20233,11440680,합정동,9.0,6.0,7.6,5.0,CS100009,호프
20232,11440680,합정동,7.0,7.0,5.9,5.9,CS100009,호프
20231,11440680,합정동,6.0,4.0,5.0,3.3,CS100009,호프
20233,11440690,망원1동,3.0,1.0,5.5,1.8,CS100009,호프
20232,11440690,망원1동,8.0,1.0,12.9,1.6,CS100009,호프
20231,11440690,망원1동,2.0,4.0,3.3,6.7,CS100009,호프
20233,11440700,망원2동,0.0,1.0,0.0,4.0,CS100009,호프
20232,11440700,망원2동,2.0,3.0,8.3,12.5,CS100009,호프
20231,11440700,망원2동,1.0,0.0,4.0,0.0,CS100009,호프
20233,11440710,연남동,9.0,8.0,5.8,5.1,CS100009,호프
20232,11440710,연남동,17.0,6.0,10.2,3.6,CS100009,호프
20231,11440710,연남동,11.0,9.0,6.5,5.3,CS100009,호프
20233,11440720,성산1동,1.0,0.0,4.2,0.0,CS100009,호프
20232,11440720,성산1동,0.0,2.0,0.0,9.1,CS100009,호프
20231,11440720,성산1동,0.0,3.0,0.0,15.8,CS100009,호프
20233,11440730,성산2동,0.0,3.0,0.0,12.0,CS100009,호프
20232,11440730,성산2동,0.0,1.0,0.0,4.2,CS100009,호프
20231,11440730,성산2동,0.0,0.0,0.0,0.0,CS100009,호프
20233,11440740,상암동,4.0,2.0,6.3,3.1,CS100009,호프
20232,11440740,상암동,5.0,5.0,7.8,7.8,CS100009,호프
20231,11440740,상암동,0.0,2.0,0.0,3.2,CS100009,호프
20233,11440555,아현동,3.0,2.0,6.0,4.0,CS100010,커피
20232,11440555,아현동,6.0,0.0,10.7,0.0,CS100010,커피
20231,11440555,아현동,6.0,6.0,10.7,10.7,CS100010,커피
20233,11440565,공덕동,5.0,5.0,6.0,6.0,CS100010,커피
20232,11440565,공덕동,1.0,3.0,1.2,3.7,CS100010,커피
20231,11440565,공덕동,7.0,5.0,8.4,6.0,CS100010,커피
20233,11440585,도화동,3.0,2.0,5.0,3.3,CS100010,커피
20232,11440585,도화동,4.0,2.0,6.5,3.2,CS100010,커피
20231,11440585,도화동,4.0,4.0,6.5,6.5,CS100010,커피
20233,11440590,용강동,5.0,3.0,7.0,4.2,CS100010,커피
20232,11440590,용강동,5.0,2.0,6.8,2.7,CS100010,커피
20231,11440590,용강동,6.0,4.0,7.9,5.3,CS100010,커피
20233,11440600,대흥동,3.0,4.0,3.4,4.5,CS100010,커피
20232,11440600,대흥동,11.0,5.0,11.6,5.3,CS100010,커피
20231,11440600,대흥동,2.0,4.0,2.2,4.3,CS100010,커피
20233,11440610,염리동,2.0,4.0,3.6,7.1,CS100010,커피
20232,11440610,염리동,2.0,3.0,3.6,5.5,CS100010,커피
20231,11440610,염리동,3.0,6.0,5.8,11.5,CS100010,커피
20233,11440630,신수동,4.0,4.0,8.5,8.5,CS100010,커피
20232,11440630,신수동,6.0,3.0,12.0,6.0,CS100010,커피
20231,11440630,신수동,3.0,1.0,5.8,1.9,CS100010,커피
20233,11440655,서강동,6.0,11.0,4.2,7.7,CS100010,커피
20232,11440655,서강동,18.0,10.0,12.0,6.7,CS100010,커피
20231,11440655,서강동,8.0,6.0,5.3,3.9,CS100010,커피
20233,11440660,서교동,38.0,33.0,5.1,4.4,CS100010,커피
20232,11440660,서교동,34.0,27.0,4.5,3.6,CS100010,커피
20231,11440660,서교동,28.0,34.0,3.7,4.5,CS100010,커피
20233,11440680,합정동,7.0,11.0,3.9,6.1,CS100010,커피
20232,11440680,합정동,12.0,6.0,6.4,3.2,CS100010,커피
20231,11440680,합정동,12.0,9.0,6.3,4.7,CS100010,커피
20233,11440690,망원1동,13.0,11.0,8.1,6.9,CS100010,커피
20232,11440690,망원1동,10.0,5.0,6.1,3.0,CS100010,커피
20231,11440690,망원1동,9.0,9.0,5.5,5.5,CS100010,커피
20233,11440700,망원2동,4.0,5.0,4.5,5.6,CS100010,커피
20232,11440700,망원2동,8.0,6.0,8.8,6.6,CS100010,커피
20231,11440700,망원2동,1.0,2.0,1.1,2.2,CS100010,커피
20233,11440710,연남동,20.0,13.0,5.9,3.8,CS100010,커피
20232,11440710,연남동,19.0,16.0,5.6,4.7,CS100010,커피
20231,11440710,연남동,22.0,22.0,6.4,6.4,CS100010,커피
20233,11440720,성산1동,5.0,4.0,7.1,5.7,CS100010,커피
20232,11440720,성산1동,3.0,5.0,4.4,7.4,CS100010,커피
20231,11440720,성산1동,4.0,2.0,5.7,2.9,CS100010,커피
20233,11440730,성산2동,2.0,5.0,3.3,8.2,CS100010,커피
20232,11440730,성산2동,5.0,2.0,7.8,3.1,CS100010,커피
20231,11440730,성산2동,1.0,0.0,1.5,0.0,CS100010,커피
20233,11440740,상암동,15.0,10.0,7.4,4.9,CS100010,커피
20232,11440740,상암동,11.0,10.0,5.4,4.9,CS100010,커피
20231,11440740,상암동,6.0,8.0,3.0,4.0,CS100010,커피
20242,11440555,아현동,3.0,5.0,3.0,5.1,CS100001,한식
20241,11440555,아현동,6.0,4.0,5.9,4.0,CS100001,한식
20234,11440555,아현동,3.0,3.0,3.0,3.0,CS100001,한식
20242,11440565,공덕동,9.0,6.0,4.0,2.7,CS100001,한식
20241,11440565,공덕동,11.0,6.0,4.8,2.6,CS100001,한식
20234,11440565,공덕동,6.0,6.0,2.6,2.6,CS100001,한식
20242,11440585,도화동,6.0,7.0,3.6,4.2,CS100001,한식
20241,11440585,도화동,8.0,3.0,4.7,1.7,CS100001,한식
20234,11440585,도화동,11.0,8.0,6.3,4.6,CS100001,한식
20242,11440590,용강동,11.0,12.0,5.5,6.0,CS100001,한식
20241,11440590,용강동,18.0,11.0,8.7,5.3,CS100001,한식
20234,11440590,용강동,6.0,8.0,2.9,3.9,CS100001,한식
20242,11440600,대흥동,4.0,6.0,3.3,5.0,CS100001,한식
20241,11440600,대흥동,3.0,4.0,2.5,3.3,CS100001,한식
20234,11440600,대흥동,5.0,2.0,4.1,1.6,CS100001,한식
20242,11440610,염리동,3.0,0.0,3.9,0.0,CS100001,한식
20241,11440610,염리동,3.0,5.0,4.1,6.8,CS100001,한식
20234,11440610,염리동,5.0,4.0,6.7,5.3,CS100001,한식
20242,11440630,신수동,2.0,2.0,2.5,2.5,CS100001,한식
20241,11440630,신수동,5.0,3.0,6.0,3.6,CS100001,한식
20234,11440630,신수동,3.0,7.0,3.8,8.9,CS100001,한식
20242,11440655,서강동,9.0,8.0,6.2,5.5,CS100001,한식
20241,11440655,서강동,10.0,5.0,6.7,3.3,CS100001,한식
20234,11440655,서강동,15.0,9.0,9.6,5.8,CS100001,한식
20242,11440660,서교동,38.0,29.0,4.6,3.5,CS100001,한식
20241,11440660,서교동,46.0,41.0,5.6,5.0,CS100001,한식
20234,11440660,서교동,53.0,33.0,6.3,3.9,CS100001,한식
20242,11440680,합정동,6.0,5.0,3.4,2.8,CS100001,한식
20241,11440680,합정동,9.0,8.0,5.0,4.4,CS100001,한식
20234,11440680,합정동,11.0,2.0,5.8,1.1,CS100001,한식
20242,11440690,망원1동,5.0,4.0,3.2,2.6,CS100001,한식
20241,11440690,망원1동,11.0,4.0,6.8,2.5,CS100001,한식
20234,11440690,망원1동,9.0,3.0,5.4,1.8,CS100001,한식
20242,11440700,망원2동,0.0,3.0,0.0,2.8,CS100001,한식
20241,11440700,망원2동,7.0,6.0,6.5,5.6,CS100001,한식
20234,11440700,망원2동,11.0,4.0,9.6,3.5,CS100001,한식
20242,11440710,연남동,8.0,7.0,4.7,4.1,CS100001,한식
20241,11440710,연남동,12.0,6.0,6.8,3.4,CS100001,한식
20234,11440710,연남동,12.0,13.0,6.8,7.4,CS100001,한식
20242,11440720,성산1동,7.0,3.0,7.2,3.1,CS100001,한식
20241,11440720,성산1동,6.0,4.0,6.1,4.0,CS100001,한식
20234,11440720,성산1동,6.0,3.0,5.9,2.9,CS100001,한식
20242,11440730,성산2동,2.0,2.0,2.1,2.1,CS100001,한식
20241,11440730,성산2동,8.0,3.0,7.8,2.9,CS100001,한식
20234,11440730,성산2동,2.0,3.0,2.0,3.0,CS100001,한식
20242,11440740,상암동,16.0,13.0,5.0,4.1,CS100001,한식
20241,11440740,상암동,28.0,12.0,8.4,3.6,CS100001,한식
20234,11440740,상암동,13.0,13.0,3.9,3.9,CS100001,한식
20242,11440555,아현동,1.0,0.0,16.7,0.0,CS100002,중식
20241,11440555,아현동,0.0,1.0,0.0,20.0,CS100002,중식
20234,11440555,아현동,0.0,1.0,0.0,25.0,CS100002,중식
20242,11440565,공덕동,0.0,0.0,0.0,0.0,CS100002,중식
20241,11440565,공덕동,0.0,1.0,0.0,7.1,CS100002,중식
20234,11440565,공덕동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440585,도화동,2.0,1.0,9.1,4.5,CS100002,중식
20241,11440585,도화동,0.0,0.0,0.0,0.0,CS100002,중식
20234,11440585,도화동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440590,용강동,2.0,3.0,14.3,21.4,CS100002,중식
20241,11440590,용강동,1.0,0.0,6.7,0.0,CS100002,중식
20234,11440590,용강동,0.0,1.0,0.0,7.1,CS100002,중식
20242,11440600,대흥동,2.0,1.0,14.3,7.1,CS100002,중식
20241,11440600,대흥동,0.0,0.0,0.0,0.0,CS100002,중식
20234,11440600,대흥동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440610,염리동,0.0,0.0,0.0,0.0,CS100002,중식
20241,11440610,염리동,0.0,0.0,0.0,0.0,CS100002,중식
20234,11440610,염리동,0.0,2.0,0.0,28.6,CS100002,중식
20242,11440630,신수동,0.0,0.0,0.0,0.0,CS100002,중식
20241,11440630,신수동,0.0,0.0,0.0,0.0,CS100002,중식
20234,11440630,신수동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440655,서강동,0.0,1.0,0.0,4.8,CS100002,중식
20241,11440655,서강동,0.0,3.0,0.0,16.7,CS100002,중식
20234,11440655,서강동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440660,서교동,5.0,4.0,4.0,3.2,CS100002,중식
20241,11440660,서교동,2.0,4.0,1.6,3.2,CS100002,중식
20234,11440660,서교동,4.0,4.0,3.2,3.2,CS100002,중식
20242,11440680,합정동,2.0,0.0,11.8,0.0,CS100002,중식
20241,11440680,합정동,2.0,0.0,10.5,0.0,CS100002,중식
20234,11440680,합정동,0.0,1.0,0.0,5.6,CS100002,중식
20242,11440690,망원1동,0.0,0.0,0.0,0.0,CS100002,중식
20241,11440690,망원1동,0.0,2.0,0.0,11.8,CS100002,중식
20234,11440690,망원1동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440700,망원2동,0.0,0.0,0.0,0.0,CS100002,중식
20241,11440700,망원2동,0.0,0.0,0.0,0.0,CS100002,중식
20234,11440700,망원2동,1.0,1.0,8.3,8.3,CS100002,중식
20242,11440710,연남동,2.0,2.0,6.1,6.1,CS100002,중식
20241,11440710,연남동,1.0,4.0,3.3,13.3,CS100002,중식
20234,11440710,연남동,0.0,1.0,0.0,3.4,CS100002,중식
20242,11440720,성산1동,0.0,0.0,0.0,0.0,CS100002,중식
20241,11440720,성산1동,2.0,3.0,25.0,37.5,CS100002,중식
20234,11440720,성산1동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440730,성산2동,3.0,2.0,20.0,13.3,CS100002,중식
20241,11440730,성산2동,2.0,2.0,13.3,13.3,CS100002,중식
20234,11440730,성산2동,1.0,0.0,6.3,0.0,CS100002,중식
20242,11440740,상암동,3.0,4.0,6.8,9.1,CS100002,중식
20241,11440740,상암동,3.0,3.0,6.8,6.8,CS100002,중식
20234,11440740,상암동,0.0,0.0,0.0,0.0,CS100002,중식
20242,11440555,아현동,1.0,1.0,7.1,7.1,CS100003,일식
20241,11440555,아현동,0.0,1.0,0.0,7.7,CS100003,일식
20234,11440555,아현동,1.0,0.0,7.1,0.0,CS100003,일식
20242,11440565,공덕동,0.0,1.0,0.0,3.8,CS100003,일식
20241,11440565,공덕동,0.0,0.0,0.0,0.0,CS100003,일식
20234,11440565,공덕동,0.0,2.0,0.0,8.3,CS100003,일식
20242,11440585,도화동,1.0,1.0,4.5,4.5,CS100003,일식
20241,11440585,도화동,0.0,0.0,0.0,0.0,CS100003,일식
20234,11440585,도화동,1.0,0.0,4.3,0.0,CS100003,일식
20242,11440590,용강동,0.0,1.0,0.0,3.8,CS100003,일식
20241,11440590,용강동,3.0,0.0,10.3,0.0,CS100003,일식
20234,11440590,용강동,1.0,0.0,3.3,0.0,CS100003,일식
20242,11440600,대흥동,0.0,1.0,0.0,7.1,CS100003,일식
20241,11440600,대흥동,0.0,0.0,0.0,0.0,CS100003,일식
20234,11440600,대흥동,1.0,2.0,7.7,15.4,CS100003,일식
20242,11440610,염리동,1.0,3.0,8.3,25.0,CS100003,일식
20241,11440610,염리동,1.0,0.0,7.7,0.0,CS100003,일식
20234,11440610,염리동,0.0,0.0,0.0,0.0,CS100003,일식
20242,11440630,신수동,0.0,0.0,0.0,0.0,CS100003,일식
20241,11440630,신수동,2.0,0.0,22.2,0.0,CS100003,일식
20234,11440630,신수동,1.0,1.0,11.1,11.1,CS100003,일식
20242,11440655,서강동,5.0,2.0,10.2,4.1,CS100003,일식
20241,11440655,서강동,5.0,2.0,9.6,3.8,CS100003,일식
20234,11440655,서강동,4.0,4.0,7.7,7.7,CS100003,일식
20242,11440660,서교동,8.0,6.0,3.5,2.6,CS100003,일식
20241,11440660,서교동,23.0,14.0,9.6,5.9,CS100003,일식
20234,11440660,서교동,16.0,12.0,6.6,4.9,CS100003,일식
20242,11440680,합정동,3.0,0.0,5.9,0.0,CS100003,일식
20241,11440680,합정동,3.0,0.0,5.6,0.0,CS100003,일식
20234,11440680,합정동,6.0,3.0,10.5,5.3,CS100003,일식
20242,11440690,망원1동,2.0,0.0,5.6,0.0,CS100003,일식
20241,11440690,망원1동,7.0,4.0,17.9,10.3,CS100003,일식
20234,11440690,망원1동,0.0,1.0,0.0,2.6,CS100003,일식
20242,11440700,망원2동,0.0,0.0,0.0,0.0,CS100003,일식
20241,11440700,망원2동,2.0,0.0,18.2,0.0,CS100003,일식
20234,11440700,망원2동,0.0,2.0,0.0,22.2,CS100003,일식
20242,11440710,연남동,1.0,3.0,1.1,3.2,CS100003,일식
20241,11440710,연남동,11.0,9.0,11.6,9.5,CS100003,일식
20234,11440710,연남동,9.0,3.0,8.9,3.0,CS100003,일식
20242,11440720,성산1동,0.0,0.0,0.0,0.0,CS100003,일식
20241,11440720,성산1동,0.0,0.0,0.0,0.0,CS100003,일식
20234,11440720,성산1동,0.0,0.0,0.0,0.0,CS100003,일식
20242,11440730,성산2동,1.0,1.0,5.6,5.6,CS100003,일식
20241,11440730,성산2동,0.0,0.0,0.0,0.0,CS100003,일식
20234,11440730,성산2동,1.0,1.0,5.6,5.6,CS100003,일식
20242,11440740,상암동,4.0,4.0,5.4,5.4,CS100003,일식
20241,11440740,상암동,6.0,3.0,7.8,3.9,CS100003,일식
20234,11440740,상암동,5.0,8.0,6.8,10.8,CS100003,일식
20242,11440555,아현동,1.0,0.0,11.1,0.0,CS100004,양식
20241,11440555,아현동,3.0,1.0,27.3,9.1,CS100004,양식
20234,11440555,아현동,2.0,0.0,15.4,0.0,CS100004,양식
20242,11440565,공덕동,3.0,2.0,10.3,6.9,CS100004,양식
20241,11440565,공덕동,1.0,1.0,3.4,3.4,CS100004,양식
20234,11440565,공덕동,2.0,1.0,6.7,3.3,CS100004,양식
20242,11440585,도화동,0.0,0.0,0.0,0.0,CS100004,양식
20241,11440585,도화동,0.0,0.0,0.0,0.0,CS100004,양식
20234,11440585,도화동,1.0,0.0,4.8,0.0,CS100004,양식
20242,11440590,용강동,1.0,1.0,3.8,3.8,CS100004,양식
20241,11440590,용강동,0.0,2.0,0.0,8.3,CS100004,양식
20234,11440590,용강동,0.0,0.0,0.0,0.0,CS100004,양식
20242,11440600,대흥동,0.0,0.0,0.0,0.0,CS100004,양식
20241,11440600,대흥동,2.0,1.0,9.5,4.8,CS100004,양식
20234,11440600,대흥동,1.0,0.0,4.5,0.0,CS100004,양식
20242,11440610,염리동,2.0,1.0,12.5,6.3,CS100004,양식
20241,11440610,염리동,2.0,0.0,11.1,0.0,CS100004,양식
20234,11440610,염리동,0.0,0.0,0.0,0.0,CS100004,양식
20242,11440630,신수동,1.0,3.0,6.7,20.0,CS100004,양식
20241,11440630,신수동,0.0,0.0,0.0,0.0,CS100004,양식
20234,11440630,신수동,1.0,2.0,7.1,14.3,CS100004,양식
20242,11440655,서강동,3.0,5.0,5.0,8.3,CS100004,양식
20241,11440655,서강동,4.0,5.0,6.8,8.5,CS100004,양식
20234,11440655,서강동,4.0,4.0,6.8,6.8,CS100004,양식
20242,11440660,서교동,7.0,16.0,2.5,5.7,CS100004,양식
20241,11440660,서교동,12.0,14.0,4.3,5.1,CS100004,양식
20234,11440660,서교동,13.0,11.0,4.7,3.9,CS100004,양식
20242,11440680,합정동,0.0,2.0,0.0,2.8,CS100004,양식
20241,11440680,합정동,3.0,3.0,4.2,4.2,CS100004,양식
20234,11440680,합정동,1.0,2.0,1.4,2.8,CS100004,양식
20242,11440690,망원1동,4.0,2.0,5.9,2.9,CS100004,양식
20241,11440690,망원1동,2.0,3.0,3.0,4.5,CS100004,양식
20234,11440690,망원1동,2.0,6.0,3.2,9.5,CS100004,양식
20242,11440700,망원2동,0.0,0.0,0.0,0.0,CS100004,양식
20241,11440700,망원2동,0.0,0.0,0.0,0.0,CS100004,양식
20234,11440700,망원2동,1.0,0.0,10.0,0.0,CS100004,양식
20242,11440710,연남동,6.0,13.0,4.3,9.4,CS100004,양식
20241,11440710,연남동,12.0,7.0,8.3,4.9,CS100004,양식
20234,11440710,연남동,10.0,9.0,6.9,6.2,CS100004,양식
20242,11440720,성산1동,2.0,1.0,12.5,6.3,CS100004,양식
20241,11440720,성산1동,1.0,0.0,5.9,0.0,CS100004,양식
20234,11440720,성산1동,2.0,1.0,11.1,5.6,CS100004,양식
20242,11440730,성산2동,0.0,0.0,0.0,0.0,CS100004,양식
20241,11440730,성산2동,0.0,2.0,0.0,33.3,CS100004,양식
20234,11440730,성산2동,0.0,0.0,0.0,0.0,CS100004,양식
20242,11440740,상암동,3.0,3.0,5.4,5.4,CS100004,양식
20241,11440740,상암동,4.0,1.0,6.8,1.7,CS100004,양식
20234,11440740,상암동,2.0,2.0,3.4,3.4,CS100004,양식
20242,11440555,아현동,2.0,0.0,13.3,0.0,CS100005,제과
20241,11440555,아현동,1.0,1.0,6.7,6.7,CS100005,제과
20234,11440555,아현동,2.0,2.0,13.3,13.3,CS100005,제과
20242,11440565,공덕동,2.0,1.0,6.9,3.4,CS100005,제과
20241,11440565,공덕동,0.0,0.0,0.0,0.0,CS100005,제과
20234,11440565,공덕동,1.0,0.0,3.3,0.0,CS100005,제과
20242,11440585,도화동,1.0,1.0,4.5,4.5,CS100005,제과
20241,11440585,도화동,0.0,0.0,0.0,0.0,CS100005,제과
20234,11440585,도화동,1.0,0.0,4.3,0.0,CS100005,제과
20242,11440590,용강동,2.0,2.0,14.3,14.3,CS100005,제과
20241,11440590,용강동,0.0,0.0,0.0,0.0,CS100005,제과
20234,11440590,용강동,1.0,0.0,6.7,0.0,CS100005,제과
20242,11440600,대흥동,2.0,1.0,8.0,4.0,CS100005,제과
20241,11440600,대흥동,1.0,1.0,4.0,4.0,CS100005,제과
20234,11440600,대흥동,1.0,3.0,4.3,13.0,CS100005,제과
20242,11440610,염리동,1.0,2.0,6.7,13.3,CS100005,제과
20241,11440610,염리동,2.0,0.0,11.8,0.0,CS100005,제과
20234,11440610,염리동,0.0,0.0,0.0,0.0,CS100005,제과
20242,11440630,신수동,2.0,0.0,16.7,0.0,CS100005,제과
20241,11440630,신수동,1.0,0.0,7.7,0.0,CS100005,제과
20234,11440630,신수동,1.0,0.0,7.1,0.0,CS100005,제과
20242,11440655,서강동,1.0,3.0,3.1,9.4,CS100005,제과
20241,11440655,서강동,0.0,1.0,0.0,3.2,CS100005,제과
20234,11440655,서강동,3.0,2.0,9.4,6.3,CS100005,제과
20242,11440660,서교동,3.0,2.0,2.3,1.5,CS100005,제과
20241,11440660,서교동,5.0,9.0,3.9,7.0,CS100005,제과
20234,11440660,서교동,5.0,4.0,3.9,3.1,CS100005,제과
20242,11440680,합정동,4.0,2.0,9.8,4.9,CS100005,제과
20241,11440680,합정동,0.0,1.0,0.0,2.5,CS100005,제과
20234,11440680,합정동,1.0,2.0,2.6,5.1,CS100005,제과
20242,11440690,망원1동,4.0,7.0,9.8,17.1,CS100005,제과
20241,11440690,망원1동,4.0,2.0,9.3,4.7,CS100005,제과
20234,11440690,망원1동,2.0,1.0,4.5,2.3,CS100005,제과
20242,11440700,망원2동,0.0,1.0,0.0,5.6,CS100005,제과
20241,11440700,망원2동,0.0,1.0,0.0,5.9,CS100005,제과
20234,11440700,망원2동,1.0,2.0,6.3,12.5,CS100005,제과
20242,11440710,연남동,8.0,8.0,7.8,7.8,CS100005,제과
20241,11440710,연남동,3.0,4.0,3.0,4.0,CS100005,제과
20234,11440710,연남동,8.0,8.0,7.9,7.9,CS100005,제과
20242,11440720,성산1동,2.0,0.0,8.3,0.0,CS100005,제과
20241,11440720,성산1동,1.0,2.0,4.3,8.7,CS100005,제과
20234,11440720,성산1동,0.0,2.0,0.0,9.5,CS100005,제과
20242,11440730,성산2동,1.0,1.0,4.8,4.8,CS100005,제과
20241,11440730,성산2동,0.0,0.0,0.0,0.0,CS100005,제과
20234,11440730,성산2동,1.0,0.0,4.5,0.0,CS100005,제과
20242,11440740,상암동,0.0,1.0,0.0,3.6,CS100005,제과
20241,11440740,상암동,1.0,2.0,3.7,7.4,CS100005,제과
20234,11440740,상암동,1.0,0.0,3.6,0.0,CS100005,제과
20242,11440555,아현동,0.0,1.0,0.0,11.1,CS100006,패스트푸드
20241,11440555,아현동,1.0,0.0,10.0,0.0,CS100006,패스트푸드
20234,11440555,아현동,0.0,0.0,0.0,0.0,CS100006,패스트푸드
