STDR_YYQU_CD,TRDAR_SE_CD,TRDAR_SE_CD_NM,TRDAR_CD,TRDAR_CD_NM,TOT_FLPOP_CO,ML_FLPOP_CO,FML_FLPOP_CO,AGRDE_10_FLPOP_CO,AGRDE_20_FLPOP_CO,AGRDE_30_FLPOP_CO,AGRDE_40_FLPOP_CO,AGRDE_50_FLPOP_CO,AGRDE_60_ABOVE_FLPOP_CO,TMZON_00_06_FLPOP_CO,TMZON_06_11_FLPOP_CO,TMZON_11_14_FLPOP_CO,TMZON_14_17_FLPOP_CO,TMZON_17_21_FLPOP_CO,TMZON_21_24_FLPOP_CO,MON_FLPOP_CO,TUES_FLPOP_CO,WED_FLPOP_CO,THUR_FLPOP_CO,FRI_FLPOP_CO,SAT_FLPOP_CO,SUN_FLPOP_CO
20243,A,골목상권,3110559,성산중학교,930346.0,443222.0,487124.0,87130.0,235406.0,243191.0,144707.0,100516.0,119397.0,213265.0,179436.0,125691.0,128965.0,169397.0,113592.0,129931.0,131038.0,133423.0,134696.0,137132.0,133778.0,130349.0
20243,A,골목상권,3110560,마포FM,757097.0,339832.0,417266.0,85998.0,161812.0,155091.0,143806.0,93623.0,116769.0,213236.0,159842.0,91440.0,87430.0,111706.0,93443.0,109079.0,109668.0,110125.0,110009.0,109715.0,104263.0,104238.0
20243,A,골목상권,3110561,상수역 4번,715283.0,339232.0,376051.0,43789.0,184028.0,190329.0,108548.0,71479.0,117110.0,191921.0,143816.0,83556.0,85435.0,116776.0,93779.0,99066.0,100269.0,102473.0,102587.0,103987.0,104907.0,101995.0
20243,A,골목상권,3110577,용강동주민센터,517208.0,227535.0,289673.0,136799.0,51961.0,70214.0,97733.0,68443.0,92056.0,110291.0,96808.0,65716.0,74203.0,107792.0,62398.0,73243.0,73164.0,73534.0,74076.0,73179.0,76048.0,73962.0
20243,A,골목상권,3110578,대흥역 2번,2355948.0,1082270.0,1273679.0,442688.0,319381.0,394952.0,468893.0,338241.0,391791.0,538877.0,469245.0,300218.0,305345.0,425374.0,316891.0,338415.0,341145.0,342969.0,343625.0,343745.0,326802.0,319251.0
20243,A,골목상권,3110581,염리초등학교,130850.0,60540.0,70309.0,20971.0,18031.0,27402.0,26071.0,20133.0,18243.0,19057.0,28238.0,23299.0,21979.0,25373.0,12903.0,20146.0,20278.0,20332.0,20320.0,20498.0,15307.0,13968.0
20243,A,골목상권,3110582,이대역 5번,437750.0,181226.0,256523.0,51461.0,126375.0,80798.0,65942.0,50058.0,63114.0,129650.0,92838.0,46951.0,45717.0,64126.0,58468.0,61812.0,62170.0,62926.0,62396.0,61560.0,63057.0,63828.0
20243,A,골목상권,3110583,공덕래미안3차아파트,359976.0,160386.0,199591.0,50469.0,43813.0,78505.0,72376.0,54121.0,60692.0,54293.0,75735.0,64670.0,65790.0,67437.0,32054.0,57128.0,57120.0,57242.0,56872.0,55839.0,39691.0,36085.0
20243,A,골목상권,3110584,아현역 4번,89242.0,39753.0,49489.0,16432.0,13147.0,14870.0,13523.0,13154.0,18117.0,21778.0,18812.0,11203.0,11187.0,15266.0,10999.0,12753.0,12735.0,12778.0,12815.0,12922.0,12718.0,12523.0
20243,A,골목상권,3110585,마포경찰서,113997.0,51040.0,62958.0,19289.0,13531.0,22752.0,21577.0,16619.0,20230.0,13634.0,25715.0,16999.0,19317.0,24431.0,13901.0,16443.0,16499.0,16876.0,16807.0,16246.0,15225.0,15901.0
20243,A,골목상권,3110587,공덕동주민센터,579131.0,256576.0,322555.0,67924.0,97041.0,112832.0,99038.0,87396.0,114898.0,138836.0,122046.0,72059.0,74088.0,100672.0,71430.0,81934.0,80836.0,82180.0,82309.0,80805.0,83004.0,88063.0
20243,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),1250265.0,581692.0,668572.0,147695.0,138340.0,180239.0,203282.0,222624.0,358087.0,372543.0,260690.0,130104.0,127319.0,188990.0,170619.0,177447.0,178204.0,179153.0,177424.0,177030.0,179467.0,181540.0
20243,D,발달상권,3120054,어린이대공원역,1840466.0,860091.0,980374.0,227282.0,704468.0,317181.0,217642.0,175832.0,198062.0,459927.0,381868.0,231711.0,226097.0,306615.0,234246.0,261870.0,263919.0,266527.0,269569.0,266804.0,256877.0,254900.0
20243,D,발달상권,3120096,"이화여대(이대역, 이대)",1236982.0,436024.0,800957.0,99500.0,577367.0,211850.0,125288.0,108949.0,114029.0,315447.0,257940.0,152713.0,152758.0,203794.0,154331.0,174311.0,174896.0,179789.0,181416.0,179722.0,176946.0,169904.0
20243,D,발달상권,3120099,월드컵경기장역(월드컵경기장),9312.0,4454.0,4858.0,1243.0,1680.0,1868.0,1680.0,1284.0,1556.0,469.0,1470.0,1510.0,1912.0,3016.0,935.0,969.0,1048.0,1307.0,1285.0,1113.0,2110.0,1480.0
20243,D,발달상권,3120100,망원역,600481.0,256029.0,344452.0,55299.0,139463.0,140280.0,96787.0,68734.0,99915.0,108211.0,119983.0,84832.0,91504.0,123323.0,72627.0,85376.0,85402.0,86618.0,88481.0,89989.0,86513.0,78101.0
20243,D,발달상권,3120101,합정역,1473769.0,673221.0,800547.0,116663.0,400159.0,374211.0,244717.0,167515.0,170503.0,205671.0,266803.0,242942.0,250373.0,340087.0,167892.0,205923.0,207821.0,213888.0,218100.0,226877.0,212794.0,188364.0
20243,D,발달상권,3120102,서교동(홍대),2534950.0,1135067.0,1399884.0,234461.0,723570.0,558820.0,449065.0,282180.0,286854.0,382874.0,454480.0,416086.0,460426.0,546860.0,274226.0,360284.0,361055.0,368006.0,372656.0,388044.0,365011.0,319894.0
20243,D,발달상권,3120103,홍대입구역(홍대),4215297.0,2003719.0,2211578.0,526858.0,1812241.0,847100.0,487347.0,278258.0,263493.0,796371.0,560684.0,562821.0,699861.0,1011092.0,584467.0,537928.0,527582.0,557501.0,575363.0,632602.0,741281.0,643040.0
20243,D,발달상권,3120104,연남동(홍대),4851035.0,2104325.0,2746710.0,473521.0,1471335.0,1062266.0,769346.0,509731.0,564835.0,936234.0,821280.0,679378.0,772373.0,1056272.0,585498.0,661860.0,662186.0,682741.0,686886.0,714606.0,755622.0,687135.0
20243,D,발달상권,3120107,공덕역(공덕오거리),1334416.0,611298.0,723118.0,174525.0,209525.0,287771.0,254584.0,198688.0,209323.0,162607.0,286392.0,239711.0,239227.0,280575.0,125903.0,206501.0,207335.0,207987.0,208654.0,209666.0,156091.0,138181.0
20243,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",6269694.0,2848624.0,3421070.0,630092.0,2894829.0,1012847.0,630442.0,524416.0,577069.0,1048911.0,1073102.0,929053.0,993618.0,1438953.0,786057.0,859387.0,861641.0,887447.0,899198.0,947223.0,963485.0,851316.0
20243,D,발달상권,3120105,상수역(홍대),960613.0,451802.0,508811.0,105254.0,361730.0,185629.0,129487.0,79085.0,99429.0,194348.0,173305.0,136636.0,142110.0,193562.0,120653.0,130996.0,131359.0,134544.0,138964.0,143854.0,145864.0,135033.0
20243,D,발달상권,3120106,마포역,844546.0,395660.0,448886.0,118464.0,104590.0,176980.0,170386.0,129148.0,144978.0,183848.0,179662.0,122082.0,118353.0,144208.0,96392.0,126748.0,126897.0,126672.0,127327.0,127726.0,107910.0,101267.0
20243,R,전통시장,3130175,신촌 상인회(신촌상점가),82178.0,37535.0,44643.0,10137.0,36525.0,13582.0,7747.0,6705.0,7482.0,12157.0,15736.0,12772.0,13752.0,18414.0,9347.0,11637.0,11628.0,11801.0,11750.0,12208.0,12344.0,10810.0
20243,R,전통시장,3130178,이대 앞 스타트업 상점가,47676.0,13484.0,34192.0,8220.0,20296.0,6416.0,5024.0,4128.0,3592.0,8140.0,10388.0,8512.0,8272.0,7904.0,4460.0,7180.0,7332.0,7440.0,7848.0,7352.0,5520.0,5004.0
20243,R,전통시장,3130181,아현가구거리상점가,2071177.0,1004381.0,1066796.0,223499.0,271735.0,455695.0,481178.0,337682.0,301388.0,358520.0,484057.0,365787.0,379931.0,310722.0,172159.0,326710.0,338504.0,340003.0,338942.0,327865.0,204903.0,194250.0
20243,R,전통시장,3130183,상암동상점가,1092887.0,524952.0,567935.0,87921.0,219562.0,264805.0,222451.0,145735.0,152413.0,196466.0,207258.0,166017.0,158947.0,228218.0,135981.0,161034.0,164430.0,167599.0,169421.0,167814.0,139442.0,123148.0
20243,R,전통시장,3130184,마포농수산물시장,11129.0,5798.0,5330.0,1125.0,1235.0,2033.0,2280.0,1935.0,2522.0,228.0,2216.0,1935.0,2383.0,3452.0,913.0,1125.0,1259.0,1512.0,1522.0,1316.0,2444.0,1951.0
20243,R,전통시장,3130185,망원월드컵시장,229476.0,99802.0,129674.0,30960.0,35747.0,41331.0,41448.0,32414.0,47575.0,55294.0,41936.0,27937.0,29956.0,43894.0,30461.0,31933.0,31690.0,31993.0,31859.0,32474.0,34669.0,34856.0
20243,R,전통시장,3130186,망원시장,262115.0,109705.0,152409.0,27610.0,47193.0,54590.0,44734.0,31408.0,56578.0,65844.0,47713.0,31795.0,35372.0,49206.0,32186.0,35304.0,34952.0,35943.0,35927.0,36594.0,42168.0,41228.0
20243,R,전통시장,3130188,합정시장,39940.0,18776.0,21165.0,3746.0,10791.0,9933.0,6424.0,4458.0,4588.0,6279.0,7317.0,6957.0,5723.0,9200.0,4464.0,5565.0,5484.0,5720.0,5892.0,6287.0,5803.0,5189.0
20243,R,전통시장,3130189,서교시장,77648.0,34295.0,43354.0,12363.0,34207.0,13388.0,8159.0,4960.0,4572.0,11013.0,9106.0,10518.0,14929.0,21933.0,10148.0,9524.0,9388.0,10320.0,10383.0,10483.0,14617.0,12934.0
20243,R,전통시장,3130190,홍대소상공인상점가,518913.0,235065.0,283848.0,82565.0,234898.0,88483.0,52895.0,31370.0,28704.0,83565.0,60543.0,68088.0,95446.0,141030.0,70243.0,63634.0,62144.0,67765.0,69202.0,72123.0,97980.0,86064.0
20243,R,전통시장,3130191,홍대 걷고싶은 거리,554135.0,236054.0,318082.0,80284.0,218759.0,105179.0,66598.0,43256.0,40060.0,58885.0,70615.0,90872.0,119506.0,152932.0,61325.0,72372.0,73949.0,76582.0,77241.0,82829.0,93619.0,77542.0
20243,R,전통시장,3130193,신수시장,57933.0,26415.0,31518.0,9886.0,7098.0,8994.0,10526.0,9114.0,12315.0,13012.0,12087.0,7488.0,7571.0,10400.0,7376.0,8234.0,8234.0,8296.0,8191.0,8113.0,8216.0,8651.0
20243,R,전통시장,3130194,용강동 상점가,453869.0,212339.0,241528.0,87697.0,39437.0,80127.0,94810.0,68695.0,83102.0,107755.0,93449.0,59833.0,59351.0,80338.0,53141.0,65727.0,66094.0,66482.0,66141.0,66340.0,62377.0,60706.0
20243,R,전통시장,3130195,도화동 상점가,1615384.0,752257.0,863127.0,152606.0,246480.0,356739.0,307019.0,245562.0,306980.0,239624.0,311000.0,254584.0,259589.0,363961.0,186624.0,234397.0,233192.0,235805.0,236246.0,240130.0,223490.0,212126.0
20243,R,전통시장,3130196,공덕시장,43579.0,20501.0,23078.0,4535.0,6865.0,9378.0,8444.0,6859.0,7497.0,5107.0,9500.0,7881.0,7843.0,9078.0,4170.0,6779.0,6778.0,6794.0,6875.0,6918.0,5025.0,4411.0
20243,R,전통시장,3130197,마포시장,97881.0,45901.0,51980.0,10568.0,14887.0,20541.0,19078.0,15698.0,17109.0,11205.0,20997.0,18026.0,17538.0,20805.0,9312.0,15394.0,15289.0,15315.0,15466.0,15508.0,11058.0,9853.0
20243,R,전통시장,3130198,아현시장,329908.0,146439.0,183469.0,66106.0,43088.0,52986.0,47423.0,48127.0,72179.0,66229.0,70727.0,47903.0,48046.0,60464.0,36539.0,47839.0,48096.0,47978.0,48455.0,49121.0,45223.0,43199.0
20244,A,골목상권,3110144,어린이대공원역 4번,388277.0,173689.0,214587.0,25403.0,200813.0,67197.0,36162.0,28126.0,30576.0,117734.0,83525.0,39800.0,37100.0,58169.0,51949.0,53895.0,54556.0,55768.0,54802.0,54738.0,57012.0,57507.0
20244,A,골목상권,3110148,어린이대공원역 3번,778053.0,370455.0,407597.0,79959.0,333082.0,130011.0,85229.0,69436.0,80337.0,204365.0,161231.0,97883.0,92831.0,123292.0,98453.0,111632.0,112966.0,114860.0,111696.0,109717.0,108492.0,108689.0
20244,A,골목상권,3110285,홍대부중,135112.0,60703.0,74409.0,23762.0,14677.0,22392.0,20715.0,20478.0,33087.0,39258.0,29789.0,16113.0,14086.0,18524.0,17343.0,19146.0,19589.0,19570.0,19262.0,19151.0,18897.0,19498.0
20244,A,골목상권,3110520,경의중앙 신촌역,889103.0,349840.0,539263.0,82460.0,440998.0,133517.0,85862.0,72707.0,73560.0,166437.0,174715.0,125092.0,130103.0,184661.0,108095.0,123379.0,125847.0,128057.0,126889.0,127995.0,130319.0,126618.0
20244,A,골목상권,3110530,아현역 1번,163987.0,74268.0,89720.0,31490.0,24061.0,26249.0,25296.0,23686.0,33205.0,42750.0,35312.0,20390.0,19206.0,25879.0,20449.0,23577.0,23482.0,23370.0,23277.0,23404.0,23554.0,23326.0
20244,A,골목상권,3110532,아현역 2번,1156187.0,550339.0,605849.0,133116.0,144617.0,192480.0,224157.0,213516.0,248301.0,237911.0,258565.0,165005.0,175269.0,194018.0,125420.0,176684.0,175534.0,174598.0,174295.0,172648.0,140878.0,141551.0
20244,A,골목상권,3110540,망원나들목체육관,572733.0,281869.0,290863.0,76244.0,81617.0,103819.0,102860.0,89151.0,119041.0,184438.0,124977.0,52219.0,50581.0,79728.0,80789.0,76857.0,78615.0,79965.0,78690.0,79062.0,88660.0,90883.0
20244,A,골목상권,3110542,마포구청역 7번,1279871.0,574670.0,705201.0,174239.0,177388.0,238458.0,229664.0,197941.0,262183.0,368307.0,269909.0,138352.0,132620.0,198316.0,172367.0,178019.0,179010.0,180571.0,178961.0,179289.0,189607.0,194418.0
20244,A,골목상권,3110545,마포구청역 1번,502087.0,202211.0,299876.0,41001.0,124517.0,114436.0,81571.0,60059.0,80503.0,165016.0,109872.0,47802.0,44218.0,65638.0,69542.0,70493.0,70782.0,71357.0,71277.0,71076.0,72611.0,74491.0
20244,A,골목상권,3110547,KB국민은행 망원동지점,785554.0,349041.0,436513.0,104867.0,119529.0,145430.0,132914.0,120845.0,161969.0,188893.0,145149.0,94539.0,101090.0,150730.0,105155.0,106939.0,108343.0,110143.0,109162.0,110759.0,118707.0,121502.0
20244,A,골목상권,3110548,마포구청역 4번,1162622.0,523381.0,639241.0,148940.0,189256.0,242093.0,212441.0,165528.0,204366.0,279922.0,237678.0,141466.0,142539.0,205479.0,155538.0,161480.0,163866.0,165301.0,163156.0,164439.0,170449.0,173931.0
20244,A,골목상권,3110550,합정역 8번,1300492.0,576873.0,723619.0,131583.0,269993.0,308724.0,236609.0,159099.0,194485.0,301870.0,247932.0,165697.0,169025.0,247938.0,168030.0,180625.0,183042.0,183582.0,184661.0,186470.0,194508.0,187607.0
20244,A,골목상권,3110554,망원역 1번,1311162.0,575945.0,735217.0,104097.0,304858.0,304944.0,242646.0,158858.0,195760.0,230978.0,274620.0,196930.0,205080.0,254336.0,149219.0,195881.0,195416.0,194561.0,196634.0,197149.0,171520.0,160002.0
20244,A,골목상권,3110555,홍익지구대,229725.0,100376.0,129349.0,20508.0,52775.0,55313.0,42474.0,27850.0,30806.0,41956.0,42678.0,36896.0,38034.0,45277.0,24883.0,33907.0,34068.0,34127.0,34600.0,34751.0,30732.0,27539.0
20244,A,골목상권,3110557,홍대부속여중고앞,729341.0,325120.0,404221.0,88197.0,141758.0,147239.0,147499.0,103735.0,100912.0,191016.0,153555.0,91523.0,89789.0,113763.0,89695.0,104864.0,104962.0,104736.0,105520.0,104244.0,101548.0,103469.0
20244,A,골목상권,3110559,성산중학교,937069.0,448942.0,488127.0,85816.0,242350.0,243565.0,148009.0,99522.0,117806.0,216168.0,179624.0,125270.0,128553.0,170778.0,116678.0,130482.0,131839.0,132783.0,133708.0,137995.0,138270.0,131995.0
20244,A,골목상권,3110560,마포FM,736745.0,325437.0,411308.0,80298.0,161546.0,153290.0,136187.0,91484.0,113941.0,206369.0,156252.0,88048.0,84677.0,109841.0,91560.0,106282.0,106617.0,106154.0,106513.0,105615.0,102550.0,103014.0
20244,A,골목상권,3110561,상수역 4번,715157.0,342016.0,373140.0,43530.0,190871.0,185500.0,109420.0,72788.0,113046.0,190498.0,144011.0,82473.0,83986.0,119135.0,95055.0,98695.0,100870.0,100999.0,101855.0,103552.0,106303.0,102882.0
20244,A,골목상권,3110562,연트럴파크(연남동주민센터),987231.0,430076.0,557154.0,87317.0,264008.0,231670.0,158077.0,106187.0,139972.0,222552.0,176718.0,119309.0,139147.0,200382.0,129121.0,131307.0,132438.0,137181.0,135568.0,140343.0,158542.0,151850.0
20244,A,골목상권,3110563,상수역 3번,177112.0,84143.0,92969.0,15555.0,42517.0,37931.0,29373.0,22080.0,29657.0,40121.0,35499.0,22362.0,23688.0,33292.0,22149.0,24221.0,24465.0,25300.0,24925.0,25114.0,26847.0,26238.0
20244,A,골목상권,3110564,홍대입구역 3번,905382.0,366714.0,538669.0,95488.0,353028.0,193037.0,119761.0,72396.0,71673.0,96831.0,125395.0,146058.0,184457.0,250602.0,102040.0,113941.0,117188.0,126070.0,121936.0,131920.0,157895.0,136433.0
20244,A,골목상권,3110565,홍익대,428650.0,199093.0,229556.0,63645.0,196210.0,64916.0,42166.0,30547.0,31166.0,107339.0,86860.0,56464.0,57657.0,71811.0,48521.0,60389.0,60980.0,62331.0,62381.0,61257.0,61000.0,60312.0
20244,A,골목상권,3110569,홍대땡땡거리,877378.0,387114.0,490263.0,75779.0,329328.0,153331.0,109288.0,94991.0,114661.0,206935.0,174674.0,113526.0,115710.0,159323.0,107209.0,119805.0,121784.0,124183.0,123572.0,125765.0,133001.0,129266.0
20244,A,골목상권,3110570,KB국민은행 서강지점,215168.0,98055.0,117113.0,42503.0,22952.0,34064.0,41063.0,31966.0,42621.0,52296.0,46688.0,27755.0,26681.0,35277.0,26473.0,31530.0,31321.0,30525.0,30702.0,30675.0,29678.0,30736.0
20244,A,골목상권,3110571,신수동주민센터,479421.0,220671.0,258750.0,80294.0,61607.0,74162.0,84846.0,73601.0,104913.0,122986.0,102881.0,57731.0,57590.0,78437.0,59797.0,67345.0,67554.0,67684.0,67580.0,66645.0,69569.0,73044.0
20244,A,골목상권,3110572,서강대역 1번,2116895.0,1054619.0,1062278.0,311837.0,687882.0,317074.0,276634.0,232466.0,291004.0,468956.0,432144.0,290356.0,291497.0,383944.0,249999.0,305171.0,305790.0,303613.0,308561.0,304357.0,301053.0,288351.0
20244,A,골목상권,3110573,신촌역 6번,104853.0,47690.0,57164.0,10230.0,43715.0,17333.0,10778.0,9877.0,12920.0,20950.0,21716.0,16613.0,16359.0,18791.0,10426.0,15450.0,15535.0,15613.0,15650.0,15552.0,14221.0,12833.0
20244,A,골목상권,3110574,서강대학교,82691.0,42274.0,40419.0,14511.0,28996.0,10625.0,10030.0,8119.0,10411.0,11673.0,17167.0,13957.0,13830.0,17243.0,8822.0,12213.0,12212.0,12097.0,12313.0,11732.0,11335.0,10792.0
20244,A,골목상권,3110575,대흥동주민센터,891248.0,380950.0,510297.0,73423.0,365499.0,147687.0,102110.0,88964.0,113564.0,297361.0,202374.0,90976.0,79448.0,108348.0,112742.0,128385.0,127863.0,127437.0,127343.0,124355.0,127524.0,128339.0
20244,A,골목상권,3110576,대흥역 3번,765756.0,354611.0,411143.0,159211.0,128549.0,121712.0,137076.0,100965.0,118241.0,112283.0,144396.0,114107.0,124902.0,175889.0,94179.0,111798.0,113927.0,111737.0,113607.0,112746.0,104953.0,96987.0
20244,A,골목상권,3110577,용강동주민센터,501226.0,220825.0,280401.0,135475.0,48884.0,67229.0,95461.0,66674.0,87504.0,110243.0,92730.0,61523.0,70985.0,104705.0,61039.0,71864.0,70638.0,70029.0,70600.0,70711.0,74505.0,72878.0
20244,A,골목상권,3110578,대흥역 2번,2493573.0,1150408.0,1343166.0,466713.0,355435.0,419335.0,494984.0,353580.0,403527.0,558525.0,499749.0,318999.0,325401.0,455929.0,334971.0,361151.0,362102.0,362169.0,365247.0,361620.0,343955.0,337331.0
20244,A,골목상권,3110579,마포역 4번,377795.0,179016.0,198779.0,38607.0,49203.0,77529.0,70569.0,58931.0,82956.0,102622.0,79887.0,42817.0,43677.0,61953.0,46839.0,52820.0,52809.0,52860.0,53015.0,53618.0,57759.0,54915.0
20244,A,골목상권,3110581,염리초등학교,126910.0,58717.0,68193.0,19915.0,16729.0,26846.0,25819.0,19603.0,17997.0,18277.0,27202.0,22755.0,21320.0,24826.0,12530.0,19946.0,19521.0,19033.0,19631.0,19926.0,15253.0,13600.0
20244,A,골목상권,3110582,이대역 5번,483123.0,196761.0,286363.0,59724.0,142964.0,86782.0,73741.0,54064.0,65848.0,144985.0,103215.0,51271.0,49500.0,69440.0,64712.0,68231.0,68624.0,69467.0,68831.0,67855.0,69514.0,70601.0
20244,A,골목상권,3110583,공덕래미안3차아파트,364776.0,160745.0,204031.0,53834.0,43914.0,77819.0,73359.0,55073.0,60778.0,53909.0,76476.0,65369.0,67756.0,69209.0,32060.0,58573.0,57869.0,56903.0,57569.0,57025.0,40096.0,36743.0
20244,A,골목상권,3110584,아현역 4번,94691.0,41591.0,53101.0,18478.0,13989.0,15440.0,14360.0,13396.0,19029.0,22018.0,19943.0,12305.0,12249.0,16601.0,11576.0,13595.0,13547.0,13494.0,13526.0,13652.0,13609.0,13268.0
20244,A,골목상권,3110585,마포경찰서,113097.0,51241.0,61856.0,19129.0,13183.0,22151.0,21690.0,16909.0,20033.0,13929.0,25555.0,16585.0,18704.0,24374.0,13950.0,16453.0,16440.0,16603.0,16623.0,16121.0,15003.0,15856.0
20244,A,골목상권,3110587,공덕동주민센터,606604.0,271856.0,334748.0,72505.0,100188.0,119302.0,102589.0,92069.0,119951.0,147035.0,129948.0,73882.0,74751.0,105028.0,75961.0,85177.0,84899.0,86235.0,86009.0,84551.0,87686.0,92047.0
20244,A,골목상권,3110754,삼성산자연공원(서울금천초등학교),1258635.0,586310.0,672324.0,156925.0,134116.0,180750.0,202642.0,226163.0,358040.0,378019.0,260831.0,129396.0,126240.0,190198.0,173952.0,178443.0,178667.0,180166.0,178907.0,179261.0,179823.0,183368.0
20244,D,발달상권,3120054,어린이대공원역,2059149.0,955335.0,1103815.0,256291.0,828045.0,337756.0,239461.0,188537.0,209057.0,514953.0,426704.0,264815.0,256366.0,338133.0,258179.0,297690.0,300633.0,304355.0,300058.0,294405.0,282032.0,279977.0
20244,D,발달상권,3120094,"신촌역(신촌역, 신촌로터리)",6332375.0,2852294.0,3480083.0,551767.0,3053526.0,997377.0,631917.0,519414.0,578375.0,1102411.0,1074066.0,913090.0,974487.0,1451677.0,816642.0,855499.0,880283.0,893423.0,899582.0,944468.0,980027.0,879094.0
20244,D,발달상권,3120096,"이화여대(이대역, 이대)",1354170.0,463017.0,891153.0,110756.0,650954.0,223139.0,132969.0,115069.0,121285.0,348406.0,284329.0,167196.0,164646.0,220682.0,168912.0,191808.0,193981.0,197001.0,195949.0,195393.0,193068.0,186971.0
20244,D,발달상권,3120099,월드컵경기장역(월드컵경기장),8585.0,4105.0,4481.0,1032.0,1258.0,1696.0,1564.0,1305.0,1731.0,411.0,1566.0,1720.0,2099.0,2226.0,560.0,959.0,973.0,1020.0,1021.0,1036.0,1777.0,1797.0
20244,D,발달상권,3120100,망원역,623482.0,264230.0,359251.0,58072.0,143510.0,144814.0,101704.0,72668.0,102715.0,112303.0,124652.0,88256.0,95510.0,128069.0,74692.0,88800.0,89471.0,89828.0,90545.0,92335.0,90429.0,82075.0
20244,D,발달상권,3120101,합정역,1498874.0,683242.0,815632.0,114906.0,406245.0,377636.0,253166.0,171847.0,175076.0,209303.0,270554.0,246263.0,252436.0,346996.0,173322.0,209146.0,212296.0,212842.0,218196.0,229151.0,221027.0,196217.0
20244,D,발달상권,3120102,서교동(홍대),2513334.0,1117551.0,1395783.0,225930.0,719536.0,558215.0,441487.0,281433.0,286733.0,385769.0,446375.0,405118.0,450494.0,546806.0,278771.0,352169.0,358238.0,358511.0,366891.0,377911.0,371317.0,328295.0
20244,D,발달상권,3120103,홍대입구역(홍대),4327586.0,2067846.0,2259739.0,519585.0,1887066.0,875403.0,500107.0,286425.0,259000.0,802303.0,580857.0,583957.0,718283.0,1041702.0,600485.0,536047.0,551964.0,583436.0,584639.0,651391.0,762081.0,658028.0
20244,D,발달상권,3120104,연남동(홍대),4973915.0,2134388.0,2839527.0,466419.0,1518894.0,1100202.0,783160.0,527769.0,577470.0,960571.0,836434.0,687105.0,789356.0,1093676.0,606774.0,666765.0,679957.0,700901.0,695674.0,724658.0,789304.0,716655.0
20244,D,발달상권,3120105,상수역(홍대),1009639.0,475867.0,533772.0,112376.0,402930.0,183956.0,130632.0,81145.0,98603.0,199047.0,181151.0,146557.0,150764.0,205301.0,126818.0,137066.0,140904.0,142994.0,145192.0,148499.0,152352.0,142633.0
20244,D,발달상권,3120106,마포역,837323.0,393136.0,444186.0,115179.0,100998.0,176698.0,170173.0,128053.0,146222.0,179795.0,176467.0,121266.0,117073.0,146903.0,95820.0,125073.0,124540.0,123146.0,126015.0,127147.0,111177.0,100224.0
20244,D,발달상권,3120107,공덕역(공덕오거리),1359807.0,623681.0,736126.0,180541.0,210042.0,290745.0,258759.0,205094.0,214625.0,159649.0,289280.0,245780.0,247643.0,289804.0,127651.0,212108.0,209651.0,206854.0,211353.0,213353.0,164670.0,141819.0
20244,R,전통시장,3130175,신촌 상인회(신촌상점가),67237.0,31208.0,36029.0,7590.0,30502.0,10749.0,6494.0,5530.0,6372.0,10840.0,12915.0,9865.0,10552.0,14884.0,8181.0,9214.0,9387.0,9363.0,9386.0,9955.0,10474.0,9458.0
20244,R,전통시장,3130178,이대 앞 스타트업 상점가,63280.0,14532.0,48748.0,11272.0,30872.0,7176.0,5456.0,4584.0,3920.0,10616.0,13172.0,11528.0,11284.0,10672.0,6008.0,10320.0,10120.0,10216.0,10156.0,9192.0,6744.0,6532.0
20244,R,전통시장,3130181,아현가구거리상점가,2206903.0,1060134.0,1146768.0,234429.0,275034.0,469003.0,511534.0,371025.0,345878.0,405505.0,516724.0,376124.0,387243.0,327473.0,193834.0,357483.0,357233.0,348040.0,354204.0,347398.0,225958.0,216588.0
20244,R,전통시장,3130183,상암동상점가,1188564.0,567644.0,620920.0,100479.0,230341.0,278934.0,237336.0,164016.0,177461.0,215796.0,227236.0,179811.0,169235.0,248677.0,147808.0,178592.0,177925.0,175536.0,180789.0,179893.0,156351.0,139478.0
20244,R,전통시장,3130184,마포농수산물시장,10340.0,5243.0,5098.0,945.0,999.0,1795.0,2074.0,1850.0,2677.0,202.0,2274.0,2228.0,2723.0,2504.0,409.0,1040.0,1082.0,1109.0,1164.0,1202.0,2235.0,2507.0
20244,R,전통시장,3130185,망원월드컵시장,220901.0,97504.0,123397.0,31543.0,33709.0,40296.0,39725.0,31108.0,44524.0,52848.0,40161.0,27073.0,29025.0,42645.0,29149.0,30032.0,30497.0,30916.0,30544.0,31271.0,33554.0,34089.0
20244,R,전통시장,3130186,망원시장,261757.0,106649.0,155108.0,24955.0,46699.0,56069.0,42985.0,32830.0,58219.0,65035.0,47153.0,31963.0,35902.0,49423.0,32281.0,34278.0,35233.0,36290.0,35596.0,36342.0,42182.0,41834.0
20244,R,전통시장,3130188,합정시장,45406.0,21367.0,24040.0,4367.0,12238.0,11104.0,7392.0,5131.0,5174.0,7168.0,8401.0,7760.0,6573.0,10311.0,5194.0,6347.0,6385.0,6417.0,6549.0,7084.0,6645.0,5980.0
