quarter,dong_code,dong_name,golmok_avg_sales,industry_code,industry_name
20231,11440740,상암동,68202575.775,CS100006,패스트푸드
20233,11440555,아현동,6209396.230769231,CS100007,치킨
20232,11440555,아현동,8896684.666666666,CS100007,치킨
20231,11440555,아현동,8993580.25,CS100007,치킨
20233,11440565,공덕동,9249819.208333334,CS100007,치킨
20232,11440565,공덕동,10666904.84,CS100007,치킨
20231,11440565,공덕동,11598671.76,CS100007,치킨
20233,11440585,도화동,37780008.8,CS100007,치킨
20232,11440585,도화동,36130041.05263158,CS100007,치킨
20231,11440585,도화동,35584275.0,CS100007,치킨
20233,11440590,용강동,12003493.5625,CS100007,치킨
20232,11440590,용강동,15100025.6875,CS100007,치킨
20231,11440590,용강동,12055344.266666668,CS100007,치킨
20233,11440600,대흥동,3669924.5,CS100007,치킨
20232,11440600,대흥동,4751343.2727272725,CS100007,치킨
20231,11440600,대흥동,10140996.923076924,CS100007,치킨
20233,11440610,염리동,56897241.777777776,CS100007,치킨
20232,11440610,염리동,69261915.77777778,CS100007,치킨
20231,11440610,염리동,59459314.0,CS100007,치킨
20233,11440630,신수동,8050807.142857143,CS100007,치킨
20232,11440630,신수동,10014259.857142856,CS100007,치킨
20231,11440630,신수동,7240691.785714285,CS100007,치킨
20233,11440655,서강동,6098579.368421053,CS100007,치킨
20232,11440655,서강동,3049149.25,CS100007,치킨
20231,11440655,서강동,2440178.3333333335,CS100007,치킨
20233,11440660,서교동,31314534.66101695,CS100007,치킨
20232,11440660,서교동,29998337.393442623,CS100007,치킨
20231,11440660,서교동,28584401.770491805,CS100007,치킨
20233,11440680,합정동,30484076.25,CS100007,치킨
20232,11440680,합정동,40010032.571428575,CS100007,치킨
20231,11440680,합정동,46871661.428571425,CS100007,치킨
20233,11440690,망원1동,16860923.347826086,CS100007,치킨
20232,11440690,망원1동,18095697.086956523,CS100007,치킨
20231,11440690,망원1동,17538793.38095238,CS100007,치킨
20233,11440700,망원2동,12174809.238095239,CS100007,치킨
20232,11440700,망원2동,14982715.0,CS100007,치킨
20231,11440700,망원2동,15896768.285714285,CS100007,치킨
20233,11440710,연남동,20974698.7,CS100007,치킨
20232,11440710,연남동,23446518.0,CS100007,치킨
20231,11440710,연남동,18937241.4,CS100007,치킨
20233,11440720,성산1동,20749898.3,CS100007,치킨
20232,11440720,성산1동,25820452.7,CS100007,치킨
20231,11440720,성산1동,21419605.5,CS100007,치킨
20233,11440730,성산2동,38290657.058823526,CS100007,치킨
20232,11440730,성산2동,46915318.8,CS100007,치킨
20231,11440730,성산2동,50229220.71428572,CS100007,치킨
20233,11440740,상암동,39529663.36,CS100007,치킨
20232,11440740,상암동,41901597.083333336,CS100007,치킨
20231,11440740,상암동,37364552.76,CS100007,치킨
20233,11440555,아현동,12251105.93939394,CS100008,분식
20232,11440555,아현동,12415941.388888888,CS100008,분식
20231,11440555,아현동,11487049.891891891,CS100008,분식
20233,11440565,공덕동,21081300.295454547,CS100008,분식
20232,11440565,공덕동,20400821.545454547,CS100008,분식
20231,11440565,공덕동,21080000.377777778,CS100008,분식
20233,11440585,도화동,40327675.94594595,CS100008,분식
20232,11440585,도화동,41282519.2368421,CS100008,분식
20231,11440585,도화동,39054219.10810811,CS100008,분식
20233,11440590,용강동,48995634.61904762,CS100008,분식
20232,11440590,용강동,59765491.76190476,CS100008,분식
20231,11440590,용강동,58995856.047619045,CS100008,분식
20233,11440600,대흥동,19150516.02222222,CS100008,분식
20232,11440600,대흥동,22354425.545454547,CS100008,분식
20231,11440600,대흥동,16820390.85365854,CS100008,분식
20233,11440610,염리동,10511515.954545455,CS100008,분식
20232,11440610,염리동,8496305.304347826,CS100008,분식
20231,11440610,염리동,14099639.5,CS100008,분식
20233,11440630,신수동,24362533.227272727,CS100008,분식
20232,11440630,신수동,21298040.260869566,CS100008,분식
20231,11440630,신수동,20841332.416666668,CS100008,분식
20233,11440655,서강동,11615388.03125,CS100008,분식
20232,11440655,서강동,12091379.225806452,CS100008,분식
20231,11440655,서강동,11333288.551724138,CS100008,분식
20233,11440660,서교동,27704725.092715234,CS100008,분식
20232,11440660,서교동,28644400.253164556,CS100008,분식
20231,11440660,서교동,28319087.85,CS100008,분식
20233,11440680,합정동,51192854.5,CS100008,분식
20232,11440680,합정동,51103218.615384616,CS100008,분식
20231,11440680,합정동,43686975.344827585,CS100008,분식
20233,11440690,망원1동,49322156.43589743,CS100008,분식
20232,11440690,망원1동,55175566.91891892,CS100008,분식
20231,11440690,망원1동,49882860.692307696,CS100008,분식
20233,11440700,망원2동,11337057.695652174,CS100008,분식
20232,11440700,망원2동,21206299.80952381,CS100008,분식
20231,11440700,망원2동,21642801.523809522,CS100008,분식
20233,11440710,연남동,23987870.533333335,CS100008,분식
20232,11440710,연남동,25323058.90909091,CS100008,분식
20231,11440710,연남동,21893325.65625,CS100008,분식
20233,11440720,성산1동,5648571.538461538,CS100008,분식
20232,11440720,성산1동,7653074.916666667,CS100008,분식
20231,11440720,성산1동,5701049.666666667,CS100008,분식
20233,11440730,성산2동,14155711.288888888,CS100008,분식
20232,11440730,성산2동,20089512.279069766,CS100008,분식
20231,11440730,성산2동,18023474.23809524,CS100008,분식
20233,11440740,상암동,63590836.93333333,CS100008,분식
20232,11440740,상암동,57469797.549019605,CS100008,분식
20231,11440740,상암동,49104235.518518515,CS100008,분식
20233,11440555,아현동,19420086.814814813,CS100009,호프
20232,11440555,아현동,12058314.777777778,CS100009,호프
20231,11440555,아현동,13869648.535714285,CS100009,호프
20233,11440565,공덕동,57318735.615384616,CS100009,호프
20232,11440565,공덕동,60969641.1,CS100009,호프
20231,11440565,공덕동,54206660.54,CS100009,호프
20233,11440585,도화동,60486140.7721519,CS100009,호프
20232,11440585,도화동,68090423.0909091,CS100009,호프
20231,11440585,도화동,61909604.7721519,CS100009,호프
20233,11440590,용강동,72573274.73214285,CS100009,호프
20232,11440590,용강동,54140857.984126985,CS100009,호프
20231,11440590,용강동,60425099.38333333,CS100009,호프
20233,11440600,대흥동,22649163.393939395,CS100009,호프
20232,11440600,대흥동,23695894.75,CS100009,호프
20231,11440600,대흥동,22038675.29032258,CS100009,호프
20233,11440610,염리동,39485212.5625,CS100009,호프
20232,11440610,염리동,40568116.88235294,CS100009,호프
20231,11440610,염리동,34728933.176470585,CS100009,호프
20233,11440630,신수동,12487857.277777778,CS100009,호프
20232,11440630,신수동,12616704.94117647,CS100009,호프
20231,11440630,신수동,8851687.111111112,CS100009,호프
20233,11440655,서강동,33400866.524752475,CS100009,호프
20232,11440655,서강동,31173854.048543688,CS100009,호프
20231,11440655,서강동,32718927.00980392,CS100009,호프
20233,11440660,서교동,79310666.9137324,CS100009,호프
20232,11440660,서교동,71803819.22765599,CS100009,호프
20231,11440660,서교동,69316381.80100335,CS100009,호프
20233,11440680,합정동,42420466.99159664,CS100009,호프
20232,11440680,합정동,42555763.00840336,CS100009,호프
20231,11440680,합정동,39369374.0,CS100009,호프
20233,11440690,망원1동,32215268.181818184,CS100009,호프
20232,11440690,망원1동,31349619.85483871,CS100009,호프
20231,11440690,망원1동,26319261.116666667,CS100009,호프
20233,11440700,망원2동,30656083.08,CS100009,호프
20232,11440700,망원2동,36484135.625,CS100009,호프
20231,11440700,망원2동,36486029.92,CS100009,호프
20233,11440710,연남동,28003663.897435896,CS100009,호프
20232,11440710,연남동,24809375.92215569,CS100009,호프
20231,11440710,연남동,22691349.112426035,CS100009,호프
20233,11440720,성산1동,34403866.541666664,CS100009,호프
20232,11440720,성산1동,38589417.77272727,CS100009,호프
20231,11440720,성산1동,36703006.21052632,CS100009,호프
20233,11440730,성산2동,6419353.44,CS100009,호프
20232,11440730,성산2동,5249290.791666667,CS100009,호프
20231,11440730,성산2동,5051901.916666667,CS100009,호프
20233,11440740,상암동,73235415.3125,CS100009,호프
20232,11440740,상암동,72514410.75,CS100009,호프
20231,11440740,상암동,67932313.11290322,CS100009,호프
20233,11440555,아현동,24951866.78,CS100010,커피
20232,11440555,아현동,22790864.42857143,CS100010,커피
20231,11440555,아현동,24590804.01785714,CS100010,커피
20233,11440565,공덕동,13180324.26506024,CS100010,커피
20232,11440565,공덕동,14739569.469135802,CS100010,커피
20231,11440565,공덕동,14988126.132530121,CS100010,커피
20233,11440585,도화동,28140930.366666667,CS100010,커피
20232,11440585,도화동,30629594.80645161,CS100010,커피
20231,11440585,도화동,38076267.32258064,CS100010,커피
20233,11440590,용강동,19086523.521126762,CS100010,커피
20232,11440590,용강동,18657020.054054055,CS100010,커피
20231,11440590,용강동,17670188.934210528,CS100010,커피
20233,11440600,대흥동,16236662.191011235,CS100010,커피
20232,11440600,대흥동,19121377.22105263,CS100010,커피
20231,11440600,대흥동,19547367.06451613,CS100010,커피
20233,11440610,염리동,20657475.14285714,CS100010,커피
20232,11440610,염리동,27491214.163636364,CS100010,커피
20231,11440610,염리동,26641221.03846154,CS100010,커피
20233,11440630,신수동,20699069.63829787,CS100010,커피
20232,11440630,신수동,20404993.26,CS100010,커피
20231,11440630,신수동,19388379.865384616,CS100010,커피
20233,11440655,서강동,28263231.92253521,CS100010,커피
20232,11440655,서강동,33341210.12,CS100010,커피
20231,11440655,서강동,29543639.42105263,CS100010,커피
20233,11440660,서교동,36490284.68983957,CS100010,커피
20232,11440660,서교동,37782865.9218543,CS100010,커피
20231,11440660,서교동,37737278.74499332,CS100010,커피
20233,11440680,합정동,24307542.41436464,CS100010,커피
20232,11440680,합정동,26288674.524064172,CS100010,커피
20231,11440680,합정동,26514478.668421052,CS100010,커피
20233,11440690,망원1동,13927865.14375,CS100010,커피
20232,11440690,망원1동,14444050.024242423,CS100010,커피
20231,11440690,망원1동,14133024.024242423,CS100010,커피
20233,11440700,망원2동,6750706.2808988765,CS100010,커피
20232,11440700,망원2동,7216927.89010989,CS100010,커피
20231,11440700,망원2동,7917681.855555556,CS100010,커피
20233,11440710,연남동,14215750.89380531,CS100010,커피
20232,11440710,연남동,15229530.46491228,CS100010,커피
20231,11440710,연남동,14544661.608187135,CS100010,커피
20233,11440720,성산1동,7439814.285714285,CS100010,커피
20232,11440720,성산1동,10159334.411764706,CS100010,커피
20231,11440720,성산1동,9784951.142857144,CS100010,커피
20233,11440730,성산2동,22714225.75409836,CS100010,커피
20232,11440730,성산2동,35219046.78125,CS100010,커피
20231,11440730,성산2동,28914931.923076924,CS100010,커피
20233,11440740,상암동,37540908.96551724,CS100010,커피
20232,11440740,상암동,39987071.71568628,CS100010,커피
20231,11440740,상암동,40972803.43069307,CS100010,커피
20242,11440555,아현동,29765002.646464646,CS100001,한식
20241,11440555,아현동,28988074.148514852,CS100001,한식
20234,11440555,아현동,29517364.801980197,CS100001,한식
20242,11440565,공덕동,61832348.154867254,CS100001,한식
20241,11440565,공덕동,59037850.88744589,CS100001,한식
20234,11440565,공덕동,58736634.0,CS100001,한식
20242,11440585,도화동,112771176.05389221,CS100001,한식
20241,11440585,도화동,103029693.55813953,CS100001,한식
20234,11440585,도화동,100615233.89142857,CS100001,한식
20242,11440590,용강동,110518143.6,CS100001,한식
20241,11440590,용강동,100038578.19323671,CS100001,한식
20234,11440590,용강동,101114466.17073171,CS100001,한식
20242,11440600,대흥동,48183037.41322314,CS100001,한식
20241,11440600,대흥동,46206621.11666667,CS100001,한식
20234,11440600,대흥동,48133445.62601626,CS100001,한식
20242,11440610,염리동,50907998.2631579,CS100001,한식
20241,11440610,염리동,50058669.83783784,CS100001,한식
20234,11440610,염리동,52092620.626666665,CS100001,한식
20242,11440630,신수동,34696600.56790123,CS100001,한식
20241,11440630,신수동,29801473.710843373,CS100001,한식
20234,11440630,신수동,32374197.455696203,CS100001,한식
20242,11440655,서강동,42319642.46206897,CS100001,한식
20241,11440655,서강동,36555429.44,CS100001,한식
20234,11440655,서강동,38826685.147435896,CS100001,한식
20242,11440660,서교동,87237774.33699633,CS100001,한식
20241,11440660,서교동,82538922.55218446,CS100001,한식
20234,11440660,서교동,79833351.59834123,CS100001,한식
20242,11440680,합정동,87440982.31284916,CS100001,한식
20241,11440680,합정동,81033857.87222221,CS100001,한식
20234,11440680,합정동,79277225.8042328,CS100001,한식
20242,11440690,망원1동,62691682.09090909,CS100001,한식
20241,11440690,망원1동,57373167.42236025,CS100001,한식
20234,11440690,망원1동,61190628.34131736,CS100001,한식
20242,11440700,망원2동,36143679.53773585,CS100001,한식
20241,11440700,망원2동,34214434.05607477,CS100001,한식
20234,11440700,망원2동,33554925.84210526,CS100001,한식
20242,11440710,연남동,63444758.684210524,CS100001,한식
20241,11440710,연남동,66808879.36158192,CS100001,한식
20234,11440710,연남동,60916393.53977273,CS100001,한식
20242,11440720,성산1동,68600075.64948453,CS100001,한식
20241,11440720,성산1동,63579128.02020202,CS100001,한식
20234,11440720,성산1동,62413196.14705882,CS100001,한식
20242,11440730,성산2동,49651120.35051546,CS100001,한식
20241,11440730,성산2동,42250805.97058824,CS100001,한식
20234,11440730,성산2동,48612754.20792079,CS100001,한식
20242,11440740,상암동,65196872.84012539,CS100001,한식
20241,11440740,상암동,56623727.72238806,CS100001,한식
20234,11440740,상암동,56452277.71343283,CS100001,한식
20242,11440555,아현동,44681356.666666664,CS100002,중식
20241,11440555,아현동,55180665.2,CS100002,중식
20234,11440555,아현동,54942647.75,CS100002,중식
20242,11440565,공덕동,26061221.933333334,CS100002,중식
20241,11440565,공덕동,28078016.92857143,CS100002,중식
20234,11440565,공덕동,24522055.285714287,CS100002,중식
20242,11440585,도화동,84373275.13636364,CS100002,중식
20241,11440585,도화동,79637764.86363636,CS100002,중식
20234,11440585,도화동,76614057.63636364,CS100002,중식
20242,11440590,용강동,80346019.07142857,CS100002,중식
20241,11440590,용강동,72852379.93333334,CS100002,중식
20234,11440590,용강동,75346699.0,CS100002,중식
20242,11440600,대흥동,23075537.214285713,CS100002,중식
20241,11440600,대흥동,21072760.42857143,CS100002,중식
20234,11440600,대흥동,21119920.64285714,CS100002,중식
20242,11440610,염리동,1158129.3333333333,CS100002,중식
20241,11440610,염리동,806482.8888888889,CS100002,중식
20234,11440610,염리동,191924.2857142857,CS100002,중식
20242,11440630,신수동,33624354.14285714,CS100002,중식
20241,11440630,신수동,33113601.714285713,CS100002,중식
20234,11440630,신수동,33231290.0,CS100002,중식
20242,11440655,서강동,45100549.0,CS100002,중식
20241,11440655,서강동,47899256.222222224,CS100002,중식
20234,11440655,서강동,47293689.94444445,CS100002,중식
20242,11440660,서교동,50106297.81746032,CS100002,중식
20241,11440660,서교동,42380820.338709675,CS100002,중식
20234,11440660,서교동,40654942.26612903,CS100002,중식
20242,11440680,합정동,77476737.76470588,CS100002,중식
20241,11440680,합정동,69898694.63157895,CS100002,중식
20234,11440680,합정동,74488160.6111111,CS100002,중식
20242,11440690,망원1동,30173712.63157895,CS100002,중식
20241,11440690,망원1동,33752545.23529412,CS100002,중식
20234,11440690,망원1동,32874486.29411765,CS100002,중식
20242,11440700,망원2동,47912194.25,CS100002,중식
20241,11440700,망원2동,49176192.416666664,CS100002,중식
20234,11440700,망원2동,69599898.41666667,CS100002,중식
20242,11440710,연남동,50079124.303030305,CS100002,중식
20241,11440710,연남동,53030839.2,CS100002,중식
20234,11440710,연남동,53418846.96551724,CS100002,중식
20242,11440720,성산1동,37183669.55555555,CS100002,중식
20241,11440720,성산1동,42146573.0,CS100002,중식
20234,11440720,성산1동,35820913.0,CS100002,중식
20242,11440730,성산2동,13558810.866666667,CS100002,중식
20241,11440730,성산2동,16193315.666666666,CS100002,중식
20234,11440730,성산2동,16041084.1875,CS100002,중식
20242,11440740,상암동,44060173.34090909,CS100002,중식
20241,11440740,상암동,38913450.25,CS100002,중식
20234,11440740,상암동,32481302.386363637,CS100002,중식
20242,11440555,아현동,3323546.8571428573,CS100003,일식
20241,11440555,아현동,4351097.307692308,CS100003,일식
20234,11440555,아현동,3269473.714285714,CS100003,일식
20242,11440565,공덕동,28101977.115384616,CS100003,일식
20241,11440565,공덕동,23803709.846153848,CS100003,일식
20234,11440565,공덕동,24660001.958333332,CS100003,일식
20242,11440585,도화동,41898337.45454545,CS100003,일식
20241,11440585,도화동,36347599.68181818,CS100003,일식
20234,11440585,도화동,36493148.782608695,CS100003,일식
20242,11440590,용강동,62199293.65384615,CS100003,일식
20241,11440590,용강동,44571187.31034483,CS100003,일식
20234,11440590,용강동,40715167.666666664,CS100003,일식
20242,11440600,대흥동,7000073.071428572,CS100003,일식
20241,11440600,대흥동,5629747.714285715,CS100003,일식
20234,11440600,대흥동,8660403.0,CS100003,일식
20242,11440610,염리동,43184753.0,CS100003,일식
20241,11440610,염리동,39360714.07692308,CS100003,일식
20234,11440610,염리동,40906747.92307692,CS100003,일식
20242,11440630,신수동,5005211.857142857,CS100003,일식
20241,11440630,신수동,,CS100003,일식
20234,11440630,신수동,,CS100003,일식
20242,11440655,서강동,30867834.57142857,CS100003,일식
20241,11440655,서강동,26424522.923076924,CS100003,일식
20234,11440655,서강동,27111645.269230768,CS100003,일식
20242,11440660,서교동,49223657.63478261,CS100003,일식
20241,11440660,서교동,48706010.9623431,CS100003,일식
20234,11440660,서교동,46856389.67901234,CS100003,일식
20242,11440680,합정동,37048872.35294118,CS100003,일식
20241,11440680,합정동,35106406.38888889,CS100003,일식
20234,11440680,합정동,30832112.85964912,CS100003,일식
20242,11440690,망원1동,16224571.583333334,CS100003,일식
20241,11440690,망원1동,13885244.0,CS100003,일식
20234,11440690,망원1동,18166630.315789472,CS100003,일식
20242,11440700,망원2동,,CS100003,일식
20241,11440700,망원2동,,CS100003,일식
20234,11440700,망원2동,,CS100003,일식
20242,11440710,연남동,34672878.93548387,CS100003,일식
20241,11440710,연남동,33383137.610526316,CS100003,일식
20234,11440710,연남동,29602890.73267327,CS100003,일식
20242,11440720,성산1동,10448872.764705881,CS100003,일식
20241,11440720,성산1동,10007089.176470589,CS100003,일식
20234,11440720,성산1동,12073335.294117646,CS100003,일식
20242,11440730,성산2동,26797701.5,CS100003,일식
20241,11440730,성산2동,23449189.888888888,CS100003,일식
20234,11440730,성산2동,28754212.388888888,CS100003,일식
20242,11440740,상암동,41080943.283783786,CS100003,일식
20241,11440740,상암동,37145183.415584415,CS100003,일식
20234,11440740,상암동,39154753.175675675,CS100003,일식
20242,11440555,아현동,,CS100004,양식
20241,11440555,아현동,,CS100004,양식
20234,11440555,아현동,,CS100004,양식
20242,11440565,공덕동,15034766.413793104,CS100004,양식
20241,11440565,공덕동,12846821.51724138,CS100004,양식
20234,11440565,공덕동,12376306.8,CS100004,양식
20242,11440585,도화동,5824128.65,CS100004,양식
20241,11440585,도화동,3927837.6,CS100004,양식
20234,11440585,도화동,3780477.1428571427,CS100004,양식
20242,11440590,용강동,6294207.192307692,CS100004,양식
20241,11440590,용강동,4820537.833333333,CS100004,양식
20234,11440590,용강동,3529073.1666666665,CS100004,양식
20242,11440600,대흥동,22958463.6,CS100004,양식
20241,11440600,대흥동,16581235.80952381,CS100004,양식
20234,11440600,대흥동,18785115.181818184,CS100004,양식
20242,11440610,염리동,163174668.0,CS100004,양식
20241,11440610,염리동,140840774.0,CS100004,양식
20234,11440610,염리동,149520163.94444445,CS100004,양식
20242,11440630,신수동,16614218.533333333,CS100004,양식
20241,11440630,신수동,11359641.733333332,CS100004,양식
20234,11440630,신수동,13732605.357142856,CS100004,양식
20242,11440655,서강동,30802179.433333334,CS100004,양식
20241,11440655,서강동,28272571.01694915,CS100004,양식
20234,11440655,서강동,32897213.559322033,CS100004,양식
20242,11440660,서교동,52824985.71326165,CS100004,양식
20241,11440660,서교동,50390246.89891697,CS100004,양식
20234,11440660,서교동,47264978.43010753,CS100004,양식
20242,11440680,합정동,30978431.361111112,CS100004,양식
20241,11440680,합정동,29262299.625,CS100004,양식
20234,11440680,합정동,30718624.112676058,CS100004,양식
20242,11440690,망원1동,16706518.55882353,CS100004,양식
20241,11440690,망원1동,15291181.388059702,CS100004,양식
20234,11440690,망원1동,17053682.873015873,CS100004,양식
20242,11440700,망원2동,,CS100004,양식
20241,11440700,망원2동,,CS100004,양식
20234,11440700,망원2동,,CS100004,양식
20242,11440710,연남동,33205646.78417266,CS100004,양식
20241,11440710,연남동,31373883.236111112,CS100004,양식
20234,11440710,연남동,28245542.427586205,CS100004,양식
20242,11440720,성산1동,5038814.1875,CS100004,양식
20241,11440720,성산1동,7136646.05882353,CS100004,양식
20234,11440720,성산1동,6134536.944444444,CS100004,양식
20242,11440730,성산2동,20714417.75,CS100004,양식
20241,11440730,성산2동,20076377.833333332,CS100004,양식
20234,11440730,성산2동,54754787.0,CS100004,양식
20242,11440740,상암동,51289637.96428572,CS100004,양식
20241,11440740,상암동,43802695.220338985,CS100004,양식
20234,11440740,상암동,42652863.644067794,CS100004,양식
20242,11440555,아현동,17427710.4,CS100005,제과
20241,11440555,아현동,18091268.4,CS100005,제과
20234,11440555,아현동,16314813.533333333,CS100005,제과
20242,11440565,공덕동,33692754.68965517,CS100005,제과
20241,11440565,공덕동,31955697.862068966,CS100005,제과
20234,11440565,공덕동,28720128.9,CS100005,제과
20242,11440585,도화동,23967030.545454547,CS100005,제과
20241,11440585,도화동,23722051.454545453,CS100005,제과
20234,11440585,도화동,22195959.04347826,CS100005,제과
20242,11440590,용강동,30150929.42857143,CS100005,제과
20241,11440590,용강동,29177210.42857143,CS100005,제과
20234,11440590,용강동,27589220.333333332,CS100005,제과
20242,11440600,대흥동,18979283.36,CS100005,제과
20241,11440600,대흥동,19364403.28,CS100005,제과
20234,11440600,대흥동,24897481.739130434,CS100005,제과
20242,11440610,염리동,72504684.73333333,CS100005,제과
20241,11440610,염리동,40958217.0,CS100005,제과
20234,11440610,염리동,50268625.705882356,CS100005,제과
20242,11440630,신수동,65405876.666666664,CS100005,제과
20241,11440630,신수동,56362395.461538464,CS100005,제과
20234,11440630,신수동,56920799.571428575,CS100005,제과
20242,11440655,서강동,32789406.875,CS100005,제과
20241,11440655,서강동,31879336.419354837,CS100005,제과
20234,11440655,서강동,25681232.46875,CS100005,제과
20242,11440660,서교동,22129491.53787879,CS100005,제과
20241,11440660,서교동,23531229.1171875,CS100005,제과
20234,11440660,서교동,27051471.162790697,CS100005,제과
20242,11440680,합정동,15141859.658536585,CS100005,제과
20241,11440680,합정동,14225183.0,CS100005,제과
20234,11440680,합정동,13677413.384615384,CS100005,제과
20242,11440690,망원1동,9413283.292682927,CS100005,제과
20241,11440690,망원1동,8729932.046511628,CS100005,제과
20234,11440690,망원1동,4961920.113636363,CS100005,제과
20242,11440700,망원2동,39804974.38888889,CS100005,제과
20241,11440700,망원2동,40920587.294117644,CS100005,제과
20234,11440700,망원2동,36237925.4375,CS100005,제과
20242,11440710,연남동,3585126.2843137253,CS100005,제과
20241,11440710,연남동,3220402.594059406,CS100005,제과
20234,11440710,연남동,3438752.8514851485,CS100005,제과
20242,11440720,성산1동,472479.6666666667,CS100005,제과
20241,11440720,성산1동,574519.695652174,CS100005,제과
20234,11440720,성산1동,167467.19047619047,CS100005,제과
20242,11440730,성산2동,27074179.904761903,CS100005,제과
20241,11440730,성산2동,24798248.80952381,CS100005,제과
20234,11440730,성산2동,24776380.727272727,CS100005,제과
20242,11440740,상암동,44295682.821428575,CS100005,제과
20241,11440740,상암동,43765602.14814815,CS100005,제과
20234,11440740,상암동,43791049.39285714,CS100005,제과
20242,11440555,아현동,3846515.3333333335,CS100006,패스트푸드
20241,11440555,아현동,3937645.6,CS100006,패스트푸드
20234,11440555,아현동,4873805.1,CS100006,패스트푸드
20242,11440565,공덕동,4959185.4,CS100006,패스트푸드
20241,11440565,공덕동,3590291.4782608696,CS100006,패스트푸드
20234,11440565,공덕동,4928243.80952381,CS100006,패스트푸드
20242,11440585,도화동,18091411.866666667,CS100006,패스트푸드
20241,11440585,도화동,16899407.6,CS100006,패스트푸드
20234,11440585,도화동,18657685.285714287,CS100006,패스트푸드
20242,11440590,용강동,2135467.294117647,CS100006,패스트푸드
20241,11440590,용강동,3368407.45,CS100006,패스트푸드
20234,11440590,용강동,3270307.5789473685,CS100006,패스트푸드
20242,11440600,대흥동,10381400.869565217,CS100006,패스트푸드
20241,11440600,대흥동,8112788.583333333,CS100006,패스트푸드
20234,11440600,대흥동,11957928.363636363,CS100006,패스트푸드
20242,11440610,염리동,6231668.2105263155,CS100006,패스트푸드
20241,11440610,염리동,5243357.578947368,CS100006,패스트푸드
20234,11440610,염리동,8289223.666666667,CS100006,패스트푸드
20242,11440630,신수동,4114392.090909091,CS100006,패스트푸드
20241,11440630,신수동,3976941.7,CS100006,패스트푸드
20234,11440630,신수동,4213679.0,CS100006,패스트푸드
20242,11440655,서강동,6120704.115384615,CS100006,패스트푸드
20241,11440655,서강동,6932693.36,CS100006,패스트푸드
20234,11440655,서강동,5076342.64,CS100006,패스트푸드
20242,11440660,서교동,24428081.68888889,CS100006,패스트푸드
20241,11440660,서교동,24397114.53846154,CS100006,패스트푸드
20234,11440660,서교동,25741660.492063493,CS100006,패스트푸드
20242,11440680,합정동,27736351.086956523,CS100006,패스트푸드
20241,11440680,합정동,26499146.43478261,CS100006,패스트푸드
20234,11440680,합정동,34119440.82608695,CS100006,패스트푸드
20242,11440690,망원1동,30777211.04,CS100006,패스트푸드
20241,11440690,망원1동,31806214.28,CS100006,패스트푸드
20234,11440690,망원1동,34163103.24,CS100006,패스트푸드
20242,11440700,망원2동,41159458.15384615,CS100006,패스트푸드
20241,11440700,망원2동,41060916.92307692,CS100006,패스트푸드
20234,11440700,망원2동,40923322.928571425,CS100006,패스트푸드
20242,11440710,연남동,503708.5238095238,CS100006,패스트푸드
20241,11440710,연남동,651851.1052631579,CS100006,패스트푸드
20234,11440710,연남동,682006.9,CS100006,패스트푸드
20242,11440720,성산1동,11905824.055555556,CS100006,패스트푸드
20241,11440720,성산1동,7916726.055555556,CS100006,패스트푸드
20234,11440720,성산1동,8048171.411764706,CS100006,패스트푸드
20242,11440730,성산2동,17113360.095238097,CS100006,패스트푸드
20241,11440730,성산2동,14960714.909090908,CS100006,패스트푸드
20234,11440730,성산2동,16367197.090909092,CS100006,패스트푸드
20242,11440740,상암동,59859494.29268292,CS100006,패스트푸드
20241,11440740,상암동,60968066.2631579,CS100006,패스트푸드
20234,11440740,상암동,65962883.78947368,CS100006,패스트푸드
20242,11440555,아현동,5204811.666666667,CS100007,치킨
20241,11440555,아현동,4266164.533333333,CS100007,치킨
20234,11440555,아현동,4702336.6,CS100007,치킨
20242,11440565,공덕동,10629960.04,CS100007,치킨
20241,11440565,공덕동,8662201.185185185,CS100007,치킨
20234,11440565,공덕동,10022250.884615384,CS100007,치킨
20242,11440585,도화동,39297091.05555555,CS100007,치킨
20241,11440585,도화동,34779261.61111111,CS100007,치킨
20234,11440585,도화동,35286980.176470585,CS100007,치킨
20242,11440590,용강동,11242558.666666666,CS100007,치킨
20241,11440590,용강동,11576120.2,CS100007,치킨
20234,11440590,용강동,13293324.142857144,CS100007,치킨
20242,11440600,대흥동,32737017.769230768,CS100007,치킨
20241,11440600,대흥동,22678838.307692308,CS100007,치킨
20234,11440600,대흥동,34541216.0,CS100007,치킨
20242,11440610,염리동,57689468.5,CS100007,치킨
20241,11440610,염리동,50961042.3,CS100007,치킨
20234,11440610,염리동,53595137.81818182,CS100007,치킨
20242,11440630,신수동,3229855.785714286,CS100007,치킨
20241,11440630,신수동,2886946.5833333335,CS100007,치킨
20234,11440630,신수동,2873822.75,CS100007,치킨
20242,11440655,서강동,2635618.4736842103,CS100007,치킨
20241,11440655,서강동,2726656.277777778,CS100007,치킨
20234,11440655,서강동,3399427.277777778,CS100007,치킨
20242,11440660,서교동,26765323.90625,CS100007,치킨
20241,11440660,서교동,24936634.246153846,CS100007,치킨
20234,11440660,서교동,25855513.48387097,CS100007,치킨
20242,11440680,합정동,44117096.14285714,CS100007,치킨
