quarter,dong_code,dong_name,surv2_1y,surv2_3y,surv2_5y,industry_code,industry_name
20231,11440730,성산2동,91.7,75.0,66.7,CS100010,커피
20233,11440740,상암동,78.4,52.9,39.2,CS100010,커피
20232,11440740,상암동,78.4,52.9,39.2,CS100010,커피
20231,11440740,상암동,78.4,52.9,39.2,CS100010,커피
20242,11440555,아현동,70.0,50.0,40.0,CS100001,한식
20241,11440555,아현동,85.7,50.0,35.7,CS100001,한식
20234,11440555,아현동,85.7,50.0,35.7,CS100001,한식
20242,11440565,공덕동,64.7,41.2,38.2,CS100001,한식
20241,11440565,공덕동,82.4,67.6,64.7,CS100001,한식
20234,11440565,공덕동,82.4,67.6,64.7,CS100001,한식
20242,11440585,도화동,67.7,54.8,45.2,CS100001,한식
20241,11440585,도화동,90.0,53.3,30.0,CS100001,한식
20234,11440585,도화동,90.0,53.3,30.0,CS100001,한식
20242,11440590,용강동,76.9,48.7,33.3,CS100001,한식
20241,11440590,용강동,58.6,44.8,24.1,CS100001,한식
20234,11440590,용강동,58.6,44.8,24.1,CS100001,한식
20242,11440600,대흥동,73.9,52.2,39.1,CS100001,한식
20241,11440600,대흥동,77.3,40.9,31.8,CS100001,한식
20234,11440600,대흥동,77.3,40.9,31.8,CS100001,한식
20242,11440610,염리동,65.0,40.0,30.0,CS100001,한식
20241,11440610,염리동,81.3,43.8,37.5,CS100001,한식
20234,11440610,염리동,81.3,43.8,37.5,CS100001,한식
20242,11440630,신수동,90.9,90.9,72.7,CS100001,한식
20241,11440630,신수동,88.9,55.6,33.3,CS100001,한식
20234,11440630,신수동,88.9,55.6,33.3,CS100001,한식
20242,11440655,서강동,65.6,37.5,31.3,CS100001,한식
20241,11440655,서강동,65.0,30.0,25.0,CS100001,한식
20234,11440655,서강동,65.0,30.0,25.0,CS100001,한식
20242,11440660,서교동,69.2,42.3,35.2,CS100001,한식
20241,11440660,서교동,65.4,41.8,30.8,CS100001,한식
20234,11440660,서교동,65.4,41.8,30.8,CS100001,한식
20242,11440680,합정동,73.7,42.1,34.2,CS100001,한식
20241,11440680,합정동,71.9,50.0,43.8,CS100001,한식
20234,11440680,합정동,71.9,50.0,43.8,CS100001,한식
20242,11440690,망원1동,76.0,52.0,36.0,CS100001,한식
20241,11440690,망원1동,75.9,48.3,34.5,CS100001,한식
20234,11440690,망원1동,75.9,48.3,34.5,CS100001,한식
20242,11440700,망원2동,88.9,72.2,55.6,CS100001,한식
20241,11440700,망원2동,77.3,59.1,36.4,CS100001,한식
20234,11440700,망원2동,77.3,59.1,36.4,CS100001,한식
20242,11440710,연남동,68.9,40.0,26.7,CS100001,한식
20241,11440710,연남동,71.4,46.4,32.1,CS100001,한식
20234,11440710,연남동,71.4,46.4,32.1,CS100001,한식
20242,11440720,성산1동,87.5,56.3,43.8,CS100001,한식
20241,11440720,성산1동,65.0,55.0,45.0,CS100001,한식
20234,11440720,성산1동,65.0,55.0,45.0,CS100001,한식
20242,11440730,성산2동,83.3,62.5,54.2,CS100001,한식
20241,11440730,성산2동,71.4,42.9,35.7,CS100001,한식
20234,11440730,성산2동,71.4,42.9,35.7,CS100001,한식
20242,11440740,상암동,63.6,39.8,25.0,CS100001,한식
20241,11440740,상암동,61.9,42.9,29.8,CS100001,한식
20234,11440740,상암동,61.9,42.9,29.8,CS100001,한식
20242,11440555,아현동,,,,CS100002,중식
20241,11440555,아현동,66.7,0.0,0.0,CS100002,중식
20234,11440555,아현동,66.7,0.0,0.0,CS100002,중식
20242,11440565,공덕동,66.7,66.7,66.7,CS100002,중식
20241,11440565,공덕동,100.0,66.7,33.3,CS100002,중식
20234,11440565,공덕동,100.0,66.7,33.3,CS100002,중식
20242,11440585,도화동,,,,CS100002,중식
20241,11440585,도화동,100.0,100.0,75.0,CS100002,중식
20234,11440585,도화동,100.0,100.0,75.0,CS100002,중식
20242,11440590,용강동,,,,CS100002,중식
20241,11440590,용강동,0.0,0.0,0.0,CS100002,중식
20234,11440590,용강동,0.0,0.0,0.0,CS100002,중식
20242,11440600,대흥동,83.3,50.0,50.0,CS100002,중식
20241,11440600,대흥동,100.0,0.0,0.0,CS100002,중식
20234,11440600,대흥동,100.0,0.0,0.0,CS100002,중식
20242,11440610,염리동,,,,CS100002,중식
20241,11440610,염리동,100.0,100.0,50.0,CS100002,중식
20234,11440610,염리동,100.0,100.0,50.0,CS100002,중식
20242,11440630,신수동,100.0,100.0,100.0,CS100002,중식
20241,11440630,신수동,100.0,0.0,0.0,CS100002,중식
20234,11440630,신수동,100.0,0.0,0.0,CS100002,중식
20242,11440655,서강동,75.0,50.0,50.0,CS100002,중식
20241,11440655,서강동,83.3,50.0,16.7,CS100002,중식
20234,11440655,서강동,83.3,50.0,16.7,CS100002,중식
20242,11440660,서교동,75.0,57.1,42.9,CS100002,중식
20241,11440660,서교동,72.2,50.0,41.7,CS100002,중식
20234,11440660,서교동,72.2,50.0,41.7,CS100002,중식
20242,11440680,합정동,100.0,33.3,33.3,CS100002,중식
20241,11440680,합정동,66.7,33.3,0.0,CS100002,중식
20234,11440680,합정동,66.7,33.3,0.0,CS100002,중식
20242,11440690,망원1동,50.0,50.0,0.0,CS100002,중식
20241,11440690,망원1동,100.0,50.0,50.0,CS100002,중식
20234,11440690,망원1동,100.0,50.0,50.0,CS100002,중식
20242,11440700,망원2동,100.0,100.0,50.0,CS100002,중식
20241,11440700,망원2동,66.7,66.7,66.7,CS100002,중식
20234,11440700,망원2동,66.7,66.7,66.7,CS100002,중식
20242,11440710,연남동,71.4,42.9,14.3,CS100002,중식
20241,11440710,연남동,66.7,50.0,50.0,CS100002,중식
20234,11440710,연남동,66.7,50.0,50.0,CS100002,중식
20242,11440720,성산1동,0.0,0.0,0.0,CS100002,중식
20241,11440720,성산1동,66.7,33.3,33.3,CS100002,중식
20234,11440720,성산1동,66.7,33.3,33.3,CS100002,중식
20242,11440730,성산2동,50.0,50.0,50.0,CS100002,중식
20241,11440730,성산2동,100.0,50.0,50.0,CS100002,중식
20234,11440730,성산2동,100.0,50.0,50.0,CS100002,중식
20242,11440740,상암동,83.3,58.3,50.0,CS100002,중식
20241,11440740,상암동,71.4,57.1,28.6,CS100002,중식
20234,11440740,상암동,71.4,57.1,28.6,CS100002,중식
20242,11440555,아현동,100.0,66.7,66.7,CS100003,일식
20241,11440555,아현동,100.0,100.0,100.0,CS100003,일식
20234,11440555,아현동,100.0,100.0,100.0,CS100003,일식
20242,11440565,공덕동,100.0,100.0,66.7,CS100003,일식
20241,11440565,공덕동,100.0,100.0,100.0,CS100003,일식
20234,11440565,공덕동,100.0,100.0,100.0,CS100003,일식
20242,11440585,도화동,100.0,50.0,33.3,CS100003,일식
20241,11440585,도화동,100.0,100.0,40.0,CS100003,일식
20234,11440585,도화동,100.0,100.0,40.0,CS100003,일식
20242,11440590,용강동,57.1,42.9,14.3,CS100003,일식
20241,11440590,용강동,25.0,12.5,0.0,CS100003,일식
20234,11440590,용강동,25.0,12.5,0.0,CS100003,일식
20242,11440600,대흥동,50.0,0.0,0.0,CS100003,일식
20241,11440600,대흥동,50.0,50.0,25.0,CS100003,일식
20234,11440600,대흥동,50.0,50.0,25.0,CS100003,일식
20242,11440610,염리동,100.0,100.0,100.0,CS100003,일식
20241,11440610,염리동,66.7,66.7,66.7,CS100003,일식
20234,11440610,염리동,66.7,66.7,66.7,CS100003,일식
20242,11440630,신수동,,,,CS100003,일식
20241,11440630,신수동,,,,CS100003,일식
20234,11440630,신수동,,,,CS100003,일식
20242,11440655,서강동,80.0,30.0,30.0,CS100003,일식
20241,11440655,서강동,69.2,46.2,46.2,CS100003,일식
20234,11440655,서강동,69.2,46.2,46.2,CS100003,일식
20242,11440660,서교동,76.9,50.0,42.3,CS100003,일식
20241,11440660,서교동,57.1,45.2,28.6,CS100003,일식
20234,11440660,서교동,57.1,45.2,28.6,CS100003,일식
20242,11440680,합정동,92.3,53.8,38.5,CS100003,일식
20241,11440680,합정동,90.9,81.8,63.6,CS100003,일식
20234,11440680,합정동,90.9,81.8,63.6,CS100003,일식
20242,11440690,망원1동,50.0,16.7,0.0,CS100003,일식
20241,11440690,망원1동,100.0,54.5,45.5,CS100003,일식
20234,11440690,망원1동,100.0,54.5,45.5,CS100003,일식
20242,11440700,망원2동,75.0,50.0,25.0,CS100003,일식
20241,11440700,망원2동,0.0,0.0,0.0,CS100003,일식
20234,11440700,망원2동,0.0,0.0,0.0,CS100003,일식
20242,11440710,연남동,60.9,39.1,21.7,CS100003,일식
20241,11440710,연남동,70.0,50.0,40.0,CS100003,일식
20234,11440710,연남동,70.0,50.0,40.0,CS100003,일식
20242,11440720,성산1동,100.0,0.0,0.0,CS100003,일식
20241,11440720,성산1동,33.3,33.3,33.3,CS100003,일식
20234,11440720,성산1동,33.3,33.3,33.3,CS100003,일식
20242,11440730,성산2동,66.7,50.0,50.0,CS100003,일식
20241,11440730,성산2동,80.0,40.0,0.0,CS100003,일식
20234,11440730,성산2동,80.0,40.0,0.0,CS100003,일식
20242,11440740,상암동,56.5,39.1,21.7,CS100003,일식
20241,11440740,상암동,87.5,43.8,25.0,CS100003,일식
20234,11440740,상암동,87.5,43.8,25.0,CS100003,일식
20242,11440555,아현동,100.0,100.0,100.0,CS100004,양식
20241,11440555,아현동,50.0,0.0,0.0,CS100004,양식
20234,11440555,아현동,50.0,0.0,0.0,CS100004,양식
20242,11440565,공덕동,66.7,66.7,66.7,CS100004,양식
20241,11440565,공덕동,66.7,33.3,0.0,CS100004,양식
20234,11440565,공덕동,66.7,33.3,0.0,CS100004,양식
20242,11440585,도화동,100.0,100.0,100.0,CS100004,양식
20241,11440585,도화동,100.0,100.0,100.0,CS100004,양식
20234,11440585,도화동,100.0,100.0,100.0,CS100004,양식
20242,11440590,용강동,33.3,0.0,0.0,CS100004,양식
20241,11440590,용강동,100.0,75.0,75.0,CS100004,양식
20234,11440590,용강동,100.0,75.0,75.0,CS100004,양식
20242,11440600,대흥동,80.0,80.0,20.0,CS100004,양식
20241,11440600,대흥동,75.0,62.5,62.5,CS100004,양식
20234,11440600,대흥동,75.0,62.5,62.5,CS100004,양식
20242,11440610,염리동,66.7,33.3,33.3,CS100004,양식
20241,11440610,염리동,100.0,100.0,33.3,CS100004,양식
20234,11440610,염리동,100.0,100.0,33.3,CS100004,양식
20242,11440630,신수동,100.0,75.0,25.0,CS100004,양식
20241,11440630,신수동,100.0,66.7,66.7,CS100004,양식
20234,11440630,신수동,100.0,66.7,66.7,CS100004,양식
20242,11440655,서강동,77.8,33.3,22.2,CS100004,양식
20241,11440655,서강동,53.3,40.0,13.3,CS100004,양식
20234,11440655,서강동,53.3,40.0,13.3,CS100004,양식
20242,11440660,서교동,76.6,48.1,41.6,CS100004,양식
20241,11440660,서교동,77.0,47.3,28.4,CS100004,양식
20234,11440660,서교동,77.0,47.3,28.4,CS100004,양식
20242,11440680,합정동,78.6,57.1,42.9,CS100004,양식
20241,11440680,합정동,90.0,70.0,50.0,CS100004,양식
20234,11440680,합정동,90.0,70.0,50.0,CS100004,양식
20242,11440690,망원1동,66.7,55.6,33.3,CS100004,양식
20241,11440690,망원1동,69.2,30.8,30.8,CS100004,양식
20234,11440690,망원1동,69.2,30.8,30.8,CS100004,양식
20242,11440700,망원2동,66.7,66.7,33.3,CS100004,양식
20241,11440700,망원2동,,,,CS100004,양식
20234,11440700,망원2동,,,,CS100004,양식
20242,11440710,연남동,84.6,48.7,38.5,CS100004,양식
20241,11440710,연남동,74.2,58.1,32.3,CS100004,양식
20234,11440710,연남동,74.2,58.1,32.3,CS100004,양식
20242,11440720,성산1동,75.0,50.0,50.0,CS100004,양식
20241,11440720,성산1동,25.0,25.0,0.0,CS100004,양식
20234,11440720,성산1동,25.0,25.0,0.0,CS100004,양식
20242,11440730,성산2동,100.0,50.0,0.0,CS100004,양식
20241,11440730,성산2동,66.7,66.7,33.3,CS100004,양식
20234,11440730,성산2동,66.7,66.7,33.3,CS100004,양식
20242,11440740,상암동,41.7,25.0,8.3,CS100004,양식
20241,11440740,상암동,81.8,45.5,36.4,CS100004,양식
20234,11440740,상암동,81.8,45.5,36.4,CS100004,양식
20242,11440555,아현동,66.7,50.0,33.3,CS100005,제과
20241,11440555,아현동,100.0,100.0,0.0,CS100005,제과
20234,11440555,아현동,100.0,100.0,0.0,CS100005,제과
20242,11440565,공덕동,80.0,40.0,40.0,CS100005,제과
20241,11440565,공덕동,80.0,80.0,80.0,CS100005,제과
20234,11440565,공덕동,80.0,80.0,80.0,CS100005,제과
20242,11440585,도화동,100.0,80.0,60.0,CS100005,제과
20241,11440585,도화동,100.0,0.0,0.0,CS100005,제과
20234,11440585,도화동,100.0,0.0,0.0,CS100005,제과
20242,11440590,용강동,75.0,0.0,0.0,CS100005,제과
20241,11440590,용강동,,,,CS100005,제과
20234,11440590,용강동,,,,CS100005,제과
20242,11440600,대흥동,100.0,100.0,80.0,CS100005,제과
20241,11440600,대흥동,50.0,50.0,0.0,CS100005,제과
20234,11440600,대흥동,50.0,50.0,0.0,CS100005,제과
20242,11440610,염리동,100.0,100.0,33.3,CS100005,제과
20241,11440610,염리동,66.7,66.7,0.0,CS100005,제과
20234,11440610,염리동,66.7,66.7,0.0,CS100005,제과
20242,11440630,신수동,75.0,50.0,25.0,CS100005,제과
20241,11440630,신수동,50.0,50.0,50.0,CS100005,제과
20234,11440630,신수동,50.0,50.0,50.0,CS100005,제과
20242,11440655,서강동,87.5,62.5,25.0,CS100005,제과
20241,11440655,서강동,75.0,75.0,75.0,CS100005,제과
20234,11440655,서강동,75.0,75.0,75.0,CS100005,제과
20242,11440660,서교동,84.0,56.0,48.0,CS100005,제과
20241,11440660,서교동,83.3,54.2,45.8,CS100005,제과
20234,11440660,서교동,83.3,54.2,45.8,CS100005,제과
20242,11440680,합정동,75.0,75.0,75.0,CS100005,제과
20241,11440680,합정동,66.7,66.7,33.3,CS100005,제과
20234,11440680,합정동,66.7,66.7,33.3,CS100005,제과
20242,11440690,망원1동,71.4,42.9,42.9,CS100005,제과
20241,11440690,망원1동,77.8,77.8,55.6,CS100005,제과
20234,11440690,망원1동,77.8,77.8,55.6,CS100005,제과
20242,11440700,망원2동,100.0,40.0,40.0,CS100005,제과
20241,11440700,망원2동,80.0,60.0,40.0,CS100005,제과
20234,11440700,망원2동,80.0,60.0,40.0,CS100005,제과
20242,11440710,연남동,88.9,66.7,38.9,CS100005,제과
20241,11440710,연남동,75.0,58.3,25.0,CS100005,제과
20234,11440710,연남동,75.0,58.3,25.0,CS100005,제과
20242,11440720,성산1동,100.0,100.0,60.0,CS100005,제과
20241,11440720,성산1동,100.0,66.7,66.7,CS100005,제과
20234,11440720,성산1동,100.0,66.7,66.7,CS100005,제과
20242,11440730,성산2동,100.0,0.0,0.0,CS100005,제과
20241,11440730,성산2동,50.0,50.0,50.0,CS100005,제과
20234,11440730,성산2동,50.0,50.0,50.0,CS100005,제과
20242,11440740,상암동,66.7,55.6,55.6,CS100005,제과
20241,11440740,상암동,77.8,55.6,55.6,CS100005,제과
20234,11440740,상암동,77.8,55.6,55.6,CS100005,제과
20242,11440555,아현동,100.0,50.0,0.0,CS100006,패스트푸드
20241,11440555,아현동,66.7,66.7,66.7,CS100006,패스트푸드
20234,11440555,아현동,66.7,66.7,66.7,CS100006,패스트푸드
20242,11440565,공덕동,100.0,0.0,0.0,CS100006,패스트푸드
20241,11440565,공덕동,100.0,100.0,100.0,CS100006,패스트푸드
20234,11440565,공덕동,100.0,100.0,100.0,CS100006,패스트푸드
20242,11440585,도화동,75.0,50.0,50.0,CS100006,패스트푸드
20241,11440585,도화동,100.0,66.7,33.3,CS100006,패스트푸드
20234,11440585,도화동,100.0,66.7,33.3,CS100006,패스트푸드
20242,11440590,용강동,100.0,50.0,50.0,CS100006,패스트푸드
20241,11440590,용강동,100.0,66.7,66.7,CS100006,패스트푸드
20234,11440590,용강동,100.0,66.7,66.7,CS100006,패스트푸드
20242,11440600,대흥동,66.7,33.3,33.3,CS100006,패스트푸드
20241,11440600,대흥동,75.0,62.5,12.5,CS100006,패스트푸드
20234,11440600,대흥동,75.0,62.5,12.5,CS100006,패스트푸드
20242,11440610,염리동,50.0,25.0,25.0,CS100006,패스트푸드
20241,11440610,염리동,100.0,100.0,100.0,CS100006,패스트푸드
20234,11440610,염리동,100.0,100.0,100.0,CS100006,패스트푸드
20242,11440630,신수동,,,,CS100006,패스트푸드
20241,11440630,신수동,,,,CS100006,패스트푸드
20234,11440630,신수동,,,,CS100006,패스트푸드
20242,11440655,서강동,100.0,50.0,50.0,CS100006,패스트푸드
20241,11440655,서강동,87.5,37.5,25.0,CS100006,패스트푸드
20234,11440655,서강동,87.5,37.5,25.0,CS100006,패스트푸드
20242,11440660,서교동,87.5,45.8,37.5,CS100006,패스트푸드
20241,11440660,서교동,84.0,48.0,36.0,CS100006,패스트푸드
20234,11440660,서교동,84.0,48.0,36.0,CS100006,패스트푸드
20242,11440680,합정동,83.3,50.0,50.0,CS100006,패스트푸드
20241,11440680,합정동,100.0,88.9,88.9,CS100006,패스트푸드
20234,11440680,합정동,100.0,88.9,88.9,CS100006,패스트푸드
20242,11440690,망원1동,50.0,50.0,50.0,CS100006,패스트푸드
20241,11440690,망원1동,100.0,25.0,25.0,CS100006,패스트푸드
20234,11440690,망원1동,100.0,25.0,25.0,CS100006,패스트푸드
20242,11440700,망원2동,66.7,33.3,33.3,CS100006,패스트푸드
20241,11440700,망원2동,0.0,0.0,0.0,CS100006,패스트푸드
20234,11440700,망원2동,0.0,0.0,0.0,CS100006,패스트푸드
20242,11440710,연남동,70.0,50.0,10.0,CS100006,패스트푸드
20241,11440710,연남동,75.0,75.0,62.5,CS100006,패스트푸드
20234,11440710,연남동,75.0,75.0,62.5,CS100006,패스트푸드
20242,11440720,성산1동,66.7,66.7,66.7,CS100006,패스트푸드
20241,11440720,성산1동,0.0,0.0,0.0,CS100006,패스트푸드
20234,11440720,성산1동,0.0,0.0,0.0,CS100006,패스트푸드
20242,11440730,성산2동,33.3,33.3,0.0,CS100006,패스트푸드
20241,11440730,성산2동,100.0,50.0,50.0,CS100006,패스트푸드
20234,11440730,성산2동,100.0,50.0,50.0,CS100006,패스트푸드
20242,11440740,상암동,62.5,50.0,37.5,CS100006,패스트푸드
20241,11440740,상암동,88.9,44.4,44.4,CS100006,패스트푸드
20234,11440740,상암동,88.9,44.4,44.4,CS100006,패스트푸드
20242,11440555,아현동,100.0,25.0,0.0,CS100007,치킨
20241,11440555,아현동,66.7,0.0,0.0,CS100007,치킨
20234,11440555,아현동,66.7,0.0,0.0,CS100007,치킨
20242,11440565,공덕동,75.0,25.0,25.0,CS100007,치킨
20241,11440565,공덕동,83.3,50.0,50.0,CS100007,치킨
20234,11440565,공덕동,83.3,50.0,50.0,CS100007,치킨
20242,11440585,도화동,66.7,50.0,41.7,CS100007,치킨
20241,11440585,도화동,60.0,40.0,40.0,CS100007,치킨
20234,11440585,도화동,60.0,40.0,40.0,CS100007,치킨
20242,11440590,용강동,100.0,100.0,50.0,CS100007,치킨
20241,11440590,용강동,,,,CS100007,치킨
20234,11440590,용강동,,,,CS100007,치킨
20242,11440600,대흥동,100.0,66.7,33.3,CS100007,치킨
20241,11440600,대흥동,,,,CS100007,치킨
20234,11440600,대흥동,,,,CS100007,치킨
20242,11440610,염리동,50.0,0.0,0.0,CS100007,치킨
20241,11440610,염리동,,,,CS100007,치킨
20234,11440610,염리동,,,,CS100007,치킨
20242,11440630,신수동,0.0,0.0,0.0,CS100007,치킨
20241,11440630,신수동,100.0,33.3,0.0,CS100007,치킨
20234,11440630,신수동,100.0,33.3,0.0,CS100007,치킨
20242,11440655,서강동,60.0,20.0,20.0,CS100007,치킨
20241,11440655,서강동,100.0,80.0,80.0,CS100007,치킨
20234,11440655,서강동,100.0,80.0,80.0,CS100007,치킨
20242,11440660,서교동,71.4,35.7,28.6,CS100007,치킨
20241,11440660,서교동,86.7,60.0,46.7,CS100007,치킨
20234,11440660,서교동,86.7,60.0,46.7,CS100007,치킨
20242,11440680,합정동,100.0,0.0,0.0,CS100007,치킨
20241,11440680,합정동,,,,CS100007,치킨
20234,11440680,합정동,,,,CS100007,치킨
20242,11440690,망원1동,100.0,100.0,0.0,CS100007,치킨
20241,11440690,망원1동,62.5,37.5,37.5,CS100007,치킨
20234,11440690,망원1동,62.5,37.5,37.5,CS100007,치킨
20242,11440700,망원2동,100.0,0.0,0.0,CS100007,치킨
20241,11440700,망원2동,100.0,0.0,0.0,CS100007,치킨
20234,11440700,망원2동,100.0,0.0,0.0,CS100007,치킨
20242,11440710,연남동,100.0,50.0,50.0,CS100007,치킨
20241,11440710,연남동,100.0,50.0,50.0,CS100007,치킨
20234,11440710,연남동,100.0,50.0,50.0,CS100007,치킨
20242,11440720,성산1동,,,,CS100007,치킨
20241,11440720,성산1동,,,,CS100007,치킨
20234,11440720,성산1동,,,,CS100007,치킨
20242,11440730,성산2동,100.0,100.0,0.0,CS100007,치킨
20241,11440730,성산2동,50.0,50.0,50.0,CS100007,치킨
20234,11440730,성산2동,50.0,50.0,50.0,CS100007,치킨
20242,11440740,상암동,100.0,80.0,80.0,CS100007,치킨
20241,11440740,상암동,75.0,25.0,0.0,CS100007,치킨
20234,11440740,상암동,75.0,25.0,0.0,CS100007,치킨
20242,11440555,아현동,83.3,66.7,66.7,CS100008,분식
20241,11440555,아현동,100.0,60.0,40.0,CS100008,분식
20234,11440555,아현동,100.0,60.0,40.0,CS100008,분식
20242,11440565,공덕동,77.8,44.4,44.4,CS100008,분식
20241,11440565,공덕동,85.7,42.9,28.6,CS100008,분식
20234,11440565,공덕동,85.7,42.9,28.6,CS100008,분식
20242,11440585,도화동,78.6,64.3,35.7,CS100008,분식
20241,11440585,도화동,100.0,80.0,60.0,CS100008,분식
20234,11440585,도화동,100.0,80.0,60.0,CS100008,분식
20242,11440590,용강동,66.7,33.3,0.0,CS100008,분식
20241,11440590,용강동,50.0,25.0,0.0,CS100008,분식
20234,11440590,용강동,50.0,25.0,0.0,CS100008,분식
20242,11440600,대흥동,100.0,33.3,33.3,CS100008,분식
20241,11440600,대흥동,80.0,80.0,60.0,CS100008,분식
20234,11440600,대흥동,80.0,80.0,60.0,CS100008,분식
20242,11440610,염리동,71.4,28.6,14.3,CS100008,분식
20241,11440610,염리동,71.4,57.1,14.3,CS100008,분식
20234,11440610,염리동,71.4,57.1,14.3,CS100008,분식
20242,11440630,신수동,100.0,0.0,0.0,CS100008,분식
20241,11440630,신수동,62.5,37.5,37.5,CS100008,분식
20234,11440630,신수동,62.5,37.5,37.5,CS100008,분식
20242,11440655,서강동,75.0,41.7,41.7,CS100008,분식
20241,11440655,서강동,54.5,27.3,18.2,CS100008,분식
20234,11440655,서강동,54.5,27.3,18.2,CS100008,분식
20242,11440660,서교동,66.7,42.9,26.2,CS100008,분식
20241,11440660,서교동,64.7,38.2,26.5,CS100008,분식
20234,11440660,서교동,64.7,38.2,26.5,CS100008,분식
20242,11440680,합정동,33.3,0.0,0.0,CS100008,분식
20241,11440680,합정동,80.0,60.0,60.0,CS100008,분식
20234,11440680,합정동,80.0,60.0,60.0,CS100008,분식
20242,11440690,망원1동,73.3,60.0,46.7,CS100008,분식
20241,11440690,망원1동,83.3,66.7,33.3,CS100008,분식
20234,11440690,망원1동,83.3,66.7,33.3,CS100008,분식
20242,11440700,망원2동,100.0,50.0,0.0,CS100008,분식
20241,11440700,망원2동,66.7,33.3,33.3,CS100008,분식
20234,11440700,망원2동,66.7,33.3,33.3,CS100008,분식
20242,11440710,연남동,100.0,50.0,16.7,CS100008,분식
20241,11440710,연남동,100.0,0.0,0.0,CS100008,분식
20234,11440710,연남동,100.0,0.0,0.0,CS100008,분식
20242,11440720,성산1동,0.0,0.0,0.0,CS100008,분식
20241,11440720,성산1동,66.7,66.7,33.3,CS100008,분식
20234,11440720,성산1동,66.7,66.7,33.3,CS100008,분식
20242,11440730,성산2동,81.8,54.5,45.5,CS100008,분식
20241,11440730,성산2동,85.7,71.4,42.9,CS100008,분식
20234,11440730,성산2동,85.7,71.4,42.9,CS100008,분식
20242,11440740,상암동,46.2,38.5,30.8,CS100008,분식
20241,11440740,상암동,75.0,33.3,33.3,CS100008,분식
20234,11440740,상암동,75.0,33.3,33.3,CS100008,분식
20242,11440555,아현동,66.7,66.7,66.7,CS100009,호프
20241,11440555,아현동,100.0,100.0,100.0,CS100009,호프
20234,11440555,아현동,100.0,100.0,100.0,CS100009,호프
20242,11440565,공덕동,66.7,66.7,55.6,CS100009,호프
20241,11440565,공덕동,60.0,20.0,20.0,CS100009,호프
20234,11440565,공덕동,60.0,20.0,20.0,CS100009,호프
20242,11440585,도화동,95.0,70.0,55.0,CS100009,호프
20241,11440585,도화동,100.0,75.0,50.0,CS100009,호프
20234,11440585,도화동,100.0,75.0,50.0,CS100009,호프
20242,11440590,용강동,53.8,30.8,15.4,CS100009,호프
20241,11440590,용강동,85.7,71.4,14.3,CS100009,호프
20234,11440590,용강동,85.7,71.4,14.3,CS100009,호프
20242,11440600,대흥동,100.0,33.3,33.3,CS100009,호프
20241,11440600,대흥동,75.0,50.0,25.0,CS100009,호프
20234,11440600,대흥동,75.0,50.0,25.0,CS100009,호프
20242,11440610,염리동,66.7,16.7,16.7,CS100009,호프
20241,11440610,염리동,85.7,28.6,28.6,CS100009,호프
20234,11440610,염리동,85.7,28.6,28.6,CS100009,호프
20242,11440630,신수동,0.0,0.0,0.0,CS100009,호프
20241,11440630,신수동,80.0,80.0,80.0,CS100009,호프
20234,11440630,신수동,80.0,80.0,80.0,CS100009,호프
20242,11440655,서강동,72.2,33.3,22.2,CS100009,호프
20241,11440655,서강동,68.2,50.0,22.7,CS100009,호프
20234,11440655,서강동,68.2,50.0,22.7,CS100009,호프
20242,11440660,서교동,74.8,45.4,30.3,CS100009,호프
20241,11440660,서교동,74.5,41.5,24.5,CS100009,호프
20234,11440660,서교동,74.5,41.5,24.5,CS100009,호프
20242,11440680,합정동,78.3,52.2,30.4,CS100009,호프
20241,11440680,합정동,80.0,65.0,55.0,CS100009,호프
20234,11440680,합정동,80.0,65.0,55.0,CS100009,호프
20242,11440690,망원1동,72.7,45.5,27.3,CS100009,호프
20241,11440690,망원1동,90.9,63.6,45.5,CS100009,호프
20234,11440690,망원1동,90.9,63.6,45.5,CS100009,호프
20242,11440700,망원2동,66.7,44.4,33.3,CS100009,호프
20241,11440700,망원2동,100.0,50.0,50.0,CS100009,호프
20234,11440700,망원2동,100.0,50.0,50.0,CS100009,호프
20242,11440710,연남동,88.1,42.9,35.7,CS100009,호프
20241,11440710,연남동,39.1,26.1,21.7,CS100009,호프
20234,11440710,연남동,39.1,26.1,21.7,CS100009,호프
20242,11440720,성산1동,50.0,50.0,33.3,CS100009,호프
20241,11440720,성산1동,75.0,75.0,50.0,CS100009,호프
20234,11440720,성산1동,75.0,75.0,50.0,CS100009,호프
20242,11440730,성산2동,75.0,25.0,0.0,CS100009,호프
20241,11440730,성산2동,100.0,0.0,0.0,CS100009,호프
20234,11440730,성산2동,100.0,0.0,0.0,CS100009,호프
20242,11440740,상암동,70.0,50.0,30.0,CS100009,호프
20241,11440740,상암동,100.0,72.7,63.6,CS100009,호프
20234,11440740,상암동,100.0,72.7,63.6,CS100009,호프
20242,11440555,아현동,100.0,50.0,30.0,CS100010,커피
20241,11440555,아현동,66.7,33.3,33.3,CS100010,커피
20234,11440555,아현동,66.7,33.3,33.3,CS100010,커피
20242,11440565,공덕동,73.7,63.2,52.6,CS100010,커피
20241,11440565,공덕동,71.4,57.1,42.9,CS100010,커피
20234,11440565,공덕동,71.4,57.1,42.9,CS100010,커피
20242,11440585,도화동,85.7,78.6,50.0,CS100010,커피
20241,11440585,도화동,82.4,64.7,58.8,CS100010,커피
