quarter,trdar_code,industry_code,monthly_sales,monthly_count,weekday_sales,weekend_sales,mon_sales,tue_sales,wed_sales,thu_sales,fri_sales,sat_sales,sun_sales,time_00_06_sales,time_06_11_sales,time_11_14_sales,time_14_17_sales,time_17_21_sales,time_21_24_sales,male_sales,female_sales,age_10_sales,age_20_sales,age_30_sales,age_40_sales,age_50_sales,age_60_above_sales,weekday_count,weekend_count,mon_count,tue_count,wed_count,thu_count,fri_count,sat_count,sun_count,time_00_06_count,time_06_11_count,time_11_14_count,time_14_17_count,time_17_21_count,time_21_24_count,male_count,female_count,age_10_count,age_20_count,age_30_count,age_40_count,age_50_count,age_60_above_count
20241,3110587,CS100001,297631058,5863,242996456,54634602,41788266,64445899,37918739,40618235,58225317,33409380,21225222,237343,179858,86365574,8467398,158954931,43425954,160864302,64630358,461905,13645899,63583704,59885138,49871096,38046920,5027,836,960,1078,941,875,1173,525,311,8,17,2510,233,2445,650,3529,1567,6,430,1514,913,1107,1127
20241,3110579,CS100008,39065651,3098,36027788,3037863,7595315,8297817,8922045,7139072,4073539,3037863,0,1138685,80175,17934628,4116723,9303010,6492430,24577612,10094420,0,4129261,7836910,10102097,7016950,5586814,2896,202,711,681,648,520,336,202,0,26,11,1721,439,757,144,1961,863,0,376,662,655,583,548
20241,3120105,CS100003,1168585462,43000,744122573,424462889,123013944,131651442,150696270,158465701,180295216,225085413,199377476,48288548,195367,266712450,160626000,427125724,265637373,639056118,490362013,20998503,483589854,393279358,112647675,89150224,29752517,28178,14822,5550,4978,5674,5757,6219,7693,7129,1124,9,13225,7826,14831,5985,23113,18778,986,17649,13665,4532,3913,1146
20241,3130175,CS100010,301337597,34647,199913438,101424159,39618340,37046415,41201945,42685209,39361529,53687245,47736914,11799199,25813822,61451229,81973610,86773759,33525978,126927882,174409715,3149882,131093227,68301541,29254751,48200972,21337224,23270,11377,4575,4500,4841,4889,4465,5963,5414,1154,3605,7176,9279,9862,3571,14323,20324,411,15895,7498,3228,5597,2018
20241,3130195,CS100006,234430463,15887,175071166,59359297,33077079,35770700,33696657,41704738,30821992,29514719,29844578,3838972,7032267,82995768,54504441,81735752,4323263,106058510,78793696,2041341,29716739,48953744,42954556,39709712,21476111,12121,3766,2349,2707,2551,2342,2172,1717,2049,18,429,5990,3330,5814,306,7949,6359,146,2659,3905,3079,3000,1521
20241,3130175,CS100001,323310957,25060,233990363,89320594,45877439,44103755,51216912,47538286,45253971,44745066,44575528,0,2665419,115322243,58336975,123489475,23496845,172879072,150431885,6843317,142319233,65469777,38013223,55278313,15387094,18902,6158,3737,3747,4140,3731,3547,3102,3056,0,185,9407,4663,9700,1105,12524,12536,653,10983,4934,2742,4460,1288
20241,3130190,CS100007,35424352,651,25485899,9938453,4212149,5972707,4738559,3834091,6728393,6307733,3630720,10395504,0,0,222638,7571850,17234360,22774418,11059353,627241,13538133,10247792,4561092,4080278,779235,453,198,94,90,81,68,120,142,56,141,0,0,8,168,334,411,214,8,279,159,81,82,17
20241,3120102,CS100010,1812788473,170936,1340178373,472610100,286439031,258274806,262969574,259912755,272582207,259286149,213323951,14180982,175255728,640787633,514127495,432557895,35878740,655369901,914866978,11617569,440519643,573078119,293294341,175521426,76205776,130902,40034,23428,26449,27761,26138,27126,22759,17275,1778,27020,63497,46683,28627,3331,62842,93010,1170,46033,56934,26486,16977,8268
20241,3110545,CS100010,431640934,81136,296061527,135579407,56169097,57675007,56735825,63907428,61574170,70076316,65503091,13295,76517878,137814814,104321633,92383106,20590208,185746453,232958351,2845479,90781978,131866004,86888900,75034129,31288314,55484,25652,10683,10676,10894,11771,11460,13147,12505,7,18276,24484,18884,15895,3590,34631,45083,353,20423,26725,16095,11258,4860
20241,3130194,CS100001,8809686518,109256,6422154868,2387531650,1035723786,1272867247,1354127351,1322065149,1437371335,1408466043,979065607,136596159,205435593,1758398360,674945235,4738927853,1295383318,3724830268,1971709274,916583,265950308,1211515998,1479089123,1503861815,1235205707,78746,30510,14405,15492,15652,16224,16973,16634,13876,1315,5027,37793,10426,44398,10297,54684,30370,57,5031,18171,20934,21755,19100
20241,3110571,CS100001,40714360,1607,33324214,7390146,10367170,4926649,7834515,4845082,5350798,5473321,1916825,4743124,163134,12063936,6109371,10236664,7398131,27630835,8850024,0,2422541,6468266,17540992,3124018,6925041,1428,179,335,277,318,253,245,155,24,89,8,743,286,376,105,1125,303,0,97,416,375,196,343
20241,3120104,CS100009,7405497514,160022,4552993653,2852503861,743393781,762488247,855336879,934935978,1256838768,1673373125,1179130736,1645505231,8802660,354320366,360518605,2063098362,2973252290,3583888599,3437831803,97562019,2793460295,2325448426,990595226,591693984,222960453,98134,61888,16441,16818,19812,19692,25371,36197,25691,23216,513,15943,14826,50121,55403,70052,85382,2727,65457,49274,17231,15626,5106
20241,3120102,CS100005,5039597,532,3729807,1309790,598686,766876,738991,664916,960338,1234845,74945,0,74945,2705853,1624383,634416,0,2316574,2723023,77128,956857,2144732,1255767,498597,106516,418,114,79,87,96,70,86,105,9,0,9,261,166,96,0,245,287,10,135,243,81,54,9
20241,3110578,CS100001,1886603800,55368,1404107341,482496459,221026536,275125837,283238216,305157988,319558764,282181499,200314960,24989840,12807074,557372189,151322809,866843440,273268448,974974617,588304815,19911881,157392852,298739776,357497792,413227150,316509977,43472,11896,7955,8680,8717,9285,8835,6787,5109,406,568,22227,6664,20826,4677,31103,19637,1955,6551,8651,11674,12867,9043
20241,3120096,CS100006,227130343,16621,172284107,54846236,28129530,37898297,36656525,36820202,32779553,28840995,26005241,513786,3236480,64852241,45780862,103667471,9079503,77638770,120411827,2460817,70624367,43743241,32229636,32394893,16597642,12516,4105,2280,2521,2603,2671,2441,2046,2059,21,225,4632,3236,7658,849,5997,10118,267,6803,3728,2052,2220,1047
20241,3110578,CS100005,329272299,36343,255832890,73439409,46946432,53140230,52515998,54953937,48276293,51358290,22081119,51643,54382190,85890582,84497214,91026336,13424334,146343310,165804751,4389617,30824710,48957530,94180064,85164719,48631420,28602,7741,5384,6283,5995,5921,5019,5438,2303,8,6801,8840,8707,10515,1472,16408,19290,724,4422,5824,10589,9012,5124
20241,3130194,CS100007,27590100,547,20593306,6996794,5319481,4374709,2738472,3895475,4265169,3299858,3696936,3279319,0,0,0,9091725,15219056,13719741,3546320,0,383386,3135550,4580093,3724321,5442712,403,144,95,83,68,69,88,55,89,35,0,0,0,232,280,294,110,0,14,62,130,96,102
20241,3120103,CS100005,1035796890,115319,617530090,418266800,112056182,120056716,111525172,117535777,156356243,242022305,176244495,293955,32281310,221008162,373217636,356171275,52824552,291053746,696767589,31616277,447280059,267898013,119344910,93934161,27747913,72656,42663,13816,14748,13794,13884,16414,23958,18705,32,3227,22194,37964,44229,7673,33319,80533,4824,52001,30742,13486,10128,2675
20241,3110562,CS100010,975064470,67176,546469069,428595401,90668924,92008909,110732692,117940405,135118139,242514912,186080489,1107515,16636273,239647590,435999502,269439287,12234303,296829742,630195108,7715834,392599478,305342002,102388712,84093860,34884962,36619,30557,6404,6282,6762,7486,9685,17190,13367,122,607,16298,30010,19092,1047,22795,43058,609,26532,22977,7742,5729,2264
20241,3130183,CS100008,67872228,5539,56295725,11576503,10355200,10622160,13507431,11926550,9884384,9374525,2201978,45402,8437889,29995933,8467854,18330448,2594702,25993782,26772422,1550465,10406503,16609725,11517026,9733651,2948834,4581,958,821,863,1064,977,856,695,263,5,1290,2256,721,1135,132,2792,2117,105,908,1667,1018,912,300
20241,3120102,CS100004,175732926,11449,139047662,36685264,29629751,30399926,24813612,26839776,27364597,19892428,16792836,0,14780820,117302866,30953955,12695285,0,68749768,85373716,780199,38582697,63165143,24334690,18848899,8411857,9328,2121,1794,1986,1760,1868,1920,1160,961,0,1112,7100,2291,946,0,4595,5665,43,2549,4225,1730,1256,458
20241,3110530,CS100001,289740352,8820,196322352,93418000,39311004,42172651,29113828,38866337,46858532,69733064,23684936,0,34878351,96069239,33252655,110748770,14791337,175325473,90721259,135170,17458118,37836064,55195717,82674089,72747575,6676,2144,1295,1273,1370,1357,1381,1780,364,0,1514,3773,848,2462,223,5675,2624,12,649,1442,1857,2285,2052
20241,3130178,CS100006,139991797,4850,97639161,42352636,22202423,15418171,20464421,21575184,17978962,18849780,23502856,0,1682973,69856692,19237186,49214946,0,29001716,100821717,649159,53794069,35078843,15461082,19454848,5385432,3552,1298,819,656,747,748,582,577,721,0,64,2259,828,1699,0,864,3842,37,2314,1167,469,557,162
20241,3130183,CS100004,661902558,19816,552506127,109396431,66710289,122060779,156319759,110661407,96753893,68176947,41219484,122526657,5801021,221983723,52825792,118159899,140605466,307152798,179159262,1392865,51296137,167473267,156717556,80521566,28910671,15788,4028,3345,3072,3337,3358,2676,2079,1949,332,567,12409,2035,3923,550,10078,7600,135,2216,6235,4229,3556,1305
20241,3130178,CS100010,98353228,17441,85082147,13271081,15299429,16438311,21233448,16864590,15246369,9683126,3587955,41958,13545363,29848170,27699726,26587126,630885,16276563,75042241,1700285,57887181,15417264,6200777,8263549,1849749,15652,1789,2870,3298,3498,3300,2686,1534,255,3,4015,5470,4181,3729,43,2837,14509,285,12093,2517,782,1428,241
20241,3110577,CS100009,9078246,38,2626479,6451767,1580247,217965,828267,0,0,4337505,2114262,2114262,0,0,0,0,6963984,2942529,4555470,0,0,4337505,3160494,0,0,16,22,5,6,5,0,0,17,5,5,0,0,0,0,33,11,21,0,0,16,16,0,0
20241,3110557,CS100004,29078742,1985,27628877,1449865,4918686,4100620,7393471,5499006,5717094,1188721,261144,0,187200,21612263,2296947,4488124,494208,13448461,9640810,0,5864046,5391365,6508015,2630163,2695683,1882,103,338,281,476,431,356,94,9,0,18,1463,130,365,9,945,777,0,421,403,449,215,234
20241,3120096,CS100004,82649686,2018,39147088,43502598,8843089,3382467,7239791,4831705,14850036,32691529,10811069,4759492,675383,6687732,5958105,17232935,47336039,40118532,40353933,946216,31334630,20594115,17881808,6639763,3075933,1196,822,289,210,263,176,258,551,271,37,8,347,377,730,519,693,1267,34,896,392,265,300,77
20241,3110578,CS100008,456659986,49531,345467302,111192684,62689433,69275429,75742204,72962731,64797505,66429722,44762962,560438,11831586,126406476,109697653,160593054,47570779,206991226,244058535,17058454,57868478,78020437,137720950,105840080,54541362,38146,11385,7512,7534,8091,7985,7024,6881,4504,55,1518,11928,12601,17903,5526,22075,27082,2576,7007,8979,14181,11139,5277
20241,3120054,CS100001,5007845020,147655,3607965345,1399879675,662390964,660958852,739391807,768334618,776889104,772712991,627166684,273307193,104550251,847495306,295278997,2292426940,1194786333,2730401435,1606004875,29223734,1624975343,1043798371,545024043,678955914,414428903,106831,40824,19779,20869,22004,22667,21512,21924,18900,9178,5018,35238,14533,56576,27112,81072,54772,1177,47039,33536,16884,23066,14144
20241,3130194,CS100003,456152054,4592,322330198,133821856,60734817,59647529,67587382,59841372,74519098,79122901,54698955,39962038,169491,74938711,39590248,141612965,159878601,232269401,97380371,0,33992066,110484609,93179306,66237266,25756525,3753,839,520,832,777,726,898,508,331,297,10,1665,398,917,1305,2282,1346,0,510,1354,845,641,276
20241,3120103,CS100007,93794006,2361,55244815,38549191,9048239,10977145,7931148,11280538,16007745,23117238,15431953,16260203,0,921145,2453299,28559296,45600063,49329251,42872078,2459055,40913582,30453802,8605936,7495818,2273136,1407,954,243,283,205,299,377,586,368,337,0,41,105,866,1012,1141,1187,72,1080,702,203,218,56
20241,3110550,CS100004,498698606,10413,284167619,214530987,39854905,52649610,56385002,63658386,71619716,113932370,100598617,3685699,0,98496633,75615228,271937959,48963087,189850772,286281985,2914208,175443668,187842516,56481091,40563129,12888144,5957,4456,743,1148,1231,1366,1469,2429,2027,50,0,2821,1857,5035,650,3812,6429,99,4090,3929,1032,836,252
20241,3110578,CS100009,33543721,821,30213917,3329804,4406904,4498218,11795445,4994561,4518789,2429441,900363,9291780,0,2588304,862359,7353231,13448047,26438924,2280123,0,1219357,2924683,3662351,16570495,4342162,764,57,81,122,195,208,158,37,20,82,0,329,5,158,247,563,174,0,28,91,184,308,124
20241,3120107,CS100005,1491570484,130926,1078994121,412576363,178043394,216001057,214576929,216796850,253575891,232023620,180552743,946632,228627444,328854764,320180458,538743573,74217613,545461906,801753793,4421303,171511072,376534646,306500897,269318280,218929500,102838,28088,18220,20637,21548,21167,21266,16107,11981,88,34825,21377,24585,41264,8787,48205,78806,772,22256,38152,25998,21978,17855
20241,3110542,CS100005,219211123,22418,153552689,65658434,24449624,27008790,38404843,32606488,31082944,33141077,32517357,0,28726943,51556696,46065356,75614460,17247668,92839618,117085923,1047223,28704874,46667456,47157236,54145848,32202903,16000,6418,2776,2819,3939,3374,3092,3315,3103,0,3018,4661,4851,8089,1799,7995,14041,128,4014,5808,4403,4589,3093
20241,3120104,CS100001,17929337656,371424,11440197539,6489140117,2078626568,2054362664,2063565038,2397428843,2846214426,3713706274,2775433843,988285566,130324588,2790852519,1842223250,7853584725,4324067008,8158431416,7728578385,136036146,5498869036,5144243456,2107522033,1948414907,1051924218,252713,118711,47537,47445,48491,52673,56567,67019,51692,17007,5234,99730,46059,140018,63376,165159,176615,4486,120127,105433,45150,44404,22176
20241,3110582,CS100009,96839436,2207,72623919,24215517,12788256,13200525,15960450,16814515,13860173,9288266,14927251,45144168,0,0,0,9974138,41721130,64936171,28557192,490680,23421467,35699935,8195428,13510662,12175192,1759,448,335,311,344,380,389,162,286,950,0,0,0,173,1084,1363,791,37,494,695,210,331,388
20241,3130198,CS100001,942221750,31721,661503061,280718689,93906115,95225909,122938649,145829393,203602995,180192373,100526316,12244383,18742041,194959071,154509686,457615442,104151127,478146870,362646602,1033556,29320763,146513663,164051973,257972426,241901090,24827,6894,3537,4234,4800,5489,6767,5339,1555,181,883,10618,6085,12410,1544,16014,14178,73,1034,4915,4895,8999,10272
20241,3110550,CS100008,166176221,8150,88799764,77376457,15115468,20809058,18684801,19017167,15173270,8012933,69363524,0,17788854,33800268,19053293,26170280,69363526,50722078,33850845,130057,12926182,30693360,26878366,7933453,6011506,7398,752,1359,1560,1618,1589,1272,694,58,0,1850,2717,1473,2052,58,4306,2890,29,1156,2341,2283,752,635
20241,3110520,CS100001,1286662462,55233,894360037,392302425,167133378,206001976,163446992,179481861,178295830,213194141,179108284,31099819,520986,296003194,228352440,601721523,128964500,544652924,682835835,24311223,618345666,290630450,79008059,160231955,54961400,39736,15497,8069,8275,7641,7844,7907,8209,7288,543,39,14823,11408,25873,2547,23781,30453,1018,27771,13271,3349,6918,1903
20241,3110554,CS100009,107947521,2249,74607466,33340055,11037479,13268668,13505061,14416897,22379361,20702130,12637925,26333306,0,3981917,197450,15011992,62422856,60442642,43895924,0,27918223,39914036,23645249,10073657,2787401,1712,537,252,368,324,351,417,357,180,434,0,318,16,312,1169,1283,922,0,546,747,559,243,110
20241,3110148,CS100009,66371478,1470,56411658,9959820,14763993,5873865,19764316,8368945,7640539,7461326,2498494,10014571,0,5841899,0,15192571,35322437,45444765,14699722,36654,30208950,15670372,3870172,8124379,2233958,1326,144,313,229,293,260,231,121,23,112,0,320,0,637,401,978,407,5,661,350,122,160,89
20241,3110532,CS100001,463295274,20073,350702910,112592364,68569280,61255232,67995670,74872382,78010346,67823512,44768852,703383,1581886,139879350,58485107,227863185,34782363,270799142,150093562,1153537,29721768,55133216,71910396,130292111,132681675,15793,4280,3091,2842,3365,3205,3290,2164,2116,27,65,7962,2020,8616,1383,11985,6991,114,1886,3159,3279,5622,4913
20241,3120096,CS100010,1227108930,199732,882297186,344811744,180241791,170452407,174501501,176351690,180749797,192578553,152233191,4571630,146657942,323663492,327136166,361079493,64000207,376388549,833667657,17068302,530982679,274547709,147960198,176114151,63383171,145599,54133,29335,28294,29576,29382,29012,29710,24423,972,33116,53168,51230,52683,8563,61883,136891,2673,92606,45498,22872,26384,8740
20241,3120096,CS100008,996992505,90287,748682846,248309659,142960469,147547255,153662459,159991134,144521529,142389892,105919767,20362026,65055930,262131057,190036418,366407670,92999404,368709339,586170127,18975254,344393973,192370106,144229352,183724339,71186440,70186,20101,13567,14229,14186,14873,13331,11517,8584,1280,7123,24637,16468,33091,7688,31472,57614,1662,35144,18452,11982,15544,6301
20241,3110572,CS100004,325949563,11754,224895931,101053632,55918729,42556678,43689923,37533258,45197343,57555996,43497636,21190855,0,113865046,37029591,89030826,64833245,168946345,126874631,3462923,85829875,67792039,65734077,56900144,16101916,8647,3107,1792,1775,1746,1512,1822,1660,1447,258,0,5016,1633,3664,1183,5920,5090,155,3124,2475,2432,2200,625
20241,3120100,CS100004,12611855,370,7861592,4750263,2977153,640862,1468863,1639524,1135190,2190935,2559328,171250,0,398994,1544777,8768449,1728385,5112149,6817062,0,4384956,4334113,995966,1198967,1015208,229,141,75,24,48,48,34,75,66,6,0,24,42,244,54,152,201,0,120,152,38,25,18
20241,3110148,CS100001,870725584,35232,746982705,123742879,142153149,147402333,172505539,151119005,133802679,72396455,51346424,8470077,13253593,356300123,91651713,296947437,104102641,340256013,193409983,6479982,210128696,124480631,67534779,85971674,39070230,30770,4462,6054,6619,6602,6417,5078,2256,2206,154,1046,17880,4915,10169,1068,18781,11933,564,14661,5867,2799,5214,1601
20241,3120104,CS100008,892690262,64898,682022776,210667486,105954382,156308208,144109986,144944188,130706012,128487354,82180132,17886991,24301356,382436955,176525310,256596600,34943050,352027248,399382588,7601206,207420421,266508929,128765723,107891568,33221994,52031,12867,9141,11045,11152,10782,9911,8370,4497,228,3373,27972,13985,18181,1159,26583,30884,579,14429,19951,10855,8915,2742
20241,3110545,CS100002,33447220,1482,24736778,8710442,6366727,4680129,4921071,4475692,4293159,8710442,0,0,0,19640476,4088724,9097410,620610,16946300,12280774,0,3190665,7593344,6841311,5811829,5789925,1234,248,278,241,255,227,233,248,0,0,0,985,146,336,15,804,554,0,227,350,285,256,241
20241,3130198,CS100008,81394289,7713,70465141,10929148,8817063,13320423,14671685,14959034,18696936,10499427,429721,0,4029867,37029346,19040934,20450392,843750,39172498,41151415,736980,5618288,14975650,20569264,20085681,18338050,6781,932,946,1497,1476,1474,1388,887,45,0,433,3752,1555,1952,21,3358,4300,107,583,1772,2004,1960,1231
20241,3130197,CS100008,169633101,10690,156939892,12693209,21556653,23381880,27251450,30766729,53983180,12426318,266891,0,7643472,80425861,31125904,44949625,5488239,98420319,52650512,574898,17683199,27461678,28519539,43133532,33697985,10083,607,1859,1659,2001,2163,2401,588,19,0,447,6069,1926,2120,128,6613,3157,38,1772,2097,2050,2391,1422
20241,3120054,CS100008,469960727,37824,342547076,127413651,57924269,60240465,86212769,67379764,70789809,66622962,60790689,6034114,14521064,131790634,73652898,183496968,60465049,190260086,204096248,5306415,127249539,111319492,63291700,56411461,30777727,27847,9977,5014,5296,5802,5819,5916,5500,4477,747,1235,8190,6324,15039,6289,16479,19461,529,12855,9605,4904,5087,2960
20241,3120102,CS100003,362056932,13127,277522662,84534270,47519240,56967504,55517889,58040826,59477203,52672630,31861640,3217317,0,155605410,27973071,121706901,53554233,165450429,128493790,1002858,77618721,91460962,50163649,48464002,25234026,10608,2519,1942,2206,2211,2136,2113,1485,1034,71,0,7692,1142,3441,781,5454,5917,73,3812,3581,1606,1404,898
20241,3120094,CS100008,1004585089,142029,654317823,350267266,105766091,121342692,135125797,141840950,150242293,190564606,159702660,24156433,53602216,172235663,179496453,380655726,194438598,380943258,614665891,23056433,464851333,204671956,135052918,123132383,44844127,93886,48143,16657,17954,18717,19987,20571,26363,21780,1001,4385,21422,26673,54893,33655,47125,94524,5099,74342,24656,16183,16210,5159
20241,3130196,CS100001,1498850081,33784,1137970228,360879853,184483869,218332568,234265780,231989539,268898472,235777819,125102034,64960361,19937083,256353504,148290864,661053391,348254878,927623755,349182724,654697,168307787,386180813,237996774,240614003,243052406,26088,7696,4649,5199,5285,5343,5612,4840,2856,1079,911,10769,3908,12005,5112,21020,9224,23,3440,7899,5678,6372,6831
20241,3120054,CS100009,1500234247,35397,1062691469,437542778,150288669,213993988,187224791,247992714,263191307,264557064,172985714,391026097,5434099,63629255,65010668,312140588,662993540,872179314,465519207,12016420,610355709,328083197,174159063,167790334,45293798,24629,10768,4503,4712,4572,5393,5449,6211,4557,6649,75,3792,4375,8955,11551,18517,15188,424,15744,8451,3692,4209,1191
20241,3110562,CS100004,100624875,1289,45383576,55241299,0,8041704,16002426,5058911,16280535,28933939,26307360,1244562,0,7608025,12927783,60863885,17980620,39270518,51067539,436875,22211385,35104218,14820732,13814853,3949993,502,787,0,96,192,75,139,394,393,11,0,128,203,797,150,522,672,11,330,469,203,139,43
20241,3110569,CS100007,7940091,556,4924061,3016030,890415,803382,903804,769908,1556552,2292985,723045,184108,0,863636,33475,4833680,2025192,3538227,3561661,53559,2825226,1305495,348133,2433579,133897,375,181,67,87,47,67,107,114,67,7,0,26,14,341,168,254,269,14,267,113,27,93,7
20241,3130186,CS100004,126036966,1458,64917274,61119692,7644815,1481509,12491547,13355568,29943835,37947452,23172240,2404558,0,7786601,16403656,56497502,42944649,53620318,64161288,389475,35691760,59909867,12598010,7771750,1420743,687,771,64,17,133,150,323,470,301,29,0,93,174,670,492,621,773,12,481,650,117,119,18
20241,3110564,CS100003,353920131,13559,214500182,139419949,33703548,35260105,42238383,48116186,55181960,92119658,47300291,548886,638307,93899094,85593200,140476699,32763945,151416576,183525622,5078142,151946330,104324260,33330369,31076897,9186201,8145,5414,1546,1472,1703,1443,1981,3218,2196,8,47,3963,3898,5219,424,5051,8167,368,6520,3386,1289,1379,276
20241,3120101,CS100003,1769809262,46975,1117094813,652714449,147247641,207246311,212482905,242172090,307945866,361400787,291313662,25050734,70904,454789086,189377156,737723207,362798175,850834057,732283652,6505339,426212717,596063423,250498862,189411486,114425881,30279,16696,3825,5985,6439,6639,7391,8441,8255,221,7,16316,6884,19253,4294,20668,22753,287,12705,15141,7199,5060,3030
20241,3110561,CS100009,516557140,8676,329571345,186985795,50772139,53386037,68850771,72182076,84380322,126207285,60778510,153612803,1125453,1943804,1774014,146914282,211186784,281939908,185922897,1464684,150913681,218416398,47108956,35072404,14886685,5626,3050,860,1046,1203,1205,1312,2112,938,2399,12,30,23,2873,3339,4584,3615,39,3227,3524,678,537,193
20241,3120096,CS100002,39690851,2736,32407697,7283154,4940950,7059927,6780062,7159878,6466880,3095174,4187980,0,63303,11527772,7309806,19174084,1615886,7520312,32170539,847420,26342112,3925919,2478900,5323923,772577,2213,523,360,499,460,460,434,217,306,0,7,830,537,1256,106,475,2261,66,1926,232,163,312,37
20241,3120099,CS100003,90192114,5285,47438197,42753917,7335755,8558227,6836162,13616502,11091551,19253450,23500467,0,2046755,38864154,18765021,30516184,0,42785550,38265013,1497852,11052477,21528140,23666998,13769078,9536017,2857,2428,485,512,428,753,679,1071,1357,0,139,2177,1172,1797,0,2642,2326,140,725,1265,1359,884,595
20241,3110576,CS100007,107390805,7447,95203620,12187185,10156909,12315212,22895198,25106008,24730293,10740264,1446921,53551,697004,37564563,11218941,46263137,11593609,65429049,39748803,4481408,8818765,18478266,13061546,19224341,41113527,6390,1057,1243,1279,1088,1573,1207,1038,19,15,58,144,1410,4540,1280,3007,4313,761,1134,1632,1430,1916,446
20241,3130194,CS100010,45155050,6177,36723390,8431660,5197971,8259746,7536707,7885278,7843688,5519599,2912061,0,8281128,25217801,6301024,4627633,727464,23214933,11181025,0,1005180,9712572,10313206,7859393,5505606,4848,1329,768,1081,984,1007,1008,739,590,0,1564,3093,970,488,62,3506,1582,0,195,1303,1666,1140,784
20241,3110542,CS100010,231727651,35426,158076023,73651628,34157379,29282749,31984805,28067019,34584071,39171807,34479821,6955398,33491303,57882121,54325936,52935534,26137359,99839906,117627863,1671206,37985606,61779235,59644093,36412126,19975507,24746,10680,5043,4854,4937,4932,4980,5766,4914,132,6601,9503,9019,8055,2116,16919,17434,278,6050,9896,9501,5732,2896
20241,3130183,CS100007,665110388,15280,560379726,104730662,92368009,100004307,121282774,147045104,99679532,74217797,30512865,29755448,0,6355267,22423799,317228709,289347165,365118433,171659232,4966455,68305360,178560011,126911347,113641472,44393019,12486,2794,2192,2471,2323,3081,2419,1902,892,479,0,187,609,7788,6217,8732,4446,142,1874,3898,3025,2929,1311
20241,3110569,CS100009,2362353251,38952,1542453373,819899878,161292435,300839260,326874772,312704497,440742409,532675239,287224639,391973111,0,45858300,8375180,705727465,1210419195,1270599219,880298451,3907375,678381992,664246335,382051633,332579890,89730442,25588,13364,2860,4736,5348,5514,7130,8124,5240,6061,0,1985,356,11563,18987,21460,15402,103,10954,11198,6068,7018,1518
20241,3110569,CS100003,88410835,4603,54628580,33782255,12532963,9380749,9360186,11324565,12030117,18194513,15587742,0,0,38795537,13586640,36028658,0,24888988,61427225,3199658,41245528,14624804,10373482,14031561,2841181,3012,1591,715,495,548,647,607,822,769,0,0,2092,685,1826,0,1300,3224,198,2043,663,598,889,133
20241,3110520,CS100009,105877876,3470,89969870,15908006,11236240,8736085,23096875,18413586,28487084,9884718,6023288,24379754,132812,17588647,2698169,30532077,30546417,40275820,32334453,769397,24837010,13136381,2695478,24603605,6568402,2606,864,372,486,670,467,611,401,463,81,12,1054,211,1986,126,1187,2187,73,1609,750,136,670,139
20241,3130183,CS100010,1799917603,152793,1623809932,176107671,225714518,337179020,396849111,362415792,301651491,110950428,65157243,5978782,144960465,862203711,298618917,282782847,205372881,518520441,653041462,3175685,229939854,461815122,280354524,146756559,49520161,133339,19454,22234,27704,29312,28206,25883,11587,7867,138,29007,68838,29497,21246,4067,69226,64726,351,26046,53739,30464,17830,5519
20241,3120106,CS100003,600043595,14726,529416773,70626822,99834081,116715249,97874143,119637713,95355587,46681194,23945628,0,19540579,361393571,36659826,168153193,14296426,185984418,149991985,945576,37441001,98140169,88883721,68203221,42362716,13223,1503,2379,2711,2611,2935,2587,923,580,0,51,10002,713,3736,224,5515,5968,11,1872,3856,2682,1934,1128
20241,3120054,CS100002,515257010,21785,333843534,181413476,50860941,61857889,72200183,67271197,81653324,93288980,88124496,1732972,897714,184992984,87336322,209161170,31135848,271952444,189926236,1548557,125344341,138913137,71851219,82448564,41772863,14355,7430,2401,2824,3100,2947,3083,3649,3781,30,90,8898,3827,8545,395,11472,8721,101,5849,6138,2934,3108,2065
20241,3120094,CS100001,21342904192,646985,14620509369,6722394823,2637923414,2733853625,2854777136,3034846936,3359108258,3810575782,2911819041,1258920780,311126471,3834429381,2202345847,9577708396,4158373317,10946859723,8526175735,210683818,6800614101,4404908434,2438352052,3280670790,2338259003,469416,177569,89248,91882,96413,95932,95941,98008,79561,28302,24326,169639,96845,246972,80901,322653,304115,8366,216047,137460,76839,110330,77758
20241,3110545,CS100005,139620938,16119,100719618,38901320,20953510,18771491,20592479,22329148,18072990,21050738,17850582,0,26741966,24465449,30541199,45027313,12845011,53030091,83741206,649983,20420192,32409539,32727273,31543412,19020897,11845,4274,2555,2270,2349,2455,2216,2224,2050,0,3440,2748,3108,5406,1417,5586,10373,74,3419,4070,3575,2962,1859
20241,3120103,CS100009,25449467371,698246,13676176193,11773291178,2669908287,2088829436,2354748118,2639759359,3922930993,6497455750,5275835428,10975315072,466782168,310354719,519992537,3497801445,9679221430,14154767237,10741535786,1130925612,14445555389,5941192999,1567921430,1458193600,352513993,366340,331906,72971,55784,60357,69908,107320,183060,148846,308728,17860,15466,30604,96827,228761,368937,323993,30259,422537,158576,34375,38467,8716
20242,3120104,CS100007,288589183,8426,202713196,85875987,17102577,36584885,48223694,47865312,52936728,63488110,22387877,22956709,265689,3463831,7761314,113977874,140163766,154412296,95111513,1700812,46652270,56705379,53606501,59239981,31618869,6098,2328,773,1148,1354,1255,1568,1571,757,480,64,266,825,3765,3026,4649,3175,97,1268,1813,1767,1655,1232
