quarter,trdar_code,industry_code,store_count,similar_store_count,open_rate,open_count,close_rate,close_count,franchise_count
20244,3130198,CS100007,3,4,0,0,0,0,1
20244,3110561,CS100002,1,1,0,0,200,2,0
20244,3130198,CS100003,1,2,0,0,0,0,1
20244,3110563,CS100001,2,2,0,0,0,0,0
20244,3120096,CS100007,3,4,0,0,0,0,1
20244,3130191,CS100006,5,7,0,0,0,0,2
20244,3120100,CS100001,28,32,6,2,6,2,4
20244,3130185,CS100001,18,20,5,1,5,1,2
20244,3110545,CS100006,3,8,13,1,0,0,5
20244,3110573,CS100006,0,1,0,0,200,2,1
20244,3110285,CS100010,12,12,0,0,0,0,0
20244,3130181,CS100009,1,2,0,0,0,0,1
20244,3110754,CS100007,0,2,0,0,0,0,2
20244,3110148,CS100002,5,5,20,1,0,0,0
20244,3110560,CS100003,1,1,0,0,0,0,0
20244,3110583,CS100003,1,1,0,0,0,0,0
20244,3120100,CS100007,1,1,0,0,0,0,0
20244,3110559,CS100005,6,6,0,0,0,0,0
20244,3110555,CS100001,11,11,0,0,0,0,0
20244,3130194,CS100002,2,2,0,0,0,0,0
20244,3120054,CS100007,10,16,0,0,19,3,6
20244,3110542,CS100003,1,1,0,0,0,0,0
20244,3130194,CS100004,5,5,0,0,0,0,0
20244,3110148,CS100006,3,5,0,0,0,0,2
20244,3110542,CS100006,2,4,0,0,0,0,2
20244,3110576,CS100003,6,7,14,1,0,0,1
20244,3130178,CS100009,2,2,0,0,0,0,0
20244,3120104,CS100005,65,71,6,4,3,2,6
20244,3110550,CS100005,12,12,0,0,8,1,0
20244,3120096,CS100003,10,11,9,1,9,1,1
20244,3110557,CS100008,4,7,0,0,14,1,3
20244,3110148,CS100004,5,5,0,0,0,0,0
20244,3110148,CS100008,3,3,67,2,67,2,0
20244,3130178,CS100004,4,4,25,1,0,0,0
20244,3130191,CS100009,43,45,0,0,2,1,2
20244,3110587,CS100010,8,11,0,0,18,2,3
20244,3110581,CS100010,2,2,0,0,0,0,0
20244,3110557,CS100005,6,6,33,2,0,0,0
20244,3120106,CS100007,1,2,0,0,0,0,1
20244,3110579,CS100003,1,1,0,0,0,0,0
20244,3110584,CS100010,2,4,25,1,0,0,2
20244,3110572,CS100005,5,6,0,0,0,0,1
20244,3110565,CS100009,1,1,0,0,0,0,0
20244,3130186,CS100007,4,5,0,0,0,0,1
20244,3130175,CS100008,0,1,0,0,0,0,1
20244,3110570,CS100008,1,2,0,0,0,0,1
20244,3110560,CS100002,2,2,0,0,0,0,0
20244,3130190,CS100009,24,24,0,0,0,0,0
20244,3110576,CS100005,6,6,0,0,17,1,0
20244,3120094,CS100007,9,23,4,1,0,0,14
20244,3110144,CS100004,2,2,50,1,0,0,0
20244,3130193,CS100001,3,3,0,0,33,1,0
20244,3110585,CS100001,2,3,0,0,0,0,1
20244,3110542,CS100007,2,2,0,0,0,0,0
20244,3110550,CS100001,56,60,3,2,2,1,4
20244,3110565,CS100010,4,4,25,1,0,0,0
20244,3110559,CS100008,5,5,0,0,40,2,0
20244,3120105,CS100008,12,13,15,2,0,0,1
20244,3110542,CS100004,2,2,0,0,0,0,0
20244,3110572,CS100002,4,4,25,1,50,2,0
20244,3120106,CS100005,2,4,0,0,0,0,2
20244,3130175,CS100009,1,1,0,0,0,0,0
20244,3110572,CS100001,30,36,6,2,0,0,6
20244,3130181,CS100001,6,7,14,1,14,1,1
20244,3120107,CS100009,15,19,11,2,5,1,4
20244,3120107,CS100002,4,5,0,0,0,0,1
20244,3110565,CS100001,3,5,0,0,0,0,2
20244,3120100,CS100006,1,7,0,0,0,0,6
20244,3110542,CS100008,4,4,0,0,25,1,0
20244,3130198,CS100004,2,2,0,0,0,0,0
20244,3110582,CS100001,9,11,0,0,0,0,2
20244,3110579,CS100004,5,5,0,0,0,0,0
20244,3110578,CS100003,4,4,0,0,0,0,0
20244,3130191,CS100007,2,7,0,0,14,1,5
20244,3130189,CS100001,4,5,20,1,20,1,1
20244,3110578,CS100010,19,26,4,1,15,4,7
20244,3130191,CS100004,15,15,7,1,0,0,0
20244,3120107,CS100007,2,4,0,0,0,0,2
20244,3120105,CS100010,62,72,4,3,1,1,10
20244,3120104,CS100006,33,38,0,0,0,0,5
20244,3110582,CS100006,1,2,0,0,0,0,1
20244,3120100,CS100002,5,6,0,0,0,0,1
20244,3110554,CS100007,0,1,0,0,0,0,1
20244,3110285,CS100007,0,1,0,0,0,0,1
20244,3120103,CS100008,37,48,4,2,6,3,11
20244,3130186,CS100008,14,14,0,0,0,0,0
20244,3120096,CS100005,10,16,6,1,0,0,6
20244,3110576,CS100010,20,22,5,1,9,2,2
20244,3120101,CS100009,35,40,0,0,0,0,5
20244,3120107,CS100003,16,18,0,0,11,2,2
20244,3110547,CS100005,3,3,0,0,33,1,0
20244,3110577,CS100008,2,3,0,0,33,1,1
20244,3110583,CS100009,1,1,0,0,0,0,0
20244,3110587,CS100006,0,1,0,0,0,0,1
20244,3120099,CS100002,0,2,0,0,0,0,2
20244,3110569,CS100001,44,46,7,3,2,1,2
20244,3130196,CS100009,6,7,0,0,0,0,1
20244,3110540,CS100007,1,3,0,0,0,0,2
20244,3110285,CS100001,4,7,0,0,0,0,3
20244,3110520,CS100003,4,5,0,0,0,0,1
20244,3110584,CS100006,0,1,0,0,0,0,1
20244,3110554,CS100005,6,6,0,0,0,0,0
20244,3110570,CS100005,2,2,0,0,0,0,0
20244,3110144,CS100009,5,5,0,0,0,0,0
20244,3110560,CS100009,1,1,0,0,0,0,0
20244,3110557,CS100001,39,42,2,1,0,0,3
20244,3130186,CS100010,8,11,0,0,9,1,3
20244,3120106,CS100008,8,11,0,0,9,1,3
20244,3110542,CS100001,25,31,7,2,7,2,6
20244,3130190,CS100002,6,9,33,3,22,2,3
20244,3130198,CS100009,9,9,11,1,0,0,0
20244,3130181,CS100010,5,6,0,0,0,0,1
20244,3110560,CS100010,8,9,22,2,22,2,1
20244,3110560,CS100001,9,9,0,0,0,0,0
20244,3110520,CS100010,6,6,0,0,0,0,0
20244,3110574,CS100005,1,1,0,0,0,0,0
20244,3110555,CS100009,2,2,50,1,0,0,0
20251,3130198,CS100009,9,9,0,0,0,0,0
20251,3120105,CS100010,60,70,3,2,7,5,10
20251,3110520,CS100010,5,5,0,0,20,1,0
20251,3120100,CS100008,5,6,0,0,0,0,1
20251,3110572,CS100001,31,38,5,2,0,0,7
20251,3110550,CS100009,35,37,0,0,5,2,2
20251,3110574,CS100010,0,1,0,0,0,0,1
20251,3110530,CS100010,3,3,0,0,0,0,0
20251,3130190,CS100004,11,15,0,0,20,3,4
20251,3110564,CS100005,4,5,0,0,20,1,1
20251,3110144,CS100006,1,4,0,0,0,0,3
20251,3130181,CS100006,0,1,0,0,0,0,1
20251,3110572,CS100007,1,2,0,0,0,0,1
20251,3110582,CS100007,1,2,0,0,0,0,1
20251,3110576,CS100008,6,6,0,0,0,0,0
20251,3130196,CS100008,4,5,0,0,0,0,1
20251,3110545,CS100001,17,23,4,1,4,1,6
20251,3110144,CS100001,6,8,0,0,0,0,2
20251,3120104,CS100003,95,104,2,2,3,3,9
20251,3110563,CS100004,2,2,0,0,0,0,0
20251,3110560,CS100006,0,1,0,0,0,0,1
20251,3110562,CS100008,8,8,0,0,0,0,0
20251,3130191,CS100008,10,19,11,2,0,0,9
20251,3110542,CS100009,5,6,0,0,0,0,1
20251,3110554,CS100010,30,31,3,1,7,2,1
20251,3110559,CS100010,35,37,5,2,8,3,2
20251,3120103,CS100004,115,122,4,5,6,7,7
20251,3110565,CS100004,2,2,0,0,0,0,0
20251,3110562,CS100005,17,18,6,1,6,1,1
20251,3120107,CS100006,7,14,0,0,0,0,7
20251,3110557,CS100006,5,5,0,0,20,1,0
20251,3120102,CS100006,6,10,0,0,0,0,4
20251,3110550,CS100007,0,4,0,0,25,1,4
20251,3130184,CS100008,4,4,0,0,0,0,0
20251,3110582,CS100008,5,5,0,0,20,1,0
20251,3110562,CS100001,13,14,0,0,0,0,1
20251,3110576,CS100002,2,2,0,0,0,0,0
20251,3110559,CS100003,11,11,0,0,0,0,0
20251,3130195,CS100009,49,58,3,2,2,1,9
20251,3120103,CS100006,36,49,2,1,8,4,13
20251,3110561,CS100008,3,3,0,0,0,0,0
20251,3110581,CS100001,1,1,0,0,100,1,0
20251,3120099,CS100004,3,3,33,1,0,0,0
20251,3110561,CS100010,10,10,0,0,0,0,0
20251,3130186,CS100005,4,4,0,0,0,0,0
20251,3110585,CS100006,1,1,0,0,0,0,0
20251,3110547,CS100007,1,6,0,0,0,0,5
20251,3120099,CS100008,6,8,13,1,0,0,2
20251,3110581,CS100009,1,1,0,0,0,0,0
20251,3110570,CS100001,5,5,0,0,0,0,0
20251,3110550,CS100002,5,6,0,0,0,0,1
20251,3130190,CS100003,13,16,0,0,0,0,3
20251,3110548,CS100003,1,1,0,0,0,0,0
20251,3120099,CS100010,4,6,0,0,0,0,2
20251,3110569,CS100005,4,8,13,1,13,1,4
20251,3110754,CS100006,3,4,0,0,0,0,1
20251,3110563,CS100007,1,1,0,0,0,0,0
20251,3110547,CS100009,10,11,0,0,0,0,1
20251,3130197,CS100009,7,7,0,0,0,0,0
20251,3120104,CS100002,37,38,5,2,0,0,1
20251,3120101,CS100002,11,16,0,0,13,2,5
20251,3110532,CS100010,4,4,0,0,0,0,0
20251,3110570,CS100004,1,1,0,0,0,0,0
20251,3110754,CS100005,2,2,0,0,0,0,0
20251,3120105,CS100006,3,10,10,1,0,0,7
20251,3110578,CS100006,2,9,0,0,0,0,7
20251,3120102,CS100007,2,5,20,1,0,0,3
20251,3130195,CS100008,14,21,0,0,5,1,7
20251,3130190,CS100008,17,17,0,0,0,0,0
20251,3110587,CS100008,2,2,0,0,0,0,0
20251,3110587,CS100003,1,2,0,0,0,0,1
20251,3110530,CS100003,1,1,0,0,0,0,0
20251,3120107,CS100010,21,37,3,1,8,3,16
20251,3110548,CS100010,7,8,0,0,0,0,1
20251,3110570,CS100010,4,5,0,0,0,0,1
20251,3110562,CS100006,1,1,0,0,0,0,0
20251,3130197,CS100007,2,4,0,0,0,0,2
20251,3110564,CS100001,16,18,6,1,11,2,2
20251,3110532,CS100002,1,1,0,0,0,0,0
20251,3110569,CS100002,0,1,0,0,0,0,1
20251,3110561,CS100003,4,4,0,0,0,0,0
20251,3120096,CS100010,36,51,0,0,6,3,15
20251,3110575,CS100006,1,1,0,0,0,0,0
20251,3110584,CS100007,1,1,0,0,0,0,0
20251,3110285,CS100008,1,1,0,0,0,0,0
20251,3110547,CS100001,38,41,2,1,2,1,3
20251,3110577,CS100001,6,7,0,0,0,0,1
20251,3110578,CS100004,3,3,0,0,0,0,0
20251,3110559,CS100004,14,14,0,0,0,0,0
20251,3110583,CS100005,1,1,0,0,0,0,0
20251,3110585,CS100005,1,2,0,0,0,0,1
20251,3110569,CS100008,4,5,0,0,20,1,1
20251,3110573,CS100008,0,1,0,0,0,0,1
20251,3110532,CS100009,9,9,0,0,0,0,0
20251,3130191,CS100001,69,91,2,2,2,2,22
20251,3110540,CS100001,8,8,0,0,0,0,0
20251,3130186,CS100002,2,3,0,0,0,0,1
20251,3120094,CS100003,57,65,2,1,3,2,8
20251,3110557,CS100003,1,1,0,0,200,2,0
20251,3120100,CS100003,6,6,0,0,0,0,0
20251,3110545,CS100003,3,5,0,0,0,0,2
20251,3110557,CS100009,4,5,0,0,0,0,1
20251,3110550,CS100010,35,40,0,0,0,0,5
20251,3110572,CS100004,13,13,8,1,8,1,0
20251,3120099,CS100006,0,3,0,0,0,0,3
20251,3110144,CS100007,0,1,0,0,0,0,1
20251,3120101,CS100007,1,3,0,0,0,0,2
20251,3110579,CS100009,2,2,0,0,0,0,0
20251,3120054,CS100003,11,14,0,0,7,1,3
20251,3130195,CS100003,10,16,0,0,6,1,6
20251,3110581,CS100004,1,1,0,0,0,0,0
20251,3120094,CS100010,109,144,2,3,4,5,35
20251,3110569,CS100010,35,40,5,2,3,1,5
20251,3130197,CS100004,1,1,0,0,0,0,0
20251,3110587,CS100005,2,2,0,0,0,0,0
20251,3130183,CS100005,4,5,0,0,0,0,1
20251,3110578,CS100007,3,3,0,0,0,0,0
20251,3120101,CS100008,15,22,0,0,0,0,7
20251,3110554,CS100001,11,11,9,1,18,2,0
20251,3110532,CS100001,12,12,8,1,0,0,0
20251,3130175,CS100002,1,1,0,0,0,0,0
20251,3110550,CS100003,16,17,0,0,0,0,1
20251,3110582,CS100010,6,7,0,0,0,0,1
20251,3120100,CS100004,7,8,13,1,13,1,1
20251,3130193,CS100005,1,1,0,0,0,0,0
20251,3110565,CS100007,0,1,0,0,0,0,1
20251,3120096,CS100008,21,29,3,1,0,0,8
20251,3120096,CS100001,43,47,9,4,9,4,4
20251,3130190,CS100001,41,52,6,3,4,2,11
20251,3130195,CS100002,9,12,0,0,8,1,3
20251,3110554,CS100003,2,2,0,0,100,2,0
20251,3120106,CS100009,13,14,0,0,7,1,1
20251,3110576,CS100009,11,12,8,1,0,0,1
20251,3110573,CS100010,1,1,0,0,0,0,0
20251,3110563,CS100010,2,3,0,0,0,0,1
20251,3120105,CS100007,2,5,20,1,0,0,3
20251,3120107,CS100008,19,23,9,2,13,3,4
20251,3110532,CS100008,5,6,0,0,0,0,1
20251,3130183,CS100001,141,163,3,5,1,2,22
20251,3110548,CS100002,2,2,50,1,50,1,0
20251,3120100,CS100010,24,28,0,0,0,0,4
20251,3110583,CS100004,2,2,0,0,0,0,0
20251,3130183,CS100006,5,8,0,0,0,0,3
20251,3120101,CS100006,8,14,0,0,0,0,6
20251,3110585,CS100007,0,2,0,0,0,0,2
20251,3110530,CS100009,2,2,0,0,0,0,0
20251,3120101,CS100001,89,107,5,5,2,2,18
20251,3130178,CS100003,6,6,0,0,50,3,0
20251,3130191,CS100003,18,21,5,1,0,0,3
20251,3110540,CS100010,4,4,0,0,0,0,0
20251,3120054,CS100004,12,16,0,0,0,0,4
20251,3110554,CS100006,0,0,0,0,0,1,0
20251,3110560,CS100008,1,1,0,0,0,0,0
20251,3110754,CS100001,14,14,7,1,0,0,0
20251,3110144,CS100002,1,1,0,0,0,0,0
20251,3110569,CS100009,17,20,5,1,5,1,3
20251,3130183,CS100010,49,59,2,1,3,2,10
20251,3110560,CS100004,2,2,0,0,0,0,0
20251,3110547,CS100004,0,1,0,0,0,0,1
20251,3110548,CS100006,2,2,0,0,0,0,0
20251,3110576,CS100007,3,5,0,0,0,0,2
20251,3110578,CS100009,6,7,0,0,0,0,1
20251,3110582,CS100009,3,3,0,0,0,0,0
20251,3110569,CS100003,7,8,0,0,0,0,1
20251,3110571,CS100003,2,2,0,0,0,0,0
20251,3130196,CS100005,1,1,0,0,0,0,0
20251,3110547,CS100006,0,2,0,0,0,0,2
20251,3110550,CS100008,6,6,0,0,0,0,0
20251,3110564,CS100003,11,13,0,0,0,0,2
20251,3120099,CS100003,5,5,0,0,20,1,0
20251,3120054,CS100009,33,36,0,0,0,0,3
20251,3130194,CS100010,7,7,0,0,0,0,0
20251,3110569,CS100007,0,3,0,0,0,0,3
20251,3110570,CS100007,0,1,0,0,0,0,1
20251,3120104,CS100008,31,34,0,0,9,3,3
20251,3130198,CS100008,6,7,14,1,29,2,1
20251,3110148,CS100009,5,5,0,0,0,0,0
20251,3110520,CS100001,9,10,0,0,0,0,1
20251,3120101,CS100003,28,34,0,0,3,1,6
20251,3110547,CS100003,2,2,0,0,0,0,0
20251,3110285,CS100003,1,1,0,0,0,0,0
20251,3120103,CS100009,278,307,2,7,6,18,29
20251,3110561,CS100009,14,17,0,0,12,2,3
20251,3110548,CS100009,3,3,0,0,0,0,0
20251,3110562,CS100004,12,12,0,0,8,1,0
20251,3120107,CS100005,5,16,0,0,0,0,11
20251,3130183,CS100007,4,9,0,0,0,0,5
20251,3120094,CS100008,23,36,3,1,0,0,13
20251,3110557,CS100002,3,3,0,0,33,1,0
20251,3120102,CS100003,17,19,0,0,0,0,2
20251,3130194,CS100003,7,9,0,0,0,0,2
20251,3110285,CS100006,3,3,0,0,0,0,0
20251,3110148,CS100007,0,1,0,0,0,0,1
20251,3130197,CS100008,7,7,0,0,0,0,0
20251,3110554,CS100009,5,7,0,0,0,0,2
20251,3110579,CS100002,1,1,0,0,100,1,0
20251,3110554,CS100002,1,1,0,0,0,0,0
20251,3110148,CS100003,2,2,50,1,0,0,0
20251,3110550,CS100004,15,16,0,0,6,1,1
20251,3130186,CS100004,6,7,0,0,0,0,1
20251,3110532,CS100007,1,2,0,0,0,0,1
20251,3120103,CS100007,6,14,0,0,7,1,8
20251,3120054,CS100008,16,18,0,0,0,0,2
20251,3110578,CS100008,17,21,0,0,0,0,4
20251,3110520,CS100009,6,6,0,0,0,0,0
20251,3110571,CS100009,1,1,0,0,0,0,0
20251,3120094,CS100001,298,349,1,5,1,5,51
20251,3120104,CS100001,197,214,6,13,7,14,17
20251,3120054,CS100001,85,104,8,8,9,9,19
20251,3110148,CS100001,26,30,3,1,0,0,4
20251,3110530,CS100002,0,1,0,0,0,0,1
20251,3120106,CS100003,8,10,0,0,10,1,2
20251,3110542,CS100010,16,19,0,0,0,0,3
20251,3120096,CS100004,8,9,0,0,0,0,1
20251,3110545,CS100005,3,5,0,0,0,0,2
20251,3110520,CS100007,0,1,0,0,0,0,1
20251,3130196,CS100001,25,27,0,0,0,0,2
20251,3130198,CS100001,32,32,0,0,0,0,0
20251,3110545,CS100002,5,5,0,0,0,0,0
20251,3120096,CS100002,4,5,0,0,0,0,1
20251,3130178,CS100002,5,5,0,0,0,0,0
20251,3110555,CS100003,2,3,0,0,0,0,1
20251,3110542,CS100005,3,4,0,0,25,1,1
20251,3120054,CS100002,12,13,8,1,8,1,1
20251,3130175,CS100004,1,1,0,0,0,0,0
20251,3110557,CS100004,0,1,0,0,100,1,1
20251,3130183,CS100004,25,26,4,1,0,0,1
20251,3110561,CS100004,6,6,0,0,0,0,0
20251,3130190,CS100007,0,1,0,0,100,1,1
20251,3110545,CS100008,3,5,0,0,0,0,2
20251,3110530,CS100008,2,2,0,0,0,0,0
20251,3130175,CS100001,3,4,0,0,25,1,1
20251,3110583,CS100002,1,1,0,0,0,0,0
20251,3110582,CS100004,1,1,0,0,0,0,0
20251,3110562,CS100010,60,64,3,2,3,2,4
20251,3130175,CS100010,2,4,0,0,0,0,2
20251,3130178,CS100010,7,9,11,1,0,0,2
20251,3110561,CS100005,1,2,0,0,0,0,1
20251,3130189,CS100005,0,0,0,0,0,1,0
20251,3110559,CS100006,4,4,0,0,0,0,0
20251,3130195,CS100006,5,8,0,0,0,0,3
20251,3110585,CS100009,0,0,0,0,0,1,0
20251,3130194,CS100001,57,68,4,3,3,2,11
20251,3120105,CS100003,25,30,0,0,13,4,5
20251,3130185,CS100009,1,1,0,0,0,0,0
20251,3120104,CS100009,162,170,1,2,6,10,8
20251,3120102,CS100010,76,83,2,2,2,2,7
20251,3110754,CS100010,4,6,17,1,0,0,2
20251,3120103,CS100005,30,38,0,0,5,2,8
20251,3130190,CS100005,4,5,0,0,0,0,1
20251,3110577,CS100005,2,2,0,0,0,0,0
20251,3130185,CS100007,0,1,100,1,100,1,1
20251,3110547,CS100002,2,2,0,0,0,0,0
20251,3130197,CS100002,1,1,0,0,0,0,0
20251,3110560,CS100005,1,1,0,0,0,0,0
20251,3110565,CS100005,1,1,0,0,0,0,0
20251,3110563,CS100009,0,1,0,0,100,1,1
20251,3120105,CS100002,9,9,0,0,0,0,0
20251,3110570,CS100003,1,1,0,0,0,0,0
20251,3120101,CS100004,22,29,0,0,7,2,7
20251,3110584,CS100004,1,1,0,0,0,0,0
20251,3110144,CS100008,5,5,0,0,0,0,0
20251,3130183,CS100008,7,8,0,0,0,0,1
20251,3130189,CS100008,3,3,0,0,0,0,0
20251,3110571,CS100001,12,12,8,1,8,1,0
20251,3110578,CS100001,34,37,3,1,8,3,3
20251,3130184,CS100001,12,12,0,0,0,0,0
20251,3110587,CS100002,1,1,0,0,0,0,0
20251,3130186,CS100003,2,2,0,0,0,0,0
20251,3110545,CS100010,5,11,0,0,18,2,6
20251,3120102,CS100004,11,12,8,1,8,1,1
20251,3110578,CS100005,8,11,9,1,0,0,3
20251,3110572,CS100006,3,5,20,1,40,2,2
20251,3110576,CS100006,1,3,0,0,0,0,2
20251,3110561,CS100006,4,4,0,0,0,0,0
20251,3130178,CS100006,5,5,0,0,0,0,0
20251,3130185,CS100006,1,1,0,0,0,0,0
20251,3110574,CS100008,0,3,0,0,0,0,3
20251,3110577,CS100009,2,2,0,0,50,1,0
20251,3110530,CS100001,5,5,0,0,20,1,0
20251,3130186,CS100001,15,15,0,0,0,0,0
20251,3130198,CS100002,1,1,0,0,0,0,0
20251,3120096,CS100009,11,13,0,0,8,1,2
20251,3110575,CS100009,1,1,0,0,0,0,0
20251,3110573,CS100005,1,1,0,0,0,0,0
20251,3120096,CS100006,8,12,0,0,0,0,4
20251,3110587,CS100007,0,4,0,0,0,0,4
20251,3130188,CS100009,1,2,0,0,0,0,1
20251,3130195,CS100004,14,17,0,0,0,0,3
20251,3120099,CS100005,2,3,0,0,0,0,1
20251,3130198,CS100005,1,1,0,0,0,0,0
20251,3120102,CS100005,6,7,0,0,0,0,1
20251,3130184,CS100005,1,1,0,0,0,0,0
20251,3130178,CS100005,1,1,0,0,0,0,0
20251,3110583,CS100006,2,2,0,0,0,0,0
20251,3110520,CS100006,1,1,0,0,0,0,0
20251,3110571,CS100007,0,1,0,0,0,0,1
20251,3110583,CS100007,0,1,0,0,0,0,1
20251,3130194,CS100007,0,2,0,0,0,0,2
20251,3110575,CS100008,1,1,0,0,0,0,0
20251,3110579,CS100008,4,4,0,0,0,0,0
20251,3120103,CS100001,314,351,6,21,5,17,37
20251,3110587,CS100001,11,12,0,0,8,1,1
20251,3130184,CS100003,1,1,0,0,0,0,0
20251,3110584,CS100008,1,1,100,1,0,0,0
20251,3110571,CS100006,1,1,100,1,0,0,0
20251,3120094,CS100009,166,187,0,0,3,6,21
20251,3110554,CS100004,15,16,13,2,0,0,1
20251,3110285,CS100005,4,5,40,2,0,0,1
20251,3110285,CS100009,2,2,0,0,0,0,0
20251,3130191,CS100010,48,59,3,2,3,2,11
20251,3110579,CS100010,4,4,0,0,0,0,0
20251,3110530,CS100005,3,3,0,0,0,0,0
20251,3130191,CS100005,4,5,20,1,20,1,1
20251,3110548,CS100001,20,21,10,2,0,0,1
20251,3110575,CS100002,1,1,0,0,0,0,0
20251,3110563,CS100003,2,2,0,0,0,0,0
20251,3110532,CS100004,1,1,0,0,0,0,0
20251,3120102,CS100009,18,21,0,0,5,1,3
20251,3110572,CS100009,6,7,14,1,29,2,1
20251,3110575,CS100010,4,5,0,0,0,0,1
20251,3120054,CS100005,2,7,0,0,14,1,5
20251,3120094,CS100006,14,32,3,1,0,0,18
20251,3110564,CS100007,1,3,0,0,0,0,2
20251,3110557,CS100007,0,5,0,0,0,0,5
20251,3110548,CS100008,1,2,0,0,0,0,1
20251,3110564,CS100008,10,11,9,1,0,0,1
20251,3110573,CS100009,1,2,0,0,0,0,1
20251,3120102,CS100001,75,80,10,8,6,5,5
20251,3120099,CS100001,4,7,0,0,0,0,3
20251,3110573,CS100001,4,4,0,0,0,0,0
20251,3110548,CS100004,1,1,0,0,0,0,0
20251,3110555,CS100004,1,1,0,0,0,0,0
20251,3120101,CS100010,61,81,3,2,3,2,20
20251,3120106,CS100010,23,35,0,0,3,1,12
20251,3110554,CS100008,1,1,0,0,0,0,0
20251,3130178,CS100001,11,13,15,2,8,1,2
20251,3110559,CS100001,23,25,0,0,0,0,2
20251,3130197,CS100001,30,31,0,0,0,0,1
20251,3130183,CS100002,10,13,0,0,0,0,3
20251,3130183,CS100003,35,39,0,0,3,1,4
20251,3120054,CS100010,23,34,3,1,3,1,11
20251,3130190,CS100010,29,34,0,0,3,1,5
20251,3120104,CS100004,120,125,2,3,13,16,5
20251,3120106,CS100006,5,11,0,0,0,0,6
20251,3110545,CS100007,1,4,0,0,0,0,3
20251,3130178,CS100008,3,3,0,0,0,0,0
20251,3110754,CS100008,1,1,0,0,100,1,0
20251,3130185,CS100008,3,3,0,0,0,0,0
20251,3120106,CS100001,66,79,3,2,9,7,13
20251,3120105,CS100001,57,65,5,3,6,4,8
20251,3130191,CS100002,13,19,0,0,5,1,6
20251,3120106,CS100002,7,7,0,0,14,1,0
20251,3110572,CS100003,4,5,0,0,0,0,1
20251,3120104,CS100010,203,229,5,11,3,6,26
20251,3110545,CS100004,2,3,0,0,0,0,1
20251,3120101,CS100005,17,23,0,0,9,2,6
20251,3120094,CS100005,15,18,0,0,0,0,3
20251,3110569,CS100006,6,7,14,1,0,0,1
20251,3110550,CS100006,3,3,0,0,0,0,0
20251,3110547,CS100008,3,7,0,0,0,0,4
20251,3130196,CS100002,1,1,0,0,0,0,0
20251,3120100,CS100009,6,8,0,0,13,1,2
20251,3110545,CS100009,3,7,0,0,0,0,4
20251,3130198,CS100010,2,3,0,0,33,1,1
20251,3110555,CS100005,2,2,0,0,0,0,0
20251,3110560,CS100007,1,1,0,0,0,0,0
20251,3110572,CS100008,7,8,0,0,0,0,1
20251,3110583,CS100008,0,1,0,0,0,0,1
20251,3110754,CS100009,3,4,0,0,25,1,1
20251,3110562,CS100002,3,3,0,0,0,0,0
20251,3120103,CS100003,105,117,0,0,4,5,12
20251,3110575,CS100001,8,8,0,0,0,0,0
20251,3130196,CS100010,0,4,0,0,0,0,4
20251,3110532,CS100005,2,3,0,0,0,0,1
20251,3120105,CS100005,16,17,0,0,6,1,1
20251,3110571,CS100005,1,1,0,0,0,0,0
20251,3130190,CS100006,2,5,0,0,0,0,3
20251,3110576,CS100001,34,37,11,4,3,1,3
20251,3110562,CS100003,11,11,0,0,0,0,0
20251,3110564,CS100010,33,33,0,0,3,1,0
20251,3130184,CS100010,3,3,0,0,0,0,0
20251,3110569,CS100004,19,19,5,1,0,0,0
20251,3120104,CS100007,8,13,8,1,8,1,5
20251,3110565,CS100008,1,1,0,0,0,0,0
20251,3110559,CS100009,20,21,0,0,0,0,1
20251,3130197,CS100010,1,1,0,0,0,0,0
20251,3110576,CS100004,17,17,6,1,6,1,0
20251,3130185,CS100005,0,1,0,0,0,0,1
20251,3110564,CS100006,2,3,0,0,0,0,1
20251,3120102,CS100008,13,13,0,0,8,1,0
20251,3110571,CS100008,6,6,0,0,0,0,0
20251,3110584,CS100009,6,6,0,0,17,1,0
20251,3130186,CS100009,2,2,0,0,0,0,0
20251,3130195,CS100001,129,139,1,1,1,2,10
20251,3130194,CS100009,21,23,0,0,9,2,2
20251,3130185,CS100010,10,10,0,0,0,0,0
20251,3110585,CS100010,2,4,0,0,0,0,2
20251,3130186,CS100006,1,2,0,0,0,0,1
20251,3110578,CS100002,4,5,0,0,0,0,1
20251,3130189,CS100002,1,1,100,1,100,1,0
20251,3110572,CS100010,25,28,11,3,7,2,3
20251,3110577,CS100010,3,6,0,0,0,0,3
20251,3110577,CS100004,1,1,0,0,0,0,0
20251,3110540,CS100006,1,1,0,0,0,0,0
20251,3110579,CS100007,2,3,0,0,0,0,1
20251,3120103,CS100002,39,43,7,3,7,3,4
20251,3120102,CS100002,14,14,0,0,0,0,0
20251,3110542,CS100002,5,5,0,0,0,0,0
20251,3130185,CS100002,1,1,0,0,0,0,0
20251,3110540,CS100003,1,1,0,0,0,0,0
20251,3110547,CS100010,11,15,7,1,7,1,4
20251,3110571,CS100010,7,7,0,0,0,0,0
20251,3110564,CS100004,20,23,0,0,0,0,3
20251,3110285,CS100004,4,4,0,0,0,0,0
20251,3120107,CS100004,10,12,0,0,0,0,2
20251,3130195,CS100005,6,9,0,0,0,0,3
20251,3110584,CS100001,3,4,0,0,0,0,1
20251,3120105,CS100009,36,40,0,0,8,3,4
