dong_code,quarter,day_of_week,time_zone,mean_pop
11440700,20252,2,0,17115.821084615385
11440700,20253,2,0,16915.385158333334
11440700,20254,2,0,16206.361664285714
11440700,20261,2,0,16681.2020875
11440700,20191,2,1,20092.0225
11440700,20192,2,1,19890.052353846153
11440700,20193,2,1,19818.834753846153
11440700,20194,2,1,19628.35003076923
11440700,20201,2,1,20101.1815875
11440700,20202,2,1,19903.711830769233
11440700,20203,2,1,19588.055914285713
11440700,20204,2,1,19364.733946153847
11440700,20211,2,1,19163.90523076923
11440700,20212,2,1,18924.419523076922
11440700,20213,2,1,19169.405215384617
11440700,20214,2,1,18957.066046153846
11440700,20221,2,1,18657.944276923077
11440700,20222,2,1,18663.88926153846
11440700,20223,2,1,17862.76883076923
11440700,20224,2,1,17710.13236153846
11440700,20231,2,1,17664.67495384615
11440700,20232,2,1,17487.17766923077
11440700,20233,2,1,17072.445507692308
11440700,20234,2,1,17615.135715384615
11440700,20241,2,1,17595.5213
11440700,20242,2,1,17137.107146153845
11440700,20243,2,1,17963.853953846152
11440700,20244,2,1,17236.972476923078
11440700,20251,2,1,17211.28016923077
11440700,20252,2,1,17042.130892307694
11440700,20253,2,1,16871.034025
11440700,20254,2,1,16176.660564285716
11440700,20261,2,1,16642.503412500002
11440700,20191,2,2,20231.966425
11440700,20192,2,2,20143.27833076923
11440700,20193,2,2,19778.817907692308
11440700,20194,2,2,19798.701784615383
11440700,20201,2,2,20085.6617375
11440700,20202,2,2,19898.589
11440700,20203,2,2,19627.205414285712
11440700,20204,2,2,19363.00569230769
11440700,20211,2,2,19192.0082
11440700,20212,2,2,18932.96786923077
11440700,20213,2,2,19180.551407692306
11440700,20214,2,2,18963.79133076923
11440700,20221,2,2,18676.813446153847
11440700,20222,2,2,18680.989023076923
11440700,20223,2,2,17938.951684615386
11440700,20224,2,2,17731.70594615385
11440700,20231,2,2,17702.819053846153
11440700,20232,2,2,17572.248723076922
11440700,20233,2,2,17085.60756923077
11440700,20234,2,2,17656.19240769231
11440700,20241,2,2,17612.438123076925
11440700,20242,2,2,17141.57506923077
11440700,20243,2,2,17981.82496923077
11440700,20244,2,2,17260.842484615387
11440700,20251,2,2,17177.43406153846
11440700,20252,2,2,17035.89843076923
11440700,20253,2,2,16909.661066666667
11440700,20254,2,2,16206.55177857143
11440700,20261,2,2,16652.6821125
11440700,20191,2,3,20348.223275
11440700,20192,2,3,20269.4478
11440700,20193,2,3,19799.257184615384
11440700,20194,2,3,19810.1753
11440700,20201,2,3,20093.7238125
11440700,20202,2,3,19846.862784615383
11440700,20203,2,3,19616.562664285713
11440700,20204,2,3,19368.23297692308
11440700,20211,2,3,19167.634253846154
11440700,20212,2,3,18958.44523076923
11440700,20213,2,3,19176.039684615385
11440700,20214,2,3,18953.867984615386
11440700,20221,2,3,18664.455299999998
11440700,20222,2,3,18712.365546153847
11440700,20223,2,3,18003.31526923077
11440700,20224,2,3,17817.389061538463
11440700,20231,2,3,17782.674584615386
11440700,20232,2,3,17640.42636923077
11440700,20233,2,3,17118.16603846154
11440700,20234,2,3,17737.378330769232
11440700,20241,2,3,17735.196392307695
11440700,20242,2,3,17125.14903076923
11440700,20243,2,3,18019.51300769231
11440700,20244,2,3,17305.21046923077
11440700,20251,2,3,17200.652992307692
11440700,20252,2,3,17082.933776923077
11440700,20253,2,3,16952.532383333335
11440700,20254,2,3,16237.016042857142
11440700,20261,2,3,16647.7887
11440700,20191,2,4,20619.4198
11440700,20192,2,4,20196.090546153842
11440700,20193,2,4,19842.14076923077
11440700,20194,2,4,19826.55393846154
11440700,20201,2,4,20097.7485125
11440700,20202,2,4,19885.0428
11440700,20203,2,4,19604.798585714285
11440700,20204,2,4,19373.359753846154
11440700,20211,2,4,19114.966261538462
11440700,20212,2,4,18959.28276923077
11440700,20213,2,4,19190.0399
11440700,20214,2,4,18946.479646153846
11440700,20221,2,4,18655.089523076924
11440700,20222,2,4,18610.10623076923
11440700,20223,2,4,17902.108684615385
11440700,20224,2,4,17501.274384615386
11440700,20231,2,4,17600.989715384614
11440700,20232,2,4,17594.684046153845
11440700,20233,2,4,16969.476969230767
11440700,20234,2,4,17661.02893846154
11440700,20241,2,4,17678.802284615384
11440700,20242,2,4,17102.371053846153
11440700,20243,2,4,18028.67943846154
11440700,20244,2,4,17287.827615384616
11440700,20251,2,4,17170.17093076923
11440700,20252,2,4,17081.303523076924
11440700,20253,2,4,16930.609399999998
11440700,20254,2,4,16189.875228571429
11440700,20261,2,4,16591.6374625
11440700,20191,2,5,20498.601300000002
11440700,20192,2,5,20215.742038461536
11440700,20193,2,5,19943.21969230769
11440700,20194,2,5,19869.865030769233
11440700,20201,2,5,20097.1780875
11440700,20202,2,5,19874.727776923075
11440700,20203,2,5,19623.684328571428
11440700,20204,2,5,19448.289415384617
11440700,20211,2,5,19092.20039230769
11440700,20212,2,5,18899.18993076923
11440700,20213,2,5,19238.4003
11440700,20214,2,5,18907.833315384614
11440700,20221,2,5,18576.070292307693
11440700,20222,2,5,18558.69976923077
11440700,20223,2,5,17819.60956923077
11440700,20224,2,5,17364.791076923077
11440700,20231,2,5,17423.626153846155
11440700,20232,2,5,17479.108038461538
11440700,20233,2,5,17005.844261538463
11440700,20234,2,5,17557.13113846154
11440700,20241,2,5,17729.07353846154
11440700,20242,2,5,16986.0615
11440700,20243,2,5,17962.315346153846
11440700,20244,2,5,17274.7149
11440700,20251,2,5,17132.026369230767
11440700,20252,2,5,17008.26033846154
11440700,20253,2,5,16860.520183333334
11440700,20254,2,5,16068.503592857143
11440700,20261,2,5,16476.1379
11440700,20191,2,6,20333.875775
11440700,20192,2,6,19966.664769230767
11440700,20193,2,6,19753.995046153846
11440700,20194,2,6,19691.159092307695
11440700,20201,2,6,20040.784875
11440700,20202,2,6,19629.98929230769
11440700,20203,2,6,19530.00000714286
11440700,20204,2,6,19295.040615384616
11440700,20211,2,6,18995.339715384613
11440700,20212,2,6,18668.89853846154
11440700,20213,2,6,19025.38693846154
11440700,20214,2,6,18680.187700000002
11440700,20221,2,6,18392.17418461538
11440700,20222,2,6,18284.89284615385
11440700,20223,2,6,17494.219076923076
11440700,20224,2,6,17179.347276923076
11440700,20231,2,6,17212.224692307693
11440700,20232,2,6,17160.196784615386
11440700,20233,2,6,16769.61846923077
11440700,20234,2,6,17285.14373846154
11440700,20241,2,6,17400.456453846153
11440700,20242,2,6,16632.285730769232
11440700,20243,2,6,17602.124246153846
11440700,20244,2,6,16906.226384615384
11440700,20251,2,6,16814.21196153846
11440700,20252,2,6,16537.284684615384
11440700,20253,2,6,16474.372133333334
11440700,20254,2,6,15816.695957142858
11440700,20261,2,6,16234.244575
11440700,20191,2,7,19539.902725
11440700,20192,2,7,18582.387284615386
11440700,20193,2,7,18533.078076923077
11440700,20194,2,7,18605.480592307693
11440700,20201,2,7,19310.932975
11440700,20202,2,7,18735.309938461538
11440700,20203,2,7,18702.239142857143
11440700,20204,2,7,18511.928084615385
11440700,20211,2,7,18185.279607692308
11440700,20212,2,7,17878.84620769231
11440700,20213,2,7,18235.93803076923
11440700,20214,2,7,17787.232415384617
11440700,20221,2,7,17746.00473846154
11440700,20222,2,7,17268.443884615383
11440700,20223,2,7,16493.236184615384
11440700,20224,2,7,16047.017576923077
11440700,20231,2,7,16278.611161538462
11440700,20232,2,7,15935.217746153845
11440700,20233,2,7,15901.98063076923
11440700,20234,2,7,16221.762753846153
11440700,20241,2,7,16508.871900000002
11440700,20242,2,7,15578.010723076923
11440700,20243,2,7,16349.311830769231
11440700,20244,2,7,15732.92216923077
11440700,20251,2,7,15833.663053846154
11440700,20252,2,7,15109.178600000001
11440700,20253,2,7,15098.600858333333
11440700,20254,2,7,14681.347785714286
11440700,20261,2,7,15508.9174
11440700,20191,2,8,18007.8818
11440700,20192,2,8,16189.911715384615
11440700,20193,2,8,16244.8827
11440700,20194,2,8,16471.406953846155
11440700,20201,2,8,17946.474825
11440700,20202,2,8,17089.77553076923
11440700,20203,2,8,17117.684778571427
11440700,20204,2,8,16720.574153846155
11440700,20211,2,8,16541.044776923078
11440700,20212,2,8,16197.17343076923
11440700,20213,2,8,16966.004884615384
11440700,20214,2,8,16034.965153846153
11440700,20221,2,8,16528.55846153846
11440700,20222,2,8,15416.889292307693
11440700,20223,2,8,14792.538900000001
11440700,20224,2,8,14212.705923076923
11440700,20231,2,8,14816.061138461539
11440700,20232,2,8,14139.625669230769
11440700,20233,2,8,14290.37766923077
11440700,20234,2,8,14288.505123076922
11440700,20241,2,8,14845.195923076923
11440700,20242,2,8,13944.217269230769
11440700,20243,2,8,14571.492815384616
11440700,20244,2,8,13865.241976923076
11440700,20251,2,8,14259.590392307691
11440700,20252,2,8,13102.147361538462
11440700,20253,2,8,13324.490516666667
11440700,20254,2,8,12879.157928571429
11440700,20261,2,8,14211.304575
11440700,20191,2,9,17036.5271
11440700,20192,2,9,14939.637130769232
11440700,20193,2,9,15197.677146153846
11440700,20194,2,9,15375.782415384614
11440700,20201,2,9,17029.615125
11440700,20202,2,9,16289.304630769231
11440700,20203,2,9,16314.686557142859
11440700,20204,2,9,15787.4765
11440700,20211,2,9,15628.945876923077
11440700,20212,2,9,15371.214892307693
11440700,20213,2,9,16333.608561538462
11440700,20214,2,9,15421.212315384617
11440700,20221,2,9,15927.496053846155
11440700,20222,2,9,14522.18190769231
11440700,20223,2,9,13831.264038461539
11440700,20224,2,9,13352.157453846154
11440700,20231,2,9,13988.696969230768
11440700,20232,2,9,13264.003423076922
11440700,20233,2,9,13493.475276923076
11440700,20234,2,9,13464.139261538461
11440700,20241,2,9,13971.6094
11440700,20242,2,9,13053.969684615384
11440700,20243,2,9,13699.434692307694
11440700,20244,2,9,13108.24153846154
11440700,20251,2,9,13451.8897
11440700,20252,2,9,12113.716561538462
11440700,20253,2,9,12404.421966666667
11440700,20254,2,9,11980.892171428572
11440700,20261,2,9,13487.006675
11440700,20191,2,10,16605.417675
11440700,20192,2,10,14314.525523076922
11440700,20193,2,10,14876.45523846154
11440700,20194,2,10,14894.816069230768
11440700,20201,2,10,16551.9614125
11440700,20202,2,10,15988.07316923077
11440700,20203,2,10,15940.229657142858
11440700,20204,2,10,15532.381553846153
11440700,20211,2,10,15372.44933076923
11440700,20212,2,10,15169.177684615384
11440700,20213,2,10,16351.460776923077
11440700,20214,2,10,15228.633784615386
11440700,20221,2,10,15877.682069230768
11440700,20222,2,10,14464.571523076924
11440700,20223,2,10,13608.604907692306
11440700,20224,2,10,13035.199207692309
11440700,20231,2,10,13728.676976923076
11440700,20232,2,10,12930.088338461539
11440700,20233,2,10,13167.508007692308
11440700,20234,2,10,13234.42363076923
11440700,20241,2,10,13703.961192307692
11440700,20242,2,10,12795.964292307694
11440700,20243,2,10,13582.301784615383
11440700,20244,2,10,12910.408992307694
11440700,20251,2,10,13253.084838461538
11440700,20252,2,10,11814.007284615385
11440700,20253,2,10,12127.62335
11440700,20254,2,10,11718.117971428572
11440700,20261,2,10,13139.8398375
11440700,20191,2,11,16294.346425
11440700,20192,2,11,14161.667384615384
11440700,20193,2,11,14580.639761538461
11440700,20194,2,11,14768.577084615383
11440700,20201,2,11,16520.0812625
11440700,20202,2,11,15888.8006
11440700,20203,2,11,15936.7514
11440700,20204,2,11,15315.308907692308
11440700,20211,2,11,15275.826723076923
11440700,20212,2,11,15008.793715384614
11440700,20213,2,11,16292.637776923077
11440700,20214,2,11,15285.790246153845
11440700,20221,2,11,15937.551638461537
11440700,20222,2,11,14452.69673076923
11440700,20223,2,11,13688.298099999998
11440700,20224,2,11,13060.254307692307
11440700,20231,2,11,13644.969707692308
11440700,20232,2,11,12877.613015384615
11440700,20233,2,11,13231.217938461537
11440700,20234,2,11,13249.872023076923
11440700,20241,2,11,13720.7649
11440700,20242,2,11,12755.800823076923
11440700,20243,2,11,13526.199915384615
11440700,20244,2,11,12942.375792307692
11440700,20251,2,11,13229.717984615385
11440700,20252,2,11,11850.017
11440700,20253,2,11,12095.140116666667
11440700,20254,2,11,11726.79815
11440700,20261,2,11,13056.3548375
11440700,20191,2,12,16260.2157
11440700,20192,2,12,14228.399399999998
11440700,20193,2,12,14525.827046153845
11440700,20194,2,12,14740.686292307693
11440700,20201,2,12,16564.085625
11440700,20202,2,12,15944.920884615385
11440700,20203,2,12,16073.007835714287
11440700,20204,2,12,15455.575753846155
11440700,20211,2,12,15416.49093076923
11440700,20212,2,12,15164.434592307693
11440700,20213,2,12,16364.85413846154
11440700,20214,2,12,15406.704553846153
11440700,20221,2,12,15944.157392307692
11440700,20222,2,12,14544.063792307694
11440700,20223,2,12,13780.629630769232
11440700,20224,2,12,13145.134784615384
11440700,20231,2,12,13697.253323076924
11440700,20232,2,12,12978.358423076923
11440700,20233,2,12,13310.135815384616
11440700,20234,2,12,13461.754784615387
11440700,20241,2,12,13801.610838461538
11440700,20242,2,12,12723.243746153847
11440700,20243,2,12,13505.465146153845
11440700,20244,2,12,12928.043169230768
11440700,20251,2,12,13331.883015384616
11440700,20252,2,12,11922.860799999999
11440700,20253,2,12,12235.430966666667
11440700,20254,2,12,11814.642578571427
11440700,20261,2,12,13142.9919625
11440700,20191,2,13,15968.837275000002
11440700,20192,2,13,13979.191715384617
11440700,20193,2,13,14282.8225
11440700,20194,2,13,14643.017592307693
11440700,20201,2,13,16313.308525
11440700,20202,2,13,15742.859553846154
11440700,20203,2,13,15918.948785714285
11440700,20204,2,13,15281.651107692307
11440700,20211,2,13,15265.638630769232
11440700,20212,2,13,15116.490184615384
11440700,20213,2,13,16166.126684615385
11440700,20214,2,13,15261.663646153846
11440700,20221,2,13,15918.022207692307
11440700,20222,2,13,14326.859476923077
11440700,20223,2,13,13518.451346153846
11440700,20224,2,13,12890.658069230769
11440700,20231,2,13,13451.634946153847
11440700,20232,2,13,12818.706315384616
11440700,20233,2,13,13181.05943076923
11440700,20234,2,13,13328.921
11440700,20241,2,13,13637.02876923077
11440700,20242,2,13,12558.074976923077
11440700,20243,2,13,13392.599861538461
11440700,20244,2,13,12785.682876923076
11440700,20251,2,13,13100.936346153845
11440700,20252,2,13,11820.735823076924
11440700,20253,2,13,12147.395983333334
11440700,20254,2,13,11836.716292857143
11440700,20261,2,13,13003.12715
11440700,20191,2,14,15844.3841
11440700,20192,2,14,14062.260515384616
11440700,20193,2,14,14309.3159
11440700,20194,2,14,14688.497138461538
11440700,20201,2,14,16325.64835
11440700,20202,2,14,15904.696784615384
11440700,20203,2,14,16068.731478571428
11440700,20204,2,14,15627.755515384615
11440700,20211,2,14,15304.458969230767
11440700,20212,2,14,15346.289723076923
11440700,20213,2,14,16296.6263
11440700,20214,2,14,15517.562615384613
11440700,20221,2,14,15945.235423076923
11440700,20222,2,14,14377.217238461539
11440700,20223,2,14,13594.271746153847
11440700,20224,2,14,12925.948061538462
11440700,20231,2,14,13543.770130769231
11440700,20232,2,14,12798.011407692307
11440700,20233,2,14,13194.192692307694
11440700,20234,2,14,13343.059546153847
11440700,20241,2,14,13683.902984615384
11440700,20242,2,14,12564.015846153847
11440700,20243,2,14,13460.080815384614
11440700,20244,2,14,12926.619569230768
11440700,20251,2,14,13201.15486153846
11440700,20252,2,14,11832.601246153847
11440700,20253,2,14,12154.584858333334
11440700,20254,2,14,11884.441285714287
11440700,20261,2,14,12989.0672375
11440700,20191,2,15,15948.4447
11440700,20192,2,15,14339.393
11440700,20193,2,15,14783.2984
11440700,20194,2,15,14893.08496923077
11440700,20201,2,15,16475.0950125
11440700,20202,2,15,16105.819076923075
11440700,20203,2,15,16267.084521428571
11440700,20204,2,15,15888.438823076924
11440700,20211,2,15,15653.61726153846
11440700,20212,2,15,15911.00263076923
11440700,20213,2,15,16571.780992307693
11440700,20214,2,15,15938.210299999999
11440700,20221,2,15,16220.659338461539
11440700,20222,2,15,14805.0031
11440700,20223,2,15,14038.543523076924
11440700,20224,2,15,13236.5062
11440700,20231,2,15,13741.901115384615
11440700,20232,2,15,13071.786346153847
11440700,20233,2,15,13502.374869230769
11440700,20234,2,15,13649.19600769231
11440700,20241,2,15,14048.418830769231
11440700,20242,2,15,12830.03643076923
11440700,20243,2,15,13784.720284615385
11440700,20244,2,15,13086.91516923077
11440700,20251,2,15,13327.025784615385
11440700,20252,2,15,12199.466253846154
11440700,20253,2,15,12505.102808333335
11440700,20254,2,15,12230.627300000002
11440700,20261,2,15,13190.939
11440700,20191,2,16,16581.458325
11440700,20192,2,16,15402.743423076921
11440700,20193,2,16,15565.753815384614
11440700,20194,2,16,15871.4343
11440700,20201,2,16,16795.35885
11440700,20202,2,16,16718.452253846153
11440700,20203,2,16,16703.525992857143
11440700,20204,2,16,16406.52496153846
11440700,20211,2,16,16066.547284615384
11440700,20212,2,16,16468.844399999998
11440700,20213,2,16,16903.077707692308
11440700,20214,2,16,16537.230746153844
11440700,20221,2,16,16663.002546153846
11440700,20222,2,16,15846.629446153847
11440700,20223,2,16,14792.317023076923
11440700,20224,2,16,14142.063453846155
11440700,20231,2,16,14371.987446153846
11440700,20232,2,16,14118.4794
11440700,20233,2,16,14208.397946153846
11440700,20234,2,16,14620.082223076924
11440700,20241,2,16,14571.211623076922
11440700,20242,2,16,13965.210838461539
11440700,20243,2,16,14439.349376923077
11440700,20244,2,16,13886.859776923076
11440700,20251,2,16,13821.212676923078
11440700,20252,2,16,13243.206007692306
11440700,20253,2,16,13069.822308333334
11440700,20254,2,16,12838.379557142858
11440700,20261,2,16,13292.40465
11440700,20191,2,17,17133.976049999997
11440700,20192,2,17,16230.700323076922
11440700,20193,2,17,16268.42273076923
11440700,20194,2,17,16486.094815384615
11440700,20201,2,17,17429.3136625
11440700,20202,2,17,17344.442784615385
11440700,20203,2,17,17335.13795714286
11440700,20204,2,17,17031.452015384617
11440700,20211,2,17,16646.119592307692
11440700,20212,2,17,16986.290492307693
11440700,20213,2,17,17422.662292307694
11440700,20214,2,17,17047.36366153846
11440700,20221,2,17,17191.617853846154
11440700,20222,2,17,16468.82453846154
11440700,20223,2,17,15477.610723076923
11440700,20224,2,17,14599.268238461538
11440700,20231,2,17,14861.05786153846
11440700,20232,2,17,14682.01163076923
11440700,20233,2,17,14766.609230769232
11440700,20234,2,17,15031.95353846154
11440700,20241,2,17,15023.80216153846
11440700,20242,2,17,14663.704969230768
11440700,20243,2,17,15010.717092307692
11440700,20244,2,17,14415.312084615385
11440700,20251,2,17,14331.5723
11440700,20252,2,17,13844.418661538462
11440700,20253,2,17,13669.962483333335
11440700,20254,2,17,13280.587478571428
11440700,20261,2,17,13720.01125
11440700,20191,2,18,17726.157375
11440700,20192,2,18,17340.85962307692
11440700,20193,2,18,17328.7695
11440700,20194,2,18,17414.11066923077
11440700,20201,2,18,18452.7307
11440700,20202,2,18,18409.196946153847
11440700,20203,2,18,18427.25105
11440700,20204,2,18,17903.701769230767
11440700,20211,2,18,17400.6224
11440700,20212,2,18,17837.49247692308
11440700,20213,2,18,18326.690923076923
11440700,20214,2,18,17845.153084615384
11440700,20221,2,18,17925.72663846154
11440700,20222,2,18,17549.681053846154
11440700,20223,2,18,16395.55137692308
11440700,20224,2,18,15417.655538461539
11440700,20231,2,18,15657.160246153846
11440700,20232,2,18,15609.333146153846
11440700,20233,2,18,15640.979730769232
11440700,20234,2,18,15951.65089230769
11440700,20241,2,18,16018.864992307692
11440700,20242,2,18,15227.7472
11440700,20243,2,18,15812.446846153847
11440700,20244,2,18,15212.138853846154
11440700,20251,2,18,15092.0008
11440700,20252,2,18,14658.28826153846
11440700,20253,2,18,14411.680658333333
11440700,20254,2,18,13974.850371428573
11440700,20261,2,18,14145.8821125
11440700,20191,2,19,17837.885125
11440700,20192,2,19,17650.915023076923
11440700,20193,2,19,17803.22206923077
11440700,20194,2,19,17671.501876923077
11440700,20201,2,19,18762.7973875
11440700,20202,2,19,18717.507176923078
11440700,20203,2,19,18686.673235714286
11440700,20204,2,19,18250.034730769232
11440700,20211,2,19,17863.810707692308
11440700,20212,2,19,18147.138438461538
11440700,20213,2,19,18705.761653846155
11440700,20214,2,19,18267.061246153844
11440700,20221,2,19,18298.865861538463
11440700,20222,2,19,17924.6617
11440700,20223,2,19,16877.9122
11440700,20224,2,19,15904.117769230768
11440700,20231,2,19,16194.999553846154
11440700,20232,2,19,16287.153515384616
11440700,20233,2,19,16345.265692307692
11440700,20234,2,19,16668.283323076925
11440700,20241,2,19,16509.657423076922
11440700,20242,2,19,15755.361961538463
11440700,20243,2,19,16261.644915384617
11440700,20244,2,19,15681.501238461538
11440700,20251,2,19,15473.823823076924
11440700,20252,2,19,15156.458607692308
11440700,20253,2,19,14994.909625
11440700,20254,2,19,14355.403935714286
11440700,20261,2,19,14611.685525
11440700,20191,2,20,18434.230475
11440700,20192,2,20,18191.94323076923
11440700,20193,2,20,18309.380161538462
11440700,20194,2,20,18121.933623076922
11440700,20201,2,20,19120.7893
11440700,20202,2,20,19159.864023076923
11440700,20203,2,20,19106.352057142856
11440700,20204,2,20,18701.620184615385
11440700,20211,2,20,18272.3263
11440700,20212,2,20,18416.906338461537
11440700,20213,2,20,18975.712484615386
11440700,20214,2,20,18460.219776923077
11440700,20221,2,20,18455.41574615385
11440700,20222,2,20,18191.097815384615
11440700,20223,2,20,17120.446730769232
11440700,20224,2,20,16249.599938461539
11440700,20231,2,20,16475.997638461537
11440700,20232,2,20,16525.607292307694
11440700,20233,2,20,16689.661584615384
11440700,20234,2,20,16953.193753846153
11440700,20241,2,20,16796.227138461538
11440700,20242,2,20,15972.641392307693
11440700,20243,2,20,16470.830669230767
11440700,20244,2,20,15989.110253846155
11440700,20251,2,20,15774.276192307692
11440700,20252,2,20,15396.587076923079
11440700,20253,2,20,15309.780166666666
11440700,20254,2,20,14562.789007142857
11440700,20261,2,20,14886.2934125
11440700,20191,2,21,19083.996375
11440700,20192,2,21,18765.87330769231
11440700,20193,2,21,18762.790723076923
11440700,20194,2,21,18576.514953846156
11440700,20201,2,21,19392.5194375
11440700,20202,2,21,19369.09126923077
11440700,20203,2,21,19336.193085714283
11440700,20204,2,21,18949.76806923077
11440700,20211,2,21,18572.653353846155
11440700,20212,2,21,18687.836484615385
11440700,20213,2,21,19305.51286923077
11440700,20214,2,21,18761.63753846154
11440700,20221,2,21,18682.8315
11440700,20222,2,21,18330.898753846155
11440700,20223,2,21,17461.471369230767
11440700,20224,2,21,16459.473138461537
11440700,20231,2,21,16677.42554615385
11440700,20232,2,21,16689.595784615383
11440700,20233,2,21,16831.54183076923
11440700,20234,2,21,17145.83726153846
11440700,20241,2,21,16981.217407692307
11440700,20242,2,21,16166.145215384615
11440700,20243,2,21,16875.10063846154
11440700,20244,2,21,16237.305407692307
11440700,20251,2,21,16022.719546153847
11440700,20252,2,21,15732.476061538462
11440700,20253,2,21,15638.361516666666
11440700,20254,2,21,14880.598164285713
11440700,20261,2,21,15217.6188375
11440700,20191,2,22,19539.0964
11440700,20192,2,22,19265.724853846154
11440700,20193,2,22,19202.897053846154
11440700,20194,2,22,19004.43
11440700,20201,2,22,19730.7274875
11440700,20202,2,22,19498.188776923078
11440700,20203,2,22,19467.82702142857
11440700,20204,2,22,19109.1437
11440700,20211,2,22,18747.851392307693
11440700,20212,2,22,18920.149707692308
11440700,20213,2,22,19435.512038461537
11440700,20214,2,22,19028.44683076923
11440700,20221,2,22,18843.063123076925
11440700,20222,2,22,18480.11546923077
11440700,20223,2,22,17734.69709230769
11440700,20224,2,22,16793.50376923077
11440700,20231,2,22,17026.7395
11440700,20232,2,22,17056.395430769233
11440700,20233,2,22,17195.619138461538
11440700,20234,2,22,17436.309076923077
11440700,20241,2,22,17376.754407692308
11440700,20242,2,22,16406.596400000002
11440700,20243,2,22,17299.16828461538
11440700,20244,2,22,16564.975515384616
11440700,20251,2,22,16417.3036
11440700,20252,2,22,16078.372915384614
11440700,20253,2,22,15940.142141666665
11440700,20254,2,22,15112.489614285714
11440700,20261,2,22,15425.2409625
11440700,20191,2,23,19812.89255
11440700,20192,2,23,19533.509676923077
11440700,20193,2,23,19496.21279230769
11440700,20194,2,23,19331.907992307693
11440700,20201,2,23,20048.0926875
11440700,20202,2,23,19893.04766153846
11440700,20203,2,23,19637.01065
11440700,20204,2,23,19426.86223076923
11440700,20211,2,23,19201.162823076924
11440700,20212,2,23,19057.187746153846
11440700,20213,2,23,19278.425499999998
11440700,20214,2,23,18904.56393076923
11440700,20221,2,23,18774.553730769232
11440700,20222,2,23,18591.703284615385
11440700,20223,2,23,17774.12737692308
11440700,20224,2,23,17406.244015384615
11440700,20231,2,23,17532.83017692308
11440700,20232,2,23,17326.03973846154
11440700,20233,2,23,17038.12697692308
11440700,20234,2,23,17421.075630769228
11440700,20241,2,23,17321.724915384613
11440700,20242,2,23,17542.014492307695
11440700,20243,2,23,17985.120453846153
11440700,20244,2,23,17367.164076923076
11440700,20251,2,23,17282.02043076923
11440700,20252,2,23,17134.755838461537
11440700,20253,2,23,16935.626783333333
11440700,20254,2,23,16376.18840714286
11440700,20261,2,23,16872.5335
11440700,20191,3,0,20000.43185
11440700,20192,3,0,19651.471838461537
11440700,20193,3,0,19657.8972
11440700,20194,3,0,19371.716892307693
11440700,20201,3,0,20058.5725
11440700,20202,3,0,19848.218092307692
11440700,20203,3,0,19749.209807692307
11440700,20204,3,0,19360.87062142857
11440700,20211,3,0,19173.710316666667
11440700,20212,3,0,18995.10177692308
11440700,20213,3,0,19175.632542857144
11440700,20214,3,0,18902.412815384618
11440700,20221,3,0,18775.075723076923
11440700,20222,3,0,18665.784153846154
11440700,20223,3,0,17775.256730769233
11440700,20224,3,0,17388.873346153847
11440700,20231,3,0,17560.173446153847
11440700,20232,3,0,17333.683146153846
11440700,20233,3,0,16951.826615384613
11440700,20234,3,0,17499.037153846155
11440700,20241,3,0,17591.67843076923
11440700,20242,3,0,17406.625638461537
11440700,20243,3,0,17925.9785
11440700,20244,3,0,17258.259
11440700,20251,3,0,17246.65186923077
11440700,20252,3,0,17083.477892307692
11440700,20253,3,0,16922.788846153846
11440700,20254,3,0,16404.481569230767
11440700,20261,3,0,16696.64421111111
11440700,20191,3,1,20420.68115
11440700,20192,3,1,19907.122130769232
11440700,20193,3,1,19645.83293076923
11440700,20194,3,1,19362.952238461537
11440700,20201,3,1,20021.95285
11440700,20202,3,1,19829.013146153848
11440700,20203,3,1,19745.287792307692
11440700,20204,3,1,18985.154071428573
11440700,20211,3,1,19168.442908333334
11440700,20212,3,1,18869.637553846154
11440700,20213,3,1,19396.591357142857
11440700,20214,3,1,18946.680384615385
11440700,20221,3,1,19022.897215384615
11440700,20222,3,1,18685.703284615385
11440700,20223,3,1,17817.725984615387
11440700,20224,3,1,17501.515961538462
11440700,20231,3,1,17627.296776923078
11440700,20232,3,1,17574.61216153846
11440700,20233,3,1,16828.02220769231
11440700,20234,3,1,17568.87276923077
11440700,20241,3,1,17514.58856923077
11440700,20242,3,1,17309.53769230769
11440700,20243,3,1,17955.904353846152
11440700,20244,3,1,17294.41546153846
11440700,20251,3,1,17237.940346153846
11440700,20252,3,1,17042.1728
11440700,20253,3,1,16881.263115384616
11440700,20254,3,1,16323.82186923077
11440700,20261,3,1,16628.388744444444
11440700,20191,3,2,20409.355349999998
11440700,20192,3,2,20032.7834
11440700,20193,3,2,19687.044015384614
11440700,20194,3,2,19395.36513076923
11440700,20201,3,2,20112.2363125
11440700,20202,3,2,19845.13133846154
11440700,20203,3,2,19934.730653846153
11440700,20204,3,2,18984.088035714285
11440700,20211,3,2,19168.771341666667
11440700,20212,3,2,18809.655546153845
11440700,20213,3,2,19321.318057142857
11440700,20214,3,2,18966.460992307693
11440700,20221,3,2,19008.120246153845
11440700,20222,3,2,18678.441553846154
11440700,20223,3,2,17888.725223076923
11440700,20224,3,2,17517.270030769232
11440700,20231,3,2,17689.131615384616
11440700,20232,3,2,17631.292015384617
