query_id,law,user_query,current_gt,current_f1,candidate_rank,candidate_article,candidate_title,candidate_text,relevance_score,is_current_gt,is_legal_match,legal_reason
138,상가임대차보호법,보증금 우선변제 상가건물,제10조의2 / 제14조 / 제5조 / 제6조 / 제7조,0.800,7,제20조,제20조,[제20조] ② 조정위원회는 다음 각 호의 사항을 심의ㆍ조정한다. 상가건물 임대차보호법 1. 차임 또는 보증금의 증감에 관한 분쟁 2. 임대차 기간에 관한 분쟁 3. 보증금 또는 임차상가건물의 반환에 관한 분쟁 4. 임차상가건물의 유지ㆍ수선 의무에 관한 분쟁 5. 권리금에 관한 분쟁 6. 그 밖에 대통령령으로 정하는 상가건물 임대차에 관한 분쟁,0.400,,1,보증금 반환 관련 규정
138,상가임대차보호법,보증금 우선변제 상가건물,제10조의2 / 제14조 / 제5조 / 제6조 / 제7조,0.800,8,제5조,제5조,[제5조] ⑥ 제4항에 따라 이의신청을 받은 체납처분청은 이해관계인이 이의신청일부터 7일 이내에 임차인 또는 제7항에 따 라 우선변제권을 승계한 금융기관 등을 상대로 소(訴)를 제기한 것을 증명한 때에는 그 소송이 종결될 때까지 이의 가 신청된 범위에서 임차인 또는 제7항에 따라 우선변제권을 승계한 금융기관 등에 대한 보증금의 변제를 유보(留 保)하고 남은,0.400,1,,
138,상가임대차보호법,보증금 우선변제 상가건물,제10조의2 / 제14조 / 제5조 / 제6조 / 제7조,0.800,9,제14조,제14조(보증금 중 일정액의 보호),제14조(보증금 중 일정액의 보호) ① 임차인은 보증금 중 일정액을 다른 담보물권자보다 우선하여 변제받을 권리가 있 다. 이 경우 임차인은 건물에 대한 경매신청의 등기 전에 제3조제1항의 요건을 갖추어야 한다. ② 제1항의 경우에 제5조제4항부터 제6항까지의 규정을 준용한다. ③ 제1항에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준은 임,0.400,1,,
138,상가임대차보호법,보증금 우선변제 상가건물,제10조의2 / 제14조 / 제5조 / 제6조 / 제7조,0.800,10,제10조의4,제10조의4,"[제10조의4] <개정 2018. 10. 16.> 1. 임차인이 주선한 신규임차인이 되려는 자에게 권리금을 요구하거나 임차인이 주선한 신규임차인이 되려는 자로 부터 권리금을 수수하는 행위 2. 임차인이 주선한 신규임차인이 되려는 자로 하여금 임차인에게 권리금을 지급하지 못하게 하는 행위 3. 임차인이 주선한 신규임차인이 되려는 자에게 상가건물에 관한 조세,",0.400,,0,질문과 주제 불일치
139,상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조 / 제6조 / 제7조,0.667,1,제10조,제10조,[제10조] 다른 법령에 따라 철거 또는 재건축이 이루어지는 경우 8. 그 밖에 임차인이 임차인으로서의 의무를 현저히 위반하거나 임대차를 계속하기 어려운 중대한 사유가 있는 경 우,0.844,,0,질문과 관련 없음
139,상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조 / 제6조 / 제7조,0.667,2,제6조,제6조,[제6조] ⑨ 금융기관등은 임차인을 대위하여 제1항의 임차권등기명령을 신청할 수 있다. 이 경우 제3항ㆍ제4항 및 제8항의 “임차인”은 “금융기관등”으로 본다.<신설 2013. 8. 13.> [전문개정 2009. 1. 30.],0.623,1,,
139,상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조 / 제6조 / 제7조,0.667,3,제7조,제7조,[제7조] ②임차인의 보증금중 일정액이 상가건물의 가액의 2분의 1을 초과하는 경우에는 상가건물의 가액의 2분의 1에 해 당하는 금액에 한하여 우선변제권이 있다.<개정 2013. 12. 30.>,0.611,1,,
139,상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조 / 제6조 / 제7조,0.667,5,제21조,제21조(주택임대차분쟁조정위원회 준용),제21조(주택임대차분쟁조정위원회 준용) 조정위원회에 대하여는 이 법에 규정한 사항 외에는 주택임대차분쟁조정위원 회에 관한 「주택임대차보호법」 제14조부터 제29조까지의 규정을 준용한다. 이 경우 “주택임대차분쟁조정위원회”는 “상가건물임대차분쟁조정위원회”로 본다. [본조신설 2018. 10. 16.],0.400,,1,준용 규정 연결
139,상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조 / 제6조 / 제7조,0.667,6,제3조의3,제3조의3,"[제3조의3] ② 임대차계약의 당사자가 아닌 이해관계인 또는 임대차계약을 체결하려는 자는 관할 세무서장에게 다음 각 호의 사항이 기재된 서면의 열람 또는 교부를 요청할 수 있다. 1. 상가건물의 소재지, 임대차 목적물 및 면적 2. 사업자등록 신청일 3. 보증금 및 차임, 임대차기간 4. 확정일자 부여일 5. 임대차계약이 변경되거나 갱신된 경우에는 변경ㆍ갱",0.400,,1,임대차 대항력 관련 조문
139,상가임대차보호법,임대차 대항력 확정일자,제3조 / 제4조 / 제6조 / 제7조,0.667,8,제4조,제4조(확정일자 부여 및 임대차정보의 제공 등),"제4조(확정일자 부여 및 임대차정보의 제공 등) ① 제5조제2항의 확정일자는 상가건물의 소재지 관할 세무서장이 부여 한다. ② 관할 세무서장은 해당 상가건물의 소재지, 확정일자 부여일, 차임 및 보증금 등을 기재한 확정일자부를 작성하여 야 한다. 이 경우 전산정보처리조직을 이용할 수 있다. ③ 상가건물의 임대차에 이해관계가 있는 자는 관할 세무서장에게 해당",0.400,1,,
140,상가임대차보호법,차임 증액 제한 5퍼센트,제11조 / 제4조 / 제5조,0.500,1,제5조,제5조(월차임 전환 시 산정률),제5조(월차임 전환 시 산정률) ① 법 제12조제1호에서 “대통령령으로 정하는 비율”이란 연 1할2푼을 말한다. ② 법 제12조제2호에서 “대통령령으로 정하는 배수”란 4.5배를 말한다. [전문개정 2013. 12. 30.],0.591,1,,
140,상가임대차보호법,차임 증액 제한 5퍼센트,제11조 / 제4조 / 제5조,0.500,2,제4조,제4조(차임 등 증액청구의 기준),"제4조(차임 등 증액청구의 기준) 법 제11조제1항의 규정에 의한 차임 또는 보증금의 증액청구는 청구당시의 차임 또는 보증금의 100분의 5의 금액을 초과하지 못한다. <개정 2008. 8. 21., 2018. 1. 26.>",0.579,1,,
140,상가임대차보호법,차임 증액 제한 5퍼센트,제11조 / 제4조 / 제5조,0.500,3,제7조,제7조,의 가액의 2분의 1을 초 과하는 경우에는 그 각 보증금중 일정액의 합산액에 대한 각 임차인의 보증금중 일정액의 비율로 그 상가건물의 가 액의 2분의 1에 해당하는 금액을 분할한 금액을 각 임차인의 보증금중 일정액으로 본다.<개정 2013. 12. 30.>,0.575,,0,질문과 관련 없음
140,상가임대차보호법,차임 증액 제한 5퍼센트,제11조 / 제4조 / 제5조,0.500,6,제11조,제11조,[제11조] ② 제1항에 따른 증액 청구는 임대차계약 또는 약정한 차임 등의 증액이 있은 후 1년 이내에는 하지 못한다. 상가건물 임대차보호법,0.400,1,,
140,상가임대차보호법,차임 증액 제한 5퍼센트,제11조 / 제4조 / 제5조,0.500,8,제10조의8,제10조의8(차임연체와 해지),제10조의8(차임연체와 해지) 임차인의 차임연체액이 3기의 차임액에 달하는 때에는 임대인은 계약을 해지할 수 있다. [본조신설 2015. 5. 13.],0.400,,0,질문과 관련 없음
140,상가임대차보호법,차임 증액 제한 5퍼센트,제11조 / 제4조 / 제5조,0.500,9,제12조,제12조(월 차임 전환 시 산정률의 제한),"제12조(월 차임 전환 시 산정률의 제한) 보증금의 전부 또는 일부를 월 단위의 차임으로 전환하는 경우에는 그 전환되 는 금액에 다음 각 호 중 낮은 비율을 곱한 월 차임의 범위를 초과할 수 없다. <개정 2010. 5. 17., 2013. 8. 13.> 1.「은행법」에 따른 은행의 대출금리 및 해당 지역의 경제 여건 등을 고려하여 대통령령으로 정하는 비율",0.400,,1,차임 증액 제한 규정
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,1,제12조,제12조(월 차임 전환 시 산정률의 제한),"제12조(월 차임 전환 시 산정률의 제한) 보증금의 전부 또는 일부를 월 단위의 차임으로 전환하는 경우에는 그 전환되 는 금액에 다음 각 호 중 낮은 비율을 곱한 월 차임의 범위를 초과할 수 없다. <개정 2010. 5. 17., 2013. 8. 13.> 1.「은행법」에 따른 은행의 대출금리 및 해당 지역의 경제 여건 등을 고려하여 대통령령으로 정하는 비율",0.638,1,,
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,2,제5조,제5조,"[제5조] ⑦ 다음 각 호의 금융기관 등이 제2항, 제6조제5항 또는 제7조제1항에 따른 우선변제권을 취득한 임차인의 보증금 반환채권을 계약으로 양수한 경우에는 양수한 금액의 범위에서 우선변제권을 승계한다.<신설 2013. 8. 13., 2016. 5. 29.> 1. 「은행법」에 따른 은행 2. 「중소기업은행법」에 따른 중소기업은행 3. 「한국산업은행법」에",0.591,1,,
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,3,제7조,제7조(우선변제를 받을 보증금의 범위 등),제7조(우선변제를 받을 보증금의 범위 등),0.569,,0,RECHECK->0 (규칙 미해당)
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,4,제6조,제6조(우선변제를 받을 임차인의 범위),"제6조(우선변제를 받을 임차인의 범위) 법 제14조의 규정에 의하여 우선변제를 받을 임차인은 보증금과 차임이 있는 경우 법 제2조제2항의 규정에 의하여 환산한 금액의 합계가 다음 각호의 구분에 의한 금액 이하인 임차인으로 한다. <개정 2008. 8. 21., 2010. 7. 21., 2013. 12. 30.> 1. 서울특별시 : 6천500만원 2. 「수도",0.400,1,,
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,5,제2조,제2조(적용범위),"제2조(적용범위) ①「상가건물 임대차보호법」(이하 “법”이라 한다) 제2조제1항 단서에서 “대통령령으로 정하는 보증금 액”이란 다음 각 호의 구분에 의한 금액을 말한다. <개정 2008. 8. 21., 2010. 7. 21., 2013. 12. 30., 2018. 1. 26., 2019. 4. 2.> 1. 서울특별시 : 9억원 2. 「수도권정비계획법」에 따",0.400,1,,
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,8,제14조의2,제14조의2,[제14조의2] ① 상가건물 임대차에 관한 다음 각 호의 사항을 심의하기 위하여 법무부에 상가건 물임대차위원회(이하 “위원회”라 한다)를 둔다. 1. 제2조제1항 단서에 따른 보증금액 2. 제14조에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준,0.400,,1,보증금액 관련 규정
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,9,제4조,제4조(확정일자 부여 및 임대차정보의 제공 등),"제4조(확정일자 부여 및 임대차정보의 제공 등) ① 제5조제2항의 확정일자는 상가건물의 소재지 관할 세무서장이 부여 한다. ② 관할 세무서장은 해당 상가건물의 소재지, 확정일자 부여일, 차임 및 보증금 등을 기재한 확정일자부를 작성하여 야 한다. 이 경우 전산정보처리조직을 이용할 수 있다. ③ 상가건물의 임대차에 이해관계가 있는 자는 관할 세무서장에게 해당",0.400,,0,환산보증금 관련 없음
141,상가임대차보호법,환산보증금 서울 기준 금액,제12조 / 제2조 / 제5조 / 제6조,0.889,10,제14조,제14조(보증금 중 일정액의 보호),제14조(보증금 중 일정액의 보호) ① 임차인은 보증금 중 일정액을 다른 담보물권자보다 우선하여 변제받을 권리가 있 다. 이 경우 임차인은 건물에 대한 경매신청의 등기 전에 제3조제1항의 요건을 갖추어야 한다. ② 제1항의 경우에 제5조제4항부터 제6항까지의 규정을 준용한다. ③ 제1항에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준은 임,0.400,,1,보증금 보호 관련 규정
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,1,제7조,제7조(우선변제를 받을 보증금의 범위 등),제7조(우선변제를 받을 보증금의 범위 등),0.686,1,,
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,3,제5조,제5조,[제5조] ④ 제2항 또는 제7항에 따른 우선변제의 순위와 보증금에 대하여 이의가 있는 이해관계인은 경매법원 또는 체납처 분청에 이의를 신청할 수 있다.<개정 2013. 8. 13.>,0.657,,0,질문과 관련 없음
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,4,제11조,제11조,금액에 달할 때 까지는 같은 항 단서를 적용하지 아니한다.<신설 2020. 9. 29.> [전문개정 2009. 1. 30.],0.690,1,,
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,5,제10조의2,제10조의2(계약갱신의 특례),"제10조의2(계약갱신의 특례) 제2조제1항 단서에 따른 보증금액을 초과하는 임대차의 계약갱신의 경우에는 당사자는 상가건물에 관한 조세, 공과금, 주변 상가건물의 차임 및 보증금, 그 밖의 부담이나 경제사정의 변동 등을 고려하여 차임과 보증금의 증감을 청구할 수 있다. [본조신설 2013. 8. 13.]",0.400,1,,
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,6,제4조,제4조(차임 등 증액청구의 기준),"제4조(차임 등 증액청구의 기준) 법 제11조제1항의 규정에 의한 차임 또는 보증금의 증액청구는 청구당시의 차임 또는 보증금의 100분의 5의 금액을 초과하지 못한다. <개정 2008. 8. 21., 2018. 1. 26.>",0.400,1,,
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,7,제2조,제2조,"[제2조] ② 제1항 단서에 따른 보증금액을 정할 때에는 해당 지역의 경제 여건 및 임대차 목적물의 규모 등을 고려하여 지 역별로 구분하여 규정하되, 보증금 외에 차임이 있는 경우에는 그 차임액에 「은행법」에 따른 은행의 대출금리 등을 고려하여 대통령령으로 정하는 비율을 곱하여 환산한 금액을 포함하여야 한다.<개정 2010. 5. 17.>",0.400,1,,
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,9,제12조,제12조(월 차임 전환 시 산정률의 제한),"제12조(월 차임 전환 시 산정률의 제한) 보증금의 전부 또는 일부를 월 단위의 차임으로 전환하는 경우에는 그 전환되 는 금액에 다음 각 호 중 낮은 비율을 곱한 월 차임의 범위를 초과할 수 없다. <개정 2010. 5. 17., 2013. 8. 13.> 1.「은행법」에 따른 은행의 대출금리 및 해당 지역의 경제 여건 등을 고려하여 대통령령으로 정하는 비율",0.400,,1,환산 방법 규정 포함
142,상가임대차보호법,보증금 월차임 환산 방법,제10조의2 / 제11조 / 제2조 / 제4조 / 제7조,0.600,10,제20조,제20조,[제20조] ② 조정위원회는 다음 각 호의 사항을 심의ㆍ조정한다. 상가건물 임대차보호법 1. 차임 또는 보증금의 증감에 관한 분쟁 2. 임대차 기간에 관한 분쟁 3. 보증금 또는 임차상가건물의 반환에 관한 분쟁 4. 임차상가건물의 유지ㆍ수선 의무에 관한 분쟁 5. 권리금에 관한 분쟁 6. 그 밖에 대통령령으로 정하는 상가건물 임대차에 관한 분쟁,0.400,,1,절차적 완결성 (세부 시행규칙)
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,1,제9조,제9조(조정위원회의 심의ㆍ조정 사항),"제9조(조정위원회의 심의ㆍ조정 사항) 법 제20조제2항제6호에서 “대통령령으로 정하는 상가건물 임대차에 관한 분쟁 ”이란 다음 각 호의 분쟁을 말한다. <개정 2020. 10. 20., 2024. 12. 31.> 1. 임대차계약의 이행 및 임대차계약 내용의 해석에 관한 분쟁 2. 임대차계약 갱신 및 종료에 관한 분쟁 3. 임대차계약의 불이행 등에 따른 손해",0.610,,1,조정 사항을 규정함
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,2,제20조,제20조(상가건물임대차분쟁조정위원회),제20조(상가건물임대차분쟁조정위원회),0.644,1,,
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,4,제21조,제21조(주택임대차분쟁조정위원회 준용),제21조(주택임대차분쟁조정위원회 준용) 조정위원회에 대하여는 이 법에 규정한 사항 외에는 주택임대차분쟁조정위원 회에 관한 「주택임대차보호법」 제14조부터 제29조까지의 규정을 준용한다. 이 경우 “주택임대차분쟁조정위원회”는 “상가건물임대차분쟁조정위원회”로 본다. [본조신설 2018. 10. 16.],0.400,1,,
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,5,제2조,제2조,"[제2조] ① 이 법은 상가건물(제3조제1항에 따른 사업자등록의 대상이 되는 건물을 말한다)의 임대차(임대차 목적물의 주된 부분을 영업용으로 사용하는 경우를 포함한다)에 대하여 적용한다. 다만, 제14조의2에 따른 상가건물 임대차위원회의 심의를 거쳐 대통령령으로 정하는 보증금액을 초과하는 임대차에 대하여는 그러하지 아니하다. <개 정 2020. 7. 31.",0.400,,1,임대차의 적용 범위 정의
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,6,제8조,제8조(상가건물임대차분쟁조정위원회의 설치),"제8조(상가건물임대차분쟁조정위원회의 설치) 법 제20조제1항에 따른 상가건물임대차분쟁조정위원회(이하 “조정위원 회”라 한다)를 두는 「법률구조법」 제8조에 따른 대한법률구조공단(이하 “공단”이라 한다), 「한국토지주택공사법」에 따른 한국토지주택공사(이하 “공사”라 한다) 및 「한국부동산원법」에 따른 한국부동산원(이하 “부동산원”이라 한다 )의 지부, 지사",0.400,,1,분쟁조정위원회 설치 규정
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,7,제22조,제22조(벌칙 적용에서 공무원 의제),"제22조(벌칙 적용에서 공무원 의제) 공무원이 아닌 상가건물임대차위원회의 위원 및 상가건물임대차분쟁조정위원회의 위원은 「형법」 제127조, 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다. <개정 2020. 7. 31.> [본조신설 2018. 10. 16.] 부칙 <제21065호,2025. 10. 1.>(정부조직법)",0.400,,0,벌칙 적용 관련 조문
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,9,제3조의3,제3조의3,"[제3조의3] ② 임대차계약의 당사자가 아닌 이해관계인 또는 임대차계약을 체결하려는 자는 관할 세무서장에게 다음 각 호의 사항이 기재된 서면의 열람 또는 교부를 요청할 수 있다. 1. 상가건물의 소재지, 임대차 목적물 및 면적 2. 사업자등록 신청일 3. 보증금 및 차임, 임대차기간 4. 확정일자 부여일 5. 임대차계약이 변경되거나 갱신된 경우에는 변경ㆍ갱",0.400,,0,임대차 분쟁과 무관한 조문
143,상가임대차보호법,상가건물 임대차 분쟁조정,제20조 / 제21조,0.286,10,제3조의2,제3조의2(이해관계인의 범위),제3조의2(이해관계인의 범위) 법 제4조제3항에 따라 정보의 제공을 요청할 수 있는 상가건물의 임대차에 이해관계가 있는 자(이하 “이해관계인”이라 한다)는 다음 각 호의 어느 하나에 해당하는 자로 한다. 상가건물 임대차보호법 시행령 1. 해당 상가건물 임대차계약의 임대인ㆍ임차인 2. 해당 상가건물의 소유자 3. 해당 상가건물 또는 그 대지의 등기부에 기록된,0.400,,0,RECHECK->0 (규칙 미해당)
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,1,제6조,제6조,"[제6조] ① 임대차가 종료된 후 보증금이 반환되지 아니한 경우 임차인은 임차건물의 소재지를 관할하 는 지방법원, 지방법원지원 또는 시ㆍ군법원에 임차권등기명령을 신청할 수 있다. <개정 2013. 8. 13.>",0.683,1,,
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,3,제14조의2,제14조의2,[제14조의2] ① 상가건물 임대차에 관한 다음 각 호의 사항을 심의하기 위하여 법무부에 상가건 물임대차위원회(이하 “위원회”라 한다)를 둔다. 1. 제2조제1항 단서에 따른 보증금액 2. 제14조에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준,0.656,,0,RECHECK->0 (규칙 미해당)
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,4,제7조,제7조(우선변제를 받을 보증금의 범위 등),제7조(우선변제를 받을 보증금의 범위 등),0.708,,0,RECHECK->0 (규칙 미해당)
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,6,제10조의2,제10조의2(계약갱신의 특례),"제10조의2(계약갱신의 특례) 제2조제1항 단서에 따른 보증금액을 초과하는 임대차의 계약갱신의 경우에는 당사자는 상가건물에 관한 조세, 공과금, 주변 상가건물의 차임 및 보증금, 그 밖의 부담이나 경제사정의 변동 등을 고려하여 차임과 보증금의 증감을 청구할 수 있다. [본조신설 2013. 8. 13.]",0.400,1,,
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,7,제18조,제18조(「소액사건심판법」의 준용),제18조(「소액사건심판법」의 준용) 임차인이 임대인에게 제기하는 보증금반환청구소송에 관하여는 「소액사건심판법」 제6조ㆍ제7조ㆍ,0.400,,1,소액사건심판법 준용 규정
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,8,제20조,제20조,[제20조] ② 조정위원회는 다음 각 호의 사항을 심의ㆍ조정한다. 상가건물 임대차보호법 1. 차임 또는 보증금의 증감에 관한 분쟁 2. 임대차 기간에 관한 분쟁 3. 보증금 또는 임차상가건물의 반환에 관한 분쟁 4. 임차상가건물의 유지ㆍ수선 의무에 관한 분쟁 5. 권리금에 관한 분쟁 6. 그 밖에 대통령령으로 정하는 상가건물 임대차에 관한 분쟁,0.400,1,,
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,9,제14조,제14조(보증금 중 일정액의 보호),제14조(보증금 중 일정액의 보호) ① 임차인은 보증금 중 일정액을 다른 담보물권자보다 우선하여 변제받을 권리가 있 다. 이 경우 임차인은 건물에 대한 경매신청의 등기 전에 제3조제1항의 요건을 갖추어야 한다. ② 제1항의 경우에 제5조제4항부터 제6항까지의 규정을 준용한다. ③ 제1항에 따라 우선변제를 받을 임차인 및 보증금 중 일정액의 범위와 기준은 임,0.400,,1,보증금 반환 권리 규정
144,상가임대차보호법,임차권등기명령 보증금 반환,제10조의2 / 제20조 / 제6조,0.500,10,제5조,제5조,"[제5조] ① 임차인이 임차건물에 대하여 보증금반환청구소송의 확정판결, 그 밖에 이에 준하는 집행권원 에 의하여 경매를 신청하는 경우에는 「민사집행법」 제41조에도 불구하고 반대의무의 이행이나 이행의 제공을 집행 상가건물 임대차보호법 개시의 요건으로 하지 아니한다.",0.400,,1,임차권 보증금 반환 규정
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,1,제10조의5,제10조의5(권리금 적용 제외),"제10조의5(권리금 적용 제외) 제10조의4는 다음 각 호의 어느 하나에 해당하는 상가건물 임대차의 경우에는 적용하지 아니한다. <개정 2018. 10. 16.> 1. 임대차 목적물인 상가건물이 「유통산업발전법」 제2조에 따른 대규모점포 또는 준대규모점포의 일부인 경우(다 만, 「전통시장 및 상점가 육성을 위한 특별법」 제2조제1호에 따른 전통시장은 제외한",0.603,,0,다른 주제의 조문
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,2,제10조의3,제10조의3(권리금의 정의 등),"제10조의3(권리금의 정의 등) ① 권리금이란 임대차 목적물인 상가건물에서 영업을 하는 자 또는 영업을 하려는 자가 영업시설ㆍ비품, 거래처, 신용, 영업상의 노하우, 상가건물의 위치에 따른 영업상의 이점 등 유형ㆍ무형의 재산적 가 치의 양도 또는 이용대가로서 임대인, 임차인에게 보증금과 차임 이외에 지급하는 금전 등의 대가를 말한다. ② 권리금 계약이란 신",0.593,,0,RECHECK->0 (규칙 미해당)
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,4,제21조,제21조(주택임대차분쟁조정위원회 준용),제21조(주택임대차분쟁조정위원회 준용) 조정위원회에 대하여는 이 법에 규정한 사항 외에는 주택임대차분쟁조정위원 회에 관한 「주택임대차보호법」 제14조부터 제29조까지의 규정을 준용한다. 이 경우 “주택임대차분쟁조정위원회”는 “상가건물임대차분쟁조정위원회”로 본다. [본조신설 2018. 10. 16.],0.400,,1,상가 임대차 관련 준용 규정
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,5,제2조,제2조,"[제2조] ① 이 법은 상가건물(제3조제1항에 따른 사업자등록의 대상이 되는 건물을 말한다)의 임대차(임대차 목적물의 주된 부분을 영업용으로 사용하는 경우를 포함한다)에 대하여 적용한다. 다만, 제14조의2에 따른 상가건물 임대차위원회의 심의를 거쳐 대통령령으로 정하는 보증금액을 초과하는 임대차에 대하여는 그러하지 아니하다. <개 정 2020. 7. 31.",0.400,1,,
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,6,제22조,제22조(벌칙 적용에서 공무원 의제),"제22조(벌칙 적용에서 공무원 의제) 공무원이 아닌 상가건물임대차위원회의 위원 및 상가건물임대차분쟁조정위원회의 위원은 「형법」 제127조, 제129조부터 제132조까지의 규정을 적용할 때에는 공무원으로 본다. <개정 2020. 7. 31.> [본조신설 2018. 10. 16.] 부칙 <제21065호,2025. 10. 1.>(정부조직법)",0.400,,0,벌칙 관련 조문으로 무관
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,7,제3조의2,제3조의2(이해관계인의 범위),제3조의2(이해관계인의 범위) 법 제4조제3항에 따라 정보의 제공을 요청할 수 있는 상가건물의 임대차에 이해관계가 있는 자(이하 “이해관계인”이라 한다)는 다음 각 호의 어느 하나에 해당하는 자로 한다. 상가건물 임대차보호법 시행령 1. 해당 상가건물 임대차계약의 임대인ㆍ임차인 2. 해당 상가건물의 소유자 3. 해당 상가건물 또는 그 대지의 등기부에 기록된,0.400,,0,질문과 주제 다름
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,8,제20조,제20조,[제20조] ② 조정위원회는 다음 각 호의 사항을 심의ㆍ조정한다. 상가건물 임대차보호법 1. 차임 또는 보증금의 증감에 관한 분쟁 2. 임대차 기간에 관한 분쟁 3. 보증금 또는 임차상가건물의 반환에 관한 분쟁 4. 임차상가건물의 유지ㆍ수선 의무에 관한 분쟁 5. 권리금에 관한 분쟁 6. 그 밖에 대통령령으로 정하는 상가건물 임대차에 관한 분쟁,0.400,,0,제20조는 적용 범위 아님
145,상가임대차보호법,상가 임대차 적용 범위 대상,제2조,0.333,9,제9조,제9조(조정위원회의 심의ㆍ조정 사항),"제9조(조정위원회의 심의ㆍ조정 사항) 법 제20조제2항제6호에서 “대통령령으로 정하는 상가건물 임대차에 관한 분쟁 ”이란 다음 각 호의 분쟁을 말한다. <개정 2020. 10. 20., 2024. 12. 31.> 1. 임대차계약의 이행 및 임대차계약 내용의 해석에 관한 분쟁 2. 임대차계약 갱신 및 종료에 관한 분쟁 3. 임대차계약의 불이행 등에 따른 손해",0.400,,0,상가 임대차 적용 범위 아님
146,상가임대차보호법,상가 임대차 보호 대상 기준,제2조 / 제5조,0.571,2,제5조,제5조,"[제5조] ① 임차인이 임차건물에 대하여 보증금반환청구소송의 확정판결, 그 밖에 이에 준하는 집행권원 에 의하여 경매를 신청하는 경우에는 「민사집행법」 제41조에도 불구하고 반대의무의 이행이나 이행의 제공을 집행 상가건물 임대차보호법 개시의 요건으로 하지 아니한다.",0.638,1,,
