station_id,station_name,sigungu_code,dong_code,lat,lon,opened_at
418,418. 월드컵경기장역 3번출구 옆,,,,,
4180,4180. 흑석동주민센터 입구,,,,,
4181,4181. 보라매공원역 2번출구,,,,,
419,419. 홈플러스 마포점 앞,,,,,
420,420. 서울시 공공자전거 상암센터,,,,,
4202,4202. 프런트원(공덕역4번출구 앞),,,,,
4206,4206. 광흥창역5번출구,,,,,
4207,4207. 아만티호텔 앞,,,,,
4208,4208. 스타벅스(동교동) 앞,,,,,
421,421. 마포구청 앞,,,,,
4210,4210. 가좌행복주택 앞,,,,,
4211,4211. 시석빌딩 앞,,,,,
4212,4212. 한화오벨리스크 앞,,,,,
4213,4213. 마포구중앙도서관 정문 앞,,,,,
4214,4214. JTBC 앞,,,,,
4216,4216. 망원정 앞,,,,,
4217,4217. 한강공원 망원나들목,,,,,
4218,4218. 디지털매직스페이스,,,,,
422,422. 문화비축기지,,,,,
4220,4220. 신촌 청년주택,,,,,
4221,4221. 솔리스타오피스텔(공덕동주민센터),,,,,
4222,4222. 서울디자인고등학교 앞,,,,,
4224,4224. 서부운전면허시험장,,,,,
4226,4226. 마포프레스티지자이 1,,,,,
4233,4233. 코오롱아파트사거리,,,,,
4234,4234. 에스테반,,,,,
4238,4238. 상암한샘빌딩앞,,,,,
424,424. 롯데하이마트 (상암월드컵점),,,,,
4240,4240. 아현문화건강센터,,,,,
4244,4244. 당인리발전소 공원 앞,,,,,
4246,4246. 상수역새마을금고,,,,,
4247,4247. 서울서부지방법원등기국앞,,,,,
4248,4248. 신촌 교보빌딩,,,,,
425,425. DMC첨단산업센터,,,,,
4253,4253. 홍은도담도서관,,,,,
4255,4255. 래미안 루센티아 아파트 108동 앞,,,,,
426,426. 서울신용보증재단,,,,,
4264,4264. 홍남교 버스정류장,,,,,
4266,4266.국민연금공단충정로사옥,,,,,
4267,4267. 서대문역 2번 출구,,,,,
4269,4269. 연희IC 남측,,,,,
427,427. 성산시영아파트,,,,,
4270,4270. 우국한마음 아파트 맞은편,,,,,
4271,4271. 충정로역 1번 출구,,,,,
4272,4272. 홍남교 사거리,,,,,
4273,4273. 홍연2교 사거리,,,,,
4274,4274. 신촌 파랑고래 입구,,,,,
4275,4275.농협생명본사빌딩 서관,,,,,
4277,4277. 서대문우체국 정류소 옆,,,,,
4278,4278. 홍은2동주민센터,,,,,
428,428. 명보사거리,,,,,
429,429. 송도병원,,,,,
430,430. 장충동먹자골목 앞,,,,,
4303,4303. 매헌역 2번출구앞광역버스 정류장앞(22-297),,,,,
4304,4304. 서울고앞,,,,,
4305,4305. 서일스포츠센터,,,,,
4306,4306. 서래공원 앞,,,,,
4307,4307. 고투몰 gate 15옆,,,,,
4309,4309. 서초케이타운앞,,,,,
431,431. 청계천 영도교,,,,,
4310,4310. 염곡동(염통골) 입구,,,,,
4312,4312. 반포미도2차아파트 옆,,,,,
4313,4313. 반포종합운동장,,,,,
4315,4315. 이투스교육 앞,,,,,
4316,4316. 고속터미널역 3번출구,,,,,
4317,4317. 양재근린공원,,,,,
4318,4318. 방배역 2번 출구,,,,,
4319,4319. 삼성전자R&D어린이집 뒤,,,,,
432,432. 마포중앙도서관,,,,,
4320,4320. 비석공원,,,,,
4322,4322.서울추모공원 입구,,,,,
4323,4323. 내곡도서관,,,,,
4324,4324. 세화고등학교,,,,,
4327,4327. 몽마르뜨공원입구,,,,,
4329,4329. SC제일은행 양재동지점 앞,,,,,
433,433. 을지로입구역 2번출구,,,,,
4332,4332. 이수교차로,,,,,
4333,4333. 서울고등학교 건너편,,,,,
4334,4334. 인재개발원 데이터센터,,,,,
4336,4336. 서울교육청 교육연수원 앞,,,,,
4337,4337. 우면산등산로 입구,,,,,
4338,4338.새정이마을버스정류장 앞,,,,,
434,434. 신당 래미안 버스정류장,,,,,
4340,4340. 방배래미안아트힐아파트 앞,,,,,
4341,4341. 영동1교 북단,,,,,
4343,4343. 헌인릉 입구,,,,,
4344,4344. 양재대로(구룡지하차도 앞),,,,,
4345,4345. 반포역 4번출구,,,,,
4347,4347. 논현지하보도,,,,,
4348,4348. 사당역 1번출구,,,,,
435,435. SK 남산빌딩,,,,,
4353,4353. 코오롱디지털타워 3차앞,,,,,
436,436. 이대역 5번출구,,,,,
4360,4360. 르노삼성자동차 성수사업소 앞,,,,,
4362,4362. 행당중학교 후문,,,,,
4363,4363. 신금호역 2번출구 앞,,,,,
4367,4367. kt 행당빌딩 앞,,,,,
437,437. 대흥역 1번출구,,,,,
4370,4370. 성동교 사거리,,,,,
4373,4373. 서울숲 지식산업센터,,,,,
4377,4377. 우영테크노센터 앞,,,,,
438,438. 성산2-1 공영주차장,,,,,
4381,4381. 더스페이스타워 앞,,,,,
4382,4382. 페코텍글로벌허브빌딩 앞,,,,,
4383,4383. 푸조비즈타워 앞,,,,,
4385,4385. 용답동 우체국 주변,,,,,
4386,4386. 현대자동차 동부서비스센터 주변,,,,,
4387,4387. 성수역 1번출구 주변,,,,,
4389,4389. 서울숲역3번출구,,,,,
4390,4390. 신답역 1번출구,,,,,
4392,4392. 답십리역 6번출구,,,,,
4393,4393. 상원삼거리 장안철교 아래,,,,,
4394,4394.서울시립24시간게스트하우스,,,,,
4396,4396. 마장축산물시장 서문 인근,,,,,
4397,4397. 마장축산물시장 북문 건너편,,,,,
4398,4398. 유원지식산업센터 앞,,,,,
4399,4399. 더리브 세종타워 앞,,,,,
440,440. 하늘공원 입구,,,,,
4406,4406. 장곡초등학교 앞,,,,,
4408,4408. 돌곶이역 앞,,,,,
441,441.염천교사거리,,,,,
4411,4411. 동산어린이공원 앞,,,,,
4414,4414. 안암역 3번 출구,,,,,
4415,4415. 미아초교버스승강장,,,,,
4417,4417. 성북청소년문화의집,,,,,
4418,4418. 종암동 동덕여대 제2생활관 앞,,,,,
4419,4419. 성북구 한예종 캠퍼스 본관,,,,,
442,442.서울역 서부,,,,,
4420,4420. 성북구 한예종 캠퍼스 별관,,,,,
4421,4421. 롯데캐슬클라시아 입구 앞,,,,,
4423,4423.현대백화점 미아점,,,,,
4425,4425. 하늘채코오롱아파트 앞,,,,,
4427,4427. 동일하이빌뉴시티,,,,,
443,443.호암아트홀,,,,,
445,445.대한상공회의소,,,,,
4452,4452. 삼성SDS,,,,,
4453,4453. 위례중앙푸르지오 201동 앞,,,,,
4454,4454. 위례 포레샤인 1809동 부근,,,,,
4457,4457. 아산병원 기숙사 부근,,,,,
4458,4458. 가락2동주민센터 인근,,,,,
446,446. 상명대입구,,,,,
4460,4460. 올림픽훼미리아파트 112동 앞,,,,,
4462,4462. 가락중학교 앞,,,,,
4463,4463. 방이역 2번 출구,,,,,
4464,4464. 올림픽공원 북2문 A,,,,,
4465,4465. 건영아파트앞 사거리,,,,,
4468,4468. 가락1동주민센터,,,,,
4469,4469. 거여동 어울림아파트  102동앞,,,,,
447,447. 신영동삼거리,,,,,
4472,4472. 송파파크데일 1단지 115동 건너편,,,,,
4473,4473. 마천금호어울림 1차 102동앞,,,,,
4474,4474. 가락현대 1차 11동 앞,,,,,
4475,4475. 송파파인타운 4단지 403동,,,,,
4478,4478. 문정근린공원2,,,,,
4479,4479. 문정중학교,,,,,
4480,4480. 가락시장 남1문 사거리,,,,,
4481,4481. 올림픽공원 북2문 B,,,,,
4483,4483. 잠실나들목4,,,,,
4484,4484. 잠실나루역4번출구뒤,,,,,
4485,4485. 잠실나루역 고가하부,,,,,
4486,4486. 홈플러스 잠실점,,,,,
4488,"4488. 문현중,고등학교 사이",,,,,
449,449. 일성아파트,,,,,
4490,4490. 송파파인타운 10단지 1005동,,,,,
4491,4491. 장지역 1번출구,,,,,
4493,4493. 마천사거리 2,,,,,
4496,4496. 잠실 파크리오 120동 앞,,,,,
4497,4497. 아시아선수촌아파트 교차로,,,,,
4499,4499. 세양청마루 101동 앞,,,,,
450,450. 효자동 삼거리,,,,,
4507,4507. 신정제일시장,,,,,
4508,4508. 유원목동아파트 103동 앞,,,,,
4509,4509. 서울영상고교 입구,,,,,
451,451. 청와대앞길,,,,,
4510,4510. 신정네거리역 교차로,,,,,
4512,4512. 목동13_14단지 사거리,,,,,
4514,4514. 목동성당 앞,,,,,
4515,4515. 동문굿모닝탑,,,,,
4517,4517. 성보하이드로빌딩,,,,,
4518,4518. 청기와빌딩,,,,,
452,452. 동대문 종합시장 버스정류장,,,,,
4520,4520. 대성유니드아파트,,,,,
4522,4522. 신곡시장,,,,,
4523,4523. 구립양천어르신요양센터,,,,,
4526,4526. 목동아파트2단지 222동 앞,,,,,
4527,4527. 목동신시가지아파트6단지,,,,,
4528,4528. 양천구청역 1번출구,,,,,
453,453. 종로오가 지하쇼핑센터 14번출구,,,,,
4530,4530. 방아다리어린이공원,,,,,
4531,4531. 목동아파트 613동 앞,,,,,
4532,4532. 목동현대아파트 후문 앞,,,,,
4535,4535. 목동12단지 아파트,,,,,
4536,4536. 양천해누리체육공원,,,,,
4537,4537. 서울남부지방검찰청 후문,,,,,
4538,4538. 양천공영차고지,,,,,
4539,4539. 목동7단지아파트 A상가,,,,,
454,454. 종로2가 버스정류장 (종각방향),,,,,
4540,4540. 목동역 3번 출구,,,,,
4541,4541. 갈산문화예술센터,,,,,
4542,4542. 월정초 사거리,,,,,
4543,4543. 오목교역 6번 출구,,,,,
4544,4544.경창시장,,,,,
4545,4545. 청소년음악센터,,,,,
4546,4546. 목동운동장 주경기장,,,,,
4547,4547. 목동역 2번 출구,,,,,
455,455. 종로6가역 버스정류장(동대문 방향),,,,,
4552,4552. 코레일유통본사,,,,,
4553,4553. 당산삼성2차아파트,,,,,
4555,4555. 대림우성2차아파트,,,,,
4556,4556. 리버뷰신안인스빌1차 후문,,,,,
4557,4557. 리버뷰신안인스빌2차 후문,,,,,
4558,4558. 대영중고 후문,,,,,
4559,4559. 신길역 2번출구,,,,,
456,456. 숭인2동 주민센터 입구,,,,,
4560,4560. 양평동성원아파트,,,,,
4561,4561. 양평역 1번출구,,,,,
4563,4563. 여의도 은하아파트,,,,,
4564,4564. 63스퀘어,,,,,
4565,4565. 영등포 신세계백화점,,,,,
4566,4566. 대림성원상떼빌아파트,,,,,
4567,4567. 한림대학교 강남성심병원 신관,,,,,
4569,4569. 힐스테이트클래시안아파트,,,,,
457,457. 종로꽃시장 입구 옆,,,,,
4571,4571. 문래동롯데캐슬아파트,,,,,
4573,4573. 두산위브아파트,,,,,
4574,4574. 영등포시장역 포레나영등포,,,,,
4575,4575. 대림동 e편한세상영등포아델포레,,,,,
4576,4576.보라매sk뷰 108동 앞,,,,,
4578,4578.보라매sk뷰,,,,,
4579,4579. 국회의사당 본관,,,,,
458,458. 광화문역 5번출구,,,,,
4580,4580. 국회제2의원회관,,,,,
4581,4581. 국회소통관,,,,,
4582,4582. 국회도서관,,,,,
4583,4583. 의정관,,,,,
4584,4584. 국회2문,,,,,
4585,4585. 국회6문,,,,,
4588,4588.양남사거리2,,,,,
4589,4589. KRX한국거래소(1),,,,,
4591,4591. 신길자이아파트,,,,,
4592,4592. 신길우성4차아파트,,,,,
4594,4594. 양평교 영등포대여소,,,,,
4598,4598. 오목교 동측 지하보도,,,,,
4599,4599. 대림우성아파트 사거리,,,,,
4600,4600. 서울 영등포구 우체국,,,,,
4601,4601.양평역2번출구 뒤,,,,,
4603,4603. 한강GS에클라트 건너편 교통섬,,,,,
4604,4604. 원효로다목적체육관 앞,,,,,
4605,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",,,,,
4607,4607. 국립중앙박물관 -용산가족공원 앞,,,,,
4608,4608. 국립중앙박물관 정문 앞,,,,,
4609,4609. 파크타워 104동 앞,,,,,
461,461. 서울경찰청,,,,,
4610,4610. 한남나인원 105동 앞,,,,,
4611,4611. 국제루터교회 앞,,,,,
4612,4612. 이태원로 255,,,,,
4613,4613. 서울갤러리아 앞,,,,,
4615,4615. 크라운호텔앞 버스정류소,,,,,
4616,4616. 신용산지하차도 앞,,,,,
4617,4617. 동원베네스트 건너편,,,,,
4618,4618. 풍전아파트 건너편,,,,,
4619,4619. 한강트럼프월드3차 앞,,,,,
4620,4620. 삼각지역 14번 출구 앞(교통섬),,,,,
4621,4621. 남산도서관 앞,,,,,
4622,4622. 한강중학교 앞 버스정류장,,,,,
4623,4623. 라인프랜즈이태원점 앞,,,,,
4625,4625. 용산공원갤러리앞,,,,,
4627,4627. 효창공원앞역 5번출구 옆,,,,,
4629,4629. 한강초교보도육교 앞,,,,,
4632,4632. 용산 푸르지오 파크타운 1단지 앞,,,,,
4633,4633. 센트럴파크타워 앞,,,,,
4634,4634. 이태원역 3번 출구,,,,,
4636,4636. 용산구꿈나무종합타운 앞,,,,,
4637,4637. 용산시티파크 101동 앞,,,,,
4638,4638. 청파동삼거리 앞,,,,,
4639,4639. 동빙고근린공원,,,,,
464,464. 삼청동 골목,,,,,
4640,4640. 원효로2가 교차로,,,,,
4641,4641. 아메리칸센터,,,,,
4642,4642. 용산더프라임아파트 101동 앞,,,,,
4643,4643. 한가람아파트 앞,,,,,
465,465. 삼청공원 앞,,,,,
4652,4652. 신사두산위브2차아파트 앞,,,,,
4653,4653. 불광역 9번 출구 맞은편,,,,,
4657,4657. 본 서부병원 교차로 사거리,,,,,
4658,4658. 녹번역1번출구앞,,,,,
4659,4659. 신진과학기술고등학교 버스정류장(응암시장 방면),,,,,
466,466.롯데호텔,,,,,
4663,"4663. 불광역3,6호선 버스정류장(동명여고 방면)",,,,,
4665,4665. 응암역3번 출구(서부경찰서 방면),,,,,
4667,4667. 폭포동입구 교차로,,,,,
4668,4668. 기자촌사거리 B,,,,,
467,467.한국은행,,,,,
4671,4671. 청구성심병원 앞,,,,,
4672,4672. 준빌딩 앞,,,,,
4674,4674. 녹번역e편한세상 캐슬 정문 앞,,,,,
4676,4676. 갈현1동 주민센터,,,,,
4677,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,,,,,
4678,4678. 백련산로 녹번센트레빌,,,,,
468,468.웨스틴 조선호텔,,,,,
4681,4681.박석고개(은평소방서) 앞,,,,,
4683,4683. 은평 성모병원 사거리,,,,,
4684,4684. 응암2동주민센터 버스정류장(영락중학교 방면),,,,,
4685,4685. DMC역 5번 출구(수색역 방향),,,,,
4686,4686. 우물골 근린공원,,,,,
4687,4687. 역촌센트레빌아파트 101동 앞,,,,,
4689,4689. 은평서해그랑블아파트앞,,,,,
469,469.회현역 1번출구,,,,,
4690,4690.은평뉴타운폭포동 힐스테이트4단지,,,,,
4693,4693. 수색감리교회,,,,,
470,470.회현역 7번출구,,,,,
4703,4703. 쌍용아파트2단지 정문,,,,,
4705,4705. 웰니스센터(민방위교육장 앞),,,,,
4707,4707. 청계3가 사거리,,,,,
4708,4708. 조계사앞사거리,,,,,
471,471.회현사거리 남측,,,,,
4710,4710. 자교교회 앞,,,,,
4711,4711. 올림픽기념 국민생활관 로터리,,,,,
4713,4713. 현대 뜨레비앙 아파트 앞,,,,,
4715,4715. 돈의문 박물관 마을,,,,,
4718,4718. 광화문역 6번출구 옆 A,,,,,
4719,4719. 종로문화원 건너편,,,,,
472,472.삼일교(시그니쳐 타워),,,,,
4721,4721. 통인시장 정자,,,,,
473,473.을지로4가역 9번출구,,,,,
474,474.동대문역사문화공원역 1번출구 뒤편,,,,,
475,475.DDP 패션몰,,,,,
4752,4752. 삼성사이버빌리지아파트,,,,,
4753,4753. 시청역 10번출구,,,,,
476,476.광희문,,,,,
4760,4760. 서울역 7번출구,,,,,
4761,4761. 중부경찰서앞사거리 건너편,,,,,
4762,4762. 국제빌딩,,,,,
4765,4765. 동대문디자인플라자,,,,,
4766,4766. 서소문성지역사박물관,,,,,
4768,4768. 서울도시건축전시관,,,,,
477,477.앰배서더 호텔 주변,,,,,
4772,4772. 중앙일보,,,,,
4774,4774. 을지로입구역 8번출구,,,,,
4775,4775. 을지로지하쇼핑센터,,,,,
4776,4776. 신세계면세점,,,,,
4777,4777. 약수동 주민센터,,,,,
4781,4781. 브라운스위트레지던스,,,,,
4782,4782. 서소문역사공원,,,,,
4784,4784. 중부경찰서앞 사거리,,,,,
4785,4785. 롯데시티호텔,,,,,
479,479.동대입구역 3번 출구,,,,,
4791,4791. 명동역9번 출구,,,,,
4792,4792. 퇴계로4가 교차로(중구청),,,,,
4793,4793. 동대문역사문화공원역 5번출구,,,,,
4794,4794. 서울역 서부교차로(3),,,,,
4796,4796. 서울시청,,,,,
4797,4797. KG타워 앞,,,,,
4798,4798. 황학동롯데캐슬,,,,,
480,480.약수역 6번 출구,,,,,
4800,4800. 필동 삼거리,,,,,
4801,4801. 충정로역 2호선(엘리베이터 앞),,,,,
4802,4802. 새우개마을,,,,,
4803,4803. 상봉2동 주민센터 앞,,,,,
4804,4804. 동서울농협 앞,,,,,
4807,4807. 라코지스테이 앞,,,,,
4808,4808. 신내2동 주민센터 앞,,,,,
4809,"4809. 동성1,2차 아파트 앞",,,,,
4811,4811. 한양수자인아파트 앞,,,,,
4812,4812. 묵동 이마트 앞,,,,,
4813,4813. 망우지구대,,,,,
4815,4815. 중랑데시앙플렉스 앞,,,,,
4819,4819. 면목동 새싹어린이공원 앞,,,,,
4820,4820. 망우역 2번 출구,,,,,
4823,4823. 방정환교육지원센터 옆,,,,,
4824,4824. 상봉신협 앞,,,,,
4825,4825. 신내동 벽산아파트 후문 앞,,,,,
4826,4826. 홈플러스 면목점,,,,,
4827,4827. 신내SK V1센터 앞,,,,,
4828,4828. 신내동 한살림 중랑지구 앞,,,,,
4829,4829. 신내동 한살림 중랑지구 건너편,,,,,
483,483.남산타운아파트 버스정류장,,,,,
4830,4830. 신내 우디안 111동 앞,,,,,
4834,4834. 용마복지센터 앞,,,,,
4835,4835. 망우동 본죽 앞,,,,,
4836,4836. 양원역 1번 출구,,,,,
4837,4837. 양원지구 힐데스하임 앞,,,,,
4838,4838.동원사거리 행복오피스텔 앞,,,,,
4840,4840. 서울시 북부병원 앞,,,,,
4841,4841. 중화수경공원,,,,,
4842,4842. 면목라온프라이빗 아파트,,,,,
4843,4843. 봉화산역 4번 출구,,,,,
4845,4845. 신내역금강펜테리움센트럴파크,,,,,
4846,4846. 상봉동양엔파트 앞,,,,,
4847,4847. 신내역시티프라디움 앞,,,,,
485,485.서울역5번출구,,,,,
4852,4852. 서울복합물류 게이트 1,,,,,
4854,4854. 가락시장역 2번 출구,,,,,
4855,4855. 거여5단지 503동 앞,,,,,
4856,4856. 올림픽공원 서1문 앞,,,,,
4857,4857. 올림픽공원 장미광장,,,,,
4859,4859. 잠실나루 나들목,,,,,
486,486. 평창동주민센터 앞,,,,,
4860,4860. 가락쌍용2차아파트 103동,,,,,
4862,4862. 성내교 남단,,,,,
4863,4863. 잠실나들목5,,,,,
4864,4864. 송파사거리,,,,,
4865,4865. 한성백제역 1번출구 뒤,,,,,
4867,4867. 가락대림아파트 앞,,,,,
4868,4868. 석촌호수 서호 남단,,,,,
4870,4870. 몽촌토성역 3번 출구,,,,,
4871,4871. 오금동 대림아파트 정문,,,,,
4872,4872. 개롱역 3번 출구 뒤,,,,,
4873,4873. 개롱역사거리 2번 출구,,,,,
4874,4874. 탄천1교 하부보도,,,,,
4875,4875. 위례포레샤인13단지,,,,,
4879,4879. 마천청소년센터,,,,,
488,488.푸르메병원,,,,,
4880,4880. 송파청소년센터,,,,,
4881,4881. 거여동사거리 송파둘레길 입구,,,,,
4882,4882. 위례포레샤인18단지 1802동,,,,,
4883,4883. 위례포레샤인18단지 1812동,,,,,
4884,4884. H비즈니스파크,,,,,
4885,4885. 가든파이브 리빙관,,,,,
4886,4886. 배명고등학교 건너편,,,,,
4887,4887. 호돌이상가,,,,,
4888,4888. 둔촌오륜역 2번출구,,,,,
4889,4889. 마천역 1번 출구 인근②,,,,,
489,489.구룡근린공원,,,,,
4891,4891. 위례포레나송파,,,,,
4892,4892. 성내유수지 체육공원,,,,,
4893,4893. 문정법조단지12,,,,,
4895,4895. 송파레이크힐 상가,,,,,
4896,4896. 송파레이크힐,,,,,
4897,4897. 잠실주공5단지1,,,,,
490,490.가온문화공원,,,,,
4902,4902. 구역삼세무서 교차로,,,,,
4903,4903. 신사스퀘어,,,,,
4905,4905. 강남경찰서,,,,,
4906,4906. 섬유센터 앞,,,,,
4907,4907. 극동스포츠 앞,,,,,
4908,4908. SB타워 앞,,,,,
4909,4909. 노보텔 앰배서더 앞,,,,,
491,491.월드컵파크 4단지,,,,,
4911,4911. 도곡동 골프 로데오거리,,,,,
4913,4913. 레베쌍트 빌딩 앞,,,,,
4914,4914. 도심공항타워 앞,,,,,
4915,4915. 영동중앙교회 버스정류장,,,,,
4916,4916. 청담역 1번출구,,,,,
4917,4917. 일원에코파크 주차장,,,,,
4918,4918. 매봉역 1번출구,,,,,
4919,4919. 학여울역사거리(은마아파트),,,,,
4923,4923.수협대치동지점,,,,,
4924,4924.논현동가구거리,,,,,
4925,4925. 청담백영빌딩 앞,,,,,
4926,4926. 대치우성아파트 사거리,,,,,
4928,4928. 교수마을 입구,,,,,
4929,4929. 파스쿠찌 청담사거리점 앞,,,,,
493,493.홍대입구역 6번출구,,,,,
4930,4930. 학여울역 1번출구,,,,,
4931,4931. 디에이치퍼스티어아이파크 124동 앞,,,,,
4932,4932. 개포래미안포레스트 130동 맞은편,,,,,
4933,4933. 디에이치퍼스티어아이파크 159동 앞,,,,,
4935,4935. 도곡삼성래미안,,,,,
4936,4936. SK텔레콤(T1) 인근,,,,,
494,494.신수동주민센터,,,,,
495,495.염리초등학교 앞,,,,,
4951,4951. 강동농협 버스정류소 앞(광채빌라),,,,,
4952,4952.천호시장 버스정류소 옆,,,,,
4953,4953. 세양청마루아파트 앞,,,,,
4954,4954. 신명초등학교 건너편,,,,,
4956,4956. 암사역사공원역 1번출구,,,,,
4957,4957. 신명초교 교차로,,,,,
4958,4958. 고덕래미안힐스테이트 아파트 211동,,,,,
4959,4959. 암사역사공원역 3번출구,,,,,
497,497.합정동주민센터 앞,,,,,
498,498.연남동주민센터 앞,,,,,
500,500. 어린이대공원역 3번출구 앞,,,,,
501,501. 광진문화예술회관 앞,,,,,
502,502. 자양(뚝섬한강공원)역 1번출구 앞,,,,,
505,505. 자양사거리 광진아크로텔 앞,,,,,
5052,5052. 마곡역 7번출구,,,,,
5053,5053. 신마곡벽산블루밍메트로오피스텔앞,,,,,
5055,5055. 마곡역5번출구앞,,,,,
5057,5057. 마곡역4번출구,,,,,
5059,5059. 화곡2동주민센터,,,,,
506,506. 금호 어울림 아파트 앞,,,,,
5061,5061. 우장산동 가곡어린이공원앞,,,,,
5064,5064. 양천향교역8번출구,,,,,
5065,5065. 허준박물관삼거리,,,,,
5066,5066. 아망떼마곡전시장,,,,,
5067,5067. 주원 리젠트 앞,,,,,
5070,5070. 마곡13단지힐스테이트마스터 후문(1320동 앞),,,,,
5072,5072. 김포공항입구 교통섬,,,,,
5073,5073. 우장산역 헤링턴타워 앞,,,,,
5074,"5074. 마곡엠밸리14단지 버스정류장(마곡엠밸리11,12단지상가방면)",,,,,
5075,5075. 등촌역 1번출구,,,,,
5076,5076. 메이필드호텔앞,,,,,
5078,5078. 왈도강서캠퍼스 앞,,,,,
508,508. 성수아카데미타워 앞,,,,,
5080,5080. 가양역 1번출구,,,,,
5082,5082. 가양역 7번출구,,,,,
5084,5084. 강서우체국,,,,,
5086,5086. 가양테크노타운,,,,,
5087,5087. 연세강서빌딩,,,,,
5088,5088. 등촌역 센터스퀘어,,,,,
5089,5089. LG사이언스파크 E10동,,,,,
5090,5090. 대상연구소,,,,,
5091,5091. 보타닉파크타워2,,,,,
5095,5095. 원당근린공원,,,,,
5096,5096. LG사이언스파크 E14동,,,,,
5097,5097. LG사이언스파크 E2동,,,,,
5098,5098. LG사이언스파크 W4동,,,,,
5099,5099. LG사이언스파크 E7동,,,,,
510,510. 뚝도아리수정수센터 버스정류소 옆,,,,,
5100,5100. 강서도로사업소,,,,,
511,511. 서울숲역 5번 출구 옆,,,,,
512,512. 뚝섬역 1번 출구 옆,,,,,
513,513. 뚝섬역 5번 출구 정류소 옆,,,,,
514,514. 성수사거리 버스정류장 앞,,,,,
516,516. 광진메디칼 앞,,,,,
518,518. 청계천 박물관 앞,,,,,
519,519. 양지사거리,,,,,
520,520. 상왕십리역 4번 출구 앞,,,,,
521,521. 왕십리역 11번 출구 앞,,,,,
522,522. 금호역 1번출구 앞,,,,,
523,523. 옥수동성당 옆,,,,,
524,524. 래미안금호하이리버 아파트 102동 옆,,,,,
525,525. 한양대병원사거리,,,,,
526,526. 용답토속공원 앞,,,,,
529,529. 장한평역 8번 출구 앞,,,,,
530,530. 청계벽산아파트 앞,,,,,
5301,5301. 상계주공1단지 버스정류장 옆(대원빌딩 앞),,,,,
5305,5305. 대륜E&S 서울지사 앞,,,,,
5306,5306. 동신아파트 후문 옆,,,,,
5308,5308. 상계신동아아파트,,,,,
5309,5309. 월계 롯데캐슬아파트 뒤,,,,,
5310,5310. 목련아파트,,,,,
5311,5311. 주공601동 상가 노원지하보도 앞,,,,,
5313,5313. 중계주공2단지 앞,,,,,
5314,5314. 월계1동주민센터 앞,,,,,
5315,5315. 불암산역 앞,,,,,
5317,5317. 공릉동 신도1차 아파트 뒤,,,,,
5318,5318. 극동의 푸른별 아파트 뒤(중계4동주민센터 앞),,,,,
5319,5319. 연해피빌 앞,,,,,
5320,5320. 국제 스케이트장,,,,,
5321,5321.불암아파트 앞,,,,,
5322,5322.노원성당 앞,,,,,
5323,5323. 하계역 4번출구 앞,,,,,
5325,5325.상계주공7단지 아파트 앞,,,,,
5326,5326. 대진고교앞 교차로,,,,,
5327,5327. 태릉선수촌 앞,,,,,
5328,5328.롯데캐슬시그니처아파트 앞,,,,,
5329,5329. 상계주공15단지 1509동 앞,,,,,
533,533. 금남시장 교차로,,,,,
5330,5330. 구립수락노인종합복지관,,,,,
5331,5331. 공릉동 풍림아파트 112동 앞,,,,,
5332,5332. 마들역 4번출구,,,,,
5333,5333. 노원역9번-10번 출구 앞,,,,,
5334,5334. 화랑대역 3번출구,,,,,
5335,5335. 하계역 1번 출구,,,,,
5336,5336. 월계 고등학교 앞,,,,,
5337,5337. 태강릉 앞,,,,,
5338,5338. 상계초교 입구 교차로,,,,,
5339,5339. 은빛1단지 아파트 앞,,,,,
534,534. 금호사거리,,,,,
5342,5342. 상계공원 입구,,,,,
535,535. 응봉삼거리,,,,,
536,536. 행당역 2번출구 앞,,,,,
537,537. 한양대후문역 부근,,,,,
538,538. 답십리역 8번출구 앞,,,,,
539,539. 군자교교차로,,,,,
540,540. 군자역 7번출구 베스트샵 앞,,,,,
542,542. 강변역 4번출구 뒤,,,,,
543,543. 구의공원(테크노마트 앞),,,,,
544,544. 광남중학교,,,,,
546,546. 잠실대교북단 교차로,,,,,
548,548. 자양나들목,,,,,
549,549. 아차산역 3번출구,,,,,
550,550. 서울시설공단 앞,,,,,
5503,5503. 마포아트센터 앞,,,,,
5504,5504.아현교회,,,,,
5506,5506. 월드컵참누리아파트,,,,,
5507,5507. 아현래미안푸르지오아파트 104동 앞,,,,,
5508,5508. 성산유수지공원,,,,,
551,551. 구의삼성쉐르빌 앞,,,,,
5513,5513. 마포음식문화거리,,,,,
552,552. 대림아크로리버 앞,,,,,
553,553. 중곡 성원아파트 앞,,,,,
555,555. 구의3동주민센터,,,,,
556,556. 달맞이공원,,,,,
557,557. 도선동 주민센터 앞,,,,,
558,558. 성동광진 교육지원청 앞,,,,,
559,559. 왕십리역 4번 출구 건너편,,,,,
560,560. 비전교회 앞,,,,,
561,561. 서울숲역 2번출구 앞,,,,,
563,563. 성동세무서 건너편,,,,,
564,564. 금호역 3번출구,,,,,
565,565. 옥수역 3번출구,,,,,
568,568. 청계8가 사거리 B,,,,,
569,569. 응봉현대아파트 정류소,,,,,
571,571. 세종대학교 대양AI센터,,,,,
