직업사전_세세분류_코드,,,,,,,,,,
,,,,,,,,,,
대분류코드,중분류코드,소분류코드,직업코드,일련번호,대분류명,중분류명,소분류명,직업명,관련직업,유사직업명칭
 , , ,7999,24, , , ,톱수리원,목립원, 
8, , , , ,장치ㆍ기계 조작 및 조립 종사자, , , , , 
 ,81, , , , ,식품가공 관련 기계 조작직, , , , 
 , ,811, , , , ,식품가공 관련 기계 조작원, , , 
 , , ,8111,1, , , ,곡류침지원, , 
 , , ,8112,1, , , ,건과류제조원,감자칩제조원, 
 , , ,8113,1, , , ,가공원료육계량원,배합실작업원,"소시지육계량원, 햄육계량원"
 , , ,8114,1, , , ,과실농축원, , 
 , , ,8111,2, , , ,곡물건조기조작원, ,"밀건조기조작원, 보리건조기조작원, 쌀건조기조작원, 옥수수건조기조작원"
 , , ,8112,2, , , ,국수제조원,당면제조원, 
 , , ,8113,2, , , ,가공원료육정선원, ,"가축육정선원, 어육정선원"
 , , ,8114,2, , , ,과실착즙기조작원, , 
 , , ,8111,3, , , ,곡물등급원, ,"밀등급원, 벼등급원, 보리등급원"
 , , ,8112,3, , , ,껌베이스제조원,"껌반죽기조작원, 껌배합기조작원", 
 , , ,8113,3, , , ,가공치즈원료분쇄원,살균가공치즈원료분쇄원, 
 , , ,8114,3, , , ,통조림재료세척원, , 
 , , ,8111,4, , , ,곡물압출기조작원,곡물사출기조작원, 
 , , ,8112,4, , , ,껌성형기조작원, , 
 , , ,8113,4, , , ,가공치즈원료유화원,살균가공치즈원료유화원, 
 , , ,8111,5, , , ,곡물저장탱크관리원, , 
 , , ,8112,5, , , ,당액조리원,당액제조원,"껌당액제조원, 사탕당액제조원, 진공조리솥조작원"
 , , ,8113,5, , , ,가금육냉각기조작원, ,"공기냉각기조작원, 수냉각기조작원"
 , , ,8111,6, , , ,곡물제분기조작원,"롤러제분기조작원, 원추형제분기조작원","밀껍질분쇄기조작원, 밀알맹이분쇄기조작원, 옥수수제분원, 콩제분기조작원"
 , , ,8112,6, , , ,당액피복원,당의원,"빵피복원, 파이피복원"
 , , ,8113,6, , , ,가금육엑기스추출원, ,"닭발엑기스추출원, 유화오리엑기스추출원"
 , , ,8111,7, , , ,도정반장, , 
 , , ,8112,7, , , ,두부제조원, ,"순두부제조원, 유부제조원, 비지제조원"
 , , ,8113,7, , , ,고압살균기조작원,통조림살균원,통조림탈기원
 , , ,8111,8, , , ,밀정선기조작원,밀정선기조정판조작원,"옥수수정선기조작원, 콩정선기조작원"
 , , ,8112,8, , , ,레토르트배전기조작원, , 
 , , ,8113,8, , , ,균액제조원,젖산균배양원,균액제조조정판조작원
 , , ,8111,9, , , ,사료원료혼합원, ,"가금류사료혼합원, 개사료혼합원, 닭사료혼합원, 돼지사료혼합원, 어분혼합원"
 , , ,8112,9, , , ,로스터조작원,코코아배전원,"가열분쇄기조작원, 껍질분리기조작원, 살균탈취기조작원"
 , , ,8113,9, , , ,균질기조작원, , 
 , , ,8111,10, , , ,사료제분기조작원,사료제분기조정판조작원, 
 , , ,8112,10, , , ,마카로니제조원, , 
 , , ,8113,10, , , ,낙농품살균원, ,"멸균기조작원, 순간고온살균원, 순간초고온살균원, 저온살균원"
 , , ,8111,11, , , ,사별원,"사별기조작원, 순화기조작원", 
 , , ,8112,11, , , ,만두성형기조작원, , 
 , , ,8113,11, , , ,낙농품원료조합반장, , 
 , , ,8111,12, , , ,양념제분기조작원, ,"계피제분원, 고추냉이제분원, 고추제분원, 마늘제분원, 생강제분원, 파제분원"
 , , ,8112,12, , , ,만두소제조원,냉동만두소제조원, 
 , , ,8113,12, , , ,냉동연육해동기조작원,배합기조작원, 
 , , ,8111,13, , , ,옥피사별기조작원,사별기조정판조작원, 
 , , ,8112,13, , , ,만두증숙냉동기조작원, , 
 , , ,8113,13, , , ,발효유균질액혼합원, , 
 , , ,8111,14, , , ,정미기조작원,정미도정원,"마찰식정미기조작원, 방아식정미기조작원, 연삭식정미기조작원, 통풍식정미기조작원"
 , , ,8112,14, , , ,만두피성형원, , 
 , , ,8113,14, , , ,발효유배양액균질원, , 
 , , ,8111,15, , , ,조제밀가루제조원,프리믹스(Premixedflour)제조원, 
 , , ,8112,15, , , ,반죽분할기조작원,"반죽분할원, 케이크분할원",조형기조작원
 , , ,8113,15, , , ,발효유원료조합원, , 
 , , ,8111,16, , , ,펠릿사료성형기조작원, , 
 , , ,8112,16, , , ,반죽혼합원, ,"과자반죽혼합원, 무발효반죽혼합원, 제빵반죽혼합원"
 , , ,8113,16, , , ,배소기조작원,증숙기조작원, 
 , , ,8111,17, , , ,현미기조작원,현미도정원, 
 , , ,8112,17, , , ,배취롤러조작원, , 
 , , ,8113,17, , , ,배양반장, , 
 , , ,8112,18, , , ,베이킹파우더혼합원, , 
 , , ,8113,18, , , ,버터교유기조작원,버터교동기조작원, 
 , , ,8112,19, , , ,비스킷배합기조작원, , 
 , , ,8113,19, , , ,버터제조반장, , 
 , , ,8112,20, , , ,비스킷성형기조작원, , 
 , , ,8113,20, , , ,분무건조기조작원, , 
 , , ,8112,21, , , ,비스킷오븐기조작원, , 
 , , ,8113,21, , , ,빙과제조반장, ,아이스크림제조반장
 , , ,8112,22, , , ,비스킷제조원, ,"소프트비스켓성형원, 하드비스켓성형원"
 , , ,8113,22, , , ,빙주기조작원, , 
 , , ,8112,23, , , ,사탕제조원, ,"사탕성형기조작원, 사탕용해기조작원"
 , , ,8113,23, , , ,소시지혼합원,소시지혼합기조작원,"햄혼합원, 육류분쇄기조작원"
 , , ,8112,24, , , ,사탕주형원, ,"젤리주형원, 초콜릿주형원"
 , , ,8113,24, , , ,숙성탱크조작원, , 
 , , ,8112,25, , , ,살균솥조작원,레토르트살균원, 
 , , ,8113,25, , , ,식육즉석가공원,수제소시지제조원, 
 , , ,8112,26, , , ,샌드기조작원, , 
 , , ,8113,26, , , ,식품훈제원,훈연원,"어패류훈제원, 육류훈제원"
 , , ,8112,27, , , ,스낵성형원, , 
 , , ,8113,27, , , ,아이스크림냉동기조작원,동결기조작원, 
 , , ,8112,28, , , ,식품정제기조작원, , 
 , , ,8113,28, , , ,아이스크림성형기조작원, ,"바(bar)성형기조작원, 콘성형기조작원"
 , , ,8112,29, , , ,양갱제조원, , 
 , , ,8113,29, , , ,아이스크림원료배합기조작원, ,액당제조원
 , , ,8112,30, , , ,유탕기조작원, , 
 , , ,8113,30, , , ,아이스크림제조반장, , 
 , , ,8112,31, , , ,자동오븐조작원,터널식오븐조작원,"데크식오븐조작원, 릴식오븐조작원"
 , , ,8113,31, , , ,아이스크림제조중앙통제장치조작원, , 
 , , ,8112,32, , , ,제과롤러조작원, ,박편기조작원
 , , ,8113,32, , , ,아이스크림충전원,아이스크림충진원, 
 , , ,8112,33, , , ,제과주형기조작원, , 
 , , ,8113,33, , , ,어묵제조반장, ,맛살제조반장
 , , ,8112,34, , , ,제면기조작원, , 
 , , ,8113,34, , , ,어묵제조원, ,수제어묵제조원
 , , ,8112,35, , , ,제면증숙성형기조작원, , 
 , , ,8113,35, , , ,어육분리기조작원,탈팬작업원, 
 , , ,8112,36, , , ,제면혼합기조작원, , 
 , , ,8113,36, , , ,어육정형원,어육포장원, 
 , , ,8112,37, , , ,조리솥조작원, , 
 , , ,8113,37, , , ,연유제조원, , 
 , , ,8112,38, , , ,초콜릿액제조원, ,"바류초콜릿성형기조작원, 볼류초콜릿성형기조작원, 초콜릿배합원, 초콜릿성형기조작원, 판상류초콜릿성형기조작원"
 , , ,8113,38, , , ,연육배합기조작원, , 
 , , ,8112,39, , , ,침전기조작원, , 
 , , ,8113,39, , , ,열탕살균원,살균기조작원, 
 , , ,8112,40, , , ,코팅팬조작원, ,"껌코팅팬조작원, 초콜릿코팅팬조작원"
 , , ,8113,40, , , ,용해유살균배양원, , 
 , , ,8112,41, , , ,콘체기조작원, , 
 , , ,8113,41, , , ,우유수령원,원유검사보조원, 
 , , ,8112,42, , , ,크림피복기조작원, , 
 , , ,8113,42, , , ,유지배합기조작원,유지배합원, 
 , , ,8112,43, , , ,파과분쇄기조작원, , 
 , , ,8113,43, , , ,유지제조중앙통제장치조작원, , 
 , , ,8112,44, , , ,파칭기조작원, , 
 , , ,8113,44, , , ,육류박피기조작원,제피기조작원,"돼지박피기조작원, 소박피기조작원"
 , , ,8112,45, , , ,퍼핑건조작원,곡물팽화원,팽화기조작원
 , , ,8113,45, , , ,육류세절기조작원,육류분쇄원, 
 , , ,8112,46, , , ,프라잉기조작원, , 
 , , ,8113,46, , , ,육류튀김원, , 
 , , ,8113,47, , , ,자연치즈전처리원, , 
 , , ,8113,48, , , ,자연치즈제조원, , 
 , , ,8113,49, , , ,자연치즈후처리원, , 
 , , ,8113,50, , , ,절육원,절육작업원,절육기조정판조작원
 , , ,8113,51, , , ,절임액주입원,"단미작업원, 염지원, 피클액주입원","침지염지원, 텀블러염지원, 인젝션염지원"
 , , ,8113,52, , , ,제피기조작원, , 
 , , ,8113,53, , , ,조미반장, , 
 , , ,8113,54, , , ,조미액제조원, , 
 , , ,8113,55, , , ,조미액주액원, , 
 , , ,8113,56, , , ,집유원, , 
 , , ,8113,57, , , ,치즈제조반장, , 
 , , ,8113,58, , , ,크림분리기조작원, , 
 , , ,8113,59, , , ,통조림밀봉기조작원,권체기(券諦機)조작원,"권체기조정판조작원, 이중권체기조작원, 진공권체기조작원"
 , , ,8113,60, , , ,통조림살균반장, , 
 , , ,8113,61, , , ,통조림증숙원, ,"농산물증숙원, 수산물증숙원, 육류증숙원"
 , , ,8113,62, , , ,통조림충전반장,육힐(肉詰)반장, 
 , , ,8113,63, , , ,통조림충전원,"살재임원, 육힐원", 
 , , ,8113,64, , , ,패류껍질제거원,"패류탈각기조작원, 패류탈각원", 
 , , ,8113,65, , , ,편육기조작원, , 
 , , ,8113,66, , , ,해동실작업원,해동실관리원, 
 , , ,8113,67, , , ,햄가공반장, ,소시지가공반장
 , , ,8113,68, , , ,햄충전기조작원, ,소시지충전기조작원
 , , ,8113,69, , , ,향료배합원,향료실종사원, 
 , ,812, , , , ,음료 제조 관련 기계 조작원, , , 
 , , ,8120,1, , , ,곡자제조원,"누룩제조원, 곡주제조원", 
 , , ,8120,2, , , ,과립기조작원, ,"조미료과립기조작원, 커피과립기조작원"
 , , ,8120,3, , , ,과립음료제조원, , 
 , , ,8120,4, , , ,글루타민산발효균배양원, ,"본배양조조작원, 전배양조조작원"
 , , ,8120,5, , , ,냉동건조커피제조원,동결건조기조정판조작원, 
 , , ,8120,6, , , ,담금발효원, ,"맥주발효원, 사입원"
 , , ,8120,7, , , ,맥아제조원, ,"맥아발아원, 맥아제근원, 제맥공정운전원, 침맥원"
 , , ,8120,8, , , ,맥주양조사,"맥주양조기술자, 수제맥주양조사, 브루어(Brewers)", 
 , , ,8120,9, , , ,보리엑기스추출원, ,향료추출원
 , , ,8120,10, , , ,분말기조작원, , 
 , , ,8120,11, , , ,소주제성원, ,"증류식소주제성원, 희석식소주제성원"
 , , ,8120,12, , , ,시럽제조원, , 
 , , ,8120,13, , , ,연속증류탑조작원, , 
 , , ,8120,14, , , ,음료혼합기조작원, ,"과실음료혼합원, 섬유음료혼합원, 이온음료혼합원, 탄산음료혼합원"
 , , ,8120,15, , , ,인삼차제조원, , 
 , , ,8120,16, , , ,입국제조원, , 
 , , ,8120,17, , , ,제국기조작원, , 
 , , ,8120,18, , , ,제핵기조작원, , 
 , , ,8120,19, , , ,주류배합원, , 
 , , ,8120,20, , , ,주모제조원, , 
 , , ,8120,21, , , ,주정침지원, , 
 , , ,8120,22, , , ,증류기조작원,맥아증류기조작원, 
 , , ,8120,23, , , ,증류반장, , 
 , , ,8120,24, , , ,증류솥조작원, , 
 , , ,8120,25, , , ,차배전기조작원,로스터조작원,커피로스터조작원
 , , ,8120,26, , , ,차배합기조작원, , 
 , , ,8120,27, , , ,차분쇄기조작원, , 
 , , ,8120,28, , , ,차제조반장, , 
 , , ,8120,29, , , ,청주제성원,제성기조작원, 
 , , ,8120,30, , , ,청주제조반장, , 
 , , ,8120,31, , , ,청주조합원,청주배합원, 
 , , ,8120,32, , , ,캔제품검사원, , 
 , , ,8120,33, , , ,캔커피포장기조작원, , 
 , , ,8120,34, , , ,폐당밀처리원, , 
 , , ,8120,35, , , ,포도주발효원, , 
 , , ,8120,36, , , ,포도주저온살균원, , 
 , , ,8120,37, , , ,포도주저장실반장, , 
 , , ,8120,38, , , ,포도주정화원, , 
 , , ,8120,39, , , ,포도파쇄원, , 
 , ,819, , , , ,기타 식품가공 관련 기계 조작원, , , 
 , , ,8190,1, , , ,가공염제조원, , 
 , , ,8190,2, , , ,가공유지배합원,물성조정유지제조원,"마가린제조원, 쇼트닝제조원"
 , , ,8190,3, , , ,가수분해기조작원, , 
 , , ,8190,4, , , ,가향기조작원, ,"순엽가향원, 주맥가향원, 토스트가향원"
 , , ,8190,5, , , ,각초냉각기조작원, , 
 , , ,8190,6, , , ,각초조화원,각초숙성원, 
 , , ,8190,7, , , ,각초팽화기조작원, ,주맥팽화기조작원
 , , ,8190,8, , , ,견과탈각원, , 
 , , ,8190,9, , , ,결정기조작원, , 
 , , ,8190,10, , , ,결정반장, , 
 , , ,8190,11, , , ,결정분리기조작원, , 
 , , ,8190,12, , , ,궐련제조기조작원,궐련기조작원, 
 , , ,8190,13, , , ,담배가향액배합원, , 
 , , ,8190,14, , , ,담배건조기조작원, , 
 , , ,8190,15, , , ,담배되손질기조작원, , 
 , , ,8190,16, , , ,담배제조반장, ,"잎담배가공반장, 담배원료가공반장, 담배제품제조반장"
 , , ,8190,17, , , ,담배품질관리기조작원, , 
 , , ,8190,18, , , ,당밀분리원,당밀정제원, 
 , , ,8190,19, , , ,된장제조원, ,"고추장제조원, 쌈장제조원"
 , , ,8190,20, , , ,맛소금제조원, ,"맛소금코팅원, 용해원, 조미료용해원, 조미료제조원, 설탕제조원"
 , , ,8190,21, , , ,배지조제원, , 
 , , ,8190,22, , , ,벌꿀제조원, ,"토종꿀제조원, 아카시아꿀제조원, 밤꿀제조원, 잡화꿀제조원"
 , , ,8190,23, , , ,생지가열로조작원,"동물성유지융출작업원, 동물성유지제조원","토종꿀제조원, 아카시아꿀제조원, 밤꿀제조원, 잡화꿀제조원 등"
 , , ,8190,24, , , ,설탕건조기조작원, , 
 , , ,8190,25, , , ,세당작업원,세당탱크운전원, 
 , , ,8190,26, , , ,소금용액제조원, , 
 , , ,8190,27, , , ,식용유원료전처리원, , 
 , , ,8190,28, , , ,식용유정제반장, , 
 , , ,8190,29, , , ,식용유추출반장, , 
 , , ,8190,30, , , ,식용유추출원, , 
 , , ,8190,31, , , ,식용유충전원, , 
 , , ,8190,32, , , ,식용유탈검원, , 
 , , ,8190,33, , , ,식용유탈산원,식용유탈산조정판조작원, 
 , , ,8190,34, , , ,식용유탈색원,식용유탈색조정판조작원, 
 , , ,8190,35, , , ,식용유탈취원,식용유탈취조정판조작원, 
 , , ,8190,36, , , ,식초제조원, ,"식초발효원, 식초정제원"
 , , ,8190,37, , , ,식품원료혼합기조작원, ,"겨자혼합원, 마요네즈혼합원, 향료혼합원"
 , , ,8190,38, , , ,식품조미원, , 
 , , ,8190,39, , , ,쌀엿제조원, , 
 , , ,8190,40, , , ,액상정제기조작원, , 
 , , ,8190,41, , , ,양념혼합원, , 
 , , ,8190,42, , , ,양조간장발효숙성원, , 
 , , ,8190,43, , , ,염수정제원,염수조제원, 
 , , ,8190,44, , , ,요리당제조원,"액상과당제조원, 요리엿제조원, 물엿제조원",맛술제조원
 , , ,8190,45, , , ,용당제조원,용당탱크운전원, 
 , , ,8190,46, , , ,원심분리기조작원, , 
 , , ,8190,47, , , ,원염용해조조작원,브라인(Brine)근무자, 
 , , ,8190,48, , , ,유지압착기조작원, ,참기름초임계추출기조작원
 , , ,8190,49, , , ,이성화반응장치조작원,이성화반응장치조정판조작원, 
 , , ,8190,50, , , ,이온교환수지탑조작원,수지탑조정판조작원, 
 , , ,8190,51, , , ,인삼농축액제조원,인삼과립기조작원, 
 , , ,8190,52, , , ,인삼편제조원,인삼정과제조원, 
 , , ,8190,53, , , ,잎담배가습기조작원, ,"순엽가습기조작원, 주맥가습기조작원, 토스트가습기조작원, 판상엽가습기조작원"
 , , ,8190,54, , , ,잎담배공급기조작원, ,"외산엽공급기조작원, 제맥엽공급기조작원, 주맥공급기조작원, 판상엽공급기조작원"
 , , ,8190,55, , , ,잎담배배합원, , 
 , , ,8190,56, , , ,잎담배절각기조작원, , 
 , , ,8190,57, , , ,잎담배퇴적기조작원, , 
 , , ,8190,58, , , ,전분당화장치조작원,당화장치조정판조작원, 
 , , ,8190,59, , , ,정제당증발기조작원, ,"농축공정(EVA)작업원, 증발관조정판조작원"
 , , ,8190,60, , , ,정제반장, , 
 , , ,8190,61, , , ,정제염제조원, , 
 , , ,8190,62, , , ,종묘배양원, , 
 , , ,8190,63, , , ,주맥압전기조작원, , 
 , , ,8190,64, , , ,키토산올리고당제조원, , 
 , , ,8190,65, , , ,탈용제기조작원, , 
 , , ,8190,66, , , ,포도당결정기조작원,결정포도당제조기조작원, 
 , , ,8190,67, , , ,한천제조원, , 
 , , ,8190,68, , , ,화학간장제조원,양조간장제조원, 
 , , ,8190,69, , , ,회전증자기조작원,증자기조정판조작원, 
 , , ,8190,70, , , ,흡착탑조작원, , 
 ,82, , , , ,섬유 및 신발 관련 기계 조작직, , , , 
 , ,821, , , , ,섬유 제조 및 가공기계 조작원, , , 
 , , ,8211,1, , , ,제섬탱크실관리원,-,숙성실작업원
 , , ,8212,1, , , ,날염물검사원, , 
 , , ,8211,2, , , ,가성소다제조원,소다회수원, 
 , , ,8212,2, , , ,날염판제작원,"나염판제작원, 사제작원, 스크린제작원, 제판원", 
 , , ,8211,3, , , ,가연기운전원, , 
 , , ,8212,3, , , ,날염호조액원, , 
 , , ,8211,4, , , ,가호반장,호부반장, 
 , , ,8212,4, , , ,디지털텍스타일염색원,"DTP염색원, 디지털텍스타일프린팅기조작원", 
 , , ,8211,5, , , ,가호원,"호부대지원, 호부원", 
 , , ,8212,5, , , ,로터리스크린날염기운전원, , 
 , , ,8211,6, , , ,권사반장, , 
 , , ,8212,6, , , ,롤러날염기운전원, , 
 , , ,8211,7, , , ,권사틀보기원,권사원, 
 , , ,8212,7, , , ,롤러날염반장, , 
 , , ,8211,8, , , ,권축기운전원,크림핑기운전원, 
 , , ,8212,8, , , ,머서가공기운전원,"머서광택원, 머서라이징원, 실켓가공원", 
 , , ,8211,9, , , ,권취원,절사추처리원, 
 , , ,8212,9, , , ,모피염색원,모피프린트원, 
 , , ,8211,10, , , ,랩포머틀보기원,"랩포머호대원, 정소면준비원, 코머준비원", 
 , , ,8212,10, , , ,섬유얼룩세척원, , 
 , , ,8211,11, , , ,레이온방사원, ,레이온방사보전원
 , , ,8212,11, , , ,세융가공원, ,"로프정련기운전원, 오픈정련기운전원"
 , , ,8211,12, , , ,롤러소제원, , 
 , , ,8212,12, , , ,수지가공조액원, , 
 , , ,8211,13, , , ,목관세척원,보빈클리너원, 
 , , ,8212,13, , , ,약품조액원, , 
 , , ,8211,14, , , ,미연신사운반원,로딩원, 
 , , ,8212,14, , , ,연속염색기운전원,직물염색원, 
 , , ,8211,15, , , ,방모반장, , 
 , , ,8212,15, , , ,염료조액원,염료혼합원, 
 , , ,8211,16, , , ,방사반장,"방적반장, 제사반장, 합사반장", 
 , , ,8212,16, , , ,염색반장,포염반장,염료실반장
 , , ,8211,17, , , ,방사원,방적원, 
 , , ,8212,17, , , ,원단개폭원, , 
 , , ,8211,18, , , ,벌킹기운전원, , 
 , , ,8212,18, , , ,원단세척원,소핑기조작원, 
 , , ,8211,19, , , ,보비너틀보기원,보비너대지원, 
 , , ,8212,19, , , ,원단접착기조작원, , 
 , , ,8211,20, , , ,보빈준비원, , 
 , , ,8212,20, , , ,원단탈수원, ,어망탈수원
 , , ,8211,21, , , ,부잠사처리원, , 
 , , ,8212,21, , , ,윈치염색원,릴염색원, 
 , , ,8211,22, , , ,비스코스불순물제거원, , 
 , , ,8212,22, , , ,융단건조기조작원,융단건조원,"카펫건조원, 러그건조원"
 , , ,8211,23, , , ,사증원,"단사셋팅원, 연지원", 
 , , ,8212,23, , , ,자동스크린날염기운전원, , 
 , , ,8211,24, , , ,섬유교반기운전원, , 
 , , ,8212,24, , , ,전융가공원, , 
 , , ,8211,25, , , ,섬유신장장치운전원, , 
 , , ,8212,25, , , ,정련기운전원,페퍼프레스원, 
 , , ,8211,26, , , ,섬유압출원, , 
 , , ,8212,26, , , ,제트염색원, , 
 , , ,8211,27, , , ,섬유유제원,"섬유유제관리원, 유제원", 
 , , ,8212,27, , , ,증열원,아이롱원, 
 , , ,8211,28, , , ,섬유조합원,섬유혼합원, 
 , , ,8212,28, , , ,증융가공원,"디케이팅원, 디케타이징원, 브로잉원",강력증압가공원
 , , ,8211,29, , , ,세모기운전원,모정련기운전원, 
 , , ,8212,29, , , ,지거염색원, , 
 , , ,8211,30, , , ,소면기소제원,"소면집지기소제원, 언더케이싱소제원", 
 , , ,8212,30, , , ,직물방축가공원,"직물수축원, 직물침지원", 
 , , ,8211,31, , , ,소면반장, , 
 , , ,8212,31, , , ,직물수지가공반장,건식반장, 
 , , ,8211,32, , , ,소면틀보기원, , 
 , , ,8212,32, , , ,직물열처리원,텐터기조작원, 
 , , ,8211,33, , , ,소모기운전원,"가스모소기운전원, 전기모소기운전원", 
 , , ,8212,33, , , ,직편물건조원, , 
 , , ,8211,34, , , ,소모기틀보기원,"카드대지원, 카딩원", 
 , , ,8212,34, , , ,청바지탈색가공원, , 
 , , ,8211,35, , , ,소모반장, , 
 , , ,8212,35, , , ,축융가공원,축융기운전원, 
 , , ,8211,36, , , ,스테이플가공기운전원, , 
 , , ,8212,36, , , ,코팅가공기운전원, , 
 , , ,8211,37, , , ,스테이플절단원, , 
 , , ,8212,37, , , ,타래염색원, ,"타래세척원, 타래정련원, 타래표백원"
 , , ,8211,38, , , ,스풀회수기조작원, , 
 , , ,8212,38, , , ,탈호기운전원,발호기운전원, 
 , , ,8211,39, , , ,실켜기원,"제사원, 조사원", 
 , , ,8212,39, , , ,탕신가공원,"자융가공원, 크래빙원", 
 , , ,8211,40, , , ,양반원, , 
 , , ,8212,40, , , ,톱염색원,염료염색원, 
 , , ,8211,41, , , ,연사틀보기원,"연사대지원, 연사호대원, 연사기운전원", 
 , , ,8212,41, , , ,특수가공반장,습식반장, 
 , , ,8211,42, , , ,연신기운전원, ,도핑원
 , , ,8212,42, , , ,패딩기운전원,수지가공기운전원, 
 , , ,8211,43, , , ,연신반장, , 
 , , ,8212,43, , , ,편물압착원, , 
 , , ,8211,44, , , ,연조반장, , 
 , , ,8212,44, , , ,표백기운전원, , 
 , , ,8211,45, , , ,연조틀보기원,"연조대지원, 연조호대원, 연조기조작원", 
 , , ,8212,45, , , ,화학섬유건조원, ,"보빈건조원, 케이크건조원, 타래건조원"
 , , ,8211,46, , , ,원면혼합기조작원,"원면배합원, 혼타면기조작원", 
 , , ,8212,46, , , ,화학섬유품질염색판정원, , 
 , , ,8211,47, , , ,인사틀보기원,"인사기운전원, 인사원, 작태원", 
 , , ,8212,47, , , ,회전식건조기운전원,텀블링건조원, 
 , , ,8211,48, , , ,인터길박스틀보기원, , 
 , , ,8212,48, , , ,후세모기운전원,"백와셔대지원, 백와셔틀보기원", 
 , , ,8211,49, , , ,일추관리원,"방추관리원, 스핀들관리원", 
 , , ,8211,50, , , ,자견원,고치삶기작업원, 
 , , ,8211,51, , , ,자동권사틀보기원,"자동권사기운전원, 자동권사원", 
 , , ,8211,52, , , ,전방반장, , 
 , , ,8211,53, , , ,정방도핑원, , 
 , , ,8211,54, , , ,정방반장, , 
 , , ,8211,55, , , ,정방틀보기원,"방적원, 정방대지원, 정방호대원","링정방틀보기원, 오픈앤드정방틀보기원, 캡정방틀보기원"
 , , ,8211,56, , , ,정사반장, , 
 , , ,8211,57, , , ,정소면틀보기원,"코머기운전원, 코머대지원, 코머틀보기원", 
 , , ,8211,58, , , ,조방반장, , 
 , , ,8211,59, , , ,조방틀보기원,"조방기운전원, 조방대지원, 조방호대원", 
 , , ,8211,60, , , ,조사교환원,로빙교체원, 
 , , ,8211,61, , , ,조사도핑원, , 
 , , ,8211,62, , , ,조사측정원,"슬리버시험원, 조사시험원", 
 , , ,8211,63, , , ,즐모반장,길링반장, 
 , , ,8211,64, , , ,즐모틀보기원,"길링기운전원, 즐모대지원", 
 , , ,8211,65, , , ,진공정석기운전원, , 
 , , ,8211,66, , , ,침지압착원,담금압착기조작원, 
 , , ,8211,67, , , ,칩건조원, , 
 , , ,8211,68, , , ,칩배급원,"원료배급원, 칩투입원", 
 , , ,8211,69, , , ,칩절단원, , 
 , , ,8211,70, , , ,케이크세척원, , 
 , , ,8211,71, , , ,크램프고정원,증기가열기조작원, 
 , , ,8211,72, , , ,타래검사원, , 
 , , ,8211,73, , , ,탄성사연사원,커버링사제조원, 
 , , ,8211,74, , , ,탄소섬유방사원, , 
 , , ,8211,75, , , ,탄소섬유소성원,탄화공정기술자, 
 , , ,8211,76, , , ,텍스처가공기운전원,주름기조작원, 
 , , ,8211,77, , , ,팩실작업원, , 
 , , ,8211,78, , , ,합사원,"합사대지원, 합사틀보기원, 합사호대원", 
 , , ,8211,79, , , ,합성스테이플방사원,"인조스테이플방사원, 합성단섬유방사원", 
 , , ,8211,80, , , ,합성필라멘트방사원,"방사판넬원, 인조필라멘트방사원, 합성장섬유방사원", 
 , , ,8211,81, , , ,합연기조작원,합연원, 
 , , ,8211,82, , , ,해사원,왁싱(Waxing)처리원, 
 , , ,8211,83, , , ,혼타면급면원, , 
 , , ,8211,84, , , ,혼타면반장, , 
 , , ,8211,85, , , ,혼타면틀보기원,"혼타면대지원, 혼타면도핑원, 혼타면호대원", 
 , , ,8211,86, , , ,후처리반장, , 
 , ,822, , , , ,직물·신발 관련 기계 조작원 및 조립원, , , 
 , , ,8221,1, , , ,경편기빔교환원, , 
 , , ,8222,1, , , ,가류관조정원, , 
 , , ,8229,1, , , ,가발모발직조원, , 
 , , ,8221,2, , , ,경편직기조정원, , 
 , , ,8222,2, , , ,구두광택원, ,염료착색원
 , , ,8229,2, , , ,가발베이스제조원,캡제조원, 
 , , ,8221,3, , , ,경편직원, ,"라셸편직원, 밀라니즈편직원, 트리코트편직원"
 , , ,8222,3, , , ,신골가공원,"라스트가공원, 구두골가공원", 
 , , ,8229,3, , , ,가발식모원,가발스킨원, 
 , , ,8221,4, , , ,경편직통경원, , 
 , , ,8222,4, , , ,신골마무리원,라스트마무리원, 
 , , ,8229,4, , , ,가발원사가공처리원,"가발원사염색원, 가발원사표백원, 가발원사재단원", 
 , , ,8221,5, , , ,기계자수반장, , 
 , , ,8222,5, , , ,신골압출기조작원,라스트압출기조작원, 
 , , ,8229,5, , , ,가죽건조반장, , 
 , , ,8221,6, , , ,기계자수직물검단원,시아게원,"시어링원, 자수직물실밥제거원"
 , , ,8222,6, , , ,신골제작현장관리자,라스트제작반장, 
 , , ,8229,6, , , ,가죽건조원,열판기조작원, 
 , , ,8221,7, , , ,기계자수직물완성원,자수직물완성보수원, 
 , , ,8222,7, , , ,신발수선원, , 
 , , ,8229,7, , , ,가죽도장공,가죽도장원,오토스프레이조작원
 , , ,8221,8, , , ,기모기조작원, , 
 , , ,8229,8, , , ,가죽면적측정원,"계평기조작원, 계형원", 
 , , ,8221,9, , , ,나름걸이원,"틀걸이원, 직조기보전원", 
 , , ,8229,9, , , ,가죽면취원, , 
 , , ,8221,10, , , ,나름정리원, , 
 , , ,8229,10, , , ,가죽선별원,가죽검사원, 
 , , ,8221,11, , , ,누비질기계조작원,퀄팅원, 
 , , ,8229,11, , , ,가죽신장원,토글링작업원, 
